time,GFDL-ESM4,EC-EARTH3-VEG,MRI-ESM2-0,CAMS-CSM1-0
2061.0,12616935000000.0,11073592000000.0,11554853000000.0,13003576000000.0
2062.0,12616427000000.0,10973470000000.0,11462744000000.0,12996218000000.0
2063.0,12609624000000.0,10867327000000.0,11371013000000.0,12998035000000.0
2064.0,12582871000000.0,10772387000000.0,11286001000000.0,12969245000000.0
2065.0,12555192000000.0,10698551000000.0,11209229000000.0,12939505000000.0
2066.0,12536885000000.0,10618048000000.0,11110425000000.0,12912660000000.0
2067.0,12517710000000.0,10556533000000.0,11036816000000.0,12893665000000.0
2068.0,12502616000000.0,10458437000000.0,10931763000000.0,12880580000000.0
2069.0,12463947000000.0,10385927000000.0,10871252000000.0,12844850000000.0
2070.0,12443750000000.0,10326371000000.0,10781434000000.0,12829557000000.0
2071.0,12408383000000.0,10248083000000.0,10709332000000.0,12811588000000.0
2072.0,12379626000000.0,10199611000000.0,10656545000000.0,12778366000000.0
2073.0,12345119000000.0,10138137000000.0,10585240000000.0,12773355000000.0
2074.0,12325749000000.0,10103718000000.0,10529357000000.0,12754417000000.0
2075.0,12287909000000.0,10034991000000.0,10473783000000.0,12732434000000.0
2076.0,12262946000000.0,9968514000000.0,10399151000000.0,12717329000000.0
2077.0,12238166000000.0,9931273000000.0,10340670000000.0,12710733000000.0
2078.0,12201914000000.0,9883289000000.0,10249186000000.0,12691288000000.0
2079.0,12189614000000.0,9841287000000.0,10191219000000.0,12671020000000.0
2080.0,12168086000000.0,9780893000000.0,10129421000000.0,12656482000000.0
2081.0,12133009000000.0,9746836000000.0,10092227000000.0,12640952000000.0
2082.0,12113479000000.0,9673795000000.0,10051032000000.0,12612982000000.0
2083.0,12086402000000.0,9595672000000.0,9979869000000.0,12596154000000.0
2084.0,12066382000000.0,9514947000000.0,9951604000000.0,12583187000000.0
2085.0,12054434000000.0,9456138000000.0,9919499000000.0,12558299000000.0
2086.0,12034756000000.0,9375505000000.0,9872102000000.0,12553729000000.0
2087.0,12016877000000.0,9298588000000.0,9842074000000.0,12524544000000.0
2088.0,12006314000000.0,9220463000000.0,9817046000000.0,12499739000000.0
2089.0,11995287000000.0,9143127000000.0,9787410000000.0,12477871000000.0
2090.0,11973670000000.0,9065212000000.0,9750368000000.0,12476997000000.0
2091.0,11951225000000.0,8962171000000.0,9720973000000.0,12455923000000.0
2092.0,11939104000000.0,8881302000000.0,9687489000000.0,12453076000000.0
2093.0,11918076000000.0,8809198000000.0,9636071000000.0,12420104000000.0
2094.0,11895467000000.0,8726142000000.0,9618699000000.0,12408577000000.0
2095.0,11893687000000.0,8617157700000.0,9568364000000.0,12386270000000.0
2096.0,11879157000000.0,8536311500000.0,9540733000000.0,12377806000000.0
2097.0,11873671000000.0,8468455000000.0,9502218000000.0,12349261000000.0
2098.0,11870248000000.0,8376644300000.0,9453929000000.0,12334430000000.0
2099.0,11852975000000.0,8292844000000.0,9407213000000.0,12315702000000.0
2100.0,11842412000000.0,8222239000000.0,9373926000000.0,12311102000000.0
