time,BCC-CSM2-MR,CAMS-CSM1-0,EC-EARTH3,NORESM2-MM,FGOALS-F3-L,INM-CM4-8,MPI-ESM1-2-HR,CESM2-WACCM,CESM2,INM-CM5-0,MRI-ESM2-0,EC-EARTH3-VEG,GFDL-ESM4
2033.0,78748690000.0,80075330000.0,80334800000.0,80621970000.0,80267740000.0,80980970000.0,82390565000.0,78814520000.0,80411980000.0,81403170000.0,80674955000.0,79761590000.0,80011740000.0
2034.0,78053040000.0,79554050000.0,79432245000.0,81247855000.0,79791160000.0,80555400000.0,81964620000.0,78802980000.0,79603230000.0,80976036000.0,79981670000.0,79352870000.0,79705190000.0
2035.0,77063620000.0,79780420000.0,78805700000.0,80616030000.0,79485560000.0,80147610000.0,82068185000.0,78183460000.0,79047705000.0,80741990000.0,79521186000.0,78526450000.0,79646830000.0
2036.0,76225600000.0,80085885000.0,78155170000.0,80146470000.0,78601700000.0,80053486000.0,81547920000.0,77591640000.0,78548510000.0,80336450000.0,79211500000.0,78204445000.0,78780760000.0
2037.0,75375034000.0,79207480000.0,77552890000.0,79452185000.0,77724100000.0,80653660000.0,81178616000.0,76925895000.0,78018770000.0,79716250000.0,78505400000.0,77294910000.0,78221350000.0
2038.0,74103270000.0,78666360000.0,76901474000.0,78849490000.0,77300840000.0,79516200000.0,80833765000.0,76316280000.0,77000130000.0,79280030000.0,77990510000.0,76774064000.0,77515220000.0
2039.0,73363080000.0,78083514000.0,76590090000.0,78528370000.0,76873100000.0,78985760000.0,80547860000.0,75314850000.0,76903360000.0,78774370000.0,77748085000.0,75939320000.0,77037080000.0
2040.0,72853820000.0,78187320000.0,75994055000.0,78156180000.0,76149920000.0,78285170000.0,80191365000.0,74654490000.0,76545016000.0,78264900000.0,77098250000.0,75114480000.0,76395210000.0
2041.0,72758895000.0,77296210000.0,75347304000.0,77631380000.0,76069050000.0,77948985000.0,79783920000.0,73607090000.0,76033020000.0,77823500000.0,76389390000.0,74483106000.0,75985306000.0
2042.0,71495130000.0,76674770000.0,74726920000.0,77139210000.0,75723650000.0,77523060000.0,79638725000.0,72747170000.0,75312280000.0,77480305000.0,75590255000.0,74036945000.0,75466200000.0
2043.0,70516220000.0,76138400000.0,73950670000.0,76405530000.0,74604724000.0,77159375000.0,79033680000.0,72017670000.0,74792165000.0,76977940000.0,75044635000.0,73766175000.0,74780200000.0
2044.0,69941560000.0,75821646000.0,73120840000.0,75672280000.0,73822180000.0,76711980000.0,78650030000.0,71422796000.0,74408480000.0,77693940000.0,75406560000.0,72605830000.0,74226150000.0
2045.0,68950430000.0,75461026000.0,72594210000.0,75435340000.0,73292464000.0,76037600000.0,78421510000.0,70713180000.0,73765260000.0,76245290000.0,74304725000.0,71601185000.0,73940790000.0
2046.0,68326990000.0,74751940000.0,71893940000.0,75033680000.0,72588820000.0,75679195000.0,78004494000.0,70100660000.0,73324650000.0,75818795000.0,73961100000.0,70782570000.0,72893290000.0
2047.0,67310650000.0,74264020000.0,71074340000.0,74245825000.0,71695925000.0,74930680000.0,77441240000.0,69523380000.0,72810480000.0,75359460000.0,73289640000.0,69778000000.0,72444310000.0
2048.0,66415650000.0,73900180000.0,70394930000.0,73636800000.0,71235300000.0,74148766000.0,77068070000.0,68836980000.0,72422950000.0,74740140000.0,72774090000.0,68868596000.0,71852920000.0
2049.0,66212917000.0,74365140000.0,69690530000.0,73037200000.0,70331550000.0,74065486000.0,76654830000.0,68232470000.0,71800300000.0,74128900000.0,72785715000.0,68279677000.0,71454000000.0
2050.0,65391022000.0,73370500000.0,69050210000.0,74133594000.0,69322160000.0,73578316000.0,76110570000.0,67444840000.0,70999760000.0,73805080000.0,71999880000.0,67475243000.0,71625600000.0
2051.0,64881623000.0,72899100000.0,68382306000.0,72311180000.0,69473070000.0,73550440000.0,75705690000.0,66633294000.0,70454640000.0,73332710000.0,71329630000.0,66722000000.0,70896190000.0
2052.0,64115954000.0,73132320000.0,67819168000.0,71585760000.0,68483564000.0,73193000000.0,75275530000.0,65854595000.0,69961660000.0,72957020000.0,70521660000.0,66717254000.0,70448275000.0
2053.0,63554298000.0,73241250000.0,67200893000.0,70983820000.0,67628847000.0,72778740000.0,74748330000.0,66223022000.0,69602590000.0,72188700000.0,69823140000.0,65544614000.0,69895570000.0
2054.0,62751030000.0,71907340000.0,66403955000.0,70390596000.0,68208100000.0,72364120000.0,74442965000.0,66388300000.0,68963910000.0,71770940000.0,69249740000.0,64402460000.0,69038860000.0
2055.0,61985993000.0,71223830000.0,65806705000.0,69545665000.0,66557755000.0,71923960000.0,73861840000.0,65207775000.0,68189480000.0,71192990000.0,68738240000.0,63441744000.0,68526450000.0
2056.0,61203562000.0,70838040000.0,65067233000.0,68827960000.0,65692193000.0,71382400000.0,73169265000.0,63908803000.0,67703510000.0,71131800000.0,68656456000.0,62597386000.0,68013990000.0
2057.0,60368050000.0,70323200000.0,64325580000.0,67911350000.0,65273352000.0,70919380000.0,72741200000.0,63179370000.0,66901713000.0,70494900000.0,67872340000.0,61830240000.0,67684356000.0
2058.0,59379982000.0,69660420000.0,63601885000.0,67021124000.0,64691167000.0,70449260000.0,71904100000.0,62373876000.0,66556666000.0,70187614000.0,67068050000.0,61194980000.0,67062858000.0
2059.0,58193930000.0,70049480000.0,62814884000.0,66482176000.0,63793644000.0,70137260000.0,71099100000.0,61605200000.0,65938700000.0,69499230000.0,66335457000.0,60110053000.0,66454310000.0
2060.0,57386807000.0,69286060000.0,62132530000.0,65849238000.0,63242060000.0,69883390000.0,70417800000.0,60857470000.0,65457130000.0,69201980000.0,66154553000.0,59253125000.0,66461815000.0
2061.0,56498390000.0,69326225000.0,61027135000.0,64924697000.0,62533400000.0,69292460000.0,69864860000.0,60046020000.0,64809865000.0,69110300000.0,65560020000.0,58215227000.0,65502530000.0
2062.0,55501540000.0,68245500000.0,60066136000.0,64424477000.0,61873242000.0,68901460000.0,69307160000.0,59236676000.0,64152728000.0,68310620000.0,65177248000.0,57320817000.0,65042130000.0
2063.0,54786937000.0,67620643000.0,58941340000.0,64026650000.0,61168697000.0,68369265000.0,68916920000.0,58142590000.0,63586530000.0,67630770000.0,64541835000.0,56417358000.0,64336940000.0
2064.0,54090810000.0,67160125000.0,58561690000.0,63235860000.0,60548600000.0,67741100000.0,68469498000.0,57298150000.0,62809030000.0,66917540000.0,66080990000.0,55709463000.0,63836205000.0
2065.0,53609850000.0,66578457000.0,57468170000.0,62384910000.0,60116754000.0,67141337000.0,67965596000.0,56516858000.0,62034186000.0,66348990000.0,64005693000.0,54847220000.0,63238795000.0
2066.0,52781724000.0,66740460000.0,56729870000.0,61441140000.0,59226046000.0,67108934000.0,67306467000.0,55696350000.0,61185348000.0,66495336000.0,63411740000.0,54097240000.0,62599848000.0
2067.0,52092210000.0,65789366000.0,55544242000.0,60685484000.0,58719180000.0,66532397000.0,66592290000.0,54921680000.0,60540506000.0,65458508000.0,62639510000.0,53181997000.0,62146720000.0
2068.0,51467563000.0,65229650000.0,54541840000.0,60100334000.0,58611507000.0,65739428000.0,65973592000.0,54069576000.0,59606820000.0,64863183000.0,62132550000.0,52206244000.0,62215410000.0
2069.0,50749270000.0,64854622000.0,53737484000.0,59551770000.0,57737765000.0,65181217000.0,65397230000.0,53530837000.0,58876813000.0,64140430000.0,62220173000.0,51188335000.0,61235750000.0
2070.0,49844230000.0,64277234000.0,52902720000.0,58914943000.0,57266287000.0,64557937000.0,64908360000.0,52464000000.0,57975534000.0,63701630000.0,61365453000.0,50498134000.0,60579983000.0
2071.0,49147056000.0,63629136000.0,52018754000.0,58263822000.0,56702870000.0,63961194000.0,64239010000.0,51539616000.0,57619685000.0,63087034000.0,60772577000.0,49856970000.0,60060160000.0
2072.0,48599250000.0,63006000000.0,51268970000.0,57626600000.0,55977652000.0,63650960000.0,63675183000.0,50443354000.0,56631415000.0,62744437000.0,60076370000.0,48873100000.0,59499300000.0
2073.0,47724646000.0,62553203000.0,50507362000.0,56653400000.0,55428190000.0,63025127000.0,63152833000.0,49502380000.0,55968600000.0,62388420000.0,59555550000.0,47845827000.0,58568823000.0
2074.0,47149370000.0,61984006000.0,49882427000.0,56052700000.0,55074288000.0,62467400000.0,62796698000.0,48459575000.0,55247176000.0,62156796000.0,59239682000.0,47072150000.0,57832780000.0
2075.0,46493372000.0,61395698000.0,49113797000.0,55500906000.0,54341857000.0,61989024000.0,62109330000.0,47621960000.0,54295065000.0,62499240000.0,58565722000.0,46442746000.0,57102057000.0
2076.0,45802586000.0,61032747000.0,47919596000.0,54620460000.0,53767600000.0,61479076000.0,61456646000.0,46790603000.0,53201887000.0,61576960000.0,58158154000.0,45574914000.0,56991810000.0
2077.0,45020110000.0,60647230000.0,47151518000.0,53860840000.0,53068653000.0,60956890000.0,61012360000.0,46069170000.0,52793890000.0,61146350000.0,57638687000.0,44831650000.0,56404760000.0
2078.0,44368240000.0,60342120000.0,46008950000.0,53502484000.0,52594328000.0,60473983000.0,60483056000.0,45149900000.0,52116300000.0,60551234000.0,56989960000.0,44085400000.0,55906206000.0
2079.0,43618240000.0,59764015000.0,45007030000.0,52911810000.0,52027195000.0,59940336000.0,59841024000.0,44380127000.0,51217666000.0,60114797000.0,56425607000.0,43338920000.0,55288357000.0
2080.0,42769154000.0,60523078000.0,44368134000.0,52028305000.0,51499720000.0,59327810000.0,59119407000.0,43726225000.0,50427146000.0,59607257000.0,55963780000.0,42629420000.0,54809500000.0
2081.0,42023680000.0,59147256000.0,43610894000.0,51221594000.0,50751803000.0,58661106000.0,58701713000.0,42922828000.0,49470063000.0,59155943000.0,55437378000.0,41913640000.0,54165690000.0
2082.0,41096983000.0,58542150000.0,42857378000.0,50346710000.0,50217103000.0,58182360000.0,58210775000.0,42130125000.0,48667275000.0,58966520000.0,54759470000.0,41214677000.0,53476667000.0
2083.0,40082670000.0,58009403000.0,41933030000.0,49735930000.0,49530200000.0,57615700000.0,57685893000.0,41213776000.0,47947518000.0,58332630000.0,54203466000.0,40447910000.0,52818436000.0
2084.0,39083127000.0,57648190000.0,41014510000.0,48683737000.0,48945672000.0,56933170000.0,57270088000.0,40263746000.0,47195570000.0,57735148000.0,53778395000.0,39508610000.0,52138693000.0
2085.0,38175700000.0,57271660000.0,40319885000.0,47909626000.0,48383082000.0,56464360000.0,56768960000.0,39454945000.0,46438613000.0,57114116000.0,53362336000.0,38407380000.0,51506660000.0
2086.0,37078577000.0,57340183000.0,39332114000.0,47010996000.0,47754637000.0,55855444000.0,56442620000.0,38118187000.0,45399663000.0,56409887000.0,52821100000.0,37645290000.0,50887760000.0
2087.0,36282905000.0,56437990000.0,38315614000.0,46074140000.0,47183680000.0,55522430000.0,55839560000.0,37371390000.0,44379110000.0,55715234000.0,52301648000.0,36800836000.0,50290160000.0
2088.0,35523785000.0,55855387000.0,37450154000.0,45295387000.0,46745027000.0,55004970000.0,55530697000.0,36479353000.0,43674510000.0,55273910000.0,51680990000.0,35638130000.0,49771030000.0
2089.0,34824710000.0,55330312000.0,36767590000.0,44353495000.0,46155305000.0,54536176000.0,54934823000.0,35661898000.0,42946130000.0,55095394000.0,51597760000.0,34826097000.0,49046630000.0
2090.0,34173299000.0,54786953000.0,36050650000.0,42844960000.0,45642030000.0,54292324000.0,54478160000.0,34955395000.0,41937530000.0,54288454000.0,50881300000.0,34162156000.0,48552358000.0
2091.0,33116246000.0,54241886000.0,35656507000.0,41972888000.0,45028150000.0,53733265000.0,54654550000.0,33630857000.0,41016435000.0,53830836000.0,50459240000.0,33352851000.0,48061300000.0
2092.0,32487080000.0,53673304000.0,34742730000.0,41362980000.0,44695106000.0,53200230000.0,53968870000.0,32792190000.0,40087482000.0,53335618000.0,49878230000.0,32528112000.0,47538074000.0
2093.0,31797164000.0,52993830000.0,34056423000.0,40593535000.0,44212773000.0,52647506000.0,53480090000.0,32003084000.0,39073070000.0,52933030000.0,49077840000.0,31476806000.0,47080640000.0
2094.0,31183860000.0,52528750000.0,32906052000.0,39599665000.0,43710075000.0,52283390000.0,53016064000.0,31302078000.0,38099190000.0,52315247000.0,48419484000.0,30749002000.0,46302986000.0
2095.0,30525209000.0,53607612000.0,31939440000.0,38663537000.0,43499710000.0,51512152000.0,52581847000.0,30553258000.0,37086630000.0,52008727000.0,47889863000.0,30045655000.0,45578777000.0
2096.0,29209407000.0,51964660000.0,31149130000.0,37597245000.0,42826076000.0,50911453000.0,52126790000.0,29843900000.0,36000047000.0,51523960000.0,47428340000.0,29202660000.0,45199030000.0
2097.0,28588433000.0,51269420000.0,30138634000.0,36955673000.0,42256920000.0,50189440000.0,51640087000.0,29167378000.0,35006042000.0,51037327000.0,46776800000.0,28646980000.0,44732727000.0
2098.0,28126966000.0,50865400000.0,29143304000.0,36382597000.0,41714913000.0,49725428000.0,51134247000.0,28538147000.0,34351219000.0,50712715000.0,46202642000.0,27765109000.0,44231287000.0
2099.0,27478163000.0,50412847000.0,28144718000.0,35404714000.0,41319137000.0,49117930000.0,50669203000.0,27975152000.0,33446020000.0,50367470000.0,45705322000.0,27244669000.0,43912786000.0
2100.0,26784000000.0,50237633000.0,27446837000.0,34575260000.0,40796266000.0,48870957000.0,50189950000.0,27500423000.0,32734171000.0,49976934000.0,45358236000.0,26758520000.0,43377103000.0
