time,EC-EARTH3,CNRM-CM6-1,MPI-ESM1-2-HR,CESM2-WACCM,GFDL-ESM4,MIROC6,UKESM1-0-LL,CNRM-ESM2-1,IPSL-CM6A-LR,TAIESM1,KACE-1-0-G,MRI-ESM2-0,CANESM5
2014.0,151377797768000.0,151377797768000.0,151377797768000.0,151377797768000.0,151377797768000.0,151377797768000.0,151377797768000.0,151377797768000.0,151377797768000.0,151377797768000.0,151377797768000.0,151377797768000.0,151377797768000.0
2015.0,151208938526000.0,151208938526000.0,151208938526000.0,151208938526000.0,151208938526000.0,151208938526000.0,151208938526000.0,151208938526000.0,151208938526000.0,151208938526000.0,151208938526000.0,151208938526000.0,151208938526000.0
2016.0,150920456920000.0,150920456920000.0,150920456920000.0,150920456920000.0,150920456920000.0,150920456920000.0,150920456920000.0,150920456920000.0,150920456920000.0,150920456920000.0,150920456920000.0,150920456920000.0,150920456920000.0
2017.0,150501190467000.0,150501190467000.0,150501190467000.0,150501190467000.0,150501190467000.0,150501190467000.0,150501190467000.0,150501190467000.0,150501190467000.0,150501190467000.0,150501190467000.0,150501190467000.0,150501190467000.0
2018.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0
2019.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0
2020.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0
2021.0,148363816190000.0,149064372225000.0,149016226094000.0,149086122191000.0,148974875820000.0,148793084902000.0,148944309599000.0,148765595269000.0,148663051732000.0,148746151723000.0,148974217383000.0,148886961789000.0,148665646391000.0
2022.0,147487328235000.0,148569657288000.0,148786804599000.0,148893160525000.0,148574807967000.0,148315925531000.0,148232263309000.0,148168450945000.0,148315899684000.0,148158469850000.0,148647964108000.0,148383964961000.0,147769568725000.0
2023.0,146429903575000.0,147957240289000.0,148448292187000.0,148435886466000.0,148170688186000.0,147717102817000.0,147448625114000.0,147552140505000.0,148096975326000.0,147464613680000.0,148248988396000.0,147754197169000.0,146957388704000.0
2024.0,145297568115000.0,147589162439000.0,147977671144000.0,147818218820000.0,147820113266000.0,147157681094000.0,146583447097000.0,146881187210000.0,147819322947000.0,146730112789000.0,147625119205000.0,147320134762000.0,145874816989000.0
2025.0,144357298833000.0,147167108098000.0,147550579818000.0,147230633175000.0,147379918113000.0,146622811745000.0,145700999913000.0,146466529902000.0,147235526206000.0,146035977262000.0,147231186968000.0,146850172085000.0,144972456876000.0
2026.0,143500687153000.0,146537441015000.0,147189052502000.0,146724138579000.0,146986399412000.0,146250536460000.0,144953637109000.0,145924291390000.0,146795062386000.0,145245969147000.0,146514168497000.0,146318701786000.0,143952170154000.0
2027.0,142447232164000.0,145946325929000.0,146830709569000.0,146211162909000.0,146490484603000.0,145623134745000.0,144176638547000.0,145373873097000.0,146164906719000.0,144693408721000.0,145858476699000.0,145621203625000.0,143036900478000.0
2028.0,141408299173000.0,145499017589000.0,146351666010000.0,145865023145000.0,146038055001000.0,145012476358000.0,143319087485000.0,144812606220000.0,145647188277000.0,144064577189000.0,145031050026000.0,144960818442000.0,142061970500000.0
2029.0,140267764602000.0,144913943195000.0,145922977681000.0,145319977547000.0,145731948438000.0,144441026772000.0,142333728412000.0,144119820138000.0,145024986827000.0,143552301527000.0,144411823026000.0,144360546317000.0,140978226211000.0
2030.0,139119482529000.0,144366321991000.0,145702421629000.0,144851973483000.0,145287970465000.0,144024003163000.0,141311160044000.0,143387981372000.0,144439211323000.0,142609133389000.0,143742498410000.0,143734637066000.0,139995852212000.0
2031.0,138155700197000.0,144002288264000.0,145333823599000.0,144406385500000.0,144752466690000.0,143753042411000.0,140301544168000.0,142877344754000.0,143864764008000.0,141963990985000.0,143007768761000.0,142961371279000.0,138932659362000.0
2032.0,137167990724000.0,143457159226000.0,144960446027000.0,143827739529000.0,144351255361000.0,143168713450000.0,139072647625000.0,142307615985000.0,143488194197000.0,141070831310000.0,142392130891000.0,142346808871000.0,137863484950000.0
2033.0,136444371401000.0,142997511672000.0,144572214674000.0,143247126596000.0,143885601395000.0,142831603093000.0,137975492562000.0,141570512896000.0,142852914651000.0,140185325998000.0,141794576711000.0,141955397137000.0,136921104099000.0
2034.0,135281926586000.0,142246717256000.0,144087631771000.0,142657666946000.0,143518547636000.0,142327726146000.0,136842941908000.0,141051839292000.0,142093981170000.0,139307601948000.0,141241525726000.0,141273440305000.0,135774948167000.0
2035.0,134086025558000.0,141634311754000.0,143817970063000.0,142162471803000.0,143227711665000.0,141756302258000.0,135813899862000.0,140620406310000.0,141606593460000.0,138373493490000.0,140539366529000.0,140597193930000.0,134665204116000.0
2036.0,132747938711000.0,141055200685000.0,143417357056000.0,141553419789000.0,142715427451000.0,141083508407000.0,134415439199000.0,139920222754000.0,140786267418000.0,137537240829000.0,139679643480000.0,140035384719000.0,133768047272000.0
2037.0,131571757579000.0,140373667759000.0,142978848785000.0,140916563971000.0,142443176961000.0,140439539912000.0,133098257816000.0,139219464692000.0,140074896859000.0,136570137499000.0,139057023178000.0,139115986520000.0,132677746620000.0
2038.0,130432797559000.0,139854210420000.0,142479945535000.0,140536457306000.0,141916397433000.0,139974159478000.0,131953824028000.0,138399500744000.0,139272896971000.0,135521687296000.0,138262277337000.0,138441775775000.0,131557785425000.0
2039.0,129355247462000.0,139119938077000.0,142098427904000.0,139885022469000.0,141327283867000.0,139404910471000.0,130735228407000.0,138007307827000.0,138429643202000.0,134411595556000.0,137303211214000.0,137906263498000.0,130432901686000.0
2040.0,128065058198000.0,138498018408000.0,141783303469000.0,139269681281000.0,140803451417000.0,138696074192000.0,129572431959000.0,137527499139000.0,137628065383000.0,133339910113000.0,136492142085000.0,137229437703000.0,129260360156000.0
2041.0,126684042678000.0,138172197349000.0,141189676432000.0,138266792144000.0,140253295357000.0,138058307392000.0,128556622486000.0,137044214623000.0,136652231256000.0,132092312137000.0,135825285120000.0,136481569867000.0,128343331337000.0
2042.0,125751276286000.0,137343803379000.0,140692391086000.0,137427540331000.0,139731801650000.0,137324580577000.0,127259827316000.0,136229242531000.0,135891714089000.0,130760135783000.0,135030253200000.0,135916624686000.0,127435416974000.0
2043.0,124514625649000.0,136435875860000.0,140044545345000.0,136540107021000.0,139201441609000.0,136858173208000.0,125996974060000.0,135589186843000.0,135177879303000.0,129547794677000.0,134142936043000.0,135079844460000.0,126480511281000.0
2044.0,123233900065000.0,135795852740000.0,139549952510000.0,135840762660000.0,138738003555000.0,136251174140000.0,124792007801000.0,134867870518000.0,134366250049000.0,128261186710000.0,133371938262000.0,134243178084000.0,125413456704000.0
2045.0,122286070134000.0,134916379026000.0,139103266934000.0,135079151359000.0,138276189500000.0,135526267537000.0,123503090351000.0,133967037278000.0,133420995441000.0,126841044081000.0,132555883403000.0,133675475149000.0,124172541756000.0
2046.0,121331242000000.0,134000245602000.0,138658529312000.0,134295034103000.0,137549876095000.0,134937483949000.0,122320601007000.0,133063544582000.0,132532097995000.0,125304349309000.0,131828871269000.0,133130356688000.0,123042365876000.0
2047.0,119927054495000.0,133040021649000.0,138078858141000.0,133613852886000.0,137007361447000.0,134118603225000.0,120802660478000.0,132218899237000.0,131283499014000.0,123963397608000.0,131023127385000.0,132385677957000.0,121926667568000.0
2048.0,118579760554000.0,132133576189000.0,137511499083000.0,132730809751000.0,136408249989000.0,133295884689000.0,119371928112000.0,131335499534000.0,130148857919000.0,122642445069000.0,130029630819000.0,131313745753000.0,120813722831000.0
2049.0,117127864957000.0,131186115150000.0,136784229315000.0,131995880631000.0,135973643768000.0,132486652336000.0,117943240573300.0,130684707263000.0,129092395351000.0,121463688963000.0,128924504074000.0,130542488962000.0,119690536196000.0
2050.0,115790554265000.0,130080138267000.0,136124904360000.0,130969767060000.0,135385745117000.0,131674188309000.0,116535567090600.0,129986864355000.0,128092981669000.0,120034569879000.0,127864014000700.0,129971658765000.0,118522195554000.0
2051.0,114675320407000.0,129369423941000.0,135572430336000.0,129988255155000.0,134865240874000.0,130888223916000.0,115071682433000.0,129323292308000.0,127211216559000.0,118651000629000.0,126957753471600.0,129106066196000.0,117299240991000.0
2052.0,113461587862000.0,128463671978000.0,135067472637000.0,129203367963000.0,134230304949000.0,129983648100000.0,113663999898700.0,128458842393000.0,126260035274000.0,117357194058000.0,125897458512700.0,128201928889000.0,115999315051600.0
2053.0,112364318843000.0,127622587216000.0,134403649775000.0,128487622355000.0,133582449187000.0,129003216697000.0,112011642933000.0,127854874488000.0,125201672449000.0,116070352357000.0,124796118756600.0,127044652045000.0,114908517545000.0
2054.0,110855248228000.0,126842139987000.0,133761259501000.0,127878587176000.0,132837451930000.0,128272418330000.0,110486934445800.0,127035566447000.0,124119845148000.0,114599875209000.0,123873344911000.0,126217846236000.0,113811996395000.0
2055.0,109194472592000.0,125708733969000.0,133093814000000.0,127216962933000.0,132154477669000.0,127465619621000.0,108851303289600.0,126169687238000.0,123010995269000.0,113117434342000.0,122948601632300.0,125142022487000.0,112250870638700.0
2056.0,107779743855000.0,124752117131000.0,132426999132000.0,126153612609000.0,131769329946000.0,126401990755000.0,107156023446000.0,125072569735000.0,122029100003000.0,111621345504000.0,121844484144000.0,124129122560000.0,111212711024000.0
2057.0,106346311470000.0,123745069417000.0,131711549223000.0,125279656299000.0,131355199948000.0,125346748147000.0,105484755630000.0,124029597837000.0,121344208586000.0,110098435534000.0,121085196909000.0,123124456022000.0,109995673757300.0
2058.0,105160826809000.0,122827976440000.0,130995040905000.0,124170543800000.0,130709618155000.0,124633929073000.0,103841997329000.0,123210750164000.0,120405470878000.0,108587960772000.0,119950112921500.0,122120811438000.0,108967210445000.0
2059.0,103793806341000.0,121603936730000.0,130274280725000.0,123433761765000.0,130047246737000.0,123705029276000.0,101994888920500.0,122095403104000.0,119450094031000.0,107101869062000.0,118896632366900.0,121015975494000.0,107772064884600.0
2060.0,102393247833000.0,120467372766000.0,129484239776000.0,122626417576000.0,129557451348000.0,122995468990000.0,100453991887000.0,121108036944000.0,118319394127000.0,105431936360500.0,117789178260000.0,120336510115000.0,106558796253500.0
2061.0,100966814393000.0,119276045593000.0,128733594556000.0,121576931336000.0,128757477446000.0,122182485659000.0,98875252991900.0,120042765717000.0,117288421802000.0,103765875232300.0,116625667385000.0,119323753487000.0,105353872625700.0
2062.0,99604349501300.0,118000938747000.0,128239789965000.0,120616883825000.0,128101792541000.0,121372312674000.0,97240247718100.0,119065627969000.0,116308306622000.0,102334492260400.0,115516368829900.0,118559706241000.0,104011142308000.0
2063.0,97937624693300.0,116850079961000.0,127759504178000.0,119537854655000.0,127316268945000.0,120547338664000.0,95742195148500.0,118187884023000.0,115103179194000.0,100925665509400.0,114390294945600.0,117550027685000.0,102897365784900.0
2064.0,96700855532000.0,115396462139500.0,127270195917000.0,118406130447000.0,126707880527000.0,119698680455000.0,94441749804000.0,116913603368000.0,113755658212000.0,99445130864700.0,113227410711000.0,116713267014000.0,101869581113100.0
2065.0,95353382029600.0,114143643240000.0,126626050497000.0,117483155008000.0,126149524998000.0,118794047974000.0,93121278632300.0,115905360275000.0,112539552336000.0,97968740605700.0,112208314786200.0,115725406913000.0,100620172221500.0
2066.0,93873635320000.0,113036997042000.0,125975651275000.0,116562279187500.0,125418869450000.0,117903423477000.0,91584363209400.0,114640741665000.0,111470969841300.0,96521543742200.0,111339287938100.0,114882343176000.0,99402818574800.0
2067.0,92431692349500.0,111844536038000.0,125429905263000.0,115490312942300.0,124712928106000.0,117072074529000.0,89895181963000.0,113427522565500.0,110419300688000.0,95048823404900.0,110411245486500.0,113948484832000.0,98050506147400.0
2068.0,91013218105500.0,110830338727300.0,124860182633000.0,114208375171700.0,124119235421000.0,116312923922000.0,88162210878600.0,112508133644000.0,109404542428000.0,93528689051900.0,109466246836400.0,112745322421000.0,96830748819800.0
2069.0,89624558221400.0,109903455516300.0,124191974329000.0,113308989214000.0,123342792527000.0,115497207387000.0,86442482108700.0,111143399780000.0,108239673379400.0,91937407655200.0,108444394820100.0,111867559275000.0,95637974206700.0
2070.0,88365249637700.0,108863242142600.0,123465428836000.0,111907124889000.0,122655673494000.0,114619327677000.0,84883555584200.0,109963943711000.0,107077355566000.0,90362000670200.0,107325872204800.0,110717581285000.0,94456083839200.0
2071.0,86968064564100.0,107804978821600.0,122658798023000.0,110810255091000.0,121932411137000.0,113739077785000.0,83147355165600.0,108923813019300.0,105988292215500.0,88738179842400.0,106437606110700.0,109430289651600.0,93314108177300.0
2072.0,85739491063200.0,106392676736000.0,121803905674000.0,109750178993000.0,121203110034000.0,112873735044000.0,81289122695100.0,107594389281500.0,104740683947700.0,87108589283600.0,105494469394300.0,108236465103000.0,92142572737700.0
2073.0,84216504897400.0,105258598099000.0,121105845044000.0,108457791404000.0,120494415112000.0,112016391451000.0,79753289991100.0,106334357292500.0,103745496876100.0,85626718697100.0,104496426881000.0,107345324202600.0,90897711110700.0
2074.0,82984803125200.0,103878272933000.0,120424858241000.0,107351653626600.0,119507146331000.0,111132741996000.0,78170586561200.0,105046336406000.0,102505378973000.0,83910807273500.0,103365265997600.0,106247441219400.0,89692979047300.0
2075.0,81759389471200.0,102450335377600.0,119771401837000.0,106291243594000.0,118651102983500.0,110250547551000.0,76613670714500.0,103709592303000.0,101340622501700.0,82470078593100.0,102467026472000.0,105181367399000.0,88518854341400.0
2076.0,80320408393200.0,100963472779500.0,119035462638000.0,105061757889900.0,117930101385600.0,109300852215000.0,75073479291600.0,102442364262000.0,100005110604000.0,80925799043400.0,101625564535700.0,104006315011000.0,87161663548800.0
2077.0,78849474302800.0,99593907432000.0,118329429682000.0,103952795642800.0,117030328048300.0,108335164532000.0,73512414005600.0,100904946720500.0,98772077272000.0,79017515997600.0,100537505791300.0,102939792239300.0,86130149341200.0
2078.0,77216059786100.0,97899443205000.0,117648904931400.0,102733137809800.0,116332422289000.0,107312070855000.0,72022937788700.0,99214147784000.0,97493602613700.0,77321939989900.0,99214813354000.0,101742842330000.0,85055820759200.0
2079.0,75599434118300.0,96523760168500.0,116771578673000.0,101570122289700.0,115700169768000.0,106261695191600.0,70620036319940.0,97707991835000.0,96452123958400.0,75676508118200.0,98097623088400.0,100649787561500.0,83934585190800.0
2080.0,73980114099100.0,94962500042000.0,116122310566000.0,100379819054900.0,114914754966900.0,105225356234400.0,69226768482400.0,96192418691400.0,95225198258100.0,74122891351200.0,96878274060100.0,99572881828500.0,82639687943200.0
2081.0,72406707173900.0,93487995810600.0,115569980732000.0,99306892408000.0,114124436385300.0,104228997454000.0,67748248982100.0,94806825881800.0,93846020061600.0,72607923803400.0,95629258641300.0,98468270185000.0,81481287961300.0
2082.0,71005459146600.0,91840292854400.0,115048665480600.0,98177505577700.0,113297060118000.0,103320341880200.0,66201562167460.0,93320812522000.0,92612212181500.0,71048298420600.0,94520469151300.0,97465476031300.0,80298353424600.0
2083.0,69692474343400.0,90276133283000.0,114411325211300.0,97069617341200.0,112580433836600.0,102430981787400.0,64673254484700.0,92041714349300.0,91375176139800.0,69459154368900.0,93342450817700.0,96331735690300.0,79137262320100.0
2084.0,68380339726300.0,88857634325100.0,113813937838400.0,95795664847800.0,111806977843400.0,101449973672000.0,63246160383900.0,90751571006500.0,90099404377200.0,67931083449900.0,92199481948040.0,95445031771000.0,78036395466300.0
2085.0,67069272946600.0,86972301477500.0,113228675230000.0,94556891509600.0,110999379384000.0,100556522416500.0,61739996578230.0,89581307262300.0,88935019916800.0,66632085709000.0,91203505917760.0,94372299977400.0,76944034537900.0
2086.0,65576939953300.0,85282040286100.0,112663310990000.0,92987408553100.0,110260246438000.0,99702013254700.0,60362165373600.0,88121609965600.0,87521748329400.0,65141542151300.0,90061344262000.0,93241944492300.0,75644170842100.0
2087.0,64294191464200.0,83370814729300.0,111888360516000.0,91578342850700.0,109419665424700.0,98904719570600.0,58839373024900.0,86581875256500.0,86206400743600.0,63428490381000.0,88929899788300.0,92143694815100.0,74395403731900.0
2088.0,63070752415700.0,81594312258100.0,111272215428000.0,90355531267600.0,108578530898200.0,98097954434000.0,57335018249130.0,85111162943100.0,84895492539700.0,61903937518700.0,87805121729700.0,91187493802400.0,73335193126400.0
2089.0,61669521777000.0,79523175217600.0,110532719847300.0,88920152937900.0,107872675408600.0,97301106979300.0,55969548195920.0,83713577391900.0,83586894313800.0,60612158972300.0,86575190603200.0,90317463641300.0,72204329473100.0
2090.0,60088709813000.0,77731251278000.0,109863511469900.0,87619645788900.0,107247217717600.0,96413506861600.0,54537098874270.0,82102613703600.0,82365181118100.0,59220163789800.0,85283775941660.0,89310068478500.0,70972156377200.0
2091.0,58516198229500.0,75965152044200.0,109311233526000.0,86240069255300.0,106505002745600.0,95624262145000.0,53220634682490.0,80622449790600.0,81097242298300.0,57849144877400.0,84128918323900.0,88385337493200.0,69715578317950.0
2092.0,57105301169800.0,74555936920000.0,108569805399900.0,84845394069300.0,105714353210800.0,94744839637700.0,51871047544300.0,79209513993500.0,79861163964200.0,56311728771800.0,82988677905340.0,87355443272500.0,68576612016230.0
2093.0,55618728380600.0,73029588242800.0,107829455005200.0,83404190319400.0,104898233832300.0,93894566528500.0,50608999479410.0,77819524018100.0,78581429623400.0,54935644776200.0,81828720348150.0,85939273292800.0,67336934260600.0
2094.0,54225702416000.0,71465355241600.0,107078899774400.0,81979838210000.0,104133340313000.0,93112169695400.0,49245293100240.0,76052570024600.0,77189416092900.0,53496056259700.0,80802642864170.0,84856975420200.0,66088537867940.0
2095.0,52982589487800.0,69999348013100.0,106431367314600.0,80672452707900.0,103188583047600.0,92531243607300.0,47738823330650.0,74380942442700.0,75720715398200.0,52197390889800.0,79702869622800.0,83894685351100.0,64864099755460.0
2096.0,51677908848000.0,68516768399200.0,105728103785500.0,79385056992600.0,102487470242900.0,91594925387800.0,46419116946400.0,72611466606400.0,74368486943700.0,50778554227500.0,78499260976270.0,82821355587700.0,63733759382360.0
2097.0,50272999536060.0,67052266257600.0,105057520690900.0,77979220610400.0,101783396555100.0,90833409296900.0,45175405683930.0,71068460521000.0,73105444426100.0,49237505730500.0,77337050149160.0,81790778957500.0,62551732380950.0
2098.0,49078709999800.0,65665987344100.0,104291763838300.0,76659414686400.0,101073783252100.0,89925020899300.0,43884422421610.0,69474475752800.0,71651856297340.0,47833895048200.0,76209741150800.0,80804066819600.0,61312481926400.0
2099.0,47693336565100.0,63974669889900.0,103542399014400.0,75274170416700.0,100290921331600.0,89197076966200.0,42537343527016.0,68011276133200.0,70340577957000.0,46574804399600.0,75008544403640.0,80043859338300.0,60174377057500.0
2100.0,46178293134540.0,62458913655100.0,102676743942200.0,74241421964100.0,99500418086300.0,88294482305800.0,41232220306510.0,66433133913500.0,69184026770300.0,45164940377300.0,73913633157260.0,79363256654300.0,58918755149440.0
