time,MRI-ESM2-0,KACE-1-0-G,CANESM5,IPSL-CM6A-LR,CNRM-ESM2-1,UKESM1-0-LL,IITM-ESM,TAIESM1,MPI-ESM1-2-HR,MIROC6,GFDL-ESM4,CESM2-WACCM,EC-EARTH3,CNRM-CM6-1
2014.0,151377797768000.0,151377797768000.0,151377797768000.0,151377797768000.0,151377797768000.0,151377797768000.0,151377797768000.0,151377797768000.0,151377797768000.0,151377797768000.0,151377797768000.0,151377797768000.0,151377797768000.0,151377797768000.0
2015.0,151208938526000.0,151208938526000.0,151208938526000.0,151208938526000.0,151208938526000.0,151208938526000.0,151208938526000.0,151208938526000.0,151208938526000.0,151208938526000.0,151208938526000.0,151208938526000.0,151208938526000.0,151208938526000.0
2016.0,150920456920000.0,150920456920000.0,150920456920000.0,150920456920000.0,150920456920000.0,150920456920000.0,150920456920000.0,150920456920000.0,150920456920000.0,150920456920000.0,150920456920000.0,150920456920000.0,150920456920000.0,150920456920000.0
2017.0,150501190467000.0,150501190467000.0,150501190467000.0,150501190467000.0,150501190467000.0,150501190467000.0,150501190467000.0,150501190467000.0,150501190467000.0,150501190467000.0,150501190467000.0,150501190467000.0,150501190467000.0,150501190467000.0
2018.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0,150086046656000.0
2019.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0,149831143845000.0
2020.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0,149388535793000.0
2021.0,148658379674000.0,148881951279000.0,148658363420000.0,148985969856000.0,148982908140000.0,148425713030000.0,148686318736000.0,148767533484000.0,149073036540000.0,148761074178000.0,149033458059000.0,148804837773000.0,148324788847000.0,148920127054000.0
2022.0,148199151760000.0,148461072241000.0,147956531385000.0,148446665073000.0,148314769680000.0,147531657068000.0,148263115079000.0,147994848288000.0,148795987310000.0,148239663796000.0,148315079920000.0,148312630960000.0,147289796938000.0,148483845268000.0
2023.0,147559058532000.0,147887175649000.0,147315451569000.0,147957449372000.0,147695044250000.0,146646307036000.0,147750436807000.0,147309860118000.0,148609270877000.0,147758145642000.0,147801262114000.0,147962138142000.0,146084374226000.0,147685161291000.0
2024.0,147093897662000.0,147477676458000.0,146700970538000.0,147388956261000.0,146948789799000.0,145882632963000.0,147356931543000.0,146660448188000.0,148260272955000.0,147266940610000.0,147412708845000.0,147330911530000.0,144954116705000.0,147093964930000.0
2025.0,146218011297000.0,147064002339000.0,145768794407000.0,146703858958000.0,146033839776000.0,145044004021000.0,146648820464000.0,145832576018000.0,147785139614000.0,146935504983000.0,147202944188000.0,146673267962000.0,143910015419000.0,146539512565000.0
2026.0,145566281551000.0,146479526546000.0,144724203875000.0,146029381160000.0,145241091720000.0,144044112442000.0,146175162155000.0,144980145641000.0,147476522840000.0,146504824821000.0,146761999746000.0,145808375080000.0,142759796927000.0,145959839378000.0
2027.0,144767528081000.0,145795193026000.0,143686725970000.0,145550150444000.0,144678675510000.0,143010660327000.0,145588151457000.0,144045859336000.0,146943759412000.0,146098873943000.0,146267238696000.0,145048610717000.0,141457432833000.0,145387433301000.0
2028.0,144137245126000.0,145304658728000.0,142819757342000.0,144987403260000.0,143741607595000.0,142256315817000.0,145275496262000.0,143115379532000.0,146349824279000.0,145574462910000.0,145870182171000.0,144341377110000.0,140169110259000.0,144687854540000.0
2029.0,143441476878000.0,144749123799000.0,142071640120000.0,144420535410000.0,142772339336000.0,141157932976000.0,144799285619000.0,142187657260000.0,145844905564000.0,145279143783000.0,145460201177000.0,143857083289000.0,138906561052000.0,144232899776000.0
2030.0,142841498738000.0,144231335642000.0,141232573740000.0,143990796230000.0,142150749966000.0,140085208413000.0,144037562664000.0,141161050372000.0,145418277510000.0,144956179153000.0,144909714044000.0,143317413896000.0,137593855637000.0,143945856702000.0
2031.0,142074362505000.0,143581424219000.0,140251329026000.0,143441819143000.0,141576242263000.0,139184463205000.0,143557593156000.0,140259958961000.0,145040600476000.0,144297314147000.0,144602446425000.0,142852538327000.0,136405965231000.0,143473891487000.0
2032.0,141346555820000.0,142857874572000.0,139436736191000.0,142831764443000.0,140631133997000.0,138322862028000.0,143107376204000.0,139380766810000.0,144637448727000.0,143558993679000.0,144112057652000.0,142104285808000.0,135398475720000.0,142839133338000.0
2033.0,140771950985000.0,142288091406000.0,138348496601000.0,142303832800000.0,139806267901000.0,137432198594000.0,142648202930000.0,138272993451000.0,144116018273000.0,143018344178000.0,143669483963000.0,141483251454000.0,134481758756000.0,142235301107000.0
2034.0,140074142002000.0,141630077537000.0,137377447688000.0,141625409638000.0,139435622734000.0,136223175730000.0,142208356334000.0,137175515599000.0,143574018146000.0,142709243847000.0,143105528200000.0,140797097373000.0,133149187194000.0,141672518589000.0
2035.0,139029339017000.0,141027257826000.0,136436272983000.0,140850961408000.0,139034661338000.0,135080160946000.0,141975275970000.0,136079105269000.0,143234604930000.0,142136486695000.0,142333072771000.0,140163845715000.0,131943455946000.0,140947875124000.0
2036.0,138264479781000.0,140335235443000.0,135524018054000.0,140021109847000.0,138637028165000.0,134110585768000.0,141407031798000.0,134912298499000.0,142993156640000.0,141663549644000.0,141845274930000.0,139274024332000.0,130895753490000.0,140426628500000.0
2037.0,137720965148000.0,139710734149000.0,134513462167000.0,139536823612000.0,138053354767000.0,132860049136000.0,141035585093000.0,133616532268000.0,142648981652000.0,141246492283000.0,141447337576000.0,138264726652000.0,129957016856000.0,139765783344000.0
2038.0,136847508197000.0,138965567772000.0,133527787394000.0,138900342892000.0,137360948260000.0,131851160745000.0,140320178606000.0,132211208715000.0,142384272617000.0,140601101071000.0,140978020471000.0,137619300011000.0,128790247364000.0,139148974860000.0
2039.0,136155191007000.0,138249234808000.0,132643752249000.0,138228558335000.0,137077872553000.0,130855364587000.0,139863663693000.0,131058863752000.0,142052274695000.0,140033050017000.0,140316987058000.0,136829034843000.0,127539047244000.0,138646402110000.0
2040.0,135374060065000.0,137546588249000.0,131735556716000.0,137366948278000.0,136605852783000.0,129895604056000.0,139361574832000.0,129692441097000.0,141739183953000.0,139400108332000.0,139649066513000.0,136055776088000.0,126445969912000.0,137876436919000.0
2041.0,134565788861000.0,136833947148000.0,130734362343000.0,136738255618000.0,136078452843000.0,128852155030000.0,138953882654000.0,128528549734000.0,141295681665000.0,138986058526000.0,139221201405000.0,135114406694000.0,125240443885000.0,137365460307000.0
2042.0,133899339268000.0,136059897293000.0,129668845908000.0,136040433400000.0,135923379522000.0,127813048947000.0,138056056050000.0,127158842666000.0,140761610551000.0,138373642987000.0,138887550650000.0,134414829907000.0,124043478025000.0,136718330190000.0
2043.0,133227632160000.0,135246839048000.0,128686845372000.0,135210546540000.0,135343720200000.0,126626082540000.0,137319222215000.0,125926243990000.0,140388533622000.0,137786628652000.0,138499685963000.0,133543662058000.0,123168154962000.0,135757680438000.0
2044.0,132522147750000.0,134553813757000.0,127761933155000.0,134480812413000.0,134861965856000.0,125337332497000.0,136807105775000.0,124675808471000.0,139963584387000.0,137123443921000.0,138099195497000.0,132867170556000.0,121967164215000.0,135118798862000.0
2045.0,131869302812000.0,133864221329000.0,126719593103000.0,133752973060000.0,134140667507000.0,124002204536000.0,136358716231000.0,123149874584000.0,139612375971000.0,136383462207000.0,137705553582000.0,132148764876000.0,120981837526000.0,134395235036000.0
2046.0,131108626623000.0,133194983315000.0,125814517321000.0,133074720843000.0,133306725473000.0,122731784368000.0,135787710324000.0,121820998277000.0,139339946950000.0,135699418640000.0,137278145254000.0,131237453812000.0,119677088855000.0,133733185596000.0
2047.0,130290264105000.0,132505033185000.0,124932823910000.0,132470006291000.0,132754371557000.0,121359690812000.0,135272307417000.0,120474808793000.0,138944691209000.0,135138853886000.0,136860947838000.0,130385393281000.0,118188170912000.0,133129751902000.0
2048.0,129651475750000.0,131757227844000.0,123875722711000.0,131710880651000.0,132359893591000.0,120177084070000.0,134680429013000.0,119182468581000.0,138596121330000.0,134417093162000.0,136550237917000.0,129680764896000.0,116637564629000.0,132616398666000.0
2049.0,128945281547000.0,131005901333000.0,123089601622000.0,130837747689000.0,131864560880000.0,119166115482000.0,133982919439000.0,117890063727000.0,138287791839000.0,133869657191000.0,136259111593000.0,128943388089000.0,115775903648000.0,132072862664000.0
2050.0,128338555650000.0,130478761207000.0,122326223969000.0,129995799092000.0,131397212219000.0,117955064494000.0,133351426182000.0,116758890292000.0,138046021661000.0,133172038102000.0,135930495396000.0,128213871486000.0,114749583348000.0,131329564624000.0
2051.0,127781827873000.0,129701617745000.0,121187557228000.0,129288837720000.0,130993466925000.0,116716275948000.0,132739117849000.0,115624629299000.0,137522739266000.0,132481600086000.0,135439395558000.0,127550938423000.0,113638567880000.0,130814656782000.0
2052.0,127076849343000.0,129037344358000.0,120330334356000.0,128603211391000.0,130394424432000.0,115778603385000.0,132024479103000.0,114109291219000.0,137196069664000.0,131811668177000.0,135078529642000.0,126791655777000.0,112851151501000.0,130208797940000.0
2053.0,126465626264000.0,127979812546000.0,119406831274000.0,127957045201000.0,129926593367000.0,114711176726000.0,131365621136000.0,112714033529000.0,136816933916000.0,131265497937000.0,134612284436000.0,126040524940000.0,111733986130000.0,129764261366000.0
2054.0,125712141300000.0,127182799370000.0,118560454766000.0,127322076863000.0,129233737185000.0,113480508935000.0,130750631314000.0,111403880749000.0,136448930959000.0,130686223473000.0,134030044401000.0,125339038485000.0,110448150281000.0,128998404090000.0
2055.0,125026157255000.0,126332270090000.0,117593337027000.0,126823283272000.0,128798719229000.0,112170351540000.0,130003726580000.0,110101131049000.0,136146799704000.0,130054199895000.0,133698704128000.0,124550241267000.0,109584322510000.0,128333461587000.0
2056.0,124273393882000.0,125669537394700.0,116811057772000.0,126162702145000.0,128175918063000.0,111071793367000.0,129404496497000.0,108708869992000.0,135884635773000.0,129537362163000.0,133294015945000.0,123592863181000.0,108906305267000.0,127695621967000.0
2057.0,123634227254000.0,125102249676600.0,115800638834000.0,125433844664000.0,127640257255000.0,109937075337000.0,128807093070000.0,107281034613000.0,135578993488000.0,128805485626000.0,132666968863000.0,122791775432000.0,107818893124000.0,126916655761000.0
2058.0,122816192220000.0,124316576208700.0,114815904811000.0,124670828576000.0,127010990860000.0,108701118419000.0,128253647015000.0,105728801324000.0,135192166634000.0,128194346528000.0,132135393364000.0,122121440741000.0,106702216847000.0,126237926890000.0
2059.0,122308533373000.0,123642058358000.0,113872469642000.0,123933415029000.0,126381926508000.0,107430678697000.0,127617293719000.0,104324629174000.0,134719402376000.0,127554590026000.0,131631478233000.0,121214006076000.0,105823247832000.0,125425608212000.0
2060.0,121695870216000.0,122729471321000.0,112744232953000.0,123136921424000.0,125833620188000.0,106231480906000.0,126957120708000.0,102950460473000.0,134314950324000.0,126923936158000.0,131393417139000.0,120537628937000.0,105160391924000.0,124637281617000.0
2061.0,120969465833000.0,121864550504000.0,111888952087000.0,122434229018000.0,125239642976000.0,105078407641500.0,126249897892000.0,101900277030000.0,133760482590000.0,126382862658000.0,130818080865000.0,119722944797000.0,104389536622000.0,123928165769000.0
2062.0,120425576640000.0,121278256859400.0,111050065788000.0,121630316377000.0,124619461346000.0,103839899983000.0,125721478109000.0,100699013925000.0,133328426767000.0,125913620026000.0,130237713314000.0,119044668806000.0,103685978650000.0,123143314572000.0
2063.0,119853982052000.0,120579791587300.0,110275803803000.0,121003899451000.0,124186910682000.0,102881897239000.0,125036250418000.0,99554614887000.0,132831129931000.0,125224056178000.0,129778720935000.0,118260283506000.0,102784784735000.0,122581797780000.0
2064.0,119346009373000.0,120009866467400.0,109524354152000.0,120110034010000.0,123555451394000.0,101998723615300.0,124395577433000.0,98425761183000.0,132390742473000.0,124843972474000.0,129370766550000.0,117701661915000.0,101998615868000.0,122029288185000.0
2065.0,118666134144000.0,119458740901000.0,108907085096000.0,119372367744000.0,122895338889000.0,101006325043300.0,123892388628000.0,97182094480000.0,132014859264000.0,124480747287000.0,128940137814000.0,117078968206000.0,101006767751000.0,121448095045000.0
2066.0,117972948990000.0,118806148033000.0,107988991629000.0,118606372894000.0,122169934280000.0,100175326174000.0,123453469170000.0,96056792330000.0,131589837246000.0,124082428925000.0,128490748473000.0,116009902996000.0,100305687739000.0,120482855223000.0
2067.0,117461760737000.0,118045623762700.0,107265826804000.0,117841722488000.0,121477574651000.0,99229247284700.0,122770248017000.0,94834593350000.0,131424166940000.0,123269396641000.0,128196605840000.0,115197651050000.0,99399322769000.0,119756314933000.0
2068.0,116837823332000.0,117401973118000.0,106553640145000.0,117171920343000.0,120900307064000.0,98256395461000.0,122258903021000.0,93718049579000.0,131035138876000.0,122709828952000.0,127809150922000.0,114405027363000.0,98259694832000.0,118909419955000.0
2069.0,116153757000000.0,116762340089400.0,105768211584000.0,116671070920000.0,120346309760000.0,97200832117000.0,121654966190000.0,92670200011000.0,130712646907000.0,122069158483000.0,127507139019000.0,113648461304000.0,97417641804000.0,118061583129000.0
2070.0,115389229180000.0,116110046106000.0,105064565002000.0,116082379167000.0,119806465312000.0,96239503082600.0,121205048861000.0,91462971115000.0,130405732326000.0,121584785153000.0,127068577802000.0,112718683809000.0,96590944853000.0,117238817816000.0
2071.0,114791842055000.0,115415854494500.0,104464180214000.0,115407301019000.0,118923074273000.0,95214143751000.0,120609508066000.0,90290739021000.0,130107527400000.0,121067370649000.0,126771507314000.0,112083675711000.0,95593420618000.0,116590525463000.0
2072.0,114334014714000.0,114711962998000.0,103687415648000.0,114561776980000.0,118462452172000.0,94212716584000.0,119860146873000.0,89273637801000.0,129756599734000.0,120480350183000.0,126353468258000.0,111552667588000.0,94540981025000.0,115850520113000.0
2073.0,113744850953000.0,114245215622400.0,102935425269000.0,113873233374000.0,117846916121000.0,93170928627300.0,119160352713000.0,88303851403400.0,129453993812000.0,119715368287000.0,125954370142000.0,110798120504000.0,93652176363000.0,114982592086000.0
2074.0,113273415487000.0,113746646678500.0,102200496047000.0,113288187675000.0,117052757686000.0,92283300611600.0,118419224320000.0,87122880178000.0,129033444989000.0,119123796015000.0,125714893490000.0,110024167406000.0,92917038439000.0,114245584546000.0
2075.0,112903585224000.0,113349414191400.0,101483340448000.0,112713596654000.0,116490033301000.0,91305655405000.0,117927632864000.0,85873083197400.0,128721319259000.0,118559621033000.0,125438127659000.0,109449848905000.0,92006934569000.0,113502675014000.0
2076.0,112572590865000.0,112810467403200.0,100624347655000.0,112038752514000.0,115948512175000.0,90265484741000.0,117251387137000.0,84734447596000.0,128444269986000.0,117944669847000.0,125079414686000.0,108860622144000.0,91278496760000.0,112843822942000.0
2077.0,112087960737000.0,112360109360300.0,99947299245000.0,111320696777000.0,115139321407000.0,89508082086000.0,116670904119000.0,83732978338000.0,128261412350000.0,117408329307000.0,124854661003000.0,108141056060000.0,90186211655000.0,112195284999000.0
2078.0,111652711945000.0,111798692106000.0,99231868676000.0,110686080790000.0,114331634015000.0,88682288931600.0,116200129693000.0,82600231588000.0,127949142909000.0,116839387804000.0,124595019048000.0,107394443497000.0,89283412583000.0,111503983718000.0
2079.0,111002546617000.0,111044588348300.0,98562931443000.0,110014188194000.0,113699984903000.0,87923272731200.0,115700564329000.0,81501550755300.0,127500289757000.0,116269763347000.0,124192382489000.0,106620068874000.0,88461236175000.0,110767981724000.0
2080.0,110527299434000.0,110297354942000.0,97839208083000.0,109349978233000.0,112936039362000.0,86990298581000.0,115005408168000.0,80282466025700.0,127050823062000.0,115705083475000.0,123913103704000.0,105912088628000.0,87607013625000.0,110204495927000.0
2081.0,110005468843000.0,109474776843000.0,97183596802000.0,108536551470000.0,112174706814000.0,86195530388600.0,114499481787000.0,79284051292400.0,126553212392000.0,115139334412000.0,123547818980000.0,105189590566000.0,86619012030000.0,109556843906000.0
2082.0,109576365153000.0,108866936166700.0,96515278811000.0,107800969432000.0,111352229155000.0,85292515879300.0,114266758791000.0,78146935202000.0,126315186914000.0,114610897963000.0,123060963100000.0,104657412718000.0,85786098616000.0,108964865271000.0
2083.0,109095244794000.0,108231587725300.0,95868296598000.0,107111542319000.0,110624414511000.0,84470794617300.0,113731674453000.0,77182712005000.0,125888265813000.0,114159824397000.0,122555916222000.0,104074281946000.0,85169157032000.0,108231548981000.0
2084.0,108639404139000.0,107623193444200.0,95273744809000.0,106407802907000.0,110035144815000.0,83690006600200.0,113117516104000.0,76193004791500.0,125491620454000.0,113617824612000.0,122204355190000.0,103363270905000.0,84326972801000.0,107627717259000.0
2085.0,108162963913000.0,106940484986800.0,94682488680000.0,105820121017000.0,109164762670000.0,82975472760200.0,112743994369000.0,75280854619300.0,125084154299000.0,113261355876000.0,121845095654000.0,102483316987000.0,83709715407000.0,106989045012000.0
2086.0,107790975143000.0,106365062067300.0,94061545474000.0,105290758363000.0,108322243374000.0,82372022089000.0,112162002656000.0,74208505022300.0,124709472422000.0,112905696444000.0,121452393372000.0,101942783420000.0,82863136875000.0,106148925056000.0
2087.0,107127943528000.0,105652339102200.0,93305691359000.0,104666703148000.0,107468378238000.0,81434419873600.0,111784158998000.0,73084842638700.0,124427276804000.0,112444772629000.0,121074202954000.0,101078617823000.0,82212509510000.0,105596057553000.0
2088.0,106609285245000.0,104991357318400.0,92636333085000.0,104101153745000.0,106614903071000.0,80639863921600.0,111315901346000.0,72126389256000.0,124111183222000.0,111924493774000.0,120718625841000.0,100419194618000.0,81422256198000.0,105024888923000.0
2089.0,106076889726000.0,104279017821100.0,92067813747000.0,103508459944000.0,105889976235000.0,79900568192400.0,110795697110000.0,71300374892600.0,123603625903000.0,111305816530000.0,120409173744000.0,99730320935000.0,80699136431000.0,104589571414000.0
2090.0,105535460772000.0,103640314145600.0,91594214276000.0,102864793151000.0,105292349687000.0,79065077373800.0,110303331815000.0,70492022724700.0,123255999769000.0,110927071597000.0,120111377822000.0,99062511653000.0,80084687322000.0,104091823276000.0
2091.0,105111194534000.0,102937582587700.0,90969711098000.0,102319859180000.0,104594245332000.0,78462793007400.0,109576040260000.0,69537788331600.0,123043045215000.0,110471096786000.0,119692904109000.0,98423823463000.0,79513012727000.0,103327390675000.0
2092.0,104787019281000.0,102290710526000.0,90487544192000.0,101779955522000.0,103960280457000.0,77747707269500.0,109066920232000.0,68744788723500.0,122611881469000.0,110238638512000.0,119314285098000.0,97588243592000.0,78859736366000.0,102865284031000.0
2093.0,104259452726000.0,101642039857300.0,90036866132000.0,101171934423000.0,103053598321000.0,77044721114300.0,108496244639000.0,68021570576700.0,122265451734000.0,109730103715000.0,119028015218000.0,96973222913000.0,78287114141000.0,102173325075000.0
2094.0,103828284331000.0,100864157377000.0,89653285197000.0,100745354216000.0,102328886736000.0,76311032299900.0,108014843120000.0,67209718618600.0,122069486358000.0,109342153219000.0,118737665595000.0,96228949693000.0,77655255350000.0,101582475939000.0
2095.0,103562176058000.0,100273382517300.0,89177243743000.0,100290362022000.0,101639987204000.0,75532655812000.0,107406854781000.0,66485693269400.0,121789727391000.0,108881567567000.0,118234729738000.0,95439662585000.0,77036696763000.0,100700657831000.0
2096.0,103235822891000.0,99784168935000.0,88540347583000.0,99757573495000.0,100840032922000.0,74841099366900.0,106968104240000.0,65607471355800.0,121621355797000.0,108530554641000.0,117959203746000.0,94644423256000.0,76489993624000.0,100143494608000.0
2097.0,102888163329000.0,99343886049500.0,87897794052000.0,99130141997000.0,100084252700000.0,74139484324400.0,106407568194000.0,64851347867000.0,121304555019000.0,108119901388000.0,117869904091000.0,93870844287000.0,75950970190000.0,99436093682000.0
2098.0,102485255793000.0,98926625447000.0,87447652775000.0,98601996208000.0,99281843761000.0,73545429917700.0,106039508663000.0,64061209776800.0,121043142502000.0,107765265636000.0,117454010147000.0,93057134051000.0,75451114199000.0,98858224051000.0
2099.0,102232491242000.0,98426623550000.0,86911045555000.0,98110760838000.0,98428304981000.0,72927949146400.0,105649140684000.0,63190210726400.0,120785773521000.0,107352194057000.0,117114835047000.0,92341631717000.0,74968213009000.0,98190626663000.0
2100.0,101845635250000.0,97873560340000.0,86366512545000.0,97656470126000.0,97757794982000.0,72403002313200.0,105371512853000.0,62382417276200.0,120635385174000.0,106870432723000.0,116888077428000.0,91640549928000.0,74371692123000.0,97499450387000.0
