time,MPI-ESM-LR,CSIRO-MK3-6-0,CCSM4
2089.0,463761904970.0,461439189234.0,449069669340.0
2090.0,459016477140.0,455960869902.0,443571097620.0
2091.0,454663645110.0,450184617303.0,437838174430.0
2092.0,449857254394.0,444058747909.0,432585221360.0
2093.0,445852639686.0,439152458526.0,427190008704.0
2094.0,441668462630.0,433136469718.0,421404698748.0
2095.0,437241408010.0,427427839214.0,416451622578.0
2096.0,432696824848.0,421696576408.0,410398751296.0
2097.0,428425173332.0,415247789815.0,405474780436.0
2098.0,424220080086.0,409956676382.0,400352521740.0
2099.0,419812425200.0,405198250415.0,394905969830.0
2100.0,415491769668.0,398555333129.0,389511369344.0
2101.0,411599603968.0,392135096970.0,383792443370.0
2102.0,407519304332.0,386171659867.5,377811642824.0
2103.0,403135164610.0,379623797778.5,372725169398.0
2104.0,399125115990.0,373218037223.5,367127062560.0
2105.0,395199272350.0,366864283672.0,360983490770.0
2106.0,390873922762.0,360379363170.5,354811072336.0
2107.0,387176245280.0,353359827619.0,349123439770.0
2108.0,382446932374.0,347332193771.0,343790809298.0
2109.0,378675291010.0,341240471080.0,337635719160.0
2110.0,374197899202.0,334704211545.2,331903608790.0
2111.0,369629214914.0,328026432496.5,325975888234.0
2112.0,365627182383.0,321089160849.2,320087789354.0
2113.0,360497090377.0,315004831834.5,315381217548.0
2114.0,355933881221.0,307951121401.5,310187772396.0
2115.0,351907662077.0,301529793770.0,304563295350.0
2116.0,347766078333.0,295723253196.2,298930156628.0
2117.0,344187645434.0,289479343860.8,294266327602.0
2118.0,339861653598.0,285166363630.5,289273475142.0
2119.0,335967251771.0,278965041742.0,284589084716.0
2120.0,331761697779.0,273869895359.2,279948578524.0
2121.0,327632915711.0,268511825302.0,275527185306.0
2122.0,323582996761.0,263048574310.8,271080732686.0
2123.0,319251593290.0,258839866497.3,266864715032.0
2124.0,315294357892.0,254008090720.5,263227551884.0
2125.0,311164047531.5,248417609540.0,258899194770.0
2126.0,306844344497.5,243399562316.0,254338743742.0
2127.0,303352561073.0,238315876763.0,250220502234.0
2128.0,298544434078.5,233977978629.5,245525648602.0
2129.0,294722036598.5,229452026554.8,241471624706.0
2130.0,290513951392.5,224243362097.0,237982940117.0
2131.0,286811438072.0,219631532894.5,233960493731.0
2132.0,282982168613.0,215107472531.9,230222861896.0
2133.0,278986739444.5,210786908055.5,226230536551.0
2134.0,275118469928.0,206842089917.3,222716021948.0
2135.0,271117632587.8,203911726884.6,218659061893.0
2136.0,267425155005.3,199397315170.4,214368903224.0
2137.0,263526239620.0,195156785795.6,210377693309.0
2138.0,259834961621.8,190962113302.44,206625024578.0
2139.0,256195075864.8,187306247536.0,202668691152.0
2140.0,252531060879.7,183700314916.9,198999975971.0
2141.0,249059451312.0,179643748574.75,195295439545.0
2142.0,245987728145.5,176254055717.6,191856124356.0
2143.0,242238844970.5,172859037255.44,188320348002.0
2144.0,238732977523.8,169686342062.0,185174074535.0
2145.0,235798210996.5,165256697185.46002,181482619531.0
2146.0,232834757752.5,161673595183.12,177997315222.0
2147.0,229495740367.2,158645690547.34,174186761743.5
2148.0,226008173389.8,154430592781.68,171120347315.5
2149.0,223211010171.0,151267684180.96002,167876472211.5
2150.0,220358988046.0,146474112492.3,165279332744.5
2151.0,217451287079.5,142383969806.58398,162458295255.5
2152.0,214101050325.0,138559475243.15002,159501670211.5
2153.0,210503974185.0,134062124768.33,156870660434.0
2154.0,207292317175.9,130326960183.0,153724706381.5
2155.0,204286423242.80002,126392034130.007,151476749500.0
2156.0,201811399480.9,122734913673.51999,148448607269.5
2157.0,198656092497.5,119458899118.938,145495880240.5
2158.0,195810592460.5,116166588278.112,142745493473.0
2159.0,192656881781.8,113160913132.8,140272188393.5
2160.0,189724972487.0,109675289390.53401,138005246350.5
2161.0,187390356970.3,106481987292.43149,135766561737.0
2162.0,184019461334.1,102827648624.0215,133044132268.5
2163.0,181280820080.90002,99727880780.2415,136414494235.5
2164.0,178547410095.6,95824905980.1915,130257902792.0
2165.0,176283496730.6,92236191688.07149,126568411060.3
2166.0,173390798687.09998,88285650629.2015,124257312919.2
2167.0,170943444320.9,84686499698.5415,122415297526.5
2168.0,168322416683.5,82052935734.5015,119640265798.5
2169.0,165564059454.55,79284102220.9815,117250269428.5
2170.0,163335508406.56,76768703390.58151,114814004884.7
2171.0,161294604225.26,73250139108.2875,111795563156.0
2172.0,159586069557.97,70597298277.4515,109168699176.5
2173.0,157566815674.05,67673335879.47113,107131055097.0
2174.0,155497670954.32,65266639947.49713,104600391804.0
2175.0,153475089118.06,61666062812.35713,102627128092.3
2176.0,151303660335.86,59242641232.56413,100768283405.8
2177.0,149337340136.7,57302128136.73713,98977104442.1
2178.0,147245213013.49,54968921369.56213,97279898253.8
2179.0,145275988919.97998,52524888727.24913,95515660364.2
2180.0,143264538284.22998,51498263388.092125,93683521020.5
2181.0,141444282344.64,47995545677.18212,91733101075.5
2182.0,139668082516.27,45660016865.742134,90229222885.6
2183.0,137883962583.37,44307303771.787125,88676482168.6
2184.0,136120198435.36401,42039748428.310135,87110794816.0
2185.0,134439995233.79,40191948574.46995,85146513397.3
2186.0,132605015086.976,38337755636.153,83419528592.3
2187.0,131129294305.88002,36385738160.915,82107573870.8
2188.0,129151640400.32199,35046364499.990005,80603571889.06
2189.0,127542390883.85,33135650952.957996,79274945460.2
2190.0,125909215724.59999,31462558501.2914,77895411969.2
2191.0,124082656960.656,29680353016.235996,76901593863.75
2192.0,122675577033.29901,27870250714.262,75253507548.56
2193.0,121000695441.509,26445063762.232998,73902633973.1
2194.0,119365655753.70149,25048775351.577,72618846301.2
2195.0,118051358912.1855,23874366773.459003,71299926143.79999
2196.0,116721559780.02,22606942272.6736,69715183372.4
2197.0,115276051992.74501,21350275617.235397,68351707745.1
2198.0,113893806711.4565,20190677061.6377,66976204310.56
2199.0,112643793139.55951,18693830277.923996,65708324429.06
2200.0,111173870130.9865,17043814651.427,64322369468.1
2201.0,109767231646.84,16090163060.16,63214158628.0
2202.0,108519041481.10149,14905860759.4755,62430315667.64
2203.0,107347856229.727,13920193129.768002,61171010793.28
2204.0,106096682818.38199,13153743206.307,60054365621.38
2205.0,104770364026.598,12687116488.354698,59050353399.07
2206.0,103857849824.1855,12034288064.633,58110581660.2
2207.0,102514424254.5855,11448824913.2455,56966383734.740005
2208.0,101357314052.00502,10907332769.618599,55779608516.85
2209.0,100274687647.9325,10441288619.1693,54466562758.62
2210.0,99362776990.9125,10044884045.224,53352596794.7
2211.0,98053334041.7915,9685207421.46,52476206861.15
2212.0,96974289810.72499,9228843392.8813,51482743156.75
2213.0,96115182105.94748,8826778365.176,50507533104.06
2214.0,95325736846.44849,8500504949.324599,49637639871.85
2215.0,94157298712.96149,8167492658.2296,48535234750.22
2216.0,93362334899.6415,7917017965.996001,47352756735.46
2217.0,92404482726.1445,7677375060.8897,46537692455.38
2218.0,91571432513.04149,7483374797.1665,45755702591.72
2219.0,90617952323.7855,7188808732.385,44719333471.51
2220.0,89904002704.31549,7015158328.5677,44141794552.53999
2221.0,89071857969.16548,6873199080.108701,43075423994.740005
2222.0,88118533289.1685,6684202231.6973,42295563902.5
2223.0,87543230200.35149,6472221180.253,41541389205.16
2224.0,86983098444.7815,6282600459.7914,40713050885.39
2225.0,86177982668.7385,6178029398.082001,39817548686.94
2226.0,85511955188.6415,6015435596.1924,38956590178.4
2227.0,84782791812.41748,5872103140.5575,37882531221.33
2228.0,84227542436.2275,5774594779.732,37329023577.65
2229.0,83518522271.6455,5805723550.066,36565154717.22
2230.0,83039520803.7885,5617122107.584,35776512650.25
2231.0,82446164826.35449,5467539299.990601,35147673039.78
2232.0,81974627714.7315,5370476263.990601,34407042530.979996
2233.0,81589849501.13551,5258619261.051001,33729346913.95
2234.0,80986104610.6945,5140227312.0855,32861844888.739998
2235.0,80284787056.36551,5060938463.5954,32147668612.09
2236.0,79957099980.81451,4980011024.799601,31461886034.28
2237.0,79448057701.7435,4844777999.6705,30961298941.98
2238.0,78999960633.0395,4782643365.2333,30329100535.92
2239.0,78841632251.46251,4644074057.035,29782430328.05
2240.0,78260814196.747,4575738216.4544,29323481589.31
2241.0,77863877062.2115,4512912890.264,28729502443.1
2242.0,77434534636.44049,4373765997.700001,28206574033.85
2243.0,76930172624.65149,4265439851.7795,27664479521.95
2244.0,76528667214.962,4195450172.615,27021889007.71
2245.0,76200198068.3332,4143098325.3686004,26306981966.920002
2246.0,75961159767.54001,4064866550.9409995,25987185995.52
2247.0,75808712420.7492,3974845451.562,25544236306.36
2248.0,75197662739.5861,3903868664.3226004,25100294545.36
2249.0,74957362602.5775,3854473875.1616,24580037324.819996
2250.0,74642760901.58652,3775706951.033,24139842322.699997
2251.0,74355337175.8418,3753185471.2453,23666704557.41
2252.0,74162087271.9205,3737487000.6283,22809815118.100002
2253.0,73822078842.1825,3716028049.4725003,22429526741.57
2254.0,73462268166.806,3657683783.127,22100918260.86
2255.0,73205716774.9862,3545461078.5583,21681870853.08
2256.0,73420634033.1275,3622676109.4427,21228891158.97
2257.0,72844859825.8105,3411041391.325,20920052087.059998
2258.0,72623760056.6875,3346330288.514,20660791039.429996
2259.0,72220116219.7205,3323421619.7919993,20174454486.96
2260.0,71992276578.51321,3279284985.178,19908018631.78
2261.0,71790101256.8759,3245728111.271,19555860427.17
2262.0,71508011498.6115,3173050278.706,19318878300.68
2263.0,71254979575.9245,3138443158.0769997,18846014849.74
2264.0,71061953534.8801,3111287278.599,18544212951.36
2265.0,70933416667.0643,3099651065.203,18211523593.0
2266.0,70580800322.4135,3047458145.4669995,17922853754.329998
2267.0,70406769780.20349,3015111432.1539993,17589001747.559998
2268.0,70390272911.3781,2995677783.3499994,17364791791.98
2269.0,70147641180.7575,2941111773.0552998,16910543214.14
2270.0,69792327333.45251,2908442686.9799995,16619370451.800001
2271.0,69541957344.4205,2919053920.384,16347360700.640001
2272.0,69363209108.03491,2898031831.3936996,15998753747.449999
2273.0,69335416164.31909,2840424144.6042995,15677122459.32
2274.0,69137626112.2262,2817169535.8675,15375700785.859999
2275.0,68768940182.34201,2863613056.566,14913331263.28
2276.0,68592195507.895,2794313966.9657,14687937717.88
2277.0,68492658104.94421,2722514179.9644003,13946366663.0
2278.0,68503492042.740135,2685585546.983,13700880288.94
2279.0,68254443228.46762,2655503076.7853994,13394648848.340002
2280.0,68344087903.823135,2655390140.1866,13168481418.716
2281.0,67874709243.9328,2622321784.1846004,12950231739.08
2282.0,67806862307.7648,2620424445.8877,12704508575.429998
2283.0,67498345636.30812,2586131390.509,12451224510.17
2284.0,67482999687.48913,2570985146.236,12158797884.680002
2285.0,67242314788.89613,2556539001.7714996,11911301662.189999
2286.0,67073367543.23973,2533956977.487,11652731126.22
2287.0,66886690272.22414,2500005661.404,11341607379.285
2288.0,66954680840.19563,2713691349.6485996,11170293737.289999
2289.0,66804580086.19312,2475966619.3424997,10926996164.918999
2290.0,66529018262.9125,2393453150.4125,10649746819.043999
2291.0,66436616677.84543,2395599772.1208,10457644609.373999
2292.0,66376528517.18353,2324640982.1905,10354272339.3
2293.0,66357528758.590126,2312649866.1519003,10190580519.530003
2294.0,66193353564.26813,2286386897.1328,10082617049.45
2295.0,66119608851.16614,2269299951.0545006,9929621070.82
2296.0,65984702949.455124,2258010169.2917995,9806122088.46
2297.0,65801002536.7535,2259426837.6335,9551306447.98
2298.0,65771106444.735504,2173930246.8395,9349787138.7
2299.0,65686171801.4125,2107171708.9898999,9174605059.34
2300.0,65552694566.34114,2083426015.0514998,8896930276.858002
