time,IPSL-CM6A-LR,MRI-ESM2-0,INM-CM5-0,CAMS-CSM1-0,CANESM5,CESM2,BCC-CSM2-MR,MPI-ESM1-2-HR,GFDL-ESM4,FGOALS-F3-L,EC-EARTH3-VEG,ACCESS-CM2,CESM2-WACCM,NORESM2-MM,INM-CM4-8,ACCESS-ESM1-5,EC-EARTH3
2029.0,39963650000.0,39828940000.0,40007524000.0,40055415000.0,39889510000.0,40091714000.0,40098066000.0,40084845000.0,40181875000.0,40081727000.0,39999103000.0,40045000000.0,39963693000.0,39977816000.0,40007053000.0,40073953000.0,39813026000.0
2030.0,39910010000.0,39764808000.0,39942180000.0,40008688000.0,39800990000.0,40027853000.0,40043856000.0,40085697000.0,40083350000.0,40007848000.0,39942685000.0,39991840000.0,39896048000.0,40061022000.0,39955640000.0,40004780000.0,39722926000.0
2031.0,39843910000.0,39673990000.0,39881765000.0,39946215000.0,39721310000.0,39975280000.0,40041804000.0,39984960000.0,39973134000.0,39950260000.0,39910380000.0,39944106000.0,39809733000.0,39919636000.0,39922130000.0,39943897000.0,39624876000.0
2032.0,39804002000.0,39594815000.0,39850770000.0,39901647000.0,39636877000.0,39918744000.0,39972176000.0,40003985000.0,39953230000.0,39902867000.0,39834770000.0,39906680000.0,39729670000.0,39887856000.0,39853253000.0,39880385000.0,39526750000.0
2033.0,39720030000.0,39518396000.0,39792500000.0,39857672000.0,39515673000.0,39845800000.0,39912480000.0,39944077000.0,39911715000.0,39840727000.0,39807800000.0,39822836000.0,39647290000.0,39812020000.0,39786648000.0,39817230000.0,39453307000.0
2034.0,39674155000.0,39430607000.0,39702508000.0,39886560000.0,39426576000.0,39787190000.0,39854050000.0,39861160000.0,39904250000.0,39781876000.0,39737995000.0,39745446000.0,39569043000.0,39730290000.0,39714312000.0,39773420000.0,39319646000.0
2035.0,39577846000.0,39337770000.0,39648780000.0,39770480000.0,39324130000.0,39710630000.0,39773164000.0,39782940000.0,39808827000.0,39755006000.0,39681356000.0,39671902000.0,39490360000.0,39663055000.0,39651054000.0,39680190000.0,39192736000.0
2036.0,39513944000.0,39337990000.0,39563657000.0,39737990000.0,39164570000.0,39643400000.0,39717860000.0,39725273000.0,39744733000.0,39693406000.0,39628575000.0,39618925000.0,39370965000.0,39586914000.0,39581330000.0,39633710000.0,39066026000.0
2037.0,39468390000.0,39197420000.0,39518147000.0,40013795000.0,38973317000.0,39602033000.0,39623190000.0,39678366000.0,39681946000.0,39621243000.0,39677540000.0,39544324000.0,39241470000.0,39507104000.0,39522152000.0,39597535000.0,38930235000.0
2038.0,39379014000.0,39091106000.0,39450984000.0,39690547000.0,38820246000.0,39499297000.0,39513997000.0,39613084000.0,39613886000.0,39567570000.0,39600580000.0,39462793000.0,39132700000.0,39390687000.0,39455540000.0,39667750000.0,38785995000.0
2039.0,39305134000.0,38967060000.0,39473156000.0,39619030000.0,38666727000.0,39384494000.0,39458500000.0,39533548000.0,39555383000.0,39480115000.0,39631127000.0,39374017000.0,39037563000.0,39293366000.0,39361057000.0,39482925000.0,38631830000.0
2040.0,39190544000.0,38853173000.0,39322145000.0,39568970000.0,38506280000.0,39283294000.0,39409420000.0,39473324000.0,39469240000.0,39429270000.0,39457382000.0,39291007000.0,38925090000.0,39210594000.0,39315820000.0,39417590000.0,38467424000.0
2041.0,39085855000.0,38813565000.0,39304155000.0,39454160000.0,38318215000.0,39194874000.0,39384000000.0,39407604000.0,39385506000.0,39317885000.0,39420785000.0,39241650000.0,38778090000.0,39087882000.0,39215854000.0,39310420000.0,38275076000.0
2042.0,38994125000.0,38801630000.0,39195740000.0,39465402000.0,38100537000.0,39049460000.0,39293460000.0,39309520000.0,39379530000.0,39344316000.0,39321610000.0,39111377000.0,38630000000.0,38978300000.0,39112163000.0,39238530000.0,38084550000.0
2043.0,38898876000.0,38574420000.0,39072520000.0,39375830000.0,37919576000.0,38904340000.0,39174287000.0,39239127000.0,39265042000.0,39201497000.0,39229880000.0,39022223000.0,38530470000.0,38818910000.0,39024595000.0,39185048000.0,37833626000.0
2044.0,38773640000.0,38421733000.0,38959800000.0,39286604000.0,37731004000.0,38794076000.0,39123140000.0,39241183000.0,39217865000.0,39099100000.0,39156216000.0,38920176000.0,38384493000.0,38699454000.0,38954693000.0,39052640000.0,37620850000.0
2045.0,38660720000.0,38304416000.0,38944928000.0,39249260000.0,37509083000.0,38684103000.0,39113960000.0,39162720000.0,39139120000.0,39026340000.0,39135035000.0,38834410000.0,38226130000.0,38614847000.0,38850978000.0,39000980000.0,37391372000.0
2046.0,38532580000.0,38190256000.0,38800190000.0,39152450000.0,37290140000.0,38563820000.0,39053030000.0,39322972000.0,39054800000.0,39022985000.0,38986596000.0,38719185000.0,38042460000.0,38452703000.0,38722840000.0,38876275000.0,37183173000.0
2047.0,38386352000.0,38038390000.0,38832140000.0,39089213000.0,37057466000.0,38434783000.0,38965604000.0,39048356000.0,38980305000.0,38988270000.0,38909360000.0,38597976000.0,37880270000.0,38325910000.0,38624420000.0,38840898000.0,37009998000.0
2048.0,38242100000.0,37919715000.0,38662824000.0,39295160000.0,36801130000.0,38280536000.0,38854810000.0,38966930000.0,38874853000.0,38980473000.0,38961500000.0,38517084000.0,37811556000.0,38208280000.0,38531797000.0,38772020000.0,36741878000.0
2049.0,38081098000.0,37769155000.0,38562550000.0,38958666000.0,36558373000.0,38108197000.0,38729474000.0,38849500000.0,38809735000.0,38795756000.0,38743974000.0,38369436000.0,37603148000.0,38041522000.0,38421262000.0,38666340000.0,36573835000.0
2050.0,37894685000.0,37614326000.0,38460658000.0,38833656000.0,36301627000.0,37926340000.0,38651000000.0,38789970000.0,38745027000.0,38745522000.0,38695120000.0,38234255000.0,37459630000.0,37889786000.0,38392816000.0,38602576000.0,36316602000.0
2051.0,37749110000.0,37463683000.0,38355400000.0,38784730000.0,36013683000.0,37755860000.0,38557348000.0,38685090000.0,38781030000.0,38662025000.0,38551030000.0,38126400000.0,37219615000.0,37712867000.0,38227710000.0,38456648000.0,36055675000.0
2052.0,37557510000.0,37303116000.0,38223560000.0,38711450000.0,35773530000.0,37575060000.0,38468207000.0,38605850000.0,38651965000.0,38619260000.0,38430540000.0,38017303000.0,37029470000.0,37566824000.0,38167930000.0,38344900000.0,35826205000.0
2053.0,37401710000.0,37210660000.0,38212410000.0,38586053000.0,35471614000.0,37387694000.0,38323634000.0,38555714000.0,38584066000.0,38531900000.0,38345687000.0,37789053000.0,36846370000.0,37367620000.0,38011970000.0,38201300000.0,35585573000.0
2054.0,37234900000.0,37015340000.0,37959540000.0,38605386000.0,35215120000.0,37178884000.0,38175390000.0,38446390000.0,38509978000.0,38426305000.0,38213874000.0,37629178000.0,36659870000.0,37173250000.0,37875814000.0,38118630000.0,35337368000.0
2055.0,37004935000.0,36809925000.0,38017090000.0,38635606000.0,34859667000.0,37021240000.0,38060730000.0,38491206000.0,38389370000.0,38320562000.0,38108290000.0,37448212000.0,36450804000.0,37021753000.0,37768626000.0,37995594000.0,35124130000.0
2056.0,36787320000.0,36590154000.0,37829190000.0,38573140000.0,34564690000.0,36827595000.0,37910606000.0,38265720000.0,38317912000.0,38188958000.0,37970137000.0,37290353000.0,36238442000.0,36840250000.0,37636120000.0,37938897000.0,34989736000.0
2057.0,36710610000.0,36493996000.0,37707080000.0,38352237000.0,34200195000.0,36598110000.0,37923647000.0,38133730000.0,38136033000.0,38070493000.0,37858832000.0,37089104000.0,36011065000.0,36641026000.0,37503463000.0,37802820000.0,34755680000.0
2058.0,36507910000.0,36243260000.0,37549320000.0,38263996000.0,33889310000.0,36418367000.0,37770290000.0,38046007000.0,38032290000.0,37973856000.0,37756050000.0,36916675000.0,35821540000.0,36396155000.0,37406863000.0,37677834000.0,34505690000.0
2059.0,36332400000.0,36154085000.0,37381580000.0,38146170000.0,33603576000.0,36158560000.0,37695160000.0,37932257000.0,38038560000.0,37868080000.0,37622650000.0,36726440000.0,35676017000.0,36189102000.0,37261490000.0,37522110000.0,34298372000.0
2060.0,36084466000.0,35886930000.0,37262574000.0,38000017000.0,33221423000.0,35965735000.0,37591700000.0,37959733000.0,37995463000.0,37735780000.0,37578710000.0,36559970000.0,35463574000.0,35962323000.0,37178274000.0,37400347000.0,34090457000.0
2061.0,35861504000.0,35660630000.0,37249438000.0,37890340000.0,32819090000.0,35719900000.0,37474062000.0,37794630000.0,37802967000.0,37624426000.0,37361254000.0,36382577000.0,35234038000.0,35740480000.0,37030765000.0,37286100000.0,33938844000.0
2062.0,35661380000.0,35469574000.0,37054310000.0,37825946000.0,32526486000.0,35514266000.0,37276266000.0,37697225000.0,37671965000.0,37480354000.0,37382554000.0,36188873000.0,35017760000.0,35588890000.0,36889596000.0,37251957000.0,33707410000.0
2063.0,35466383000.0,35234546000.0,36923855000.0,37728326000.0,32232450000.0,35242955000.0,37179140000.0,37566177000.0,37563840000.0,37350640000.0,37156720000.0,35992465000.0,34705752000.0,35374105000.0,36748510000.0,37117000000.0,33495527000.0
2064.0,35178516000.0,35022230000.0,36818874000.0,37761405000.0,31989290000.0,35106726000.0,37028080000.0,37462920000.0,37457457000.0,37241414000.0,37020385000.0,35852313000.0,34449195000.0,35122740000.0,36651020000.0,36941894000.0,33353986000.0
2065.0,34978020000.0,34825960000.0,36692070000.0,37640250000.0,31631630000.0,34891480000.0,36919517000.0,37472317000.0,37343863000.0,37131730000.0,36948296000.0,35706270000.0,34204471000.0,35032530000.0,36527390000.0,36795900000.0,33105238000.0
2066.0,34755100000.0,34678776000.0,36555930000.0,37656870000.0,31144616000.0,34684264000.0,36749357000.0,37315540000.0,37261144000.0,37020300000.0,36821620000.0,35551605000.0,33947685000.0,34745520000.0,36350046000.0,36596060000.0,32869792000.0
2067.0,34466650000.0,34508513000.0,36376195000.0,37410860000.0,30684674000.0,34470478000.0,36690170000.0,37276713000.0,37320500000.0,37037707000.0,36681716000.0,35275160000.0,33678457000.0,34548540000.0,36165435000.0,36471136000.0,32710855000.0
2068.0,34211865000.0,34264324000.0,36251410000.0,37320094000.0,30392146000.0,34240310000.0,36482834000.0,37190894000.0,37099176000.0,36832416000.0,36562370000.0,35006850000.0,33505200000.0,34316587000.0,36070076000.0,36323574000.0,32421341000.0
2069.0,33968642000.0,34107290000.0,36091920000.0,37230543000.0,29985487000.0,34059651000.0,36304925000.0,37057880000.0,37076140000.0,36723380000.0,36695216000.0,34775080000.0,33247201000.0,34060048000.0,35940430000.0,36149187000.0,32132063000.0
2070.0,33708300000.0,33929240000.0,35880858000.0,37118788000.0,29714410000.0,34322682000.0,36149625000.0,36934468000.0,36919090000.0,36600844000.0,36455840000.0,34529124000.0,33004280000.0,33919924000.0,35770880000.0,36112523000.0,31948276000.0
2071.0,33472063000.0,33744554000.0,35675800000.0,37028540000.0,29361615000.0,33930375000.0,36079230000.0,36840608000.0,36809363000.0,36587640000.0,36227060000.0,34380136000.0,32732789000.0,33669816000.0,35639575000.0,35958374000.0,31649948000.0
2072.0,33105615000.0,33577177000.0,35499467000.0,36947083000.0,29059613000.0,33602068000.0,35819975000.0,36703797000.0,36675790000.0,36346106000.0,36096820000.0,34127655000.0,32509317000.0,33427456000.0,35397590000.0,35768560000.0,31295650000.0
2073.0,32785046000.0,33376563000.0,35405210000.0,36830237000.0,28760973000.0,33406030000.0,35678056000.0,36648247000.0,36592787000.0,36201234000.0,35965874000.0,33922288000.0,32254970000.0,33175282000.0,35234435000.0,35613487000.0,30992988000.0
2074.0,32485296000.0,33326140000.0,35177100000.0,36737510000.0,28449784000.0,33167413000.0,35471580000.0,36515545000.0,36412040000.0,36002190000.0,35785077000.0,33693387000.0,31958560000.0,32905988000.0,35053000000.0,35484738000.0,30745051000.0
2075.0,32228594000.0,33072124000.0,35014615000.0,36654166000.0,28060824000.0,32966132000.0,35302224000.0,36389960000.0,36377305000.0,35911560000.0,35721750000.0,33501657000.0,31743230000.0,32669563000.0,34864255000.0,35348255000.0,30610465000.0
2076.0,31945366000.0,32851335000.0,34885964000.0,36609930000.0,27684497000.0,32669501000.0,35081695000.0,36283343000.0,36120190000.0,35850437000.0,35551590000.0,33275552000.0,31493343000.0,32398332000.0,34679513000.0,35351110000.0,30319622000.0
2077.0,31639755000.0,32632787000.0,34671456000.0,36464130000.0,27337910000.0,32453282000.0,34929172000.0,36198687000.0,36060295000.0,35695390000.0,35505336000.0,33034301000.0,31220089000.0,32159326000.0,34497372000.0,35140882000.0,29996000000.0
2078.0,31346104000.0,32451207000.0,34579616000.0,36322664000.0,27055120000.0,32237208000.0,34724835000.0,36053390000.0,36038200000.0,35659334000.0,35289280000.0,32862994000.0,31038128000.0,31894845000.0,34364473000.0,35078906000.0,29732823000.0
2079.0,31031480000.0,32215392000.0,34411020000.0,36218712000.0,26732691000.0,32092203000.0,34598932000.0,35895427000.0,35900190000.0,35499680000.0,35222300000.0,32538140000.0,30744347000.0,31744174000.0,34196169000.0,34854500000.0,29490344000.0
2080.0,30752400000.0,32163752000.0,34230590000.0,36236448000.0,26561370000.0,31769780000.0,34427425000.0,36012286000.0,35708707000.0,35427100000.0,35290706000.0,32332726000.0,30438269000.0,31463268000.0,34027299000.0,34775577000.0,29239642000.0
2081.0,30509433000.0,31985019000.0,34072390000.0,36056090000.0,26204367000.0,31454806000.0,34292271000.0,35683390000.0,35566846000.0,35196380000.0,34897744000.0,32044880000.0,30295845000.0,31244060000.0,33880955000.0,34577277000.0,28956334000.0
2082.0,30203110000.0,31735073000.0,33891607000.0,35923010000.0,25942477000.0,31124363000.0,34067302000.0,35527990000.0,35508810000.0,35038376000.0,34764740000.0,31804130000.0,30135126000.0,31200373000.0,33672739000.0,34390150000.0,28624873000.0
2083.0,29978446000.0,31557034000.0,33788307000.0,35789400000.0,25656248000.0,30886566000.0,34002135000.0,35419595000.0,35304305000.0,34895114000.0,34634620000.0,31620964000.0,29892410000.0,30858848000.0,33454924000.0,34253859000.0,28544254000.0
2084.0,29691636000.0,31351368000.0,33602302000.0,35692696000.0,25305555000.0,30627450000.0,33719022000.0,35270530000.0,35144120000.0,34803094000.0,34451280000.0,31344660000.0,29678574000.0,30561526000.0,33259926000.0,34078165000.0,28127800000.0
2085.0,29435340000.0,31216351000.0,33439896000.0,35622883000.0,24975133000.0,30511135000.0,33576094000.0,35100353000.0,35017060000.0,34620666000.0,34284165000.0,31151495000.0,29415956000.0,30286543000.0,33070883000.0,33916774000.0,28131246000.0
2086.0,29143484000.0,31058890000.0,33269254000.0,35720573000.0,24693395000.0,30176051000.0,33366194000.0,34970436000.0,34831864000.0,34448486000.0,34119570000.0,30939388000.0,29180460000.0,30056417000.0,32864518000.0,33772032000.0,27676484000.0
2087.0,28799674000.0,30862944000.0,33072675000.0,35456410000.0,24379126000.0,29903730000.0,33187041000.0,35393860000.0,34749665000.0,34403570000.0,33929216000.0,30733484000.0,28825086000.0,30274990000.0,32714557000.0,33825704000.0,27434033000.0
2088.0,28557672000.0,30704777000.0,32888185000.0,35344134000.0,24031832000.0,29561158000.0,32930280000.0,34832642000.0,34592076000.0,34150826000.0,33734697000.0,30442758000.0,28580266000.0,29680994000.0,32511365000.0,33519825000.0,27150797000.0
2089.0,28330200000.0,30516152000.0,32814240000.0,35242906000.0,23737778000.0,29306915000.0,32727319000.0,34579894000.0,34557915000.0,34012623000.0,33556429000.0,30222820000.0,28298064000.0,29457764000.0,32423664000.0,33297099000.0,26877135000.0
2090.0,28002234000.0,30410424000.0,32653527000.0,35063350000.0,23540873000.0,29027310000.0,32593977000.0,34419945000.0,34336264000.0,33883587000.0,33380614000.0,29969201000.0,28081248000.0,29248346000.0,32204982000.0,33474275000.0,26675694000.0
2091.0,27661056000.0,30367713000.0,32426123000.0,34905700000.0,23189572000.0,29045142000.0,32491506000.0,34378134000.0,34184718000.0,33743241000.0,33155789000.0,29707217000.0,27836987000.0,29062210000.0,32062990000.0,33097812000.0,26479230000.0
2092.0,27328518000.0,30505632000.0,32304196000.0,34749750000.0,22839876000.0,28546830000.0,32315283000.0,34230983000.0,34003044000.0,33641036000.0,32933714000.0,29529373000.0,27483370000.0,28849070000.0,31829176000.0,32956088000.0,26250318000.0
2093.0,27032928000.0,29998730000.0,32120707000.0,34689870000.0,22472840000.0,28291717000.0,32150581000.0,34183600000.0,33849227000.0,33463988000.0,32816010000.0,29263866000.0,27295984000.0,28867838000.0,31653614000.0,32764637000.0,26021001000.0
2094.0,26796505000.0,29875692000.0,31945050000.0,34479653000.0,22192170000.0,27988222000.0,31940422000.0,33998789000.0,33703825000.0,33279510000.0,32582380000.0,28884687000.0,27069800000.0,28549927000.0,31608975000.0,32615088000.0,25656195000.0
2095.0,26488367000.0,30566752000.0,31879190000.0,34315418000.0,21924626000.0,27643832000.0,31798151000.0,33915150000.0,33542950000.0,33113543000.0,32428216000.0,28638636000.0,26825191000.0,28354765000.0,31534428000.0,32428765000.0,25404850000.0
2096.0,26228617000.0,29656349000.0,31690846000.0,34315969000.0,21661890000.0,27251245000.0,31654973000.0,33841449000.0,33361467000.0,32973160000.0,32168696000.0,28369416000.0,26603586000.0,28068567000.0,31256812000.0,32249310000.0,25186933000.0
2097.0,25929705000.0,29417673000.0,31543562000.0,34159266000.0,21401260000.0,26994860000.0,31494430000.0,33725209000.0,33275523000.0,32968102000.0,31950119000.0,28049631000.0,26347635000.0,27896046000.0,31176428000.0,32081373000.0,24957810000.0
2098.0,25619917000.0,29235804000.0,31342842000.0,34299505000.0,21177215000.0,26684713000.0,31474604000.0,33485953000.0,33098398000.0,32718064000.0,31706368000.0,27812872000.0,26098967000.0,27659272000.0,31012989000.0,31997358000.0,24726989000.0
2099.0,25298936000.0,29168486000.0,31143952000.0,34136605000.0,20854475000.0,26379848000.0,31559950000.0,33335368000.0,32971577000.0,32559139000.0,31403233000.0,27559064000.0,25856040000.0,27470623000.0,30946925000.0,31789656000.0,24450314000.0
2100.0,25075427000.0,29222476000.0,30993134000.0,33860890000.0,20551907000.0,26119094000.0,31209695000.0,33257753000.0,32851386000.0,32422693000.0,31132477000.0,27342715000.0,25598722000.0,27142593000.0,30787187000.0,31602160000.0,24201073000.0
