time,CSIRO-MK3-6-0,CCSM4,MPI-ESM-LR
2048.0,775446340.0,790614660.0,892448800.0
2049.0,757164400.0,768530560.0,878055360.0
2050.0,746911500.0,748351000.0,860417100.0
2051.0,741654200.0,734050560.0,847986300.0
2052.0,728062000.0,720451650.0,843015400.0
2053.0,750408260.0,698529600.0,820181600.0
2054.0,727352900.0,676923400.0,805023170.0
2055.0,737574900.0,663782600.0,791314900.0
2056.0,721543800.0,659167600.0,768204500.0
2057.0,718109200.0,642720640.0,745504640.0
2058.0,708172100.0,627853760.0,727086460.0
2059.0,694915840.0,609310460.0,723311040.0
2060.0,684444900.0,610591040.0,706466800.0
2061.0,684756600.0,586740300.0,681787500.0
2062.0,672534800.0,574834940.0,673202200.0
2063.0,666200770.0,568469250.0,663100500.0
2064.0,658904600.0,555071000.0,655288770.0
2065.0,646656300.0,542557400.0,645309900.0
2066.0,639409660.0,534947600.0,621340200.0
2067.0,631239800.0,527335070.0,606812600.0
2068.0,617927500.0,515009280.0,582988740.0
2069.0,603712450.0,501413600.0,574675900.0
2070.0,595546750.0,492428220.0,566394100.0
2071.0,584831740.0,489720450.0,548273200.0
2072.0,577559500.0,477772670.0,531327100.0
2073.0,569594750.0,460543420.0,520789860.0
2074.0,590883700.0,449673700.0,532015680.0
2075.0,558620900.0,437229900.0,497415460.0
2076.0,545850940.0,422785470.0,487537730.0
2077.0,527441300.0,407435650.0,484419800.0
2078.0,515721540.0,390844300.0,485420130.0
2079.0,508900580.0,377918000.0,472535360.0
2080.0,503159230.0,363450940.0,456805440.0
2081.0,490596350.0,351909800.0,440520900.0
2082.0,483974560.0,335301500.0,423141570.0
2083.0,476675740.0,322519300.0,417562080.0
2084.0,471403600.0,308290020.0,403880320.0
2085.0,462516400.0,296300580.0,393393060.0
2086.0,456392540.0,282628450.0,385246240.0
2087.0,459090780.0,274924930.0,375513440.0
2088.0,453251600.0,261954180.0,371170240.0
2089.0,446695900.0,252118340.0,362695940.0
2090.0,439944640.0,242844580.0,353536900.0
2091.0,430985250.0,233187580.0,347774140.0
2092.0,418931330.0,222246880.0,335621860.0
2093.0,414069340.0,214390660.0,327022560.0
2094.0,410943170.0,205012050.0,321523070.0
2095.0,403874850.0,198748880.0,311983900.0
2096.0,399522980.0,194321780.0,299713380.0
2097.0,389389600.0,187771440.0,292294980.0
2098.0,382573600.0,180937940.0,284648320.0
2099.0,369164900.0,177590450.0,270758140.0
2100.0,359598080.0,173067340.0,254695660.0
2101.0,355582500.0,167349950.0,242620700.0
2102.0,349799360.0,161197380.0,236684450.0
2103.0,338884160.0,155630620.0,231184160.0
2104.0,329910400.0,153107820.0,225756670.0
2105.0,319480130.0,150284030.0,221873680.0
2106.0,307457060.0,145577820.0,212612560.0
2107.0,300088450.0,138315400.0,205883980.0
2108.0,290297340.0,135507100.0,203978130.0
2109.0,280786180.0,131211800.0,195644500.0
2110.0,278575040.0,127600470.0,189972450.0
2111.0,268487170.0,122050950.0,186877970.0
2112.0,253036850.0,120743310.0,180551540.0
2113.0,242982660.0,117316930.0,175904780.0
2114.0,229851120.0,114803580.0,170380750.0
2115.0,222046060.0,112066424.0,165616770.0
2116.0,218535940.0,109911310.0,163750740.0
2117.0,211933020.0,108575064.0,158519040.0
2118.0,208037550.0,98960936.0,156706420.0
2119.0,199678780.0,96821360.0,154011220.0
2120.0,190566050.0,92595240.0,150466990.0
2121.0,190542880.0,90564260.0,147278050.0
2122.0,186519180.0,88195360.0,145401840.0
2123.0,183529630.0,87727610.0,139715500.0
2124.0,181885220.0,85744660.0,137253100.0
2125.0,176926750.0,85012890.0,134585950.0
2126.0,173937800.0,84141710.0,130971816.0
2127.0,169134220.0,83034950.0,127486160.0
2128.0,165845680.0,75986296.0,125190110.0
2129.0,162349820.0,73540136.0,123328344.0
2130.0,161869020.0,72677630.0,114289900.0
2131.0,160206300.0,71289260.0,110562570.0
2132.0,156473600.0,69048504.0,104455310.0
2133.0,154901490.0,68237210.0,102601624.0
2134.0,152291870.0,61144150.0,98506260.0
2135.0,145627180.0,60637956.0,95870410.0
2136.0,139962580.0,58893084.0,93558270.0
2137.0,136637250.0,58510410.0,92139630.0
2138.0,129538620.0,58009864.0,88899840.0
2139.0,127710940.0,56643840.0,86814880.0
2140.0,124753670.0,56329650.0,85628180.0
2141.0,119968800.0,55954056.0,85191890.0
2142.0,117338290.0,55823130.0,83072810.0
2143.0,114918840.0,54995828.0,81418920.0
2144.0,107621690.0,46061930.0,74525520.0
2145.0,106025830.0,45556724.0,66606716.0
2146.0,103230420.0,45300976.0,64902990.0
2147.0,99106200.0,45211564.0,64807788.0
2148.0,101696376.0,44675384.0,64257348.0
2149.0,96413544.0,44336264.0,63616264.0
2150.0,95863944.0,42541230.0,62174020.0
2151.0,94086510.0,42410064.0,60855316.0
2152.0,92969540.0,41601376.0,64959496.0
2153.0,92177650.0,41536256.0,60421090.0
2154.0,89813350.0,41286716.0,59192516.0
2155.0,89740344.0,41129908.0,51330772.0
2156.0,88773064.0,40943690.0,50968284.0
2157.0,81648380.0,40953680.0,50727870.0
2158.0,79847250.0,40089404.0,50645704.0
2159.0,79527144.0,39870164.0,50149950.0
2160.0,78759950.0,39349212.0,48945504.0
2161.0,78281680.0,38771890.0,48403004.0
2162.0,76982810.0,38706770.0,48255410.0
2163.0,75396040.0,28983850.0,47106636.0
2164.0,74508104.0,28920542.0,46743060.0
2165.0,72722960.0,28046130.0,46030260.0
2166.0,70708904.0,27646590.0,45645784.0
2167.0,70047980.0,27529430.0,45620850.0
2168.0,61736020.0,27369846.0,45054496.0
2169.0,58222676.0,27166376.0,44409790.0
2170.0,56024530.0,27115646.0,44285210.0
2171.0,54128136.0,26941320.0,43919056.0
2172.0,53455456.0,26369754.0,42946960.0
2173.0,52766050.0,25020408.0,42195160.0
2174.0,52029948.0,24852002.0,41088930.0
2175.0,42706690.0,24516384.0,40738132.0
2176.0,41757468.0,24497736.0,39740348.0
2177.0,41439748.0,24156810.0,39493212.0
2178.0,41113920.0,24078560.0,39297264.0
2179.0,40372170.0,23884742.0,38593980.0
2180.0,40245100.0,17095970.0,38355756.0
2181.0,39668430.0,16214615.0,29463390.0
2182.0,30189672.0,15734512.0,29158960.0
2183.0,29354210.0,15729690.0,28831348.0
2184.0,29040460.0,15606634.0,28573702.0
2185.0,28258076.0,15453217.0,28360654.0
2186.0,27843082.0,15401666.0,27924456.0
2187.0,27634906.0,15112185.0,27744734.0
2188.0,27529868.0,15060280.0,27528668.0
2189.0,27347272.0,14775995.0,27320452.0
2190.0,27110840.0,14529265.0,27344344.0
2191.0,27057274.0,14511222.0,27101076.0
2192.0,26229674.0,14217062.0,25772702.0
2193.0,25660474.0,14164233.0,25646582.0
2194.0,24801372.0,14114438.0,25152748.0
2195.0,24541890.0,14113467.0,25657282.0
2196.0,24276710.0,14065420.0,24941926.0
2197.0,24245904.0,13805716.0,24663930.0
2198.0,23932206.0,13754560.0,23449684.0
2199.0,23882720.0,13741035.0,16850128.0
2200.0,23851938.0,13702744.0,16621805.0
2201.0,16624795.0,13037939.0,17150318.0
2202.0,16320707.0,13029259.0,16305045.0
2203.0,15487996.0,8263760.0,16284495.0
2204.0,15359935.0,8050285.5,15928081.0
2205.0,15244540.0,8015263.5,15932189.0
2206.0,15181147.0,7871538.0,15723736.0
2207.0,15119246.0,7722586.5,16341577.0
2208.0,14723760.0,7720349.5,16264131.0
2209.0,14584677.0,7759738.0,16399442.0
2210.0,14323443.0,7558218.5,15441133.0
2211.0,14210530.0,7553931.0,15333949.0
2212.0,14211349.0,7555441.5,16222670.0
2213.0,13540450.0,7563624.0,15504128.0
2214.0,13289717.0,7566054.0,15254104.0
2215.0,13066470.0,7557245.5,15223612.0
2216.0,13015737.0,7553304.0,15002923.0
2217.0,13008693.0,7553364.5,14976866.0
2218.0,12780663.0,7541427.5,14918857.0
2219.0,8020457.0,7532825.0,14894216.0
2220.0,7838464.5,7535662.5,14787689.0
2221.0,7338119.5,7536044.5,14719986.0
2222.0,7327774.0,7529843.5,14701226.0
2223.0,7324595.0,7041969.5,14656552.0
2224.0,7331072.5,7043671.0,14596679.0
2225.0,7147117.5,7044118.0,14491733.0
2226.0,7145134.0,7037622.0,14041925.0
2227.0,7137179.5,7035587.0,13614230.0
2228.0,7130750.5,7030867.5,13395333.0
2229.0,6966833.5,7037086.0,13177509.0
2230.0,6839549.5,7032879.5,13331927.0
2231.0,6844613.0,7023683.0,12954716.0
2232.0,6829021.0,6862450.0,13172223.0
2233.0,6664519.0,6859650.0,12961287.0
2234.0,6667013.0,6862223.0,12936260.0
2235.0,6661905.0,6863369.5,12376319.0
2236.0,6656938.5,6857434.0,12378774.0
2237.0,6653847.0,6859667.0,12241983.0
2238.0,6655138.5,6850440.5,12617104.0
2239.0,6649313.0,6694061.0,7455311.0
2240.0,6358461.5,6696084.0,7425026.5
2241.0,6245234.5,6586757.5,7411760.5
2242.0,6241249.0,6582468.5,7399742.0
2243.0,6240889.0,6579293.5,7400780.0
2244.0,6240755.0,6569029.5,7941238.5
2245.0,6238875.0,6570976.5,7398793.5
2246.0,4485602.5,6563033.5,7368557.0
2247.0,4476704.0,6562488.0,7368322.5
2248.0,4265175.0,6558348.5,7467553.5
2249.0,4266029.5,6258660.5,7894603.0
2250.0,4220910.5,6259373.0,7422590.5
2251.0,4210416.5,6251919.5,7616910.0
2252.0,4209866.5,6249450.5,7384542.5
2253.0,4212411.0,6244116.0,7385390.5
2254.0,4214248.5,6134911.5,7387449.0
2255.0,4209997.0,6137625.5,7385698.0
2256.0,4011703.8,4385285.5,7338291.5
2257.0,3859659.8,4381104.5,7346782.5
2258.0,3860209.8,4385672.5,7347014.0
2259.0,3853498.2,4389928.0,7343891.5
2260.0,3849534.5,4388815.0,7334142.5
2261.0,3849474.8,4299959.5,7562538.5
2262.0,3795855.5,4256785.0,7211251.5
2263.0,3583627.5,4251143.5,7188718.0
2264.0,3582442.5,4253160.5,7221631.0
2265.0,3437137.5,4302662.5,7225431.0
2266.0,3434158.2,4261856.5,7192882.5
2267.0,3429226.2,4265543.5,7184380.5
2268.0,3429295.2,4269094.0,7182088.0
2269.0,3422790.0,4266788.5,7185132.5
2270.0,3419916.5,4265189.0,7184286.0
2271.0,3420361.2,4262321.5,7194441.5
2272.0,3284025.0,4261806.5,7183137.0
2273.0,3248099.5,4262175.0,7179365.5
2274.0,3249091.2,4260526.5,7174671.0
2275.0,2266498.0,4263472.0,7351627.5
2276.0,2268943.5,4266990.0,7167589.5
2277.0,2266565.8,4263993.0,7164951.5
2278.0,2257276.0,4260641.0,7174504.0
2279.0,2072686.6,4262402.5,7167708.0
2280.0,2068729.4,4258866.0,7257831.0
2281.0,2064336.9,4250239.5,7260031.5
2282.0,1915472.1,4237028.0,7214001.5
2283.0,1914249.5,4096618.5,7176923.0
2284.0,1910953.1,4094667.0,7182187.0
2285.0,1909003.0,4093599.0,7386053.5
2286.0,1905886.4,4091799.8,7185747.5
2287.0,1894374.8,4094238.0,7351588.0
2288.0,1892238.0,4097192.5,7342876.5
2289.0,1890328.4,4096365.8,7329364.0
2290.0,1784938.1,4093759.5,7338506.0
2291.0,1669593.6,4093266.8,7159987.5
2292.0,1655727.1,4089853.0,7147194.5
2293.0,1618748.4,4083219.2,7146596.5
2294.0,1616737.2,4089104.2,7146291.0
2295.0,1614373.4,4083004.0,7145158.5
2296.0,1615574.5,4067692.5,6983088.5
2297.0,1612500.5,4072003.5,6979993.5
2298.0,1611146.1,3879644.2,6990729.0
2299.0,1610148.5,3880701.0,6992066.0
2300.0,1605872.0,3883532.0,6996059.5
