time,MPI-ESM1-2-HR,CESM2,CESM2-WACCM,CMCC-CM2-SR5,IPSL-CM6A-LR,INM-CM5-0,MRI-ESM2-0,EC-EARTH3-VEG,GFDL-ESM4,CANESM5,BCC-CSM2-MR,CAMS-CSM1-0,ACCESS-CM2,EC-EARTH3,TAIESM1,ACCESS-ESM1-5,NORESM2-MM,INM-CM4-8,FGOALS-F3-L
2019.0,703601981200.0,703601981200.0,703601981200.0,703601981200.0,703601981200.0,703601981200.0,703601981200.0,703601981200.0,703601981200.0,703601981200.0,703601981200.0,703601981200.0,703601981200.0,703601981200.0,703601981200.0,703601981200.0,703601981200.0,703601981200.0,703601981200.0
2020.0,700851283600.0,700851283600.0,700851283600.0,700851283600.0,700851283600.0,700851283600.0,700851283600.0,700851283600.0,700851283600.0,700851283600.0,700851283600.0,700851283600.0,700851283600.0,700851283600.0,700851283600.0,700851283600.0,700851283600.0,700851283600.0,700851283600.0
2021.0,699572356900.0,698619346900.0,699065729500.0,701270832400.0,699155983000.0,699241476800.0,698854114100.0,698882412000.0,699313161100.0,699489755900.0,699143696700.0,699568162700.0,698675602400.0,699910593400.0,699172325600.0,699285577700.0,699294626600.0,699406115500.0,699988462200.0
2022.0,698997241400.0,697274029400.0,697109304200.0,697999317900.0,698305057100.0,697768182300.0,698234790300.0,697458346900.0,700375210200.0,697300743200.0,697421707700.0,698735744600.0,696867160700.0,697538070900.0,696739716300.0,697377091200.0,698702802700.0,697480628400.0,698269868500.0
2023.0,697261792200.0,695697217750.0,695130767100.0,697775442900.0,696895715500.0,696744209100.0,695630946800.0,696318826400.0,697019184800.0,695488742400.0,695757729300.0,698214617000.0,695644854600.0,696305695440.0,695241751690.0,695524075570.0,696452808360.0,696208074500.0,697165374650.0
2024.0,695309726900.0,694164849950.0,693453674600.0,696324969140.0,695522771700.0,695094297260.0,694045505700.0,695489012100.0,695799497740.0,693400610840.0,694515960740.0,696519758670.0,693556694740.0,693875914200.0,694697778600.0,694822157000.0,695489484800.0,695337646260.0,695865819500.0
2025.0,693732126160.0,692637663100.0,691407429000.0,696096631830.0,693454714400.0,693189343840.0,692652122800.0,693213933800.0,694170011600.0,691069825100.0,693149961360.0,695565864100.0,691918489660.0,692869733000.0,691969773010.0,692383710440.0,694043345500.0,693511416200.0,693816992650.0
2026.0,693288864960.0,690436319400.0,689089652140.0,696736589200.0,691272392260.0,692262694000.0,690583203100.0,691246229800.0,692541662600.0,689783922300.0,691097767940.0,692966745200.0,693710094600.0,691328585950.0,690417077400.0,691024561340.0,691579732600.0,692031545800.0,693544406900.0
2027.0,692133213430.0,688449106880.0,687436716400.0,692907270500.0,690008298500.0,690531317540.0,688808482100.0,689198289100.0,691651200840.0,688148008600.0,689202267700.0,692024837800.0,689339818240.0,688377076660.0,688456285340.0,688987985800.0,689714910700.0,690028988280.0,690756229860.0
2028.0,690051162200.0,686818473800.0,685361049600.0,690231986360.0,688259183500.0,688710120640.0,686744152650.0,687329106700.0,689765338500.0,684464873600.0,687471667430.0,689884580410.0,687447908300.0,686722122500.0,685956840240.0,687076809400.0,688205883700.0,688726038450.0,689125300100.0
2029.0,689378021940.0,685638005960.0,682748274060.0,689060379240.0,686215738600.0,687141696490.0,684994786260.0,684687481740.0,687906216200.0,681289771190.0,685992461300.0,688428539700.0,684013434000.0,683842860200.0,683916596400.0,685233889720.0,687129296800.0,686695036860.0,686802645080.0
2030.0,687704205000.0,682579079300.0,681327600940.0,687631849960.0,684026778900.0,685193708170.0,682882651650.0,682623653760.0,685197171680.0,679621100800.0,683161682740.0,686789920450.0,681790569900.0,680807384100.0,680838341000.0,683665654600.0,685396029950.0,684461523840.0,684726016290.0
2031.0,686375228100.0,679983371400.0,678336067410.0,686359813500.0,681106186300.0,682754813700.0,680263201340.0,680684857800.0,683686641700.0,675417443960.0,681449551140.0,685845740830.0,679551505750.0,678112724340.0,678074360600.0,679972744800.0,683365582800.0,682895350090.0,683320758950.0
2032.0,684012995400.0,677754794900.0,675878949240.0,684336634540.0,678303017450.0,680529700300.0,677439477500.0,679559157500.0,681338804200.0,672006917620.0,678895243900.0,684462664830.0,676853136300.0,675489214970.0,675371811900.0,677511100500.0,681335457300.0,681178694600.0,680751417700.0
2033.0,682288179600.0,674674737200.0,672968560200.0,682077993980.0,676084225100.0,679588831900.0,675235686540.0,676120800450.0,679831295990.0,668014003440.0,676287823260.0,681900275210.0,674518692600.0,672538718700.0,672430226600.0,675054152600.0,680092023700.0,679449233560.0,677971408330.0
2034.0,680969006200.0,672662108500.0,670336601750.0,680709249600.0,674367852900.0,677391837350.0,672554885860.0,673788261400.0,677332633910.0,664113261300.0,673469657640.0,680266319180.0,671946453460.0,669295044400.0,668508023800.0,671880791690.0,677717424720.0,676784209300.0,675689508440.0
2035.0,679559630100.0,669561684800.0,668517693400.0,678398747570.0,672845404010.0,675084936800.0,670988395800.0,670749220300.0,676264786670.0,659955649320.0,671276561210.0,678157170440.0,669012469460.0,665789821600.0,664878038600.0,669470170400.0,675809860280.0,675637429600.0,673293467350.0
2036.0,677090502940.0,666576716240.0,665712982350.0,675831597600.0,669680434100.0,672076579560.0,667728080900.0,668558764750.0,674028572750.0,655771423400.0,669138722000.0,675994594060.0,665756096860.0,661798463940.0,660973726000.0,666536608440.0,672929931950.0,672447115200.0,671345868000.0
2037.0,675172351440.0,663603480010.0,662244333900.0,674089998330.0,666804112460.0,669790167740.0,664879988990.0,666598870200.0,672161511460.0,652145751200.0,666461863540.0,674632439340.0,662537121600.0,658113969600.0,656619275350.0,664208343260.0,670746093760.0,669352366440.0,667975098000.0
2038.0,672594943350.0,660746367800.0,658487891500.0,670159561200.0,663936525640.0,666679645970.0,661299696480.0,662971848300.0,670749028000.0,647240682480.0,663802278240.0,671448537200.0,658921778750.0,654405211900.0,652246673500.0,660687409700.0,668020958840.0,667048935700.0,665382416400.0
2039.0,670599398570.0,657365079840.0,655399086000.0,667147438580.0,660320508120.0,663755522220.0,657458305300.0,659496180840.0,667606824360.0,642509896260.0,661039606840.0,668962924350.0,656381088300.0,650407999880.0,648093514090.0,658201395960.0,666279562500.0,664368445360.0,662211239460.0
2040.0,670308446010.0,653532229470.0,653142419160.0,664900582150.0,658227174940.0,661469642700.0,654421497150.0,656139785940.0,665231770260.0,638940325750.0,657656775690.0,667997467800.0,652703034500.0,645257196240.0,642862541320.0,653643447660.0,663088536960.0,661562137790.0,660608099140.0
2041.0,667623081450.0,649858117640.0,649556545550.0,662307198600.0,654612220240.0,658517212330.0,650130291710.0,653343471140.0,662523614200.0,632778554700.0,654429337460.0,665722263300.0,649378398800.0,640378500200.0,637837306290.0,649993759960.0,659951879800.0,659139834360.0,658601486660.0
2042.0,666218520500.0,646278215140.0,646273106460.0,658691051110.0,650167190400.0,655441373360.0,646472445940.0,649271303960.0,659816968400.0,627273673350.0,651116940600.0,664512706210.0,645923001510.0,635461138940.0,632945262380.0,646808538100.0,656828542290.0,656552034800.0,655350613750.0
2043.0,662564403560.0,642153471350.0,641953871540.0,656222570650.0,646687334090.0,653297232800.0,642600875620.0,646008645000.0,657201320440.0,622964251970.0,647732480700.0,662500079260.0,641994138600.0,630594720200.0,627152213760.0,645065016200.0,654392159500.0,653320632800.0,652190471660.0
2044.0,660270588850.0,638152949450.0,638558306460.0,652365494960.0,643145633740.0,650179084200.0,638055194900.0,642464300310.0,654257657400.0,615924059400.0,644708397450.0,659624467340.0,637774994200.0,625661220300.0,621505835780.0,640810228260.0,650552263940.0,650199394700.0,648994082600.0
2045.0,657669459700.0,634101198890.0,634437956390.0,648620016760.0,638832127950.0,646971980150.0,633747323800.0,638653768500.0,651595934360.0,611530821790.0,641525343620.0,657555686900.0,633555716380.0,620499901170.0,615504417300.0,637081181960.0,647220028600.0,647748111530.0,645007541500.0
2046.0,656542251600.0,630516044540.0,630634892440.0,645685679200.0,634233365700.0,644843075400.0,629349900690.0,634254136100.0,648142214930.0,605654367380.0,638618828720.0,656311527120.0,629335580740.0,614684263510.0,610152757690.0,634281978350.0,644386097200.0,645101607100.0,641425584370.0
2047.0,653615079270.0,626986679980.0,626778431900.0,641483220500.0,629773581370.0,642582769840.0,624908612740.0,630038828680.0,645465161000.0,598433881120.0,634066596220.0,653495846390.0,625009373250.0,608409806410.0,603561249280.0,630113823420.0,640514523350.0,641710686780.0,638326608140.0
2048.0,650520716300.0,622818091940.0,623348175600.0,636950291740.0,625599716970.0,638746190730.0,620254813800.0,625930336560.0,642596802400.0,592164679890.0,630346387740.0,650679544400.0,621134393990.0,602641680880.0,597027402650.0,626547997230.0,636828847290.0,639363676180.0,633871027000.0
2049.0,647336808100.0,618288001340.0,618371688050.0,632247330970.0,620351462580.0,636134669030.0,615708154660.0,621091347640.0,639948599240.0,585744766330.0,627172940630.0,648374788050.0,616808150300.0,596837377480.0,589939567880.0,623523008090.0,633474363730.0,636434055350.0,630505821150.0
2050.0,645603291960.0,613555031490.0,613986053100.0,627950457270.0,615079504470.0,632136903560.0,610745002600.0,616233800800.0,637011344540.0,580231802820.0,622363763640.0,645789234440.0,612079961670.0,590966130130.0,583535776240.0,619798953780.0,629734208970.0,632887393980.0,627463963440.0
2051.0,641288609960.0,608642072790.0,610359810190.0,624293799480.0,610965670500.0,629859080790.0,606219670960.0,611015898710.0,634949992540.0,573855509840.0,618108340890.0,642800276100.0,607594954100.0,585230328290.0,576226327580.0,616510566900.0,625813323650.0,629708663480.0,623658983180.0
2052.0,638663154880.0,603901816640.0,605977311600.0,619683209990.0,605412351990.0,626095061890.0,603009516030.0,605700867140.0,630536787600.0,567795964730.0,614124498880.0,640469291500.0,603384315240.0,579328134250.0,569416888790.0,612574783900.0,622188764960.0,627146286830.0,619893216240.0
2053.0,635849021950.0,598888414590.0,601457461070.0,615298334100.0,600239506630.0,622834731210.0,597534919740.0,600198791020.0,626914473640.0,561618524300.0,609456424630.0,637915389350.0,598872085820.0,573321099730.0,562076660460.0,608239859330.0,619082246960.0,623480215310.0,615660049380.0
2054.0,632040477050.0,594360394620.0,597054573320.0,610081869960.0,594681577700.0,619136501950.0,593131541040.0,594110803420.0,623852548800.0,555661952450.0,605466841130.0,634648625310.0,594584401480.0,567876905680.0,554329958040.0,604837446860.0,614496360830.0,620346489980.0,612853949320.0
2055.0,629144226440.0,589525307630.0,591697819690.0,604590511810.0,589302201820.0,615818733450.0,588491639700.0,588622105850.0,620592525650.0,549584036900.0,601500460240.0,632266952250.0,589760090090.0,561305549360.0,547107285280.0,600404299140.0,610980106490.0,617263059560.0,608923119750.0
2056.0,625556901340.0,584562068660.0,587746521690.0,599207749400.0,583727937210.0,612608368760.0,583903035340.0,582563699990.0,617711429760.0,543598382570.0,597080273020.0,629631868400.0,584402440760.0,555869646440.0,539365342900.0,596858121700.0,607511003970.0,612748298990.0,604611788820.0
2057.0,622379270910.0,579174513730.0,582901369250.0,593475101220.0,578325933710.0,608774522110.0,579543135040.0,577140516810.0,613337163300.0,537488598790.0,593106583800.0,627581845400.0,579463759300.0,550443840340.0,531661942300.0,592397767330.0,604067114790.0,609138078580.0,600615374490.0
2058.0,619299573240.0,574359456890.0,578134470260.0,587929826730.0,572693721410.0,605004869410.0,574587150370.0,570640921270.0,610419008720.0,531605852110.0,588576417080.0,625203781000.0,574667459810.0,544452289800.0,524603065140.0,588486954120.0,600434610310.0,605626871830.0,596827034160.0
2059.0,615756203670.0,568901893350.0,572850890230.0,582266320360.0,567552076220.0,601604927440.0,570469342020.0,564515259370.0,606275193600.0,525910909890.0,583327810150.0,621167846530.0,569844061730.0,538362238930.0,516975170930.0,584155189310.0,595743511990.0,602091920320.0,592089402870.0
2060.0,612489326820.0,562233521180.0,567621474970.0,576644727420.0,561382667600.0,598349649720.0,565600665470.0,558311491090.0,602445667830.0,519293286150.0,577918408350.0,617535401200.0,565406460740.0,532139706800.0,508442238470.0,579843985660.0,591905386130.0,598491108060.0,588262617290.0
2061.0,609162693910.0,557514240290.0,561737740760.0,572204669850.0,556079775650.0,595552671520.0,560605689880.0,551525547700.0,599148733140.0,513538191790.0,572348044000.0,615412921650.0,560356727660.0,525895253800.0,500501728900.0,574928952010.0,587578654120.0,595068701370.0,584434221480.0
2062.0,605586146510.0,551367007980.0,556506376800.0,566176287340.0,551230482030.0,593031651230.0,555457578840.0,545535025730.0,595763832240.0,506837225910.0,567766485450.0,611138069470.0,555313309030.0,519836120450.0,492585197650.0,570735751640.0,583517823410.0,591791474330.0,579887713340.0
2063.0,602018101420.0,545923578420.0,551503531910.0,559411591440.0,544967322290.0,588598634950.0,551122321870.0,540089862300.0,592039471940.0,500307655380.0,562315005160.0,608592991690.0,550300739030.0,513899459560.0,485617920960.0,566367015560.0,579250500880.0,588182575590.0,576402891940.0
2064.0,598317612900.0,539714501120.0,545891548120.0,552963980550.0,538550081280.0,584120299240.0,545659042850.0,534113865900.0,589514424610.0,493901944860.0,556807292610.0,604804407440.0,545533674280.0,507812639950.0,478722854090.0,562397403660.0,575272938990.0,585232345700.0,572237143960.0
2065.0,594787712340.0,533830768140.0,540900472520.0,546090007500.0,532948939720.0,580315341210.0,542691492840.0,527285162340.0,584668611470.0,487726570420.0,551478311180.0,603071517480.0,540059365110.0,501784427190.0,470734203660.0,558629656990.0,571703193630.0,579884986980.0,567794290900.0
2066.0,591787659150.0,528585691310.0,535149608220.0,540054637750.0,526922862000.0,576944891250.0,537638278760.0,520862651800.0,580608465910.0,481587290810.0,545833077460.0,599879296060.0,535981262030.0,495731474470.0,462813821620.0,553860215210.0,568075664240.0,575956693310.0,562721279820.0
2067.0,587594613940.0,522743407510.0,529186342740.0,533463249080.0,520567052680.0,573296302480.0,532645546610.0,514185465870.0,577443479660.0,475603757570.0,540424121040.0,597560741690.0,530582273990.0,489535640280.0,455315803720.0,548679256330.0,563519481010.0,571987329230.0,558189656680.0
2068.0,583594266490.0,517541528310.0,523502187470.0,526453003070.0,513655103360.0,569826324710.0,528157905230.0,507712132030.0,573084802670.0,469568095960.0,535334899010.0,593857642010.0,524797103650.0,483637206850.0,447406883100.0,544447240730.0,559080023640.0,568214725820.0,554205021750.0
2069.0,579807160710.0,511306528950.0,517795209780.0,519575229040.0,508242096170.0,566624391870.0,523683491810.0,500586566280.0,569133991100.0,463099044440.0,530241441330.0,591012929580.0,519306407780.0,476040939400.0,439489435610.0,539665858960.0,554642275030.0,563788371370.0,549577889100.0
2070.0,576945865190.0,505754947400.0,511956711090.0,513216380670.0,502163291610.0,563085427830.0,518881233510.0,494085673210.0,565555376320.0,456833512290.0,525118896480.0,588572514100.0,513660099810.0,469246681070.0,431755492580.0,534400965490.0,551041238770.0,559196198620.0,545109465380.0
2071.0,573442934280.0,499523938220.0,506256584570.0,507628705880.0,496285008950.0,559397717990.0,513527353660.0,486877593560.0,562253721630.0,450187474490.0,519083951230.0,584754877660.0,508690884130.0,462618170700.0,423973555420.0,529222832220.0,546210995560.0,555331569760.0,540094248970.0
2072.0,569417056970.0,494063738230.0,500258735920.0,501254202990.0,489298447414.0,555195055050.0,508422312870.0,479288008800.0,558413212760.0,443492200230.0,513481541580.0,581844703440.0,502692842890.0,456121798896.0,415821973050.0,524189507730.0,541887106890.0,551308744380.0,534931839710.0
2073.0,566086224140.0,487593896620.0,493145750120.0,494062977760.0,484061478450.0,552575725110.0,503809622420.0,472016222400.0,554745835560.0,437937347150.0,507731336040.0,579460192680.0,496406554270.0,449420433360.0,407830874060.0,519247568134.0,537537385520.0,547324363250.0,530615951010.0
2074.0,562458549000.0,481206910700.0,486819879390.0,487562442350.0,477085825020.0,549093178310.0,499100792120.0,464137193290.0,552263354880.0,431004021400.0,502182742380.0,577112579690.0,491680095130.0,442172278386.0,399348224120.0,514119253676.0,533050365430.0,543710939860.0,525740998240.0
2075.0,558244504090.0,474215351680.0,479891624700.0,481004387790.0,470870652950.0,545225920550.0,494606930720.0,456535665860.0,547893036610.0,425205641444.0,496626992950.0,574150438680.0,485527531090.0,434865089220.0,390545351316.0,509315424050.0,528919347870.0,538790726000.0,521214005270.0
2076.0,554211603870.0,467858202760.0,473733631410.0,474449007290.0,465178707846.0,540951112900.0,489702595950.0,449117086680.0,544032769480.0,419002186850.0,491616984820.0,570104242540.0,479592187696.0,427470060776.0,382484122124.0,504850345030.0,524489510250.0,533915185320.0,515587046340.0
2077.0,550240001060.0,461105377070.0,466378385610.0,468376816780.0,458039445320.0,537145345250.0,484154255270.0,440868251580.0,540614340670.0,412997024916.0,485684203330.0,567799934050.0,473821463260.0,419866830760.0,374273224780.0,500149674830.0,519826442400.0,530211080760.0,510610936910.0
2078.0,546353306800.0,454202711480.0,459133938400.0,461071968100.0,451741422904.0,533753673860.0,479644738960.0,433103067180.0,537116462210.0,407438358236.0,480865713706.0,565248528270.0,467459165730.0,412465679500.0,365737680432.0,495425648870.0,515435148090.0,527097145030.0,505992811750.0
2079.0,542657050490.0,446774358774.0,452223608926.0,453532655870.0,445741035000.0,529851521930.0,474064305300.0,425274919070.0,532597371610.0,401150513170.0,475643751406.0,561817916660.0,461039480516.0,405609624450.0,357428556994.0,491188574010.0,510912201610.0,522498791160.0,500341135260.0
2080.0,539080784730.0,440389438742.0,444844507946.0,445629310850.0,439928010650.0,526468147240.0,468930275620.0,417747304790.0,528963633830.0,395393008160.0,470971244800.0,559011551490.0,455296558400.0,397745880704.0,349052638160.0,485563306740.0,506202404846.0,518134868486.0,494949550100.0
2081.0,535406083290.0,433114826350.0,438012591300.0,438541642720.0,432974924692.0,522631512900.0,463531395730.0,408930002910.0,524686647820.0,389387094450.0,465614844400.0,556711138590.0,449271836700.0,390104211140.0,341092928258.0,480506969566.0,501644967794.0,513687702260.0,489761479430.0
2082.0,531761898190.0,426519824720.0,430133430828.0,431192526416.0,425866917118.0,519146742506.0,458467433610.0,401025119620.0,521223825870.0,383398803190.0,460021413820.0,552288917540.0,443133985070.0,381829701560.0,332940650738.0,475007338250.0,496563031550.0,509669098670.0,484368196190.0
2083.0,528027328570.0,419118885774.0,422988172024.0,423919609120.0,419082621456.0,515266536510.0,453621408520.0,392934747210.0,517157256710.0,377396215206.0,454642418916.0,549485977150.0,437100663624.0,373643668350.0,324845462840.0,469644395758.0,491615411586.0,505491186230.0,478654009820.0
2084.0,523528929120.0,411990542720.0,415391549800.0,416869761124.0,412468603844.0,511568975690.0,448005341810.0,384123759236.0,512934446030.0,371442314414.0,449230219450.0,546068661010.0,431437448760.0,364034878536.0,316253763212.0,464626797950.0,486787961150.0,500884613470.0,473035415170.0
2085.0,520046947090.0,404959753212.0,408675962636.0,409702504708.0,406412548278.0,507908335090.0,442997414650.0,375410765280.0,508600760350.0,365264692836.0,444909338670.0,542837769370.0,425293449158.0,356613528074.0,308931852650.0,459627684576.0,481881257460.0,498240027854.0,467471194590.0
2086.0,515601348510.0,397472889174.0,400163184460.0,402545161102.0,399965264500.0,504200885650.0,437885320030.0,366271110716.0,504664308730.0,359481725230.0,439362731306.0,539964290020.0,417987501344.0,348632886982.0,301478834864.0,455530459484.0,477600309190.0,493197551340.0,462623720820.0
2087.0,514947911190.0,390225086372.0,393211396120.0,395462452496.0,392517438980.0,501221330236.0,433231172510.0,357626282026.0,501587230660.0,353520664276.0,433855528820.0,535173924720.0,411655315250.0,338511031108.0,292966744878.0,450033989108.0,472618225650.0,489389744930.0,457462751160.0
2088.0,508165569890.0,383363679940.0,384840840688.0,387267912140.0,385575687426.0,497248346070.0,427669054000.0,349011265592.0,496571371420.0,348164321670.0,428080240034.0,531571288230.0,404930585606.0,329137693480.0,285136582250.0,443833517674.0,467548017240.0,485975176370.0,452144673524.0
2089.0,503840002070.0,377420978826.0,378014718582.0,379408953200.0,378951919494.0,493269850346.0,422425661286.0,339797881076.0,493914740040.0,342768437592.0,422377997244.0,529666111820.0,399572595192.0,320581909772.0,277478987842.0,437913558068.0,462592432460.0,482111206574.0,447447305580.0
2090.0,502997436340.0,370371129870.0,370740063528.0,371562222730.0,372081088950.0,489670874374.0,416656346450.0,331345306720.0,488475006660.0,337817496672.0,417338377566.0,526769541000.0,392357016720.0,312521558580.0,270482420166.0,433259895686.0,457288711174.0,478360150210.0,442242034956.0
2091.0,496660375580.0,363653883128.0,363571574436.0,364894096952.0,364201870598.0,485645114230.0,411243543828.0,322886759608.0,485273970474.0,332299806586.0,412506553930.0,523162251230.0,385148300614.0,303573261550.0,263257001956.0,427447914386.0,451993513940.0,475021857306.0,436830897160.0
2092.0,492276046100.0,355948246776.0,355974314576.0,357045916458.0,356370212638.0,482460919296.0,405803505680.0,312801195828.0,480316891014.0,326719341876.0,406865250288.0,520339219490.0,378923547446.0,294926292022.0,255897691272.0,422073972430.0,446709351286.0,470773624156.0,431660051736.0
2093.0,488398764800.0,347874826794.0,348376649206.0,349946892920.0,348945145226.0,479149640860.0,400156887880.0,303955503106.0,475521885410.0,321061469948.0,401749445642.0,517001744440.0,372708381964.0,287101461734.0,249015047442.0,416922634338.0,441736781342.0,466728797944.0,426010122690.0
2094.0,484402647356.0,339788780636.0,339368488040.0,342947732586.0,342565224830.0,475413034300.0,394900983860.0,294277473298.0,471282447810.0,315614450386.0,397647714452.0,513355470530.0,365980067898.0,279206809502.0,242198135543.0,411865847232.0,436770196026.0,462558785340.0,422021985610.0
2095.0,480862978970.0,332510797898.0,330996646512.0,335919899714.0,336046270366.0,471714328096.0,388921588640.0,285568541508.0,467159761156.0,309925534614.0,393502810008.0,510245076820.0,359533223106.0,270371845464.0,235142551357.0,406691279818.0,431929709220.0,458758408664.0,416078949960.0
2096.0,477340092650.0,324727747770.0,322808239724.0,328700819566.0,329255278332.0,467954073436.0,383285107052.0,277347431062.0,463397283416.0,303762084562.0,388454441732.0,507189624960.0,352709746614.0,262209567416.0,228616531674.0,402235085482.0,427150506454.0,454271217328.0,409944142010.0
2097.0,473062472780.0,316564475500.0,315437599968.0,321625581668.0,323139104140.0,464288615854.0,377295113890.0,268739111496.0,458408101446.0,297737954748.0,382649025200.0,503858240930.0,346297642602.0,254167408028.0,221497411632.0,395804739224.0,422412108878.0,450271189504.0,405392869838.0
