time,MRI-ESM2-0
2000.0,712873980500.0
2001.0,712976132700.0
2002.0,711878026500.0
2003.0,711339485100.0
2004.0,711865512100.0
2005.0,711065531700.0
2006.0,711160268900.0
2007.0,710007796900.0
2008.0,709040832300.0
2009.0,709095686400.0
2010.0,707214251300.0
2011.0,708273214500.0
2012.0,706667527400.0
2013.0,706644659300.0
2014.0,707437442400.0
2015.0,705427737200.0
2016.0,706478475400.0
2017.0,702620950800.0
2018.0,702563006700.0
2019.0,703601981200.0
2020.0,700851283600.0
2021.0,698645494300.0
2022.0,696908379750.0
2023.0,695205248800.0
2024.0,694141113100.0
2025.0,692327813560.0
2026.0,690472071100.0
2027.0,689281217360.0
2028.0,686393724300.0
2029.0,683959810400.0
2030.0,682731150000.0
2031.0,681002677940.0
2032.0,678064450960.0
2033.0,675691267540.0
2034.0,673964634500.0
2035.0,671472757200.0
2036.0,669000318670.0
2037.0,666068696180.0
2038.0,663666698720.0
2039.0,660511784100.0
2040.0,657910375700.0
2041.0,655739118600.0
2042.0,652516412200.0
2043.0,649742155240.0
2044.0,646475954380.0
2045.0,644929012760.0
2046.0,642650737550.0
2047.0,637876665260.0
2048.0,633962679520.0
2049.0,630247543010.0
2050.0,628038159320.0
2051.0,624312440690.0
2052.0,621047348160.0
2053.0,617865415070.0
2054.0,614068768160.0
2055.0,611953875450.0
2056.0,608439396070.0
2057.0,606978198960.0
2058.0,601267472450.0
2059.0,597162112260.0
2060.0,593492112280.0
2061.0,590566285040.0
2062.0,587927742650.0
2063.0,584397600970.0
2064.0,580613263120.0
2065.0,577225701560.0
2066.0,573314409830.0
2067.0,569628797480.0
2068.0,566148965160.0
2069.0,563032580240.0
2070.0,559348612480.0
2071.0,556463287840.0
2072.0,552683284240.0
2073.0,549614248740.0
2074.0,546338709840.0
2075.0,543428214830.0
2076.0,539743099860.0
2077.0,537126204380.0
2078.0,535125532700.0
2079.0,531214409700.0
2080.0,528570037860.0
2081.0,527738000990.0
2082.0,524033112090.0
2083.0,518809267570.0
2084.0,515957896530.0
2085.0,513807455660.0
2086.0,510345667840.0
2087.0,508563657020.0
2088.0,508387701230.0
2089.0,501734283050.0
2090.0,498165065950.0
2091.0,495429433110.0
2092.0,492173220570.0
2093.0,489768205210.0
2094.0,486302546370.0
2095.0,483925650900.0
2096.0,482077239910.0
2097.0,479478173480.0
2098.0,476824878660.0
2099.0,474752754360.0
2100.0,474468284960.0
