time,EC-EARTH3,TAIESM1,CNRM-CM6-1,CNRM-ESM2-1,UKESM1-0-LL,CANESM5,GFDL-ESM4,IITM-ESM,CESM2-WACCM,KACE-1-0-G,MRI-ESM2-0,IPSL-CM6A-LR,MIROC6,MPI-ESM1-2-HR
2027.0,2440394200000.0,2625635600000.0,2603641200000.0,2682318500000.0,2554558200000.0,2446816700000.0,2614005000000.0,2689687400000.0,2579838800000.0,2637713400000.0,2568912000000.0,2646469800000.0,2787388400000.0,2588383600000.0
2028.0,2401022500000.0,2597969500000.0,2578830300000.0,2642844300000.0,2532490000000.0,2388664300000.0,2593078000000.0,2690806200000.0,2546477800000.0,2584863000000.0,2534742000000.0,2622139400000.0,2765959200000.0,2560810500000.0
2029.0,2335856100000.0,2591850200000.0,2528688700000.0,2613947000000.0,2497567500000.0,2340142000000.0,2592478000000.0,2684382300000.0,2545709000000.0,2563293300000.0,2518129000000.0,2578540400000.0,2768192700000.0,2539417800000.0
2030.0,2244046000000.0,2542295000000.0,2505846000000.0,2620002100000.0,2446223000000.0,2265443000000.0,2545315500000.0,2683080500000.0,2504828000000.0,2559980900000.0,2508589600000.0,2562904300000.0,2718952300000.0,2513809200000.0
2031.0,2172120700000.0,2507500700000.0,2476639000000.0,2592416000000.0,2416134000000.0,2209520800000.0,2530825200000.0,2649346800000.0,2493732000000.0,2537303800000.0,2483287500000.0,2548202500000.0,2688420200000.0,2533181000000.0
2032.0,2114952200000.0,2463563300000.0,2454139700000.0,2566456300000.0,2378557000000.0,2160013700000.0,2508637000000.0,2657884300000.0,2472074500000.0,2515240700000.0,2472436000000.0,2522994700000.0,2668457400000.0,2515700500000.0
2033.0,2091764800000.0,2411182000000.0,2426076000000.0,2532694000000.0,2333980500000.0,2099871000000.0,2482046500000.0,2663023600000.0,2420339000000.0,2485926800000.0,2429786300000.0,2497060000000.0,2614964500000.0,2495478500000.0
2034.0,2047759400000.0,2379353700000.0,2390728000000.0,2491395600000.0,2286491800000.0,2055552100000.0,2487144000000.0,2654641800000.0,2391018000000.0,2465845500000.0,2394708800000.0,2458208200000.0,2584289200000.0,2474370400000.0
2035.0,1972102800000.0,2378400500000.0,2371409700000.0,2437321300000.0,2250666000000.0,1974384200000.0,2448385000000.0,2644086600000.0,2400519700000.0,2425199300000.0,2368453700000.0,2419719000000.0,2546188200000.0,2470124000000.0
2036.0,1904638800000.0,2319636500000.0,2348512700000.0,2426244200000.0,2203169800000.0,1922604900000.0,2410674000000.0,2628559600000.0,2398325000000.0,2391729500000.0,2341934700000.0,2403075000000.0,2518473000000.0,2455508600000.0
2037.0,1856315600000.0,2259164300000.0,2327471000000.0,2400503700000.0,2150664100000.0,1871193200000.0,2385323000000.0,2631776300000.0,2376099200000.0,2371698000000.0,2312571200000.0,2390168200000.0,2504801400000.0,2434318500000.0
2038.0,1796505700000.0,2199905400000.0,2299489000000.0,2402211900000.0,2116221800000.0,1820927900000.0,2379496600000.0,2620445000000.0,2347823000000.0,2343918400000.0,2254095300000.0,2374025300000.0,2471780700000.0,2393614600000.0
2039.0,1743554500000.0,2158792400000.0,2255311000000.0,2376402000000.0,2086584000000.0,1753436700000.0,2331698800000.0,2615840600000.0,2318159000000.0,2296343400000.0,2203713300000.0,2333396000000.0,2398962000000.0,2382931000000.0
2040.0,1673269300000.0,2118015000000.0,2225759600000.0,2382458000000.0,2062807000000.0,1741120500000.0,2307613000000.0,2596599200000.0,2276057200000.0,2277342400000.0,2191210700000.0,2293116000000.0,2348708000000.0,2346776800000.0
2041.0,1639113300000.0,2102339000000.0,2179404500000.0,2381334000000.0,2034304500000.0,1698503300000.0,2274941200000.0,2548349300000.0,2222424000000.0,2241443700000.0,2151811300000.0,2240276300000.0,2347186300000.0,2310140600000.0
2042.0,1617424700000.0,2092406700000.0,2153965700000.0,2347247600000.0,1980498600000.0,1647296400000.0,2249685700000.0,2538265600000.0,2203833000000.0,2196149800000.0,2122972100000.0,2199641700000.0,2322254800000.0,2293774200000.0
2043.0,1537996800000.0,2057704800000.0,2119316500000.0,2314851600000.0,1914926000000.0,1597634400000.0,2213536300000.0,2543183000000.0,2170210900000.0,2207956900000.0,2097257900000.0,2160350300000.0,2288789200000.0,2271795000000.0
2044.0,1479057600000.0,2010793600000.0,2080237300000.0,2282496500000.0,1878712600000.0,1555830900000.0,2179408300000.0,2551080000000.0,2132783900000.0,2157531400000.0,2067687800000.0,2142734100000.0,2239682300000.0,2246126300000.0
2045.0,1427836500000.0,1967360200000.0,2041980600000.0,2282894400000.0,1830205100000.0,1541525900000.0,2169265500000.0,2519801300000.0,2087580200000.0,2137834900000.0,2026635100000.0,2101669000000.0,2187391700000.0,2216458700000.0
2046.0,1403988700000.0,1934043500000.0,2011019900000.0,2257779400000.0,1775529400000.0,1526738300000.0,2143841000000.0,2491937000000.0,2064666100000.0,2110735800000.0,1978498400000.0,2074259800000.0,2151827400000.0,2186200400000.0
2047.0,1351762400000.0,1885134400000.0,1961304500000.0,2209133400000.0,1732325100000.0,1469533300000.0,2118528100000.0,2466931800000.0,2025114400000.0,2070672700000.0,1937899000000.0,2034798200000.0,2105346200000.0,2155105500000.0
2048.0,1320914800000.0,1833108600000.0,1918761200000.0,2205206200000.0,1698650000000.0,1426260600000.0,2101813000000.0,2427964000000.0,1996867200000.0,2044359100000.0,1905393300000.0,1996964200000.0,2066460200000.0,2117024400000.0
2049.0,1278897700000.0,1802913000000.0,1870124300000.0,2166675000000.0,1658695200000.0,1381699700000.0,2088577100000.0,2407313700000.0,1971450200000.0,2008341800000.0,1857180100000.0,1965113500000.0,2010623100000.0,2084842100000.0
2050.0,1227756000000.0,1779335700000.0,1838468000000.0,2128529300000.0,1600638600000.0,1347453800000.0,2055569300000.0,2390662000000.0,1951460900000.0,1982868100000.0,1826678600000.0,1926145400000.0,1986003600000.0,2051587800000.0
2051.0,1195048000000.0,1743043200000.0,1817517000000.0,2071425800000.0,1545016400000.0,1308097100000.0,2020415400000.0,2381835700000.0,1916790400000.0,1916723400000.0,1797478500000.0,1869842700000.0,1954605000000.0,2007330500000.0
2052.0,1142193400000.0,1702305700000.0,1765673100000.0,2048804400000.0,1496235600000.0,1269724000000.0,1983071600000.0,2357487000000.0,1870165300000.0,1865278300000.0,1770347400000.0,1834341100000.0,1878092800000.0,1963796100000.0
2053.0,1115578800000.0,1678750900000.0,1740411900000.0,2008758600000.0,1433938000000.0,1228865800000.0,1943161500000.0,2348468700000.0,1816284900000.0,1839726900000.0,1714203900000.0,1789509600000.0,1816216300000.0,1919616700000.0
2054.0,1076331700000.0,1628919000000.0,1696257800000.0,1963584400000.0,1364124900000.0,1176313700000.0,1930209400000.0,2340467800000.0,1796563400000.0,1800211000000.0,1700446700000.0,1737169700000.0,1752751000000.0,1887449800000.0
2055.0,1022238850000.0,1595783900000.0,1647957400000.0,1927498600000.0,1305724600000.0,1132692000000.0,1893404500000.0,2331014600000.0,1752808800000.0,1789472700000.0,1649494300000.0,1694252800000.0,1729409300000.0,1876421600000.0
2056.0,975139400000.0,1581031000000.0,1604360100000.0,1900804700000.0,1257047200000.0,1089821930000.0,1868422800000.0,2324667600000.0,1704640100000.0,1754649200000.0,1615130100000.0,1651696900000.0,1681314300000.0,1835955000000.0
2057.0,956868400000.0,1525629700000.0,1568495800000.0,1860266600000.0,1207396200000.0,1050784200000.0,1839423000000.0,2311674100000.0,1696621900000.0,1740338000000.0,1586554700000.0,1621748900000.0,1624664300000.0,1798952300000.0
2058.0,917738800000.0,1478917100000.0,1527611900000.0,1806133500000.0,1165488300000.0,1019013900000.0,1825514300000.0,2300915000000.0,1662518400000.0,1709067600000.0,1555157100000.0,1570270000000.0,1574652900000.0,1774491800000.0
2059.0,888430300000.0,1430957300000.0,1482093400000.0,1771543200000.0,1110084000000.0,984821200000.0,1768154500000.0,2292260800000.0,1621751400000.0,1670988300000.0,1521407800000.0,1520180000000.0,1535055000000.0,1756652900000.0
2060.0,849731650000.0,1389058000000.0,1452803500000.0,1731900500000.0,1079761000000.0,950977950000.0,1719234500000.0,2252739400000.0,1591986900000.0,1623379800000.0,1490158400000.0,1471290400000.0,1493448400000.0,1737833400000.0
2061.0,811586200000.0,1346160400000.0,1427157300000.0,1682930900000.0,1047722500000.0,918582500000.0,1672088500000.0,2224571000000.0,1553268100000.0,1589606000000.0,1457044200000.0,1447802800000.0,1427726800000.0,1724070900000.0
2062.0,768852950000.0,1313329300000.0,1386808900000.0,1648067100000.0,1026284800000.0,885763000000.0,1650129600000.0,2213404700000.0,1530679500000.0,1546447500000.0,1418335600000.0,1407825900000.0,1361258900000.0,1691899100000.0
2063.0,731431000000.0,1280461100000.0,1342741700000.0,1604799800000.0,1000591700000.0,861977700000.0,1634555800000.0,2207384600000.0,1510172300000.0,1528719000000.0,1380363100000.0,1374273400000.0,1335617400000.0,1654240600000.0
2064.0,703786300000.0,1236849100000.0,1303901200000.0,1572238100000.0,965449800000.0,825558760000.0,1604963800000.0,2177992200000.0,1473060900000.0,1473123200000.0,1326585200000.0,1340217000000.0,1303894000000.0,1623783900000.0
2065.0,668351700000.0,1186758300000.0,1272890000000.0,1520962900000.0,929890600000.0,795861450000.0,1587777000000.0,2177291400000.0,1441223500000.0,1452731500000.0,1310936300000.0,1296647800000.0,1249260200000.0,1574265700000.0
2066.0,637884040000.0,1153427200000.0,1222026500000.0,1483661500000.0,911339550000.0,756167500000.0,1569335000000.0,2177345500000.0,1417900300000.0,1420011500000.0,1295463200000.0,1259487000000.0,1219527700000.0,1566242100000.0
2067.0,605775400000.0,1117954200000.0,1188912700000.0,1465565700000.0,881954700000.0,729951440000.0,1546279500000.0,2165717900000.0,1389525000000.0,1391613700000.0,1262008400000.0,1238088800000.0,1169653600000.0,1546679900000.0
2068.0,592796840000.0,1069038760000.0,1148554600000.0,1416315100000.0,851302000000.0,703523600000.0,1502218800000.0,2151389500000.0,1344128200000.0,1359075300000.0,1222740700000.0,1203359600000.0,1144726000000.0,1517865000000.0
2069.0,562384540000.0,1037987350000.0,1104122700000.0,1363350500000.0,813556560000.0,673793100000.0,1461213100000.0,2124088000000.0,1322094800000.0,1320535000000.0,1206114600000.0,1176213400000.0,1108790300000.0,1506708700000.0
2070.0,543313170000.0,1012140100000.0,1060212400000.0,1332125100000.0,790590460000.0,651775500000.0,1436404300000.0,2107283000000.0,1287723000000.0,1284238500000.0,1187485200000.0,1140018200000.0,1076596100000.0,1486245600000.0
2071.0,513779830000.0,982841160000.0,1023904450000.0,1306020200000.0,764260900000.0,626053400000.0,1406888700000.0,2088489500000.0,1261456300000.0,1247278500000.0,1152849500000.0,1109530000000.0,1038600900000.0,1469045300000.0
2072.0,492952680000.0,961553960000.0,995734300000.0,1280420700000.0,751199200000.0,602495600000.0,1392900700000.0,2063346200000.0,1229101900000.0,1217739900000.0,1128867000000.0,1082733500000.0,1002313200000.0,1427946700000.0
2073.0,465522950000.0,926953900000.0,965363400000.0,1264186800000.0,733155360000.0,570467700000.0,1366483000000.0,2016155700000.0,1198970200000.0,1165350100000.0,1123208500000.0,1050100200000.0,977990250000.0,1397160000000.0
2074.0,438312100000.0,896404000000.0,935712400000.0,1239683800000.0,702165350000.0,552615600000.0,1347790800000.0,2001019700000.0,1163832300000.0,1108233700000.0,1113672400000.0,1022776440000.0,953095000000.0,1375921400000.0
2075.0,414885640000.0,880573900000.0,908064400000.0,1212163200000.0,664737000000.0,525688570000.0,1333698900000.0,1978322100000.0,1135059000000.0,1083887200000.0,1084202800000.0,997860050000.0,922202540000.0,1334767400000.0
2076.0,394806400000.0,850756100000.0,877003400000.0,1183054200000.0,639831830000.0,497791830000.0,1301962600000.0,1949715400000.0,1116490400000.0,1053650800000.0,1046501460000.0,966750000000.0,898839900000.0,1293213400000.0
2077.0,381027580000.0,816157600000.0,832807800000.0,1151417300000.0,610490800000.0,473329530000.0,1275140600000.0,1934837000000.0,1085198570000.0,1027125540000.0,1024953900000.0,935335170000.0,859824650000.0,1260792200000.0
2078.0,362765880000.0,785811960000.0,803232100000.0,1134455300000.0,595899650000.0,456494780000.0,1251377700000.0,1923525100000.0,1052869000000.0,997017060000.0,995740200000.0,903812900000.0,819247700000.0,1240365100000.0
2079.0,341715520000.0,766317760000.0,775803200000.0,1097263940000.0,568266000000.0,435494320000.0,1215888900000.0,1895664300000.0,1020076950000.0,971983500000.0,961194900000.0,868385600000.0,774660900000.0,1206158400000.0
2080.0,327443800000.0,746840850000.0,747403150000.0,1074496600000.0,546665270000.0,413979500000.0,1180135800000.0,1888541300000.0,997774070000.0,956004400000.0,938746050000.0,827800300000.0,740489800000.0,1166926500000.0
2081.0,308739500000.0,720296900000.0,723039350000.0,1051445560000.0,516199900000.0,400652760000.0,1144999900000.0,1870804000000.0,986915300000.0,926947740000.0,924114550000.0,795980330000.0,720409850000.0,1141643400000.0
2082.0,287893950000.0,702368060000.0,700657570000.0,1029526850000.0,494543540000.0,386646700000.0,1119062200000.0,1855906800000.0,954229300000.0,905994200000.0,901740100000.0,758072000000.0,696631500000.0,1125375800000.0
2083.0,278171700000.0,677284800000.0,668592500000.0,1000676850000.0,473058970000.0,363765530000.0,1093708740000.0,1832819800000.0,917729840000.0,888050940000.0,893434700000.0,724757640000.0,659302100000.0,1101836800000.0
2084.0,262748450000.0,649786560000.0,642634200000.0,975422700000.0,454897430000.0,346393020000.0,1056983740000.0,1806653200000.0,892916470000.0,868410900000.0,858106200000.0,698875300000.0,632484900000.0,1069077800000.0
2085.0,245046840000.0,621846660000.0,622946800000.0,950110200000.0,435846970000.0,330839130000.0,1030484300000.0,1776835600000.0,871148000000.0,844684850000.0,842752800000.0,677349200000.0,614369660000.0,1052061000000.0
2086.0,224558960000.0,602705170000.0,599602500000.0,919143200000.0,410162720000.0,314146030000.0,1002758540000.0,1757584300000.0,850834550000.0,813538930000.0,817680000000.0,643288400000.0,594236300000.0,1018315150000.0
2087.0,210119360000.0,583094400000.0,578387050000.0,893436600000.0,385528040000.0,293524930000.0,978187600000.0,1732006600000.0,825996200000.0,791764200000.0,798810500000.0,622565900000.0,583518200000.0,998918100000.0
2088.0,192204820000.0,562460560000.0,554198100000.0,866131900000.0,366578600000.0,280805050000.0,948400950000.0,1722176900000.0,804047800000.0,774960900000.0,784125800000.0,589161230000.0,562224200000.0,960772500000.0
2089.0,178327880000.0,540891900000.0,533071170000.0,829436460000.0,346968620000.0,264633530000.0,922548440000.0,1700625600000.0,786835400000.0,769553200000.0,767830650000.0,568640340000.0,540193950000.0,931274360000.0
2090.0,164764370000.0,514536900000.0,508278440000.0,799256540000.0,327904500000.0,247397680000.0,900197000000.0,1676897600000.0,766935240000.0,751707500000.0,751868400000.0,548483920000.0,523561200000.0,902747600000.0
2091.0,152493200000.0,497295700000.0,484384740000.0,764845360000.0,307456050000.0,235650430000.0,875857840000.0,1646448000000.0,737120160000.0,724666900000.0,735466600000.0,518448600000.0,505753100000.0,880723500000.0
2092.0,145880550000.0,473470170000.0,460739380000.0,732131900000.0,287143360000.0,223347470000.0,858291700000.0,1619179100000.0,710746500000.0,691149400000.0,720732300000.0,492257870000.0,480103200000.0,859003550000.0
2093.0,134838240000.0,451519050000.0,435047630000.0,709337000000.0,268894730000.0,211148060000.0,830381700000.0,1597568600000.0,686859900000.0,657453800000.0,702481500000.0,470666640000.0,448382630000.0,826433600000.0
2094.0,123942980000.0,435649380000.0,412854450000.0,682578300000.0,251955900000.0,198407650000.0,796422400000.0,1565174800000.0,665024270000.0,623110800000.0,682674550000.0,451859940000.0,415161550000.0,797245300000.0
2095.0,114184740000.0,415156170000.0,387531600000.0,653905360000.0,238709310000.0,186809610000.0,787194400000.0,1553105600000.0,653484160000.0,609463000000.0,666088240000.0,432543560000.0,395672600000.0,773005500000.0
2096.0,108404270000.0,391471700000.0,363072780000.0,636007150000.0,222426760000.0,174683820000.0,776778150000.0,1527441300000.0,632502000000.0,582867900000.0,642733000000.0,412242840000.0,380681400000.0,756840330000.0
2097.0,100378880000.0,372832900000.0,341396230000.0,600622040000.0,210296650000.0,164092640000.0,752135800000.0,1494941800000.0,615726100000.0,566828900000.0,625730650000.0,391139160000.0,359820260000.0,734527400000.0
2098.0,94515820000.0,354567060000.0,324321280000.0,570806200000.0,199363670000.0,154729530000.0,719105600000.0,1469356800000.0,588507600000.0,542933600000.0,600978950000.0,372937500000.0,344828300000.0,718216900000.0
2099.0,88468860000.0,333422920000.0,306468060000.0,545506160000.0,189445960000.0,145836360000.0,692699600000.0,1449538500000.0,569205650000.0,520706600000.0,579083760000.0,356419930000.0,324764370000.0,704231000000.0
2100.0,81575520000.0,316098100000.0,288682440000.0,516632250000.0,179883310000.0,137337030000.0,667592900000.0,1432471300000.0,544357880000.0,516972940000.0,561979200000.0,341358100000.0,304003480000.0,684507270000.0
