time,CESM2-WACCM,MIROC6,MPI-ESM1-2-HR,IPSL-CM6A-LR,MRI-ESM2-0,KACE-1-0-G,CNRM-CM6-1,TAIESM1,EC-EARTH3,GFDL-ESM4,UKESM1-0-LL,CANESM5,CNRM-ESM2-1
2015.0,2781749000000.0,2781749000000.0,2781749000000.0,2781749000000.0,2781749000000.0,2781749000000.0,2781749000000.0,2781749000000.0,2781749000000.0,2781749000000.0,2781749000000.0,2781749000000.0,2781749000000.0
2016.0,2804334700000.0,2804334700000.0,2804334700000.0,2804334700000.0,2804334700000.0,2804334700000.0,2804334700000.0,2804334700000.0,2804334700000.0,2804334700000.0,2804334700000.0,2804334700000.0,2804334700000.0
2017.0,2782140600000.0,2782140600000.0,2782140600000.0,2782140600000.0,2782140600000.0,2782140600000.0,2782140600000.0,2782140600000.0,2782140600000.0,2782140600000.0,2782140600000.0,2782140600000.0,2782140600000.0
2018.0,2781377500000.0,2781377500000.0,2781377500000.0,2781377500000.0,2781377500000.0,2781377500000.0,2781377500000.0,2781377500000.0,2781377500000.0,2781377500000.0,2781377500000.0,2781377500000.0,2781377500000.0
2019.0,2768598700000.0,2768598700000.0,2768598700000.0,2768598700000.0,2768598700000.0,2768598700000.0,2768598700000.0,2768598700000.0,2768598700000.0,2768598700000.0,2768598700000.0,2768598700000.0,2768598700000.0
2020.0,2773503400000.0,2773503400000.0,2773503400000.0,2773503400000.0,2773503400000.0,2773503400000.0,2773503400000.0,2773503400000.0,2773503400000.0,2773503400000.0,2773503400000.0,2773503400000.0,2773503400000.0
2021.0,2747302200000.0,2749924600000.0,2762903000000.0,2770164500000.0,2738306400000.0,2782514000000.0,2773296000000.0,2751259500000.0,2733765000000.0,2752120600000.0,2755285700000.0,2740657800000.0,2742688400000.0
2022.0,2745994000000.0,2759419200000.0,2735220500000.0,2726668000000.0,2729992000000.0,2770391300000.0,2760870700000.0,2713624800000.0,2669021000000.0,2758931400000.0,2722703900000.0,2680884600000.0,2746348000000.0
2023.0,2723995500000.0,2764246000000.0,2706642800000.0,2713525700000.0,2691386800000.0,2735212000000.0,2732649000000.0,2693522500000.0,2614652000000.0,2740294300000.0,2677199900000.0,2661383400000.0,2701499000000.0
2024.0,2712205000000.0,2667375500000.0,2676041400000.0,2719348200000.0,2673601400000.0,2720185700000.0,2735784900000.0,2672574900000.0,2597459900000.0,2661145400000.0,2631198300000.0,2632439000000.0,2684262300000.0
2025.0,2701390800000.0,2612115500000.0,2644888500000.0,2681144600000.0,2660977600000.0,2738342000000.0,2719587200000.0,2660748500000.0,2537582800000.0,2659339500000.0,2610049300000.0,2561914000000.0,2642824400000.0
2026.0,2647715700000.0,2571915000000.0,2633509400000.0,2662726600000.0,2651392800000.0,2701421200000.0,2678835600000.0,2654355600000.0,2487635000000.0,2657210600000.0,2562325200000.0,2526232000000.0,2637585200000.0
2027.0,2612595300000.0,2555248600000.0,2610937200000.0,2652078900000.0,2633748200000.0,2681340000000.0,2660547000000.0,2619070700000.0,2431401300000.0,2641857300000.0,2538254400000.0,2478877400000.0,2621525500000.0
2028.0,2601147400000.0,2558786300000.0,2570378300000.0,2638880700000.0,2604421300000.0,2621995000000.0,2650516800000.0,2597989600000.0,2402409800000.0,2601161000000.0,2523659200000.0,2445958700000.0,2625156200000.0
2029.0,2593072600000.0,2545172300000.0,2536105600000.0,2607691600000.0,2561155000000.0,2591749300000.0,2608584700000.0,2570036700000.0,2362412400000.0,2581190000000.0,2481034000000.0,2389287600000.0,2592205200000.0
2030.0,2567742700000.0,2536744000000.0,2508432000000.0,2597004500000.0,2550693400000.0,2559220000000.0,2587396100000.0,2539667000000.0,2301384000000.0,2578734000000.0,2430293200000.0,2334488000000.0,2572558800000.0
2031.0,2532180800000.0,2558435000000.0,2512355600000.0,2584309000000.0,2521995000000.0,2519426400000.0,2582459400000.0,2539217500000.0,2249312400000.0,2563388200000.0,2392947200000.0,2296733200000.0,2560819500000.0
2032.0,2539482500000.0,2576122000000.0,2514500200000.0,2544711500000.0,2499476000000.0,2516533000000.0,2563260300000.0,2504213000000.0,2187254000000.0,2530682900000.0,2339167500000.0,2254582300000.0,2523834000000.0
2033.0,2541245400000.0,2577610000000.0,2487084000000.0,2507240600000.0,2497254300000.0,2503834600000.0,2542357700000.0,2476163000000.0,2144166100000.0,2516442200000.0,2288027400000.0,2230655000000.0,2497670800000.0
2034.0,2517243800000.0,2563622600000.0,2484205000000.0,2475417700000.0,2468868300000.0,2450179200000.0,2493494000000.0,2445812400000.0,2089409300000.0,2497314000000.0,2241392500000.0,2182181800000.0,2482772400000.0
2035.0,2487961300000.0,2541603500000.0,2483825100000.0,2453913000000.0,2448254300000.0,2438872000000.0,2473312400000.0,2395139700000.0,2039240700000.0,2468379000000.0,2208206700000.0,2120931700000.0,2473194700000.0
2036.0,2472357000000.0,2497359000000.0,2479294000000.0,2430084300000.0,2420231600000.0,2408400600000.0,2437243000000.0,2392097600000.0,1983746300000.0,2450289600000.0,2154744600000.0,2067730500000.0,2457378800000.0
2037.0,2441913000000.0,2467329200000.0,2467093500000.0,2373656500000.0,2391155100000.0,2387768200000.0,2403789000000.0,2387784500000.0,1911053900000.0,2454510600000.0,2125968300000.0,2039076400000.0,2416160500000.0
2038.0,2423776000000.0,2444298300000.0,2424388500000.0,2356927500000.0,2368403000000.0,2363871000000.0,2369774700000.0,2357296600000.0,1877444800000.0,2437892500000.0,2090086400000.0,1981443900000.0,2378786100000.0
2039.0,2408711000000.0,2449603600000.0,2427012300000.0,2325188700000.0,2336584600000.0,2332705700000.0,2358806300000.0,2319181000000.0,1840672300000.0,2409530700000.0,2046502800000.0,1919800000000.0,2381342000000.0
2040.0,2392358000000.0,2425287900000.0,2438540000000.0,2309505400000.0,2317000000000.0,2305520300000.0,2339469500000.0,2301513700000.0,1807747500000.0,2399550000000.0,1999130500000.0,1863416400000.0,2376364200000.0
2041.0,2389500500000.0,2403689600000.0,2419688000000.0,2259466000000.0,2290179600000.0,2262535800000.0,2311880400000.0,2294522300000.0,1746821300000.0,2400628800000.0,1951223800000.0,1803384800000.0,2354332300000.0
2042.0,2363068800000.0,2379656500000.0,2379745300000.0,2232345400000.0,2240360500000.0,2244377000000.0,2288642000000.0,2266602100000.0,1712250800000.0,2391306000000.0,1915714000000.0,1747378600000.0,2338836000000.0
2043.0,2350479300000.0,2347014800000.0,2344382400000.0,2195036700000.0,2194705000000.0,2203965500000.0,2232075700000.0,2204127700000.0,1672773400000.0,2389443600000.0,1865000000000.0,1682090200000.0,2324244000000.0
2044.0,2315466600000.0,2353927000000.0,2360797600000.0,2163364900000.0,2165768600000.0,2151204900000.0,2184358800000.0,2182671000000.0,1611644900000.0,2369486600000.0,1817160000000.0,1633103000000.0,2294222200000.0
2045.0,2261708000000.0,2303381000000.0,2334406200000.0,2122911600000.0,2129146400000.0,2111216200000.0,2139329300000.0,2172066900000.0,1556682500000.0,2346204300000.0,1768226400000.0,1583233400000.0,2261746000000.0
2046.0,2228967200000.0,2266550800000.0,2295557300000.0,2085990700000.0,2100142300000.0,2100205200000.0,2071881000000.0,2135389400000.0,1519566500000.0,2316903600000.0,1731716000000.0,1549710000000.0,2243102800000.0
2047.0,2211845000000.0,2249753400000.0,2272801300000.0,2046818000000.0,2092610000000.0,2085141600000.0,2039136500000.0,2103404500000.0,1484280300000.0,2293277000000.0,1709048900000.0,1488850600000.0,2242322400000.0
2048.0,2173496100000.0,2200780700000.0,2259933700000.0,2022643100000.0,2072364000000.0,2052293800000.0,2013994400000.0,2079140300000.0,1443387100000.0,2269594500000.0,1667676200000.0,1433044600000.0,2212940000000.0
2049.0,2147682900000.0,2122451000000.0,2204436800000.0,2018698200000.0,2045093500000.0,1992075000000.0,1981107000000.0,2067013000000.0,1393214400000.0,2243918600000.0,1634948700000.0,1387223600000.0,2174536900000.0
2050.0,2109397800000.0,2083976100000.0,2180488500000.0,1988869200000.0,2031223300000.0,1958497400000.0,1985910900000.0,2033886800000.0,1373627700000.0,2216734000000.0,1612327400000.0,1367353900000.0,2142999800000.0
2051.0,2063117600000.0,2080288500000.0,2185760200000.0,1927111800000.0,1994556600000.0,1915112700000.0,1966218100000.0,2003155700000.0,1318795200000.0,2181083000000.0,1598941700000.0,1321352600000.0,2101520200000.0
2052.0,2056340800000.0,2098785800000.0,2158507600000.0,1926587100000.0,1968795200000.0,1887897500000.0,1951787900000.0,1952645600000.0,1267917000000.0,2168521900000.0,1556404800000.0,1280175800000.0,2081393300000.0
2053.0,2020686400000.0,2078998700000.0,2149446000000.0,1906154400000.0,1941172000000.0,1859385400000.0,1909688600000.0,1914676300000.0,1226979100000.0,2109207600000.0,1542671200000.0,1238743600000.0,2061988100000.0
2054.0,1989501600000.0,2042205200000.0,2120975500000.0,1886645400000.0,1919297000000.0,1807248400000.0,1886332500000.0,1900033100000.0,1217730700000.0,2083739900000.0,1507574500000.0,1189642800000.0,2038160200000.0
2055.0,1940781100000.0,2007380000000.0,2078210700000.0,1834734000000.0,1891227300000.0,1781367300000.0,1841745400000.0,1885166000000.0,1178564400000.0,2045846500000.0,1464245400000.0,1152626900000.0,2019188900000.0
2056.0,1920979200000.0,1978652600000.0,2064655000000.0,1801190900000.0,1852384900000.0,1767264400000.0,1814285300000.0,1863230300000.0,1128155200000.0,2015725700000.0,1419813000000.0,1115938800000.0,1984203600000.0
2057.0,1895734200000.0,1958458200000.0,2032616700000.0,1782373800000.0,1825003900000.0,1771727700000.0,1786377700000.0,1821389100000.0,1078020300000.0,1993914800000.0,1379552500000.0,1080718100000.0,1953171100000.0
2058.0,1853694000000.0,1915864900000.0,2022134300000.0,1738905700000.0,1800547900000.0,1755331000000.0,1756870200000.0,1792953300000.0,1051284540000.0,1985659400000.0,1344121000000.0,1048403900000.0,1947399500000.0
2059.0,1812194100000.0,1866411000000.0,2000790100000.0,1701014300000.0,1763111700000.0,1706424100000.0,1735706100000.0,1768918000000.0,1039872360000.0,1945816100000.0,1317540900000.0,1003616400000.0,1919753400000.0
2060.0,1806414200000.0,1834828200000.0,1956323500000.0,1652920000000.0,1742358000000.0,1682526200000.0,1698917600000.0,1762231000000.0,993247600000.0,1946728300000.0,1284298500000.0,972311000000.0,1899764400000.0
2061.0,1768244400000.0,1821095000000.0,1929266300000.0,1612230000000.0,1700047100000.0,1657449700000.0,1661168400000.0,1720516900000.0,959658000000.0,1890262800000.0,1240348200000.0,948239000000.0,1880175300000.0
2062.0,1741422500000.0,1790669900000.0,1892731300000.0,1580112200000.0,1678270900000.0,1623756900000.0,1635691100000.0,1670570000000.0,931067800000.0,1842104400000.0,1203308300000.0,924715250000.0,1840850300000.0
2063.0,1710898800000.0,1755688200000.0,1880910200000.0,1547519300000.0,1657285800000.0,1567191500000.0,1619712100000.0,1641064000000.0,909978400000.0,1823329100000.0,1173725100000.0,883866140000.0,1820272500000.0
2064.0,1662873500000.0,1741028000000.0,1877700800000.0,1496543300000.0,1622627500000.0,1531189700000.0,1595339700000.0,1639498100000.0,876512400000.0,1776234300000.0,1145189700000.0,848723200000.0,1799573700000.0
2065.0,1615243600000.0,1701150200000.0,1836310000000.0,1452445000000.0,1598887800000.0,1488972700000.0,1553215700000.0,1589115700000.0,846572400000.0,1746497000000.0,1128267300000.0,818547000000.0,1754544100000.0
2066.0,1579593100000.0,1666468000000.0,1805381000000.0,1414020300000.0,1557339600000.0,1467635100000.0,1508615700000.0,1547467600000.0,821419100000.0,1710806900000.0,1098029700000.0,789717200000.0,1731385600000.0
2067.0,1557594400000.0,1597943400000.0,1779083600000.0,1381446200000.0,1523801800000.0,1444696000000.0,1496950500000.0,1518930600000.0,789964100000.0,1687365400000.0,1055953200000.0,766537960000.0,1702729100000.0
2068.0,1543048400000.0,1551587300000.0,1753903500000.0,1350958700000.0,1502564200000.0,1407042600000.0,1476325400000.0,1508314400000.0,762497860000.0,1647954000000.0,1032469600000.0,749270200000.0,1688867300000.0
2069.0,1510263800000.0,1538737600000.0,1733379200000.0,1325535900000.0,1494310000000.0,1393035000000.0,1445421800000.0,1450195300000.0,736548360000.0,1609102900000.0,989687100000.0,723685740000.0,1662051300000.0
2070.0,1484134200000.0,1523314700000.0,1700153900000.0,1298245100000.0,1463584700000.0,1368845600000.0,1426475800000.0,1411551600000.0,712915700000.0,1605393400000.0,962397140000.0,698546900000.0,1626750700000.0
2071.0,1466435100000.0,1500468700000.0,1665500700000.0,1271310500000.0,1419534900000.0,1345829600000.0,1403512000000.0,1373853700000.0,692841500000.0,1577706700000.0,934169940000.0,668013100000.0,1619735200000.0
2072.0,1444911400000.0,1432472300000.0,1645907100000.0,1258059600000.0,1400157200000.0,1320620800000.0,1367361200000.0,1352358400000.0,666362600000.0,1554859300000.0,893948460000.0,639548000000.0,1572956500000.0
2073.0,1409713200000.0,1360073000000.0,1630130700000.0,1225544200000.0,1368953500000.0,1310812500000.0,1335180300000.0,1326834100000.0,637099400000.0,1526348100000.0,863645800000.0,612531400000.0,1554233700000.0
2074.0,1388064400000.0,1314233800000.0,1614293000000.0,1190378100000.0,1342894000000.0,1265758900000.0,1296645100000.0,1306987600000.0,620525400000.0,1501822800000.0,835302000000.0,594667800000.0,1532162900000.0
2075.0,1363536900000.0,1274022600000.0,1599476500000.0,1161971900000.0,1328632000000.0,1228077900000.0,1255776800000.0,1264557200000.0,610520140000.0,1487505000000.0,808085550000.0,569720770000.0,1506281100000.0
2076.0,1342383600000.0,1233134600000.0,1559602800000.0,1140251700000.0,1282379200000.0,1221401000000.0,1228388200000.0,1245043800000.0,589127900000.0,1460678400000.0,772850100000.0,547867660000.0,1474111700000.0
2077.0,1313095800000.0,1200228800000.0,1532735400000.0,1112579900000.0,1248601600000.0,1204169300000.0,1192256000000.0,1209678600000.0,567412700000.0,1400298300000.0,746435000000.0,524251400000.0,1450022300000.0
2078.0,1303357400000.0,1166310500000.0,1492386000000.0,1077395100000.0,1224303200000.0,1164944900000.0,1152657700000.0,1200100100000.0,541551950000.0,1377751100000.0,714897700000.0,506418230000.0,1420644500000.0
2079.0,1277278000000.0,1138595900000.0,1449466500000.0,1051500300000.0,1205874200000.0,1129103800000.0,1150067100000.0,1157839000000.0,524140480000.0,1360379100000.0,688144900000.0,484657560000.0,1394684300000.0
2080.0,1240834900000.0,1127215300000.0,1417396900000.0,1022860700000.0,1193179200000.0,1112141500000.0,1129492000000.0,1128515100000.0,496743320000.0,1328528400000.0,669051400000.0,473623700000.0,1340949500000.0
2081.0,1218413700000.0,1108241800000.0,1388581200000.0,997429800000.0,1167392800000.0,1078755600000.0,1089970960000.0,1100817500000.0,467122200000.0,1306645000000.0,650018800000.0,448043450000.0,1291472500000.0
2082.0,1206199400000.0,1084528400000.0,1363075800000.0,966188900000.0,1154274700000.0,1050825200000.0,1078309200000.0,1070687600000.0,443336200000.0,1290928800000.0,625775000000.0,424839050000.0,1251848900000.0
2083.0,1172935800000.0,1065867740000.0,1360606900000.0,942777600000.0,1129050100000.0,1032551500000.0,1036752850000.0,1044723140000.0,434268440000.0,1274806900000.0,599888000000.0,410632450000.0,1208565600000.0
2084.0,1152173600000.0,1040060250000.0,1341562300000.0,918595200000.0,1110565500000.0,1026212560000.0,1000300150000.0,1020019150000.0,419736880000.0,1234384500000.0,576810250000.0,389852730000.0,1185992800000.0
2085.0,1123901900000.0,1018482500000.0,1309392500000.0,893793600000.0,1091100100000.0,1002006900000.0,972667300000.0,983475000000.0,395367020000.0,1213407000000.0,560256400000.0,372376570000.0,1160122600000.0
2086.0,1112434800000.0,991322640000.0,1285237900000.0,875453350000.0,1065998200000.0,978921800000.0,930207960000.0,953927470000.0,371176670000.0,1191728400000.0,539680670000.0,357688440000.0,1126497800000.0
2087.0,1092868300000.0,948333600000.0,1268835200000.0,848696900000.0,1033373500000.0,953717700000.0,896686360000.0,934415800000.0,353438240000.0,1170402200000.0,515824420000.0,341075760000.0,1087870300000.0
2088.0,1079286200000.0,912511530000.0,1231347400000.0,825485300000.0,1014190700000.0,924538200000.0,866919450000.0,906692700000.0,340678600000.0,1137005000000.0,489574400000.0,331188540000.0,1053762300000.0
2089.0,1058607400000.0,875574200000.0,1210566700000.0,802168960000.0,993846360000.0,903421170000.0,844512170000.0,878729400000.0,328780600000.0,1117253500000.0,463771370000.0,314653570000.0,1036922400000.0
2090.0,1039548100000.0,840655800000.0,1202415100000.0,777243800000.0,984941700000.0,887029700000.0,830774700000.0,850613040000.0,319544620000.0,1090501150000.0,445350640000.0,303252440000.0,1004431500000.0
2091.0,1033269800000.0,811793500000.0,1169492100000.0,757281000000.0,968438300000.0,863388300000.0,802847260000.0,824217600000.0,305922570000.0,1071960300000.0,431490430000.0,291929600000.0,977037360000.0
2092.0,1004815500000.0,797432550000.0,1141227800000.0,730186100000.0,963780540000.0,867028760000.0,776854400000.0,799696800000.0,290590060000.0,1064562700000.0,408918030000.0,279589780000.0,946699760000.0
2093.0,980569550000.0,796342600000.0,1122831800000.0,713388800000.0,943259840000.0,842210930000.0,754361100000.0,783060700000.0,274395920000.0,1030449660000.0,385896840000.0,270355330000.0,917206600000.0
2094.0,968084550000.0,750096740000.0,1091056700000.0,686240100000.0,926060600000.0,834743400000.0,735704060000.0,756322900000.0,263851110000.0,1002644960000.0,365627700000.0,259427520000.0,889457000000.0
2095.0,947629700000.0,725720200000.0,1076839000000.0,671493000000.0,897844100000.0,839313650000.0,705043600000.0,731838940000.0,245256670000.0,990090100000.0,348563900000.0,249851350000.0,862830460000.0
2096.0,934862000000.0,720509340000.0,1051549800000.0,646538600000.0,889151950000.0,831426270000.0,683681250000.0,704320770000.0,227523970000.0,974806300000.0,331983800000.0,239318610000.0,841106850000.0
2097.0,909763150000.0,708945400000.0,1033681960000.0,623983200000.0,874359160000.0,809506960000.0,657824900000.0,678031600000.0,213484320000.0,952501500000.0,319287500000.0,227380200000.0,813208500000.0
2098.0,889360800000.0,676149400000.0,1003974950000.0,601668400000.0,871182300000.0,795468800000.0,627379340000.0,645741200000.0,204830330000.0,929735400000.0,302995640000.0,218743000000.0,790166440000.0
2099.0,870506360000.0,660277400000.0,981354900000.0,581332040000.0,850576800000.0,773426800000.0,601222000000.0,623710770000.0,198079450000.0,909712400000.0,296133660000.0,209900730000.0,760910050000.0
2100.0,837527900000.0,644047200000.0,964821250000.0,565491700000.0,826343360000.0,748565560000.0,576094300000.0,600038000000.0,185952290000.0,894036600000.0,283808240000.0,205337920000.0,747703570000.0
