time,GFDL-ESM4,CNRM-ESM2-1,UKESM1-0-LL,CANESM5,CNRM-CM6-1,EC-EARTH3,TAIESM1,IPSL-CM6A-LR,MIROC6,MPI-ESM1-2-HR,KACE-1-0-G,MRI-ESM2-0,CESM2-WACCM,IITM-ESM
2027.0,2613526000000.0,2625966700000.0,2511998800000.0,2462805700000.0,2606744700000.0,2420933700000.0,2641029800000.0,2651936000000.0,2622269700000.0,2721893600000.0,2692465600000.0,2587999000000.0,2611760900000.0,2736457500000.0
2028.0,2583249800000.0,2584445000000.0,2468273500000.0,2427118000000.0,2569118000000.0,2347920800000.0,2614909500000.0,2622769900000.0,2591386200000.0,2695020200000.0,2712588000000.0,2543163300000.0,2576220200000.0,2708487500000.0
2029.0,2558219800000.0,2538056500000.0,2459237600000.0,2384813000000.0,2545957000000.0,2294516000000.0,2594378000000.0,2589703500000.0,2585262600000.0,2663243300000.0,2725987200000.0,2508653900000.0,2557534300000.0,2699169600000.0
2030.0,2527779400000.0,2511197400000.0,2396430500000.0,2320825300000.0,2547342400000.0,2243806000000.0,2550406800000.0,2568306800000.0,2587625000000.0,2638816700000.0,2676347000000.0,2502515500000.0,2528429500000.0,2687500800000.0
2031.0,2528252000000.0,2479617700000.0,2363553200000.0,2294169200000.0,2531665600000.0,2183369700000.0,2514835500000.0,2540331900000.0,2585843200000.0,2605499000000.0,2658701000000.0,2473873000000.0,2514783300000.0,2671586000000.0
2032.0,2499745700000.0,2487387000000.0,2336123500000.0,2281695300000.0,2515491600000.0,2120853500000.0,2498477200000.0,2510569900000.0,2549450000000.0,2583126000000.0,2632230600000.0,2450390300000.0,2465161300000.0,2694215600000.0
2033.0,2481739000000.0,2455832000000.0,2285192300000.0,2254295000000.0,2496942300000.0,2069418300000.0,2457543600000.0,2499189700000.0,2492117500000.0,2561752700000.0,2584387800000.0,2418577200000.0,2463442400000.0,2691113400000.0
2034.0,2470892000000.0,2437509500000.0,2241360600000.0,2228888500000.0,2444297500000.0,2036927700000.0,2439638400000.0,2478536000000.0,2455713000000.0,2547351300000.0,2573359400000.0,2401503000000.0,2439477000000.0,2684418500000.0
2035.0,2443333900000.0,2418194300000.0,2209887800000.0,2194306200000.0,2417095000000.0,1975593200000.0,2424903300000.0,2431299600000.0,2405903400000.0,2538875400000.0,2563088000000.0,2366074500000.0,2430618300000.0,2675069000000.0
2036.0,2417807600000.0,2389356000000.0,2175233200000.0,2142754400000.0,2387720300000.0,1929211800000.0,2364946800000.0,2385473700000.0,2361352500000.0,2571029700000.0,2535846600000.0,2316325000000.0,2408012300000.0,2645646000000.0
2037.0,2410686000000.0,2361191000000.0,2142899800000.0,2114721000000.0,2362498600000.0,1883545500000.0,2341671000000.0,2382516200000.0,2335332400000.0,2555534000000.0,2520935600000.0,2298490000000.0,2412120000000.0,2649879200000.0
2038.0,2401504900000.0,2359556800000.0,2111784000000.0,2053575900000.0,2334491000000.0,1838856100000.0,2326812200000.0,2350237600000.0,2329354200000.0,2532138500000.0,2485139000000.0,2259378800000.0,2390612500000.0,2644608800000.0
2039.0,2378711000000.0,2348853000000.0,2064460200000.0,2033372200000.0,2306403700000.0,1787209400000.0,2298656300000.0,2352209200000.0,2275915600000.0,2503442400000.0,2450234800000.0,2246049800000.0,2377891000000.0,2630645700000.0
2040.0,2348680700000.0,2329708000000.0,2028709600000.0,1984357600000.0,2280673200000.0,1723113100000.0,2259737000000.0,2309005200000.0,2241989700000.0,2495002000000.0,2419258300000.0,2192605000000.0,2345886500000.0,2627748500000.0
2041.0,2335363800000.0,2316237300000.0,1985485300000.0,1934668200000.0,2274167400000.0,1680152700000.0,2239843000000.0,2290113000000.0,2219032200000.0,2496219300000.0,2390272000000.0,2153143300000.0,2312511700000.0,2637771600000.0
2042.0,2354481200000.0,2300803800000.0,1945327400000.0,1891214200000.0,2275100600000.0,1621395500000.0,2202651000000.0,2288628300000.0,2211082700000.0,2482425600000.0,2387128600000.0,2134456800000.0,2317758800000.0,2629279400000.0
2043.0,2354937600000.0,2299127100000.0,1915172600000.0,1838227300000.0,2243203400000.0,1567028300000.0,2171591500000.0,2256300700000.0,2208274000000.0,2460602600000.0,2346229400000.0,2150620900000.0,2272973600000.0,2622171600000.0
2044.0,2343411000000.0,2284239000000.0,1893561400000.0,1795082400000.0,2225127800000.0,1536743700000.0,2151575300000.0,2239508300000.0,2172863800000.0,2441732700000.0,2287618200000.0,2152449800000.0,2259734000000.0,2609951500000.0
2045.0,2343455000000.0,2282840400000.0,1865552800000.0,1728213400000.0,2201137200000.0,1491368400000.0,2127671600000.0,2204457200000.0,2130696600000.0,2432252500000.0,2238054000000.0,2124114800000.0,2255309000000.0,2586618400000.0
2046.0,2309898400000.0,2228165300000.0,1826178300000.0,1688245000000.0,2167604200000.0,1432634300000.0,2098256000000.0,2194271500000.0,2077908500000.0,2431068700000.0,2232709300000.0,2097078200000.0,2214952200000.0,2554630800000.0
2047.0,2263373800000.0,2212819600000.0,1802695700000.0,1655891000000.0,2145342600000.0,1395195900000.0,2037430400000.0,2166249100000.0,2094760900000.0,2435362600000.0,2202910000000.0,2059697300000.0,2204304100000.0,2562098700000.0
2048.0,2239498800000.0,2177192000000.0,1773961500000.0,1614794300000.0,2132652700000.0,1350368000000.0,2008274400000.0,2140926100000.0,2071969500000.0,2408736000000.0,2195129400000.0,2041737800000.0,2174087000000.0,2555052600000.0
2049.0,2235124400000.0,2143014600000.0,1732551100000.0,1577679700000.0,2097868400000.0,1299090800000.0,2000095500000.0,2107035600000.0,2040466000000.0,2386838700000.0,2182376800000.0,2012343000000.0,2153574300000.0,2555415400000.0
2050.0,2234720000000.0,2121777300000.0,1689461600000.0,1556352600000.0,2084688400000.0,1280896400000.0,1954081300000.0,2058762000000.0,2017205400000.0,2368633000000.0,2184625800000.0,1988817200000.0,2146611100000.0,2549984300000.0
2051.0,2183599200000.0,2099636000000.0,1651402500000.0,1528997100000.0,2038952800000.0,1255474900000.0,1921437800000.0,2017336100000.0,2020945200000.0,2349464300000.0,2152304000000.0,1960791800000.0,2146140300000.0,2530598500000.0
2052.0,2162877300000.0,2086944800000.0,1640877800000.0,1501640300000.0,2014862600000.0,1235804900000.0,1903675400000.0,2004723300000.0,1996824500000.0,2337489000000.0,2130194900000.0,1930454500000.0,2129816000000.0,2506815400000.0
2053.0,2154069900000.0,2070303100000.0,1609471600000.0,1480007400000.0,1994910900000.0,1194404200000.0,1869419000000.0,1983463800000.0,1927470300000.0,2325002800000.0,2097106400000.0,1898044300000.0,2103282500000.0,2486690000000.0
2054.0,2105633300000.0,2057478700000.0,1583408500000.0,1451653500000.0,1974492600000.0,1148225600000.0,1857343700000.0,1963788900000.0,1869089900000.0,2329994600000.0,2039429900000.0,1884750200000.0,2078472900000.0,2469922000000.0
2055.0,2069767400000.0,2052939700000.0,1552592400000.0,1416132400000.0,1957301800000.0,1121908400000.0,1825427400000.0,1939618500000.0,1846499900000.0,2293122700000.0,2006538500000.0,1852135600000.0,2062056200000.0,2481595000000.0
2056.0,2059686200000.0,2021031500000.0,1525858700000.0,1389232000000.0,1940595900000.0,1085230600000.0,1802226200000.0,1928636900000.0,1815621300000.0,2289768300000.0,2003334000000.0,1842845200000.0,2036332200000.0,2448997500000.0
2057.0,2040429200000.0,2010501900000.0,1503725600000.0,1368500000000.0,1900058400000.0,1051103700000.0,1752917700000.0,1900220800000.0,1800911200000.0,2277956400000.0,1990362500000.0,1823737200000.0,1998735800000.0,2437301400000.0
2058.0,2008515300000.0,1984308300000.0,1464947600000.0,1351977800000.0,1866648800000.0,1028619300000.0,1723109000000.0,1866392000000.0,1768359300000.0,2257046700000.0,1964444100000.0,1792848300000.0,1980219400000.0,2427469000000.0
2059.0,1973457100000.0,1965243400000.0,1450055000000.0,1325821100000.0,1849314200000.0,996571900000.0,1708888000000.0,1872712600000.0,1744577000000.0,2214141000000.0,1946149800000.0,1778676400000.0,1952394800000.0,2433231000000.0
2060.0,1971001100000.0,1951483200000.0,1436744800000.0,1294343000000.0,1845306500000.0,971775900000.0,1733646400000.0,1852242900000.0,1709975900000.0,2223367000000.0,1923431000000.0,1753382100000.0,1900439300000.0,2429898200000.0
2061.0,1932001100000.0,1921733100000.0,1393413300000.0,1285976600000.0,1834244000000.0,943084300000.0,1697569300000.0,1817111300000.0,1686034700000.0,2192674700000.0,1896903500000.0,1722338100000.0,1883905200000.0,2428810600000.0
2062.0,1912861500000.0,1892787000000.0,1347033000000.0,1272181600000.0,1800959600000.0,915853600000.0,1670645800000.0,1799371100000.0,1683935300000.0,2157600400000.0,1878289300000.0,1728603500000.0,1865171000000.0,2403099500000.0
2063.0,1877426300000.0,1882303500000.0,1317400500000.0,1246665000000.0,1770468100000.0,883324500000.0,1655584700000.0,1774423400000.0,1648881800000.0,2132928200000.0,1828160800000.0,1700019400000.0,1835394500000.0,2385381000000.0
2064.0,1854640100000.0,1869219800000.0,1308184500000.0,1220917500000.0,1759187600000.0,866686700000.0,1623706400000.0,1739492700000.0,1616264000000.0,2129169600000.0,1786261300000.0,1685135000000.0,1826518600000.0,2363070300000.0
2065.0,1834063500000.0,1855098000000.0,1281192000000.0,1195401700000.0,1747743100000.0,858040200000.0,1600604000000.0,1731864000000.0,1562585900000.0,2124346700000.0,1765540900000.0,1665034700000.0,1814103300000.0,2362019200000.0
2066.0,1802853800000.0,1841138100000.0,1270028200000.0,1179751800000.0,1718393600000.0,849406260000.0,1585955500000.0,1702128900000.0,1520119400000.0,2116013800000.0,1733472600000.0,1655082600000.0,1809623300000.0,2361262000000.0
2067.0,1779694400000.0,1822577100000.0,1262739500000.0,1164520000000.0,1693527700000.0,828181840000.0,1557371400000.0,1670302900000.0,1474284600000.0,2116322200000.0,1721615800000.0,1640474700000.0,1778805200000.0,2342453200000.0
2068.0,1767100900000.0,1800723600000.0,1238106000000.0,1144507300000.0,1672447500000.0,817525560000.0,1505708600000.0,1653238500000.0,1461330100000.0,2101178800000.0,1705592500000.0,1638290600000.0,1769956800000.0,2331196500000.0
2069.0,1752340100000.0,1772829000000.0,1218703100000.0,1130788400000.0,1643049800000.0,794404900000.0,1493656500000.0,1636332100000.0,1423896900000.0,2103560100000.0,1675229300000.0,1643178600000.0,1764600600000.0,2320548000000.0
2070.0,1720690800000.0,1763961600000.0,1210438400000.0,1119359300000.0,1624482900000.0,776764700000.0,1473019600000.0,1622253600000.0,1372403400000.0,2093022600000.0,1651020500000.0,1632182500000.0,1754174600000.0,2301601500000.0
2071.0,1702008200000.0,1748373500000.0,1194498900000.0,1116913500000.0,1614786600000.0,759450040000.0,1443438900000.0,1613939000000.0,1335509900000.0,2076604200000.0,1623314300000.0,1618757600000.0,1715409900000.0,2294133300000.0
2072.0,1675718200000.0,1740490700000.0,1168364000000.0,1092349130000.0,1596297300000.0,741884000000.0,1399262500000.0,1589238300000.0,1318286100000.0,2071292400000.0,1606106000000.0,1614788700000.0,1689327500000.0,2293889200000.0
2073.0,1650976100000.0,1718909000000.0,1141208500000.0,1071472100000.0,1575514300000.0,712039200000.0,1376105400000.0,1572241900000.0,1290550500000.0,2071793900000.0,1607856600000.0,1602365000000.0,1691879500000.0,2277930700000.0
2074.0,1620232900000.0,1708167100000.0,1115673600000.0,1054228550000.0,1559093200000.0,697114950000.0,1376244100000.0,1546778300000.0,1270095200000.0,2056271400000.0,1587639900000.0,1593156200000.0,1667775000000.0,2277608300000.0
2075.0,1608167200000.0,1681006300000.0,1093504660000.0,1053638300000.0,1553895300000.0,696013360000.0,1356062800000.0,1530964000000.0,1245383100000.0,2064301800000.0,1571475800000.0,1576809400000.0,1647459300000.0,2267829500000.0
2076.0,1586077100000.0,1661989300000.0,1069876600000.0,1035464340000.0,1525894300000.0,682568650000.0,1318765500000.0,1506262300000.0,1226730000000.0,2042635200000.0,1568436800000.0,1548715800000.0,1627290000000.0,2260710200000.0
2077.0,1586750700000.0,1643968000000.0,1051046900000.0,1025307000000.0,1502543500000.0,669672800000.0,1285940800000.0,1494462800000.0,1223758400000.0,2029591200000.0,1549754700000.0,1534049800000.0,1618798800000.0,2255221400000.0
2078.0,1596001100000.0,1633435600000.0,1033359070000.0,1014639900000.0,1480359400000.0,645730600000.0,1277941900000.0,1470281800000.0,1234906000000.0,2010324100000.0,1519338100000.0,1517346400000.0,1600091500000.0,2229166400000.0
2079.0,1610685200000.0,1610784200000.0,1012405400000.0,999100650000.0,1474231300000.0,641672500000.0,1251931700000.0,1448764800000.0,1230113700000.0,2007184600000.0,1516522700000.0,1512465200000.0,1580321000000.0,2226640000000.0
2080.0,1594255200000.0,1603766000000.0,983647450000.0,979886900000.0,1463197800000.0,634278050000.0,1234574100000.0,1433922200000.0,1224152200000.0,1999987500000.0,1481657200000.0,1492387900000.0,1578218300000.0,2221933600000.0
2081.0,1615681700000.0,1570636200000.0,963513500000.0,967517140000.0,1460491900000.0,619473100000.0,1231349200000.0,1417341800000.0,1189157100000.0,1973553900000.0,1470964300000.0,1492015000000.0,1554599200000.0,2198610900000.0
2082.0,1596934700000.0,1569628700000.0,948858650000.0,960772500000.0,1462821600000.0,601643550000.0,1236168300000.0,1393047800000.0,1156648100000.0,1962555200000.0,1451926500000.0,1464729900000.0,1532237300000.0,2172970500000.0
2083.0,1591765400000.0,1557996100000.0,931828100000.0,949392640000.0,1446430000000.0,601465160000.0,1210195000000.0,1371121400000.0,1146588600000.0,1930403500000.0,1446056800000.0,1449132000000.0,1508511300000.0,2166312100000.0
2084.0,1569294500000.0,1539368200000.0,921239360000.0,927580000000.0,1429591700000.0,601169260000.0,1194339500000.0,1372396700000.0,1129569000000.0,1922268800000.0,1429611500000.0,1443267200000.0,1511977000000.0,2162515800000.0
2085.0,1527855400000.0,1513769100000.0,910685900000.0,921982340000.0,1405511100000.0,579656350000.0,1178663800000.0,1354087300000.0,1112110400000.0,1912093000000.0,1432623300000.0,1446014400000.0,1498001000000.0,2161540100000.0
2086.0,1512309800000.0,1510323400000.0,899354400000.0,917735600000.0,1397960700000.0,562732000000.0,1166750400000.0,1334353900000.0,1102113100000.0,1921067300000.0,1435189900000.0,1441525300000.0,1485088200000.0,2172134100000.0
2087.0,1495533900000.0,1500477800000.0,888629600000.0,912515500000.0,1390769100000.0,551553500000.0,1152877200000.0,1316935600000.0,1107328200000.0,1913433600000.0,1409240900000.0,1434357100000.0,1478302100000.0,2178401200000.0
2088.0,1493322700000.0,1495895900000.0,873874100000.0,895445960000.0,1380462800000.0,543717130000.0,1134327600000.0,1307735100000.0,1092804000000.0,1905260500000.0,1407383900000.0,1415169300000.0,1468129000000.0,2175524100000.0
2089.0,1489990800000.0,1474193300000.0,854669900000.0,886244440000.0,1366911600000.0,550736800000.0,1124016700000.0,1297351700000.0,1073024200000.0,1887513700000.0,1382003600000.0,1409910000000.0,1447129500000.0,2177999200000.0
2090.0,1489280300000.0,1454180100000.0,839928800000.0,881100500000.0,1346237600000.0,546815080000.0,1105232700000.0,1285539900000.0,1059149840000.0,1884530700000.0,1352323300000.0,1409709100000.0,1444926000000.0,2171130600000.0
2091.0,1480889500000.0,1446112300000.0,827586200000.0,868184000000.0,1322088500000.0,541353500000.0,1080097960000.0,1286530900000.0,1038871100000.0,1887599900000.0,1341303600000.0,1402569600000.0,1422716400000.0,2175026600000.0
2092.0,1457013400000.0,1418430900000.0,806742070000.0,858564800000.0,1319524900000.0,534005250000.0,1080870200000.0,1251257200000.0,1018442500000.0,1867508500000.0,1322314100000.0,1408366500000.0,1420859500000.0,2190650500000.0
2093.0,1451253700000.0,1398665500000.0,801943300000.0,845945500000.0,1307897400000.0,525771180000.0,1071574600000.0,1237500400000.0,1009072800000.0,1857680400000.0,1317885400000.0,1386318400000.0,1413452000000.0,2200647800000.0
2094.0,1445811000000.0,1374959700000.0,792651000000.0,843817940000.0,1289992800000.0,517907120000.0,1060818900000.0,1226376100000.0,1007521200000.0,1839923900000.0,1291950600000.0,1378716600000.0,1398508600000.0,2201751400000.0
2095.0,1423405100000.0,1354355000000.0,788085540000.0,828876260000.0,1269585000000.0,509925520000.0,1073127600000.0,1224361800000.0,984599950000.0,1850957100000.0,1276873800000.0,1364631600000.0,1391213700000.0,2206131800000.0
2096.0,1409168600000.0,1338748700000.0,776506970000.0,825265000000.0,1260593900000.0,515204020000.0,1068612800000.0,1212237700000.0,974355560000.0,1853451300000.0,1270307700000.0,1369458100000.0,1372442000000.0,2202638000000.0
2097.0,1407076400000.0,1336186900000.0,764036700000.0,820246500000.0,1254993800000.0,506862170000.0,1060797200000.0,1189089500000.0,960798000000.0,1855824200000.0,1254116600000.0,1366246400000.0,1351491400000.0,2200324300000.0
2098.0,1381635600000.0,1335383200000.0,747201230000.0,810451300000.0,1254315800000.0,502452980000.0,1055987340000.0,1185479300000.0,976513200000.0,1830333000000.0,1238090500000.0,1366736900000.0,1352419800000.0,2188081900000.0
2099.0,1368483000000.0,1307123500000.0,734726100000.0,801259850000.0,1246645500000.0,493899220000.0,1043859640000.0,1180952200000.0,973867000000.0,1818809100000.0,1233254200000.0,1360624000000.0,1326946700000.0,2171013800000.0
2100.0,1360621600000.0,1280930100000.0,731322300000.0,798559900000.0,1230470600000.0,493824540000.0,1034619800000.0,1171908900000.0,967219740000.0,1808939100000.0,1231892800000.0,1368971700000.0,1322493800000.0,2154557300000.0
