time,MRI-ESM2-0,IPSL-CM6A-LR
2000.0,2876157200000.0,2876157200000.0
2001.0,2859780500000.0,2859780500000.0
2002.0,2840305600000.0,2840305600000.0
2003.0,2828108800000.0,2828108800000.0
2004.0,2838306200000.0,2838306200000.0
2005.0,2834949200000.0,2834949200000.0
2006.0,2841706500000.0,2841706500000.0
2007.0,2840436100000.0,2840436100000.0
2008.0,2817747800000.0,2817747800000.0
2009.0,2816151700000.0,2816151700000.0
2010.0,2806894800000.0,2806894800000.0
2011.0,2820438200000.0,2820438200000.0
2012.0,2810079600000.0,2810079600000.0
2013.0,2793090600000.0,2793090600000.0
2014.0,2780886700000.0,2780886700000.0
2015.0,2781749000000.0,2781749000000.0
2016.0,2804334700000.0,2804334700000.0
2017.0,2782140600000.0,2782140600000.0
2018.0,2781377500000.0,2781377500000.0
2019.0,2768598700000.0,2768598700000.0
2020.0,2773503400000.0,2773503400000.0
2021.0,2747878900000.0,2726937000000.0
2022.0,2756410300000.0,2673982800000.0
2023.0,2730106600000.0,2661612300000.0
2024.0,2700329400000.0,2635931800000.0
2025.0,2663606400000.0,2643213200000.0
2026.0,2663590000000.0,2659803500000.0
2027.0,2638094300000.0,2643470800000.0
2028.0,2622625000000.0,2607675000000.0
2029.0,2622580600000.0,2601410400000.0
2030.0,2612018500000.0,2573194500000.0
2031.0,2587232800000.0,2566377400000.0
2032.0,2567664600000.0,2532266200000.0
2033.0,2563408100000.0,2482488700000.0
2034.0,2526956200000.0,2437873000000.0
2035.0,2512020800000.0,2412062400000.0
2036.0,2462450000000.0,2369053500000.0
2037.0,2412337700000.0,2321261800000.0
2038.0,2383012000000.0,2301411700000.0
2039.0,2361776000000.0,2286006300000.0
2040.0,2350204800000.0,2234213200000.0
2041.0,2315744000000.0,2201813500000.0
2042.0,2292117100000.0,2185148200000.0
2043.0,2276873000000.0,2171310600000.0
2044.0,2260797800000.0,2157108400000.0
2045.0,2226973000000.0,2130403000000.0
2046.0,2196665500000.0,2090917200000.0
2047.0,2168853100000.0,2092695700000.0
2048.0,2140391900000.0,2075878200000.0
2049.0,2082053800000.0,2052548900000.0
2050.0,2050765100000.0,2029685800000.0
2051.0,2011371400000.0,2016294200000.0
2052.0,1989360600000.0,1975038400000.0
2053.0,1952376400000.0,1944902400000.0
2054.0,1918094300000.0,1914840400000.0
2055.0,1897065600000.0,1884114300000.0
2056.0,1837901700000.0,1855069700000.0
2057.0,1815498600000.0,1819478700000.0
2058.0,1793102700000.0,1796797100000.0
2059.0,1762257700000.0,1759494500000.0
2060.0,1731311200000.0,1741388400000.0
2061.0,1682982600000.0,1716206700000.0
2062.0,1664311800000.0,1687705200000.0
2063.0,1642018500000.0,1648725000000.0
2064.0,1620414800000.0,1629554900000.0
2065.0,1595576400000.0,1600272300000.0
2066.0,1586451400000.0,1570265800000.0
2067.0,1569119400000.0,1533405000000.0
2068.0,1568191000000.0,1512051600000.0
2069.0,1539502000000.0,1476089200000.0
2070.0,1529208400000.0,1447126000000.0
2071.0,1516561600000.0,1410884400000.0
2072.0,1500690800000.0,1397598800000.0
2073.0,1468701900000.0,1378275200000.0
2074.0,1439817500000.0,1346075800000.0
2075.0,1415195100000.0,1321139600000.0
2076.0,1392686700000.0,1288619300000.0
2077.0,1382686900000.0,1257946900000.0
2078.0,1369822700000.0,1229375000000.0
2079.0,1347197500000.0,1193795400000.0
2080.0,1323133800000.0,1150720300000.0
2081.0,1313589300000.0,1128939000000.0
2082.0,1299152200000.0,1104031400000.0
2083.0,1282406100000.0,1066720760000.0
2084.0,1248439000000.0,1040714100000.0
2085.0,1234628600000.0,1034324400000.0
2086.0,1220652400000.0,1012213000000.0
2087.0,1199292800000.0,986125570000.0
2088.0,1186082500000.0,960799900000.0
2089.0,1174890300000.0,939927100000.0
2090.0,1157464000000.0,905444000000.0
2091.0,1136184000000.0,886821800000.0
2092.0,1110225600000.0,861656500000.0
2093.0,1113129200000.0,840384840000.0
2094.0,1089528460000.0,819208700000.0
2095.0,1072337850000.0,796205450000.0
2096.0,1056204500000.0,776786200000.0
2097.0,1044555370000.0,749214100000.0
2098.0,1030143150000.0,730665500000.0
2099.0,1011966900000.0,706317600000.0
2100.0,996436340000.0,689624700000.0
