time,MRI-ESM2-0
2000.0,34404925000.0
2001.0,34003677000.0
2002.0,33861126000.0
2003.0,33831154000.0
2004.0,34238032000.0
2005.0,34221998000.0
2006.0,34368803000.0
2007.0,34094338000.0
2008.0,33877320000.0
2009.0,33916482000.0
2010.0,34059723000.0
2011.0,34391646000.0
2012.0,33925440000.0
2013.0,33831766000.0
2014.0,33800829000.0
2015.0,33834640000.0
2016.0,34797175000.0
2017.0,33815650000.0
2018.0,33812302000.0
2019.0,33778313000.0
2020.0,33945980000.0
2021.0,33651003000.0
2022.0,33735990000.0
2023.0,33564290000.0
2024.0,33483168000.0
2025.0,33376858000.0
2026.0,33332429000.0
2027.0,33240615000.0
2028.0,33166434000.0
2029.0,33174903000.0
2030.0,33070690000.0
2031.0,32953772000.0
2032.0,32844976000.0
2033.0,32774068000.0
2034.0,32596003000.0
2035.0,32481606000.0
2036.0,32277545000.0
2037.0,32038386000.0
2038.0,31853883000.0
2039.0,31685210000.0
2040.0,31511417000.0
2041.0,31263480000.0
2042.0,31045868000.0
2043.0,30801852000.0
2044.0,30552746000.0
2045.0,30258504000.0
2046.0,29973973000.0
2047.0,29683624000.0
2048.0,29406554000.0
2049.0,28929595000.0
2050.0,28613214000.0
2051.0,28245866000.0
2052.0,27900434000.0
2053.0,27534698000.0
2054.0,27152781000.0
2055.0,26847803000.0
2056.0,26323390000.0
2057.0,26033078000.0
2058.0,25712136000.0
2059.0,25384143000.0
2060.0,25045543000.0
2061.0,24636520000.0
2062.0,24448836000.0
2063.0,24087914000.0
2064.0,23764496000.0
2065.0,23441023000.0
2066.0,23229230000.0
2067.0,22956716000.0
2068.0,22872752000.0
2069.0,22472532000.0
2070.0,22255968000.0
2071.0,22078673000.0
2072.0,21771344000.0
2073.0,21439267000.0
2074.0,21147462000.0
2075.0,20862132000.0
2076.0,20605227000.0
2077.0,20400556000.0
2078.0,20212285000.0
2079.0,19893960000.0
2080.0,19648120000.0
2081.0,19519652000.0
2082.0,19274557000.0
2083.0,19057095000.0
2084.0,18745745000.0
2085.0,18568706000.0
2086.0,18345548000.0
2087.0,18130555000.0
2088.0,17946106000.0
2089.0,17784506000.0
2090.0,17580134000.0
2091.0,17374044000.0
2092.0,17131081000.0
2093.0,17229818000.0
2094.0,16819122000.0
2095.0,16640559000.0
2096.0,16489192000.0
2097.0,16329980000.0
2098.0,16155193000.0
2099.0,15955204000.0
2100.0,15778924000.0
