time,CANESM5,IPSL-CM6A-LR,IITM-ESM,MPI-ESM1-2-HR,KACE-1-0-G,TAIESM1,MIROC6,MRI-ESM2-0,CESM2-WACCM,UKESM1-0-LL,GFDL-ESM4,CNRM-ESM2-1,CNRM-CM6-1,EC-EARTH3
2029.0,84453515000.0,85989080000.0,86661670000.0,86690680000.0,85784584000.0,85357085000.0,85940625000.0,86024585000.0,85986620000.0,85222690000.0,86087130000.0,85799400000.0,86569190000.0,84677660000.0
2030.0,84357140000.0,85891080000.0,86223920000.0,86730010000.0,85549690000.0,84911890000.0,86342020000.0,85830530000.0,85865160000.0,84786060000.0,85868044000.0,86342580000.0,86983710000.0,84111000000.0
2031.0,83755885000.0,85813700000.0,86046300000.0,86238460000.0,85213430000.0,84454605000.0,85725280000.0,85606300000.0,85494510000.0,84350060000.0,85674344000.0,85552780000.0,86337620000.0,83439985000.0
2032.0,83009790000.0,85320390000.0,85660140000.0,86050540000.0,84907600000.0,84143580000.0,85463065000.0,85160670000.0,85679990000.0,83849126000.0,85424550000.0,85251870000.0,86291644000.0,82918015000.0
2033.0,82438800000.0,85080730000.0,85758984000.0,86316370000.0,84476590000.0,83661040000.0,85312050000.0,85175790000.0,84999310000.0,83271350000.0,85195210000.0,84974260000.0,86265310000.0,82231260000.0
2034.0,81798955000.0,84844870000.0,85647440000.0,86250430000.0,84187160000.0,82881405000.0,84762960000.0,84535730000.0,84666070000.0,82619990000.0,84949520000.0,84791420000.0,85808955000.0,81645360000.0
2035.0,81317580000.0,84978680000.0,85336424000.0,85946786000.0,83938270000.0,82241670000.0,84435540000.0,84274240000.0,84430310000.0,81688880000.0,84881020000.0,84441200000.0,85470314000.0,80579660000.0
2036.0,80494890000.0,84658160000.0,85054185000.0,85633350000.0,83716010000.0,81618610000.0,84008920000.0,84620340000.0,84277220000.0,81108845000.0,84530690000.0,84262175000.0,85629395000.0,80012460000.0
2037.0,79884214000.0,84496030000.0,84749020000.0,85358220000.0,83350850000.0,80727330000.0,83642600000.0,84190910000.0,83857605000.0,80223790000.0,84479760000.0,83845210000.0,85227470000.0,79145530000.0
2038.0,79385430000.0,84091400000.0,84485685000.0,85129175000.0,82799880000.0,80089930000.0,83529410000.0,83354900000.0,83491680000.0,79410510000.0,84123730000.0,84101510000.0,85130625000.0,78267970000.0
2039.0,78798170000.0,83578090000.0,84578935000.0,84887110000.0,82381490000.0,79682660000.0,83342475000.0,82993720000.0,83058190000.0,78651245000.0,83798420000.0,83363380000.0,84663920000.0,77712420000.0
2040.0,78111930000.0,83681485000.0,83922660000.0,84620620000.0,81977520000.0,78719430000.0,82873530000.0,83341740000.0,82455170000.0,78050720000.0,83423190000.0,83197280000.0,84814950000.0,76633870000.0
2041.0,77309880000.0,83386384000.0,83602570000.0,84528240000.0,81467940000.0,77738295000.0,82620440000.0,82417560000.0,82137020000.0,76929980000.0,83046736000.0,82816620000.0,84304090000.0,75681880000.0
2042.0,76441730000.0,82768490000.0,83306406000.0,85484560000.0,80975700000.0,76687390000.0,82284270000.0,82074214000.0,81662700000.0,75960390000.0,82693790000.0,82241610000.0,84039870000.0,74532590000.0
2043.0,76337930000.0,82180960000.0,83183880000.0,84498030000.0,80680730000.0,75738400000.0,81846460000.0,81394790000.0,81101365000.0,75329410000.0,82303960000.0,81717000000.0,84353860000.0,73615770000.0
2044.0,74784530000.0,81955080000.0,82764020000.0,84278530000.0,79874605000.0,75012240000.0,82304475000.0,80739740000.0,80689110000.0,74237170000.0,81833640000.0,81317610000.0,83539920000.0,72683890000.0
2045.0,73917630000.0,81621830000.0,82375130000.0,83794640000.0,79570090000.0,74181510000.0,81629405000.0,80304770000.0,80000630000.0,73265540000.0,81545770000.0,80915820000.0,83694940000.0,71712180000.0
2046.0,72900485000.0,80929070000.0,81921880000.0,84022540000.0,78941160000.0,73228804000.0,80576220000.0,79704375000.0,79277210000.0,72274395000.0,81174270000.0,81275010000.0,84236310000.0,70542050000.0
2047.0,71800470000.0,80528880000.0,81572370000.0,83417660000.0,78313010000.0,71875674000.0,81842570000.0,79062655000.0,78646320000.0,71254560000.0,80837090000.0,79992230000.0,85003850000.0,69316900000.0
2048.0,70950260000.0,80155860000.0,81343816000.0,83268280000.0,77628560000.0,70782755000.0,80104760000.0,78166990000.0,78398700000.0,70039265000.0,80411570000.0,79842116000.0,83317150000.0,68313657000.0
2049.0,69903810000.0,79264940000.0,80850140000.0,82714810000.0,77139670000.0,69610450000.0,79610680000.0,77500790000.0,77531360000.0,68822010000.0,80036430000.0,79153420000.0,82901780000.0,67400460000.0
2050.0,69003140000.0,78729840000.0,80414470000.0,82397820000.0,76544614000.0,68036980000.0,79073510000.0,76858660000.0,76735420000.0,67768110000.0,79561440000.0,78639530000.0,82281620000.0,66389803000.0
2051.0,67975684000.0,78439020000.0,79941130000.0,81952620000.0,75763370000.0,66552390000.0,78261410000.0,76316130000.0,76130040000.0,66821063000.0,79812980000.0,77885460000.0,81841060000.0,65231800000.0
2052.0,66804880000.0,77891320000.0,79333030000.0,81725415000.0,75067320000.0,65159483000.0,77757825000.0,75724170000.0,75418075000.0,66046087000.0,78836080000.0,77397710000.0,81451420000.0,64047948000.0
2053.0,65879286000.0,77229870000.0,78885180000.0,82024660000.0,74382610000.0,63807180000.0,77225300000.0,75154150000.0,74804160000.0,64903510000.0,78151565000.0,77250240000.0,81610740000.0,62922453000.0
2054.0,64891904000.0,76592250000.0,78414330000.0,81089420000.0,73736960000.0,62395350000.0,76740580000.0,74392084000.0,74117620000.0,63919022000.0,77762490000.0,76726390000.0,80690690000.0,61942346000.0
2055.0,63860750000.0,75772250000.0,77832440000.0,80633680000.0,73198576000.0,60596355000.0,76107890000.0,73612870000.0,73207750000.0,62972432000.0,77207320000.0,76191290000.0,80543100000.0,60755165000.0
2056.0,62831768000.0,74950260000.0,77474700000.0,80246150000.0,72442400000.0,59089318000.0,75439430000.0,73130120000.0,73007964000.0,61873603000.0,76865820000.0,76004300000.0,79974965000.0,59712560000.0
2057.0,61760606000.0,74162860000.0,76955025000.0,80075160000.0,71724430000.0,57742390000.0,75020894000.0,72579460000.0,72043820000.0,60933020000.0,76145230000.0,75148310000.0,79562890000.0,58651533000.0
2058.0,60792726000.0,73518800000.0,76366586000.0,79674204000.0,71093600000.0,56654893000.0,74577240000.0,71858210000.0,71502560000.0,59897897000.0,75933150000.0,74298510000.0,80054166000.0,57472406000.0
2059.0,59806466000.0,73019654000.0,75764285000.0,79318580000.0,70507020000.0,55281310000.0,73848150000.0,71216040000.0,70677320000.0,58538144000.0,75211735000.0,73374400000.0,78751700000.0,56311160000.0
2060.0,58659774000.0,72319070000.0,75214360000.0,78886035000.0,69953675000.0,53853480000.0,73606600000.0,70541740000.0,69799410000.0,57366700000.0,74606600000.0,72388280000.0,78196190000.0,55343770000.0
2061.0,57543164000.0,71548535000.0,74606790000.0,78487720000.0,69221060000.0,52383530000.0,72904370000.0,69586960000.0,68943315000.0,56376517000.0,74135580000.0,71528000000.0,77674030000.0,54231642000.0
2062.0,56329953000.0,71307140000.0,74204870000.0,78172365000.0,68565717000.0,50826306000.0,72417090000.0,68788130000.0,68334248000.0,55195836000.0,73650290000.0,70949626000.0,77059120000.0,53163626000.0
2063.0,55248765000.0,70161160000.0,73487426000.0,77665970000.0,67850625000.0,49723650000.0,71892040000.0,68232704000.0,67387023000.0,54009520000.0,73048820000.0,70301280000.0,76380430000.0,52164157000.0
2064.0,54020674000.0,69265056000.0,73500740000.0,77379944000.0,66877500000.0,48357630000.0,71192306000.0,67318110000.0,66591560000.0,52610070000.0,72666470000.0,69820620000.0,75692260000.0,50920665000.0
2065.0,52779370000.0,68592013000.0,72435120000.0,76791390000.0,66044756000.0,47001215000.0,70627010000.0,67933520000.0,65823867000.0,51287695000.0,72291290000.0,69473520000.0,75052630000.0,49917390000.0
2066.0,51583943000.0,67931020000.0,72000750000.0,76461240000.0,65159050000.0,45517017000.0,69899340000.0,66967920000.0,64964227000.0,50214030000.0,71402560000.0,68853500000.0,74308010000.0,48867760000.0
2067.0,50869182000.0,67179550000.0,71438800000.0,75883040000.0,64357180000.0,44049760000.0,69246570000.0,65924104000.0,64169870000.0,48761135000.0,71191060000.0,67973170000.0,73533415000.0,47742120000.0
2068.0,49710610000.0,66348597000.0,70862070000.0,75355130000.0,63420596000.0,42899788000.0,68656860000.0,65189057000.0,63819084000.0,47575884000.0,70259710000.0,66747820000.0,72768030000.0,46450586000.0
2069.0,48619487000.0,65881203000.0,70322550000.0,74876340000.0,62761124000.0,41329400000.0,67788450000.0,64583692000.0,62477914000.0,46449385000.0,69684410000.0,65719970000.0,71723970000.0,45004170000.0
2070.0,47569715000.0,64853074000.0,69779100000.0,74543810000.0,61849330000.0,40246104000.0,67962253000.0,63862960000.0,61508740000.0,45085737000.0,69134610000.0,64714260000.0,70926590000.0,43652026000.0
2071.0,46624250000.0,64345270000.0,69244190000.0,74089350000.0,61052770000.0,38940050000.0,66843193000.0,63026540000.0,60739924000.0,43775020000.0,68907426000.0,64006420000.0,70128700000.0,42504356000.0
2072.0,45375620000.0,63017210000.0,68664156000.0,73568170000.0,60232196000.0,37557383000.0,66210546000.0,62170477000.0,59757867000.0,42608440000.0,68093220000.0,63031540000.0,69213670000.0,41367765000.0
2073.0,44463040000.0,62734213000.0,68129903000.0,73426575000.0,59483935000.0,36521990000.0,65423217000.0,61498307000.0,58637530000.0,41269600000.0,67700716000.0,63067374000.0,68511277000.0,40226440000.0
2074.0,43348173000.0,61653504000.0,67576640000.0,72974050000.0,58720285000.0,35344730000.0,64604090000.0,60618400000.0,57740070000.0,40151730000.0,67249127000.0,61549085000.0,67506135000.0,38947512000.0
2075.0,42338214000.0,60760300000.0,67012858000.0,72168735000.0,57928323000.0,34182093000.0,63836635000.0,59882120000.0,56643540000.0,38734483000.0,66612236000.0,60884103000.0,66659390000.0,37609513000.0
2076.0,41137390000.0,59986903000.0,66447730000.0,71508820000.0,57082995000.0,33067882000.0,63643673000.0,59086004000.0,55657900000.0,37595775000.0,66300486000.0,59471360000.0,65235567000.0,36259762000.0
2077.0,40021987000.0,58766262000.0,65846190000.0,70858770000.0,56101302000.0,31989762000.0,62405005000.0,58016387000.0,54772216000.0,36326690000.0,65694970000.0,58619576000.0,64068370000.0,34915504000.0
2078.0,38989054000.0,57977442000.0,65287266000.0,70356660000.0,55324330000.0,30996972000.0,61753810000.0,57514783000.0,53481900000.0,35248435000.0,65324626000.0,58219300000.0,62967030000.0,33491300000.0
2079.0,37872083000.0,57049430000.0,64571400000.0,70117515000.0,54550053000.0,29894062000.0,61060035000.0,56283877000.0,52445140000.0,33922140000.0,64582960000.0,56803316000.0,61888594000.0,32434766000.0
2080.0,37024334000.0,56246950000.0,63966675000.0,69606180000.0,53518050000.0,28673420000.0,60223240000.0,55326660000.0,51275410000.0,32706238000.0,64032756000.0,55672406000.0,60792877000.0,31046450000.0
2081.0,35910062000.0,55092220000.0,63455597000.0,68863566000.0,52308230000.0,27582000000.0,59440935000.0,54361160000.0,50388935000.0,31486276000.0,63420030000.0,54837064000.0,59666026000.0,29743882000.0
2082.0,34816140000.0,53873400000.0,62698213000.0,68485087000.0,51374890000.0,26227565000.0,58510336000.0,53536570000.0,49170460000.0,30249769000.0,62753087000.0,53768868000.0,58609156000.0,28414358000.0
2083.0,33879294000.0,52794180000.0,62192670000.0,67892700000.0,50246630000.0,24982557000.0,57784246000.0,53183990000.0,47941755000.0,29386652000.0,62328550000.0,52635260000.0,57370990000.0,27219534000.0
2084.0,32916781000.0,51822810000.0,62256180000.0,67139408000.0,49293440000.0,23837254000.0,57197384000.0,52154724000.0,46665140000.0,28397180000.0,61399280000.0,51647880000.0,56114426000.0,25825070000.0
2085.0,32036745000.0,51055060000.0,61206790000.0,67110814000.0,48451960000.0,22849552000.0,56411582000.0,51250750000.0,45732872000.0,27437179000.0,60771287000.0,50292072000.0,54853230000.0,24588511000.0
2086.0,31051049000.0,50107666000.0,60554424000.0,65955488000.0,47519977000.0,21682500000.0,55776090000.0,50384384000.0,44389460000.0,26361594000.0,60152410000.0,48961098000.0,53224477000.0,23519736000.0
2087.0,29991258000.0,48947913000.0,59946570000.0,66165860000.0,46638297000.0,20620660000.0,56399180000.0,49366295000.0,43373750000.0,25270917000.0,60057770000.0,48038547000.0,51950006000.0,22023328000.0
2088.0,29107378000.0,47912480000.0,59367133000.0,64877960000.0,45921150000.0,19685263000.0,54433860000.0,48478800000.0,42307650000.0,24332804000.0,59231412000.0,46605260000.0,50796966000.0,20638978000.0
2089.0,28105794000.0,46820770000.0,58758648000.0,64286380000.0,45114405000.0,18756240000.0,53616130000.0,47304983000.0,41443766000.0,23056955000.0,59301356000.0,45232160000.0,49858535000.0,19454413000.0
2090.0,27092550000.0,45710290000.0,58031985000.0,65687572000.0,44455068000.0,17921985000.0,52570464000.0,46341750000.0,40561060000.0,22005512000.0,58183033000.0,44389330000.0,48467280000.0,18463031000.0
2091.0,26197516000.0,44340660000.0,57304760000.0,63619730000.0,43681485000.0,17041761000.0,51754660000.0,45431960000.0,39458288000.0,20991502000.0,57894416000.0,42659774000.0,47320370000.0,17202094000.0
2092.0,25293625000.0,43156144000.0,56644485000.0,62774837000.0,42508788000.0,16238326000.0,50759143000.0,44524910000.0,38436807000.0,19998181000.0,57249985000.0,41054100000.0,45951270000.0,16179907000.0
2093.0,24311067000.0,41801564000.0,56113533000.0,62245450000.0,42093363000.0,15581045000.0,49918837000.0,43463766000.0,37552615000.0,19058856000.0,56237003000.0,39938335000.0,44518134000.0,15386325000.0
2094.0,23408194000.0,40851395000.0,55527117000.0,61597364000.0,41099550000.0,15013918000.0,49151295000.0,43564114000.0,36473190000.0,18170774000.0,55409316000.0,38579280000.0,43212906000.0,14505005000.0
2095.0,22612122000.0,40020394000.0,54845583000.0,61716260000.0,40267244000.0,14396280000.0,48233700000.0,42053493000.0,35473818000.0,16854282000.0,54966657000.0,37381300000.0,41739383000.0,13567810000.0
2096.0,21543727000.0,38846775000.0,54313040000.0,61820305000.0,39370293000.0,13893468000.0,47518687000.0,41100177000.0,34388337000.0,15447543000.0,54354825000.0,36177027000.0,40138660000.0,12721499000.0
2097.0,20596263000.0,37756846000.0,53691888000.0,61025706000.0,38328242000.0,13180333000.0,46698537000.0,40037620000.0,33527228000.0,14267045000.0,53597372000.0,34977860000.0,38786097000.0,11554236000.0
2098.0,19858164000.0,36669178000.0,53111894000.0,60251324000.0,37113754000.0,12661111000.0,45990030000.0,39055315000.0,32576952000.0,13238566000.0,52839170000.0,33826600000.0,37305565000.0,10917309000.0
2099.0,19134468000.0,35316134000.0,52423670000.0,59551453000.0,36199506000.0,12087803000.0,44908716000.0,38066196000.0,31664497000.0,12167176000.0,52250280000.0,32807754000.0,35827753000.0,10188600000.0
2100.0,18202274000.0,33921942000.0,51909534000.0,59011932000.0,35246630000.0,11557178000.0,43998188000.0,37121688000.0,30586110000.0,10886151000.0,51552838000.0,31411794000.0,34571506000.0,9611713000.0
