time,MRI-ESM2-0,IPSL-CM6A-LR
2000.0,88838410000.0,88838410000.0
2001.0,88640190000.0,88640190000.0
2002.0,88593090000.0,88593090000.0
2003.0,88412310000.0,88412310000.0
2004.0,88255430000.0,88255430000.0
2005.0,88266670000.0,88266670000.0
2006.0,88353330000.0,88353330000.0
2007.0,88695500000.0,88695500000.0
2008.0,88360540000.0,88360540000.0
2009.0,88158750000.0,88158750000.0
2010.0,87876870000.0,87876870000.0
2011.0,87776550000.0,87776550000.0
2012.0,87978420000.0,87978420000.0
2013.0,88050020000.0,88050020000.0
2014.0,88733460000.0,88733460000.0
2015.0,87949115000.0,87949115000.0
2016.0,89161200000.0,89161200000.0
2017.0,87986230000.0,87986230000.0
2018.0,87848485000.0,87848485000.0
2019.0,89603490000.0,89603490000.0
2020.0,87657500000.0,87657500000.0
2021.0,87359670000.0,87379060000.0
2022.0,89849320000.0,87214540000.0
2023.0,87511720000.0,87552680000.0
2024.0,87041600000.0,87372720000.0
2025.0,86738530000.0,87176310000.0
2026.0,86565240000.0,87080840000.0
2027.0,86299020000.0,86874780000.0
2028.0,86503170000.0,86737084000.0
2029.0,86015610000.0,86551580000.0
2030.0,86243050000.0,86937730000.0
2031.0,85695880000.0,86354340000.0
2032.0,85427170000.0,86528960000.0
2033.0,85282130000.0,86105120000.0
2034.0,84812020000.0,85841570000.0
2035.0,84896220000.0,85800580000.0
2036.0,84100645000.0,85812250000.0
2037.0,83557480000.0,85580570000.0
2038.0,83242360000.0,85038000000.0
2039.0,83620570000.0,84760210000.0
2040.0,83365520000.0,84657840000.0
2041.0,82516900000.0,84988250000.0
2042.0,81900044000.0,84350710000.0
2043.0,81806926000.0,84042470000.0
2044.0,81703100000.0,83740115000.0
2045.0,80811090000.0,83511560000.0
2046.0,80273330000.0,83415590000.0
2047.0,79441130000.0,82818710000.0
2048.0,78870590000.0,82370510000.0
2049.0,78241200000.0,81916264000.0
2050.0,77506840000.0,82006065000.0
2051.0,77231850000.0,81183380000.0
2052.0,76644975000.0,80514286000.0
2053.0,76032210000.0,80003300000.0
2054.0,75547075000.0,79545350000.0
2055.0,75020860000.0,79059395000.0
2056.0,74325600000.0,78637600000.0
2057.0,73933940000.0,78005310000.0
2058.0,73264000000.0,77985070000.0
2059.0,72944040000.0,76833810000.0
2060.0,72178835000.0,76222380000.0
2061.0,71432750000.0,75797970000.0
2062.0,70871660000.0,75039270000.0
2063.0,70054740000.0,74131866000.0
2064.0,69472540000.0,73311050000.0
2065.0,69661835000.0,72673050000.0
2066.0,68749790000.0,72075700000.0
2067.0,68361850000.0,71499780000.0
2068.0,67353154000.0,70860775000.0
2069.0,67899298000.0,70296490000.0
2070.0,66468344000.0,69649695000.0
2071.0,65748234000.0,68910555000.0
2072.0,66507022000.0,68177424000.0
2073.0,64745360000.0,67438256000.0
2074.0,64465252000.0,66682864000.0
2075.0,63760350000.0,66097455000.0
2076.0,62853923000.0,65392170000.0
2077.0,62624470000.0,64746738000.0
2078.0,62463370000.0,64361780000.0
2079.0,60895343000.0,63290570000.0
2080.0,60409730000.0,62668100000.0
2081.0,60628250000.0,61647036000.0
2082.0,59316244000.0,60956434000.0
2083.0,59048202000.0,60040040000.0
2084.0,58363494000.0,59329670000.0
2085.0,57462740000.0,58543948000.0
2086.0,56593445000.0,57654936000.0
2087.0,55589405000.0,56783856000.0
2088.0,54983995000.0,56117207000.0
2089.0,54391288000.0,55247970000.0
2090.0,53934137000.0,54492650000.0
2091.0,53103825000.0,53598204000.0
2092.0,52216357000.0,52720260000.0
2093.0,51938497000.0,52262826000.0
2094.0,56374903000.0,51652125000.0
2095.0,52404007000.0,51224543000.0
2096.0,50412433000.0,50197717000.0
2097.0,49898850000.0,49441630000.0
2098.0,49629315000.0,48695214000.0
2099.0,48895440000.0,47693947000.0
2100.0,48145617000.0,46913430000.0
