time,CESM2-WACCM,KACE-1-0-G,TAIESM1,MIROC6,MRI-ESM2-0,MPI-ESM1-2-HR,CANESM5,IPSL-CM6A-LR,IITM-ESM,EC-EARTH3,CNRM-CM6-1,UKESM1-0-LL,GFDL-ESM4,CNRM-ESM2-1
2029.0,85452055000.0,86148930000.0,85495900000.0,86704360000.0,85159320000.0,86439076000.0,85213130000.0,86630680000.0,86585230000.0,83523854000.0,86729870000.0,84813420000.0,86270140000.0,85788746000.0
2030.0,85164810000.0,85789660000.0,85158700000.0,86917420000.0,84951925000.0,86141090000.0,84765150000.0,86234170000.0,86445560000.0,82779140000.0,87532320000.0,84791550000.0,86103015000.0,86041750000.0
2031.0,84820160000.0,85529860000.0,84805260000.0,86193200000.0,84628720000.0,86039994000.0,84273880000.0,86603740000.0,86555450000.0,82120250000.0,88222650000.0,84165450000.0,85955265000.0,85670400000.0
2032.0,84357110000.0,85263065000.0,84483424000.0,85756860000.0,84132080000.0,86166180000.0,83919180000.0,86475235000.0,86155980000.0,81308870000.0,86770700000.0,83519060000.0,85989440000.0,85214850000.0
2033.0,84149850000.0,84985090000.0,84081450000.0,85528880000.0,84837450000.0,86064610000.0,83346410000.0,85714640000.0,85908750000.0,80652680000.0,86841295000.0,82817500000.0,85764520000.0,84895350000.0
2034.0,83881350000.0,84681840000.0,83683700000.0,85439980000.0,83917530000.0,85592390000.0,82804850000.0,85692695000.0,85657125000.0,79798420000.0,86658290000.0,82276920000.0,85322590000.0,84795105000.0
2035.0,83427670000.0,84739430000.0,83248390000.0,85345650000.0,83243480000.0,85963900000.0,82241810000.0,85252784000.0,85438456000.0,79040730000.0,86015050000.0,81519485000.0,85029044000.0,85160670000.0
2036.0,82925730000.0,84372400000.0,82704330000.0,85041906000.0,82896675000.0,85414870000.0,81701720000.0,84928960000.0,85215450000.0,78406435000.0,85767380000.0,80957235000.0,85076060000.0,84620300000.0
2037.0,82348270000.0,83999490000.0,82074300000.0,84787150000.0,82678360000.0,85386440000.0,81095980000.0,84764490000.0,85013730000.0,77586350000.0,85633900000.0,80266760000.0,84782940000.0,84576166000.0
2038.0,82085360000.0,83643950000.0,81293435000.0,84358504000.0,82120340000.0,85149870000.0,80548180000.0,84709800000.0,84701780000.0,76626490000.0,85426020000.0,79667100000.0,84549300000.0,84726750000.0
2039.0,81601510000.0,83278540000.0,81158865000.0,84126960000.0,82053620000.0,85271870000.0,79916530000.0,84475360000.0,84569194000.0,75706370000.0,85195710000.0,79065590000.0,84237990000.0,86115620000.0
2040.0,80964430000.0,82958780000.0,79982805000.0,84534034000.0,81591080000.0,84763150000.0,79359795000.0,84147260000.0,84312580000.0,74688540000.0,85056490000.0,78088690000.0,83927430000.0,84557060000.0
2041.0,80366940000.0,82537500000.0,79156806000.0,84167890000.0,81141940000.0,85043370000.0,78797740000.0,84368770000.0,84342160000.0,73853930000.0,84957315000.0,77380520000.0,84155030000.0,84093370000.0
2042.0,79979520000.0,82246970000.0,78378330000.0,84267500000.0,80961500000.0,84504400000.0,78015820000.0,83817870000.0,83978750000.0,73322680000.0,84667350000.0,76838390000.0,83714785000.0,85807060000.0
2043.0,79383150000.0,81725290000.0,77589774000.0,83592930000.0,80985910000.0,84986020000.0,77541196000.0,83915194000.0,83327830000.0,72438420000.0,84663540000.0,75978830000.0,83598700000.0,84496245000.0
2044.0,79039635000.0,81536370000.0,77046096000.0,83279200000.0,81020180000.0,84709286000.0,76958245000.0,83260350000.0,83021090000.0,71434440000.0,84412150000.0,74989580000.0,83577210000.0,84647260000.0
2045.0,78427046000.0,80977950000.0,76069810000.0,82981330000.0,79948210000.0,84993180000.0,76228760000.0,83199830000.0,82836460000.0,70761734000.0,84373850000.0,74124350000.0,82888475000.0,83446860000.0
2046.0,77754384000.0,80694780000.0,75097650000.0,82490990000.0,79262270000.0,84354030000.0,75440260000.0,83126575000.0,82256855000.0,69674560000.0,84065420000.0,73217630000.0,82332066000.0,82759700000.0
2047.0,77245145000.0,80157270000.0,74213065000.0,82629600000.0,78564590000.0,83721900000.0,74991714000.0,82746515000.0,81702440000.0,68725800000.0,84702000000.0,72210190000.0,82513070000.0,82540225000.0
2048.0,76543280000.0,79594635000.0,73049660000.0,82389570000.0,78508155000.0,83454850000.0,74418760000.0,82201160000.0,81272240000.0,67530764000.0,83723300000.0,71480060000.0,81781640000.0,83285930000.0
2049.0,75896816000.0,79185930000.0,72327635000.0,81789624000.0,78386635000.0,84005060000.0,73735670000.0,81806690000.0,80816960000.0,66665128000.0,85350736000.0,70601960000.0,81414020000.0,82250730000.0
2050.0,75190750000.0,78887215000.0,71369750000.0,81390770000.0,77601170000.0,83478266000.0,73258380000.0,81442930000.0,80273334000.0,65834740000.0,83754270000.0,70024724000.0,81068605000.0,81978230000.0
2051.0,74634530000.0,78085276000.0,70489950000.0,81342100000.0,77486110000.0,82858090000.0,72838730000.0,81159850000.0,79891310000.0,64969650000.0,84277215000.0,68883186000.0,80753720000.0,81941260000.0
2052.0,75088080000.0,77594150000.0,69382360000.0,80754680000.0,77307630000.0,82591440000.0,72342380000.0,80463675000.0,79237240000.0,64106340000.0,83306410000.0,67927724000.0,80371690000.0,80853200000.0
2053.0,74119460000.0,76872440000.0,68239176000.0,80433390000.0,76472860000.0,82249720000.0,71578530000.0,80135490000.0,78786210000.0,63179297000.0,87010680000.0,67024765000.0,80212720000.0,80862870000.0
2054.0,74318540000.0,76459840000.0,67154186000.0,80119300000.0,75874705000.0,81826690000.0,70749590000.0,79897270000.0,78110350000.0,62109106000.0,83249460000.0,66164584000.0,79785640000.0,80197320000.0
2055.0,73444150000.0,75826995000.0,66399457000.0,79552995000.0,75428750000.0,82827580000.0,70099690000.0,79704170000.0,77397620000.0,61469270000.0,82839480000.0,65143090000.0,79595690000.0,79829770000.0
2056.0,72695830000.0,75247346000.0,65302090000.0,79214970000.0,75484780000.0,81598600000.0,69573750000.0,79122050000.0,76846110000.0,61201105000.0,82558190000.0,64438456000.0,79488760000.0,79291660000.0
2057.0,72451690000.0,75097000000.0,64261992000.0,78939546000.0,74687540000.0,81244130000.0,68923960000.0,79147950000.0,76436144000.0,60787364000.0,82202360000.0,63469335000.0,78771520000.0,79624765000.0
2058.0,72257320000.0,74248930000.0,63183070000.0,78490980000.0,74050700000.0,80947950000.0,68199453000.0,78680285000.0,75954400000.0,59377947000.0,81941800000.0,62585010000.0,78407040000.0,78821830000.0
2059.0,72468275000.0,73781060000.0,62271380000.0,77937705000.0,73654560000.0,81162830000.0,67575615000.0,78012660000.0,75508280000.0,58651046000.0,81503770000.0,61750923000.0,78110130000.0,78341940000.0
2060.0,70913870000.0,73188930000.0,61282345000.0,77438190000.0,73303020000.0,80721730000.0,66545537000.0,77532135000.0,74985660000.0,58060320000.0,81246585000.0,61035393000.0,78240970000.0,78093170000.0
2061.0,70624660000.0,72743070000.0,60303800000.0,77109280000.0,73114170000.0,80277630000.0,65997152000.0,77059230000.0,74513240000.0,57287860000.0,81388040000.0,60356310000.0,77655970000.0,78065870000.0
2062.0,70048850000.0,72411840000.0,59494035000.0,77734350000.0,72781610000.0,79887570000.0,65369104000.0,76660980000.0,74032110000.0,56696013000.0,81310640000.0,59535385000.0,77344170000.0,78712420000.0
2063.0,69216440000.0,72167230000.0,58414770000.0,76409860000.0,72022835000.0,79962730000.0,64616194000.0,76208914000.0,73454486000.0,55896633000.0,80541000000.0,59063333000.0,77065410000.0,77505400000.0
2064.0,68772270000.0,71391070000.0,57402225000.0,76128370000.0,73217110000.0,79935470000.0,64362030000.0,75737040000.0,73030435000.0,55219860000.0,80136980000.0,58233840000.0,77051220000.0,76709280000.0
2065.0,68659773000.0,71067910000.0,56408310000.0,75652874000.0,73094290000.0,79693800000.0,63497080000.0,75720710000.0,72601000000.0,54433796000.0,79706740000.0,57343386000.0,76425410000.0,77045875000.0
2066.0,67931537000.0,70561686000.0,55468110000.0,75310825000.0,72698120000.0,79131480000.0,62433133000.0,74828710000.0,72032980000.0,53840360000.0,79321450000.0,56735175000.0,76158616000.0,76259660000.0
2067.0,67362996000.0,70184280000.0,54713700000.0,74632970000.0,71975320000.0,79440080000.0,61894853000.0,74337760000.0,71649460000.0,53074973000.0,79553650000.0,55810335000.0,75761760000.0,75862120000.0
2068.0,66881400000.0,69735900000.0,53329576000.0,74397000000.0,71577390000.0,79322670000.0,61379090000.0,74015860000.0,71295800000.0,52552323000.0,79034020000.0,55147684000.0,75411500000.0,76109914000.0
2069.0,66984792000.0,69178480000.0,52532888000.0,73807190000.0,70529500000.0,78649704000.0,60656497000.0,73498780000.0,70711130000.0,51777987000.0,79261204000.0,53848756000.0,75699950000.0,75210750000.0
2070.0,66966757000.0,68562874000.0,51258250000.0,73321750000.0,70064595000.0,78315364000.0,59996094000.0,73046320000.0,70333920000.0,50901623000.0,78146660000.0,52938740000.0,75122160000.0,74798980000.0
2071.0,66171625000.0,67881198000.0,50589190000.0,72910270000.0,69970090000.0,78102590000.0,59335410000.0,72584910000.0,69956680000.0,49912920000.0,77787580000.0,51928855000.0,74831940000.0,74234730000.0
2072.0,66064937000.0,67292738000.0,49966666000.0,72376025000.0,69436610000.0,77581200000.0,58691903000.0,71892150000.0,69360574000.0,48898036000.0,77417370000.0,50966950000.0,74234110000.0,73996200000.0
2073.0,65742210000.0,67006170000.0,49001685000.0,72277750000.0,69307785000.0,77427606000.0,58215567000.0,71163585000.0,68949910000.0,48155090000.0,77045710000.0,50379850000.0,74514280000.0,73441270000.0
2074.0,64740274000.0,66470547000.0,48059190000.0,71962740000.0,68593684000.0,77303340000.0,57441145000.0,71613050000.0,68430828000.0,47440710000.0,76584660000.0,49604936000.0,73803380000.0,72826315000.0
2075.0,64214040000.0,66609410000.0,47095718000.0,72196810000.0,68210480000.0,76885790000.0,56722400000.0,70651760000.0,68075260000.0,46646300000.0,76944860000.0,48719400000.0,73559376000.0,72518300000.0
2076.0,64004977000.0,66039850000.0,46253154000.0,71085710000.0,70272980000.0,76497500000.0,56099380000.0,69969280000.0,67479687000.0,45666898000.0,76117990000.0,47804630000.0,73176670000.0,72249980000.0
2077.0,64727835000.0,65394176000.0,45314930000.0,70624370000.0,68164706000.0,77544290000.0,55610188000.0,69647884000.0,66963240000.0,45602705000.0,75628510000.0,46978863000.0,72967790000.0,71707710000.0
2078.0,63296940000.0,64708910000.0,44705840000.0,70548050000.0,72136100000.0,76559370000.0,54881673000.0,69123260000.0,66857320000.0,44644147000.0,75286610000.0,46448490000.0,72704840000.0,72388230000.0
2079.0,62444294000.0,63911784000.0,43390788000.0,69821650000.0,68360163000.0,75993915000.0,54388400000.0,69109350000.0,66198850000.0,43710304000.0,74945225000.0,45681672000.0,72539090000.0,72205330000.0
2080.0,61786750000.0,63351464000.0,42902483000.0,69519530000.0,68456530000.0,75591130000.0,54236647000.0,69856800000.0,65641533000.0,43144524000.0,74709156000.0,44869624000.0,72094340000.0,71192860000.0
2081.0,61085840000.0,62730908000.0,41636827000.0,69398180000.0,68260766000.0,75708710000.0,53526225000.0,68059476000.0,65400520000.0,42320716000.0,74124300000.0,43971744000.0,72103820000.0,70091030000.0
2082.0,62098350000.0,62357230000.0,40524095000.0,68641040000.0,66964700000.0,75890460000.0,52834490000.0,68248715000.0,65892127000.0,41822920000.0,73920370000.0,43324457000.0,71534610000.0,69818130000.0
2083.0,60977734000.0,61633170000.0,39728267000.0,68494897000.0,66121466000.0,74940240000.0,52257990000.0,67285918000.0,64545497000.0,41262674000.0,73411060000.0,42448572000.0,70990590000.0,68997140000.0
2084.0,59834778000.0,61154402000.0,38966040000.0,67723497000.0,65997746000.0,74685360000.0,51697123000.0,66823995000.0,64062517000.0,40324960000.0,74069240000.0,41831944000.0,70698630000.0,68709450000.0
2085.0,59147840000.0,60624896000.0,38221672000.0,67264225000.0,66178860000.0,74300790000.0,51211817000.0,66795560000.0,63915934000.0,39997300000.0,72912090000.0,41316983000.0,70959590000.0,68263035000.0
2086.0,58708595000.0,60604250000.0,37673964000.0,67417833000.0,67181195000.0,74116400000.0,50587046000.0,65896250000.0,63267287000.0,38903943000.0,72784870000.0,40878535000.0,70173520000.0,68447640000.0
2087.0,57939915000.0,59758617000.0,37015167000.0,66590050000.0,65642340000.0,74301915000.0,50236285000.0,65488126000.0,62826200000.0,38339424000.0,72835640000.0,39915352000.0,70386020000.0,67370350000.0
2088.0,57413480000.0,59245986000.0,36862906000.0,66236215000.0,64825463000.0,73474400000.0,49599672000.0,65241340000.0,62382313000.0,37872976000.0,72296750000.0,39385547000.0,69639530000.0,66742640000.0
2089.0,56983278000.0,58636517000.0,35871994000.0,65777005000.0,65571640000.0,73202160000.0,49173254000.0,64604144000.0,62002356000.0,37201977000.0,71623470000.0,38695965000.0,70851080000.0,66035327000.0
2090.0,56447853000.0,58265522000.0,35205330000.0,65368060000.0,64542667000.0,74292800000.0,49121227000.0,63930880000.0,61543567000.0,36630720000.0,71207670000.0,37974467000.0,69395190000.0,66032538000.0
2091.0,56260270000.0,57615170000.0,34528506000.0,65201330000.0,64328800000.0,73080070000.0,48449647000.0,63728447000.0,60971086000.0,36021457000.0,70825410000.0,37565320000.0,69639830000.0,65278770000.0
2092.0,57701900000.0,57020000000.0,33896130000.0,64543930000.0,64673616000.0,72718530000.0,48010250000.0,64064717000.0,60408123000.0,35406344000.0,70862740000.0,36948990000.0,68417335000.0,64732790000.0
2093.0,56476774000.0,56895226000.0,33381487000.0,64885473000.0,65424710000.0,72118800000.0,48370350000.0,63026135000.0,60132580000.0,35276993000.0,70117160000.0,36253960000.0,68444967000.0,64071130000.0
2094.0,56653865000.0,56092172000.0,32618234000.0,63862510000.0,64318775000.0,73606580000.0,47630490000.0,64582850000.0,59709390000.0,34389280000.0,69846670000.0,36060127000.0,68339823000.0,64238326000.0
2095.0,55079834000.0,55472697000.0,31720640000.0,63913824000.0,67727850000.0,71723885000.0,47288525000.0,62316130000.0,59081806000.0,33961863000.0,69154330000.0,35487826000.0,67910984000.0,63593783000.0
2096.0,54223580000.0,55038247000.0,31061594000.0,63260290000.0,64507118000.0,72283144000.0,46634590000.0,61490352000.0,58665423000.0,33647570000.0,68698980000.0,34773390000.0,67698250000.0,63097975000.0
2097.0,54912393000.0,54677790000.0,30550948000.0,63604940000.0,63666807000.0,71379320000.0,46051332000.0,60948255000.0,58503010000.0,33130058000.0,68222280000.0,34147770000.0,67400560000.0,62489440000.0
2098.0,53639946000.0,54326760000.0,29780716000.0,63049232000.0,63469690000.0,71223110000.0,46126883000.0,60633977000.0,57849692000.0,32561203000.0,67932783000.0,33626323000.0,67082940000.0,61554550000.0
2099.0,53191053000.0,53855834000.0,29902380000.0,62310203000.0,62610928000.0,70733640000.0,45589200000.0,60418142000.0,57399610000.0,32179663000.0,67366597000.0,33131070000.0,67279098000.0,60837458000.0
2100.0,52345713000.0,53237105000.0,28861192000.0,61978493000.0,62728670000.0,70959690000.0,44847910000.0,59978818000.0,57051582000.0,31692920000.0,66926130000.0,32636240000.0,66681300000.0,60625117000.0
