time,IPSL-CM6A-LR,CANESM5,CESM2-WACCM,MRI-ESM2-0
2065.0,17786855000.0,15041909000.0,20874342000.0,20726980000.0
2066.0,17140531000.0,14476274000.0,20275670000.0,20258224000.0
2067.0,16558301000.0,13962575000.0,19642782000.0,19847684000.0
2068.0,15880389000.0,13686958000.0,18949014000.0,19547298000.0
2069.0,15111884000.0,13130516000.0,18386120000.0,18904857000.0
2070.0,14485805000.0,12738456000.0,17843018000.0,18625490000.0
2071.0,13919412000.0,12454546000.0,17364978000.0,18218295000.0
2072.0,13510318000.0,12387244000.0,17182783000.0,18073060000.0
2073.0,13161358000.0,12094777000.0,17124150000.0,17747982000.0
2074.0,12889769000.0,12023770000.0,16776111000.0,17593604000.0
2075.0,12627937000.0,11741105000.0,16653644000.0,17405802000.0
2076.0,12363939000.0,11628252000.0,16518512000.0,17154031000.0
2077.0,12158672000.0,11478300000.0,16263123000.0,16927066000.0
2078.0,12030265000.0,11420261000.0,15958312000.0,17143904000.0
2079.0,11774826000.0,11197092000.0,15804676000.0,16896460000.0
2080.0,11529210000.0,11101287000.0,15788890000.0,16845601000.0
2081.0,11305285000.0,11112885000.0,15745880000.0,16765635000.0
2082.0,11239324000.0,11089524000.0,15593187000.0,16720496000.0
2083.0,11206530000.0,11046871000.0,15435166000.0,16633582000.0
2084.0,11254429000.0,10997600000.0,15136504000.0,16460818000.0
2085.0,11169471000.0,10882790000.0,14940261000.0,16439521000.0
2086.0,11155335000.0,10941027000.0,14790631000.0,16421610000.0
2087.0,11231870000.0,10899367000.0,14721841000.0,16481238000.0
2088.0,11219016000.0,10849206000.0,14433878000.0,16592912000.0
2089.0,11193543000.0,10835461000.0,14345512000.0,16597938000.0
2090.0,11154209000.0,10816523000.0,14325687000.0,16763169000.0
2091.0,11097531000.0,10696135000.0,14201678000.0,16827017000.0
2092.0,11081245000.0,10675847000.0,14101973000.0,16936231000.0
2093.0,11063404000.0,10706478000.0,14002751000.0,17111538000.0
2094.0,11074418000.0,10805221000.0,13992821000.0,17268298000.0
2095.0,10993313000.0,10828289000.0,14066519000.0,17522915000.0
2096.0,11119744000.0,10833309000.0,14024186000.0,17722251000.0
2097.0,11086556000.0,10813843000.0,14124149000.0,17974280000.0
2098.0,11119664000.0,10850463000.0,14162147000.0,18148250000.0
2099.0,11140368000.0,10890205000.0,14273223000.0,18342860000.0
2100.0,11224203000.0,10883667000.0,14387737000.0,18388410000.0
2101.0,11220298000.0,10976379000.0,14567949000.0,18667295000.0
2102.0,11213998000.0,11021186000.0,14484908000.0,18821724000.0
2103.0,11326659000.0,11044582000.0,14674391000.0,19035300000.0
2104.0,11387827000.0,11044552000.0,14944254000.0,19156044000.0
2105.0,11496593000.0,10964292000.0,15143368000.0,19310807000.0
2106.0,11565325000.0,11069699000.0,15343461000.0,19729254000.0
2107.0,11487476000.0,11123151000.0,15531792000.0,19682834000.0
2108.0,11465950000.0,11198864000.0,15535327000.0,19890854000.0
2109.0,11423050000.0,11212518000.0,15709535000.0,20205302000.0
2110.0,11494616000.0,11315191000.0,15795072000.0,20344320000.0
2111.0,11582070000.0,11348367000.0,15862225000.0,21119072000.0
2112.0,11583421000.0,11367313000.0,16174230000.0,21679057000.0
2113.0,11679931000.0,11548279000.0,16399670000.0,21784625000.0
2114.0,11732091000.0,11567383000.0,16611112000.0,22015894000.0
2115.0,11883155000.0,11653985000.0,16756134000.0,22400385000.0
2116.0,11985645000.0,11651575000.0,17032863000.0,22327134000.0
2117.0,11963667000.0,11790826000.0,17351203000.0,22689513000.0
2118.0,12107885000.0,11935077000.0,17532946000.0,23144573000.0
2119.0,12223755000.0,12121488000.0,17544743000.0,23289895000.0
2120.0,12355195000.0,12265940000.0,17700370000.0,23356484000.0
2121.0,12548624000.0,12311080000.0,17918659000.0,23487203000.0
2122.0,12728082000.0,12431921000.0,17865042000.0,23628835000.0
2123.0,12952818000.0,12538240000.0,18038194000.0,23961702000.0
2124.0,13092600000.0,12609291000.0,18400135000.0,24075358000.0
2125.0,13381256000.0,12769799000.0,18758664000.0,24079923000.0
2126.0,13675135000.0,12911665000.0,18818957000.0,24285962000.0
2127.0,13528866000.0,12991237000.0,18804517000.0,24716872000.0
2128.0,13831003000.0,13054589000.0,19240479000.0,25108206000.0
2129.0,13759749000.0,13280472000.0,19492004000.0,25617816000.0
2130.0,13660769000.0,13387629000.0,19649520000.0,25972433000.0
2131.0,13898281000.0,13395420000.0,19826199000.0,26377850000.0
2132.0,14030708000.0,13555082000.0,20088383000.0,26676056000.0
2133.0,14199319000.0,13445870000.0,20273693000.0,27077229000.0
2134.0,14367209000.0,13619397000.0,20355130000.0,27845480000.0
2135.0,14306084000.0,13602820000.0,20635896000.0,28154155000.0
2136.0,14414271000.0,13629089000.0,20930443000.0,28619130000.0
2137.0,14431342000.0,13688828000.0,21336214000.0,28722299000.0
2138.0,14374320000.0,13648018000.0,21545585000.0,29037505000.0
2139.0,14429479000.0,13760959000.0,21529504000.0,29706744000.0
2140.0,14494263000.0,13587847000.0,21706684000.0,30831776000.0
2141.0,14567024000.0,13556777000.0,21863944000.0,31431391000.0
2142.0,14616556000.0,13601086000.0,22298518000.0,32168378000.0
2143.0,14767066000.0,13765619000.0,22638674000.0,32220561000.0
2144.0,14849944000.0,13762535000.0,22734348000.0,33233908000.0
2145.0,15087714000.0,13859574000.0,22859774000.0,33760242000.0
2146.0,15161740000.0,13915681000.0,23392715000.0,33868788000.0
2147.0,15078772000.0,13972456000.0,23988951000.0,34582750000.0
2148.0,15058151000.0,14024741000.0,24265622000.0,34916740000.0
2149.0,14943920000.0,14013918000.0,24467675000.0,35333476000.0
2150.0,15014410000.0,13976458000.0,24577636000.0,36393070000.0
2151.0,15142753000.0,14085060000.0,24903995000.0,37367530000.0
2152.0,15188578000.0,14217719000.0,25111390000.0,37938660000.0
2153.0,15275989000.0,14377582000.0,25472596000.0,38252110000.0
2154.0,15263172000.0,14378836000.0,25760537000.0,38577627000.0
2155.0,15349314000.0,14516158000.0,26134809000.0,39841850000.0
2156.0,15294583000.0,14655036000.0,26535719000.0,40644250000.0
2157.0,15338415000.0,14834082000.0,26815910000.0,40705830000.0
2158.0,15290142000.0,14931121000.0,27180681000.0,40766493000.0
2159.0,15400702000.0,15018344000.0,28381383000.0,42197606000.0
2160.0,15327164000.0,14992846000.0,28173736000.0,42495530000.0
2161.0,15272044000.0,15008508000.0,28848020000.0,43115758000.0
2162.0,15411345000.0,15051116000.0,29141756000.0,43720598000.0
2163.0,15538436000.0,15243265000.0,29598851000.0,44024820000.0
2164.0,15541159000.0,15559466000.0,29959193000.0,44592574000.0
2165.0,15619914000.0,15608720000.0,29841111000.0,44908954000.0
2166.0,15494169000.0,15687295000.0,29760207000.0,45605470000.0
2167.0,15602595000.0,15812295000.0,29920061000.0,47366775000.0
2168.0,15652676000.0,15928825000.0,29796162000.0,48149406000.0
2169.0,15745655000.0,15964544000.0,29951717000.0,48897890000.0
2170.0,15774908000.0,15965234000.0,29965443000.0,49945240000.0
2171.0,15960113000.0,15916843000.0,30078374000.0,50578203000.0
2172.0,16013481000.0,16069353000.0,30107636000.0,51650010000.0
2173.0,16093226000.0,16318449000.0,30249738000.0,52431163000.0
2174.0,15988560000.0,16245618000.0,30747953000.0,52794020000.0
2175.0,16426939000.0,16330848000.0,30909284000.0,53898940000.0
2176.0,16673373000.0,16508232000.0,30806548000.0,54673110000.0
2177.0,16968196000.0,16597577000.0,30582446000.0,55394435000.0
2178.0,16935987000.0,16612897000.0,30858594000.0,56128820000.0
2179.0,16842595000.0,16730793000.0,30743374000.0,56246720000.0
2180.0,16900394000.0,16852610000.0,31113066000.0,57433550000.0
2181.0,16988072000.0,16887650000.0,31028236000.0,58193350000.0
2182.0,16910868000.0,17038524000.0,31130730000.0,58478770000.0
2183.0,17003744000.0,17148893000.0,31375188000.0,59150410000.0
2184.0,16958960000.0,17227465000.0,31495110000.0,60664414000.0
2185.0,16944884000.0,17250440000.0,31511155000.0,61287576000.0
2186.0,17034847000.0,17214409000.0,31707818000.0,62255636000.0
2187.0,17129969000.0,17192587000.0,31517088000.0,63924630000.0
2188.0,17170869000.0,17199524000.0,31675406000.0,65243560000.0
2189.0,17209866000.0,17161449000.0,31845286000.0,66468213000.0
2190.0,17279290000.0,17069874000.0,31821660000.0,66956480000.0
2191.0,17266383000.0,17153394000.0,32124963000.0,68272837000.0
2192.0,17227237000.0,17152026000.0,32239980000.0,69333836000.0
2193.0,17252190000.0,17222498000.0,32711012000.0,71821290000.0
2194.0,17462528000.0,17409538000.0,32829377000.0,72459820000.0
2195.0,17592540000.0,17479596000.0,32844059000.0,72738500000.0
2196.0,17540650000.0,17696539000.0,32934478000.0,73587750000.0
2197.0,17380147000.0,17789639000.0,33251283000.0,73980530000.0
2198.0,17547411000.0,17787773000.0,33495340000.0,74231900000.0
2199.0,17654895000.0,17840017000.0,34731327000.0,74629620000.0
2200.0,17678926000.0,17832618000.0,34507026000.0,74603770000.0
2201.0,17982556000.0,17850980000.0,34756854000.0,75194060000.0
2202.0,17817426000.0,17947517000.0,34879463000.0,76244296000.0
2203.0,17796050000.0,18021968000.0,34525807000.0,76620200000.0
2204.0,17738125000.0,18028333000.0,35159806000.0,77354420000.0
2205.0,17700526000.0,18140283000.0,35798000000.0,78398505000.0
2206.0,17805224000.0,18457496000.0,35559567000.0,79127765000.0
2207.0,17780940000.0,18403607000.0,35486634000.0,80615940000.0
2208.0,17819100000.0,18368426000.0,35611160000.0,81351280000.0
2209.0,18083279000.0,18487937000.0,35434394000.0,81844080000.0
2210.0,18213947000.0,18657872000.0,35868900000.0,82349790000.0
2211.0,18520306000.0,18798582000.0,35954115000.0,83168300000.0
2212.0,18444997000.0,19023110000.0,36001784000.0,83690504000.0
2213.0,18549035000.0,19094469000.0,36040524000.0,84059340000.0
2214.0,18461490000.0,19098663000.0,35705012000.0,85127680000.0
2215.0,18570615000.0,19192822000.0,35623236000.0,85699445000.0
2216.0,18992790000.0,19423965000.0,35756327000.0,86325670000.0
2217.0,19230407000.0,19394900000.0,35343524000.0,87101110000.0
2218.0,19053924000.0,19477303000.0,35546360000.0,88397970000.0
2219.0,18991170000.0,19503230000.0,35380360000.0,88863250000.0
2220.0,19118000000.0,19597816000.0,35380250000.0,89300510000.0
2221.0,19156072000.0,19536818000.0,35397386000.0,89590220000.0
2222.0,19377086000.0,19610497000.0,35573686000.0,89894360000.0
2223.0,19463184000.0,19580535000.0,34935677000.0,90378360000.0
2224.0,19430900000.0,19537502000.0,34613424000.0,91146900000.0
2225.0,19388006000.0,19535237000.0,34781730000.0,91927990000.0
2226.0,19524387000.0,19419580000.0,34568434000.0,92428820000.0
2227.0,19859343000.0,19458658000.0,34279140000.0,93298330000.0
2228.0,19886277000.0,19433245000.0,34066166000.0,93961360000.0
2229.0,20074998000.0,19608533000.0,33748404000.0,94968414000.0
2230.0,20210223000.0,19521956000.0,33310276000.0,95452070000.0
2231.0,20156318000.0,19473960000.0,33293275000.0,95652330000.0
2232.0,20285098000.0,19346788000.0,32923980000.0,96181000000.0
2233.0,20100237000.0,19192408000.0,32454978000.0,96253190000.0
2234.0,20082616000.0,19124498000.0,32469733000.0,97215540000.0
2235.0,19739478000.0,19100529000.0,32269197000.0,98215444000.0
2236.0,19586314000.0,19109181000.0,31929491000.0,98732550000.0
2237.0,19586535000.0,19103370000.0,31845042000.0,98291630000.0
2238.0,19404747000.0,19237718000.0,31682394000.0,99328060000.0
2239.0,19366375000.0,19173542000.0,31633269000.0,99846970000.0
2240.0,19222700000.0,19118207000.0,31235412000.0,100799685000.0
2241.0,19177350000.0,19107189000.0,30810000000.0,102022570000.0
2242.0,19384600000.0,19029082000.0,30562683000.0,101341910000.0
2243.0,19572621000.0,19060345000.0,30528975000.0,102359925000.0
2244.0,19393511000.0,18923060000.0,30006755000.0,102387570000.0
2245.0,19406934000.0,18865780000.0,29796315000.0,102157720000.0
2246.0,19587398000.0,18730252000.0,29614158000.0,103122895000.0
2247.0,19528632000.0,18832419000.0,29628280000.0,103618740000.0
2248.0,19202470000.0,18842882000.0,29227444000.0,105101530000.0
2249.0,19264979000.0,18915805000.0,28904825000.0,106045640000.0
2250.0,19218033000.0,19036695000.0,29009150000.0,107321930000.0
2251.0,19155196000.0,19151704000.0,28900536000.0,107655790000.0
2252.0,19233638000.0,19171013000.0,28547576000.0,108258200000.0
2253.0,19278066000.0,19151710000.0,28721414000.0,108966300000.0
2254.0,19229422000.0,19395633000.0,29139745000.0,110272140000.0
2255.0,19000564000.0,19448445000.0,28879251000.0,110807286000.0
2256.0,19084698000.0,19523107000.0,28777603000.0,111751790000.0
2257.0,18884342000.0,19719674000.0,28497090000.0,112412900000.0
2258.0,18896974000.0,19941364000.0,28434956000.0,112399760000.0
2259.0,18946908000.0,20053240000.0,28632457000.0,112722090000.0
2260.0,19170984000.0,20004866000.0,28592054000.0,113242440000.0
2261.0,19170769000.0,19985127000.0,28221080000.0,113648435000.0
2262.0,19267380000.0,19923671000.0,28290753000.0,113940520000.0
2263.0,19228060000.0,20280009000.0,28121033000.0,114315340000.0
2264.0,19083340000.0,20362959000.0,27854800000.0,114197030000.0
2265.0,19373404000.0,20580130000.0,27682722000.0,114090510000.0
2266.0,19392133000.0,20611400000.0,27412840000.0,114035890000.0
2267.0,19338758000.0,20702958000.0,27161102000.0,113928020000.0
2268.0,19215331000.0,20747184000.0,26965445000.0,114370180000.0
2269.0,19350660000.0,20964784000.0,26935540000.0,114199224000.0
2270.0,19270100000.0,20872458000.0,26651062000.0,115405150000.0
2271.0,19342096000.0,21070838000.0,26538496000.0,115330850000.0
2272.0,19411714000.0,21159227000.0,26547046000.0,115868830000.0
2273.0,19258368000.0,21322185000.0,26676767000.0,117417050000.0
2274.0,19135408000.0,21293832000.0,26667078000.0,118357770000.0
2275.0,18934182000.0,21333300000.0,26372643000.0,119674880000.0
2276.0,18856387000.0,21272375000.0,26358784000.0,119322520000.0
2277.0,19039666000.0,21284135000.0,26213405000.0,118674630000.0
2278.0,19403215000.0,21602660000.0,26165550000.0,118343130000.0
2279.0,19501031000.0,21722083000.0,26249087000.0,118220340000.0
2280.0,19612860000.0,21885772000.0,25568838000.0,118167720000.0
2281.0,19674894000.0,21854943000.0,25701474000.0,118986100000.0
2282.0,19477297000.0,21715638000.0,25549990000.0,119652516000.0
2283.0,19475444000.0,21851707000.0,25180498000.0,121203380000.0
2284.0,19596435000.0,21687038000.0,25157929000.0,122178126000.0
2285.0,19483791000.0,21616580000.0,24939995000.0,122508040000.0
2286.0,19537381000.0,21621582000.0,25041381000.0,123747720000.0
2287.0,19679971000.0,21556664000.0,24809091000.0,123438550000.0
2288.0,19541113000.0,21589270000.0,24716055000.0,124301296000.0
2289.0,19692532000.0,21561946000.0,25099764000.0,124169404000.0
2290.0,19635421000.0,21641440000.0,25003407000.0,124183780000.0
2291.0,19753610000.0,21897691000.0,24895756000.0,124274700000.0
2292.0,20007014000.0,22032525000.0,24907130000.0,124131260000.0
2293.0,20171608000.0,22077788000.0,24990601000.0,124583985000.0
2294.0,20201490000.0,22255840000.0,24860275000.0,125934860000.0
2295.0,20058659000.0,22184475000.0,24639013000.0,126049610000.0
2296.0,19884710000.0,22365383000.0,24563425000.0,126752630000.0
2297.0,20361181000.0,22488046000.0,24657287000.0,127295775000.0
2298.0,20371724000.0,22629759000.0,24455883000.0,128150405000.0
2299.0,20422244000.0,22559576000.0,24411144000.0,128724720000.0
2300.0,20243575000.0,22464270000.0,24327709000.0,128007590000.0
