time,MRI-ESM2-0
2000.0,294520130000.0
2001.0,295523000000.0
2002.0,294038800000.0
2003.0,288999570000.0
2004.0,286509630000.0
2005.0,284878370000.0
2006.0,284771060000.0
2007.0,280920700000.0
2008.0,281615600000.0
2009.0,280683300000.0
2010.0,276750470000.0
2011.0,274535190000.0
2012.0,273861620000.0
2013.0,274323000000.0
2014.0,271608430000.0
2015.0,267881640000.0
2016.0,269461500000.0
2017.0,266265660000.0
2018.0,265924400000.0
2019.0,261099270000.0
2020.0,259034120000.0
2021.0,256222840000.0
2022.0,254983420000.0
2023.0,254331290000.0
2024.0,252955200000.0
2025.0,249586730000.0
2026.0,244094190000.0
2027.0,241560600000.0
2028.0,241607950000.0
2029.0,236746960000.0
2030.0,234429350000.0
2031.0,232902690000.0
2032.0,231607300000.0
2033.0,228728340000.0
2034.0,225974670000.0
2035.0,223556650000.0
2036.0,219848600000.0
2037.0,216385730000.0
2038.0,213336230000.0
2039.0,210268910000.0
2040.0,205806060000.0
2041.0,202728400000.0
2042.0,199227240000.0
2043.0,194491960000.0
2044.0,191320380000.0
2045.0,188089100000.0
2046.0,181432800000.0
2047.0,178715180000.0
2048.0,174615400000.0
2049.0,171569770000.0
2050.0,165484640000.0
2051.0,161367490000.0
2052.0,159584170000.0
2053.0,156446640000.0
2054.0,153116310000.0
2055.0,150537030000.0
2056.0,149079520000.0
2057.0,144032070000.0
2058.0,141941520000.0
2059.0,138522700000.0
2060.0,135122410000.0
2061.0,132649660000.0
2062.0,129089946000.0
2063.0,126820410000.0
2064.0,126199440000.0
2065.0,123795505000.0
2066.0,120517930000.0
2067.0,117420590000.0
2068.0,114151195000.0
2069.0,112575020000.0
2070.0,110516230000.0
2071.0,108882160000.0
2072.0,106933200000.0
2073.0,104694820000.0
2074.0,103375900000.0
2075.0,101941500000.0
2076.0,99913630000.0
2077.0,98747000000.0
2078.0,97053426000.0
2079.0,95454536000.0
2080.0,93366210000.0
2081.0,92506040000.0
2082.0,90946175000.0
2083.0,88288050000.0
2084.0,87510080000.0
2085.0,86613010000.0
2086.0,85716025000.0
2087.0,83669940000.0
2088.0,82373935000.0
2089.0,80060105000.0
2090.0,79690010000.0
2091.0,77869820000.0
2092.0,76984960000.0
2093.0,75185560000.0
2094.0,74127750000.0
2095.0,72000600000.0
2096.0,71327200000.0
2097.0,70200580000.0
2098.0,69660270000.0
2099.0,68483215000.0
2100.0,67182563000.0
