time,EC-EARTH3-VEG,CAMS-CSM1-0,MRI-ESM2-0,GFDL-ESM4
2035.0,213496480000.0,203873440000.0,209223070000.0,209561390000.0
2036.0,212477970000.0,200394500000.0,206196300000.0,206990150000.0
2037.0,210266310000.0,194781540000.0,204324680000.0,201839980000.0
2038.0,203865800000.0,187791180000.0,200660900000.0,198468370000.0
2039.0,199638960000.0,184644260000.0,198658100000.0,194233680000.0
2040.0,198993660000.0,179807680000.0,196357880000.0,191245760000.0
2041.0,198494130000.0,176134750000.0,195893200000.0,188937140000.0
2042.0,196584050000.0,171687690000.0,195064790000.0,187652240000.0
2043.0,194156330000.0,166719980000.0,190539510000.0,184325180000.0
2044.0,192593330000.0,162609710000.0,187150480000.0,181901560000.0
2045.0,188730150000.0,161092420000.0,185342980000.0,180152860000.0
2046.0,187030880000.0,156987060000.0,182017460000.0,177045140000.0
2047.0,187070840000.0,151869100000.0,179299810000.0,175659610000.0
2048.0,183283190000.0,150194230000.0,175068180000.0,173306100000.0
2049.0,180382800000.0,145628610000.0,173105140000.0,170886740000.0
2050.0,177750850000.0,142234580000.0,172067650000.0,167603240000.0
2051.0,176168900000.0,139536990000.0,169630480000.0,166538330000.0
2052.0,171694110000.0,136635160000.0,166348690000.0,165412230000.0
2053.0,169371470000.0,132983824000.0,162572580000.0,162495300000.0
2054.0,167195430000.0,129679410000.0,160455800000.0,159896720000.0
2055.0,163811770000.0,126023830000.0,158269780000.0,158570000000.0
2056.0,162887200000.0,124796340000.0,157766430000.0,156202940000.0
2057.0,159081170000.0,123669160000.0,157212600000.0,153537800000.0
2058.0,155162590000.0,121382230000.0,155454950000.0,150988030000.0
2059.0,151181900000.0,117187440000.0,156776860000.0,149763380000.0
2060.0,147729470000.0,112449850000.0,154032540000.0,149236510000.0
2061.0,145379280000.0,110361690000.0,152098570000.0,146993820000.0
2062.0,142823980000.0,106718000000.0,150259060000.0,144618080000.0
2063.0,139761340000.0,103837240000.0,149441380000.0,142124530000.0
2064.0,137586300000.0,101897960000.0,150665790000.0,140127650000.0
2065.0,133967370000.0,98534330000.0,149773290000.0,137266170000.0
2066.0,130959340000.0,95963350000.0,147547670000.0,135799980000.0
2067.0,127329580000.0,93482200000.0,147625050000.0,133395150000.0
2068.0,125572900000.0,90535230000.0,145331270000.0,132234030000.0
2069.0,122334265000.0,89644380000.0,143362670000.0,128467490000.0
2070.0,119566565000.0,88222070000.0,141811940000.0,128118050000.0
2071.0,115481490000.0,86178210000.0,140917700000.0,127767160000.0
2072.0,112645230000.0,84552130000.0,140760430000.0,125888150000.0
2073.0,111266270000.0,83634470000.0,137600140000.0,125116560000.0
2074.0,108972515000.0,82377910000.0,138270280000.0,123331310000.0
2075.0,107367880000.0,80474700000.0,136567570000.0,123103980000.0
2076.0,105106290000.0,78718060000.0,136312280000.0,123133680000.0
2077.0,105015190000.0,78208690000.0,134752930000.0,122216620000.0
2078.0,102871470000.0,77583820000.0,132971225000.0,121781520000.0
2079.0,100840280000.0,76628530000.0,134417695000.0,120740520000.0
2080.0,100560060000.0,75112006000.0,133358750000.0,120020380000.0
2081.0,99435460000.0,74328780000.0,133794270000.0,121105850000.0
2082.0,97633740000.0,73459974000.0,132560806000.0,119530365000.0
2083.0,95145250000.0,73145850000.0,132759800000.0,119629780000.0
2084.0,93133816000.0,71377480000.0,131130390000.0,117874360000.0
2085.0,91887256000.0,69698660000.0,132460910000.0,117853130000.0
2086.0,90083080000.0,69063060000.0,131900500000.0,117944340000.0
2087.0,87697056000.0,67788214000.0,131376550000.0,117816490000.0
2088.0,85104470000.0,65798156000.0,133165730000.0,117731040000.0
2089.0,84231920000.0,64104264000.0,133327544000.0,115947676000.0
2090.0,83578610000.0,63566463000.0,131659430000.0,116291420000.0
2091.0,81836515000.0,61730160000.0,133141230000.0,115982730000.0
2092.0,80449790000.0,61895290000.0,133573310000.0,114787960000.0
2093.0,78622000000.0,61463210000.0,134439160000.0,115815050000.0
2094.0,75598730000.0,60502420000.0,134259010000.0,114953900000.0
2095.0,73406160000.0,59378580000.0,133976350000.0,115158190000.0
2096.0,71411230000.0,58293916000.0,133236670000.0,113185350000.0
2097.0,70073524000.0,57442870000.0,133471620000.0,112393870000.0
2098.0,68264165000.0,57170730000.0,132465890000.0,112483640000.0
2099.0,68303213000.0,56906682000.0,134316070000.0,112171830000.0
2100.0,67227455000.0,56438340000.0,134378270000.0,110995325000.0
