time,GFDL-ESM4,EC-EARTH3-VEG,MRI-ESM2-0,CAMS-CSM1-0
2049.0,39029567000.0,38901430000.0,36841670000.0,39210330000.0
2050.0,38989984000.0,38867930000.0,36643710000.0,39069966000.0
2051.0,38923560000.0,38748815000.0,36462560000.0,39094727000.0
2052.0,38895043000.0,38646493000.0,36251120000.0,39006030000.0
2053.0,38851250000.0,38525678000.0,36008200000.0,38827440000.0
2054.0,38703698000.0,38624702000.0,35828350000.0,39050060000.0
2055.0,38579438000.0,38371640000.0,35637080000.0,39156417000.0
2056.0,38474880000.0,38237483000.0,35375907000.0,38763745000.0
2057.0,38384120000.0,38097002000.0,35163558000.0,38641090000.0
2058.0,38317230000.0,38211320000.0,34976790000.0,38564060000.0
2059.0,38279963000.0,37995094000.0,34907870000.0,38467297000.0
2060.0,38107492000.0,37861745000.0,34708730000.0,38318764000.0
2061.0,38010184000.0,37711190000.0,34498925000.0,38219280000.0
2062.0,37887594000.0,37560103000.0,34535200000.0,38095320000.0
2063.0,37810397000.0,37419352000.0,34146476000.0,37967483000.0
2064.0,37843583000.0,37368550000.0,33919300000.0,37876036000.0
2065.0,37759123000.0,37165720000.0,33831561000.0,37760135000.0
2066.0,37518414000.0,37077393000.0,33780820000.0,37895205000.0
2067.0,37397180000.0,36927767000.0,33577590000.0,37702136000.0
2068.0,37310382000.0,36814352000.0,33335284000.0,37491606000.0
2069.0,37292510000.0,36660556000.0,33286894000.0,37474562000.0
2070.0,37007254000.0,36539880000.0,33245491000.0,37319655000.0
2071.0,37213282000.0,36436603000.0,33500846000.0,37146178000.0
2072.0,36938744000.0,36256522000.0,32984670000.0,37078050000.0
2073.0,36756873000.0,36155097000.0,32787171000.0,37096120000.0
2074.0,36688510000.0,35950543000.0,32537719000.0,36851240000.0
2075.0,36567732000.0,35786510000.0,32514546000.0,36665156000.0
2076.0,36633480000.0,35645140000.0,32381174000.0,36560232000.0
2077.0,36382790000.0,35495500000.0,32005353000.0,36480324000.0
2078.0,36272493000.0,35378590000.0,31890538000.0,36454457000.0
2079.0,36163780000.0,35332620000.0,31713454000.0,36211760000.0
2080.0,36350497000.0,35023405000.0,31619811000.0,36192170000.0
2081.0,35977163000.0,34834096000.0,31363473000.0,36121076000.0
2082.0,35939140000.0,34656850000.0,31118543000.0,36001730000.0
2083.0,35832360000.0,34601718000.0,31113658000.0,35805323000.0
2084.0,35696914000.0,34406183000.0,30834653000.0,35761447000.0
2085.0,35562490000.0,34164871000.0,30635800000.0,35597922000.0
2086.0,35407480000.0,33963637000.0,30523578000.0,35491287000.0
2087.0,35366474000.0,33793384000.0,30423634000.0,35391943000.0
2088.0,35433546000.0,33646184000.0,30294225000.0,35271373000.0
2089.0,35360650000.0,33462618000.0,30467574000.0,35627770000.0
2090.0,35092165000.0,33270684000.0,30483161000.0,35103900000.0
2091.0,35045216000.0,33084598000.0,29973383000.0,35092263000.0
2092.0,34860250000.0,33103240000.0,29884731000.0,34846413000.0
2093.0,34753937000.0,32671205000.0,29839448000.0,35258556000.0
2094.0,34642660000.0,32511914000.0,29705812000.0,34619760000.0
2095.0,34441286000.0,32324810000.0,29691994000.0,34703630000.0
2096.0,34587025000.0,32117955000.0,29355290000.0,34547945000.0
2097.0,34215750000.0,31847310000.0,29570611000.0,34319438000.0
2098.0,34113808000.0,31600914000.0,29382540000.0,34157597000.0
2099.0,34010124000.0,31531155000.0,29020647000.0,34054871000.0
2100.0,34001504000.0,31256318000.0,28931942000.0,33854396000.0
