time,CANESM5,MRI-ESM2-0,IPSL-CM6A-LR,CESM2-WACCM
2050.0,35859943000.0,37741690000.0,37805548000.0,37614617000.0
2051.0,35506282000.0,37542162000.0,37613253000.0,37405820000.0
2052.0,35127595000.0,37335690000.0,37377372000.0,37165064000.0
2053.0,34757296000.0,37067043000.0,37170370000.0,36928713000.0
2054.0,34314476000.0,36796326000.0,36899300000.0,36706170000.0
2055.0,33914454000.0,36549034000.0,36612907000.0,36438196000.0
2056.0,33482977000.0,36298510000.0,36317032000.0,36161716000.0
2057.0,33137439000.0,36033425000.0,36079677000.0,35885760000.0
2058.0,32776581000.0,35756397000.0,35796880000.0,35573030000.0
2059.0,32430754000.0,35477815000.0,35455380000.0,35252957000.0
2060.0,32014445000.0,35259744000.0,35166390000.0,34903065000.0
2061.0,31543566000.0,34937696000.0,34858914000.0,34554307000.0
2062.0,31045685000.0,34693255000.0,34577973000.0,34242589000.0
2063.0,30550548000.0,34367470000.0,34212090000.0,33894720000.0
2064.0,30110642000.0,34026377000.0,33857446000.0,33587134000.0
2065.0,29803780000.0,33744787000.0,33572952000.0,33209285000.0
2066.0,29357853000.0,33433668000.0,33198127000.0,32847063000.0
2067.0,29051564000.0,33134620000.0,32869902000.0,32533776000.0
2068.0,28690910000.0,32917040000.0,32515275000.0,32183540000.0
2069.0,28215919000.0,32655220000.0,32133000000.0,31822987000.0
2070.0,27863233000.0,32368652000.0,31767175000.0,31471210000.0
2071.0,27554750000.0,32076910000.0,31348838000.0,31251243000.0
2072.0,27200629000.0,31708051000.0,31081261000.0,30962459000.0
2073.0,26762277000.0,31437162000.0,30697550000.0,30689946000.0
2074.0,26470365000.0,31106880000.0,30437220000.0,30312897000.0
2075.0,26140774000.0,30789960000.0,30079965000.0,30033460000.0
2076.0,25745588000.0,30592823000.0,29557557000.0,29691720000.0
2077.0,25363420000.0,30306280000.0,29243003000.0,29492111000.0
2078.0,25043317000.0,30114378000.0,28858726000.0,29168423000.0
2079.0,24692537000.0,29890732000.0,28476697000.0,28855058000.0
2080.0,24387836000.0,29756000000.0,28058761000.0,28547078000.0
2081.0,24054292000.0,29350402000.0,27714636000.0,28260334000.0
2082.0,23773184000.0,29087777000.0,27325397000.0,27973490000.0
2083.0,23347830000.0,29132794000.0,26882492000.0,27692263000.0
2084.0,22963655000.0,28768776000.0,26407444000.0,27409285000.0
2085.0,22638143000.0,28449944000.0,25919488000.0,27144833000.0
2086.0,22282902000.0,28211644000.0,25455475000.0,26918644000.0
2087.0,21932083000.0,28086743000.0,25041988000.0,26705983000.0
2088.0,21680552000.0,27952470000.0,24607037000.0,26405610000.0
2089.0,21329607000.0,27645516000.0,24205259000.0,26058275000.0
2090.0,20960778000.0,27484836000.0,23699636000.0,25830179000.0
2091.0,20570739000.0,27236588000.0,23199259000.0,25575717000.0
2092.0,20317356000.0,27049456000.0,22721128000.0,25313047000.0
2093.0,20047616000.0,27178543000.0,22242746000.0,25072278000.0
2094.0,19806683000.0,26688710000.0,21724402000.0,24797524000.0
2095.0,19528147000.0,26474123000.0,21396908000.0,24651151000.0
2096.0,19221660000.0,26729744000.0,21068358000.0,24358046000.0
2097.0,18917951000.0,27883348000.0,20688062000.0,24199305000.0
2098.0,18755465000.0,26930315000.0,20295766000.0,24000936000.0
2099.0,18294729000.0,26376436000.0,19820480000.0,23759030000.0
2100.0,18038712000.0,26221859000.0,19496704000.0,23921005000.0
