time,MPI-ESM-LR,NORESM1-M,CSIRO-MK3-6-0,CESM1-CAM5
2036.0,591038900000.0,507037780000.0,522775170000.0,534784740000.0
2037.0,573864300000.0,504036300000.0,513881150000.0,521391370000.0
2038.0,556291700000.0,491058070000.0,505457840000.0,506931870000.0
2039.0,545405300000.0,477130360000.0,506695300000.0,493806220000.0
2040.0,525097700000.0,478212200000.0,503612930000.0,484681840000.0
2041.0,503006900000.0,463330740000.0,497877250000.0,467142050000.0
2042.0,492800400000.0,457560100000.0,484235000000.0,455084280000.0
2043.0,480385500000.0,444092550000.0,473423120000.0,443232650000.0
2044.0,465993600000.0,430394540000.0,461739430000.0,427564630000.0
2045.0,445214360000.0,410287640000.0,443727150000.0,417137200000.0
2046.0,435448940000.0,398520030000.0,437686340000.0,410136400000.0
2047.0,429317520000.0,408201300000.0,418429670000.0,395552520000.0
2048.0,421922080000.0,397093960000.0,402356800000.0,396602640000.0
2049.0,403236450000.0,389339550000.0,391385250000.0,392322680000.0
2050.0,392294760000.0,376753780000.0,383166400000.0,383765640000.0
2051.0,382971840000.0,368225500000.0,378867350000.0,372020800000.0
2052.0,366161660000.0,379046720000.0,367335180000.0,360476930000.0
2053.0,352866140000.0,367436530000.0,355595450000.0,352315900000.0
2054.0,341425060000.0,371921030000.0,343378400000.0,343271150000.0
2055.0,329767520000.0,364497140000.0,330052440000.0,330740920000.0
2056.0,318454600000.0,361429600000.0,318214900000.0,322017230000.0
2057.0,311407150000.0,354745900000.0,306841520000.0,316868200000.0
2058.0,304564830000.0,345640600000.0,302137100000.0,310561870000.0
2059.0,296681730000.0,341291170000.0,290106000000.0,305605480000.0
2060.0,287907220000.0,330083070000.0,281977950000.0,296177730000.0
2061.0,280007020000.0,325588030000.0,274050290000.0,288695000000.0
2062.0,277776240000.0,321114140000.0,270556150000.0,285925080000.0
2063.0,270133460000.0,311463500000.0,263701820000.0,277446700000.0
2064.0,266309710000.0,305144200000.0,264420030000.0,271554580000.0
2065.0,257105150000.0,300398600000.0,253134130000.0,264924790000.0
2066.0,251490910000.0,320572880000.0,253362130000.0,257838470000.0
2067.0,244060800000.0,311649470000.0,251261520000.0,251208290000.0
2068.0,239544660000.0,310850620000.0,245412790000.0,243534180000.0
2069.0,235635180000.0,309655440000.0,249619810000.0,240864300000.0
2070.0,240430350000.0,306206740000.0,246603510000.0,234924750000.0
2071.0,232824900000.0,296638350000.0,273811930000.0,229701420000.0
2072.0,235536560000.0,288960250000.0,263536360000.0,226722320000.0
2073.0,234244920000.0,285957500000.0,255355800000.0,224408860000.0
2074.0,234200940000.0,281315250000.0,251498700000.0,217330530000.0
2075.0,226345340000.0,274874840000.0,246671030000.0,214450110000.0
2076.0,223237540000.0,273284170000.0,241069330000.0,214386850000.0
2077.0,221546790000.0,268148060000.0,233111600000.0,209020450000.0
2078.0,218756780000.0,264009350000.0,227275050000.0,208582660000.0
2079.0,216735560000.0,268789700000.0,219657030000.0,206769010000.0
2080.0,215687950000.0,263155320000.0,214421590000.0,206929890000.0
2081.0,211009880000.0,257422520000.0,207042040000.0,203549470000.0
2082.0,210140250000.0,256048500000.0,201131920000.0,199913050000.0
2083.0,211262820000.0,248427740000.0,194290070000.0,195735540000.0
2084.0,210786910000.0,245951300000.0,188300180000.0,191750770000.0
2085.0,207368100000.0,245168880000.0,186625570000.0,186299500000.0
2086.0,205266270000.0,244320670000.0,181162510000.0,181892580000.0
2087.0,202909600000.0,249227430000.0,175449960000.0,182279620000.0
2088.0,196826020000.0,249147360000.0,173712240000.0,178041830000.0
2089.0,193892580000.0,248007900000.0,166243990000.0,174346860000.0
2090.0,193307790000.0,239650340000.0,159814840000.0,169751070000.0
2091.0,190264260000.0,235022930000.0,158082760000.0,167281120000.0
2092.0,188454260000.0,229510040000.0,151819880000.0,163466900000.0
2093.0,198970430000.0,230171160000.0,147980960000.0,158135350000.0
2094.0,199475860000.0,223578780000.0,145746150000.0,159653230000.0
2095.0,196869160000.0,224127470000.0,142891730000.0,155977780000.0
2096.0,193204490000.0,220975610000.0,145591000000.0,154698430000.0
2097.0,190079630000.0,214943700000.0,151289180000.0,154483770000.0
2098.0,186586100000.0,212140360000.0,159690210000.0,151087500000.0
2099.0,185663010000.0,203237500000.0,161303300000.0,149698130000.0
2100.0,185112300000.0,202893300000.0,164085090000.0,149477490000.0
2101.0,183596530000.0,200369000000.0,162972700000.0,149121480000.0
2102.0,178985500000.0,201262250000.0,161221380000.0,144631820000.0
2103.0,175520730000.0,202653120000.0,167797490000.0,146659690000.0
2104.0,170404430000.0,202813870000.0,177985590000.0,146064460000.0
2105.0,171642440000.0,198353350000.0,177091170000.0,144045570000.0
2106.0,166911070000.0,195275300000.0,178380540000.0,142895420000.0
2107.0,161157790000.0,192556500000.0,178026100000.0,142502310000.0
2108.0,158980470000.0,197176840000.0,180167750000.0,140160430000.0
2109.0,155809430000.0,196228510000.0,191994920000.0,139132530000.0
2110.0,152941170000.0,196410490000.0,196634570000.0,136992604000.0
2111.0,150061970000.0,196379790000.0,195322360000.0,138440110000.0
2112.0,148311920000.0,196249580000.0,196959340000.0,138797060000.0
2113.0,145866080000.0,192180170000.0,188506240000.0,138190500000.0
2114.0,143297740000.0,191674530000.0,191800870000.0,137674280000.0
2115.0,139008950000.0,189118270000.0,195382510000.0,140539230000.0
2116.0,134604055000.0,189668260000.0,185896000000.0,141584380000.0
2117.0,135941310000.0,194327000000.0,180620770000.0,141610750000.0
2118.0,136285730000.0,196212590000.0,178199130000.0,138423400000.0
2119.0,134840370000.0,193017740000.0,174932080000.0,139639140000.0
2120.0,133728305000.0,189040380000.0,172728340000.0,138454070000.0
2121.0,131268800000.0,187721470000.0,166581680000.0,137598620000.0
2122.0,132248610000.0,193918400000.0,175218820000.0,136420710000.0
2123.0,132624695000.0,195391850000.0,169125270000.0,138035800000.0
2124.0,136265230000.0,191019220000.0,167216150000.0,136381010000.0
2125.0,137030500000.0,187980450000.0,165261070000.0,137205460000.0
2126.0,136791110000.0,186288260000.0,159850990000.0,137272710000.0
2127.0,137081180000.0,184777210000.0,160209830000.0,140971340000.0
2128.0,138200890000.0,181692840000.0,159319490000.0,140842010000.0
2129.0,135933140000.0,182957920000.0,175332020000.0,140532470000.0
2130.0,137151710000.0,182829100000.0,171964240000.0,139112300000.0
2131.0,138307290000.0,189717280000.0,173518320000.0,135379910000.0
2132.0,138473800000.0,187156600000.0,195488140000.0,135316480000.0
2133.0,140560320000.0,186029650000.0,195693300000.0,134207380000.0
2134.0,139573760000.0,190765480000.0,196560860000.0,129888846000.0
2135.0,135208124000.0,191341260000.0,196995800000.0,127255290000.0
2136.0,136941210000.0,193683010000.0,192025580000.0,126389480000.0
2137.0,138537840000.0,192245280000.0,201749380000.0,125297754000.0
2138.0,145907900000.0,195307000000.0,199347270000.0,124114500000.0
2139.0,153904990000.0,216251560000.0,193263520000.0,123502000000.0
2140.0,153552680000.0,213875130000.0,192415510000.0,121162470000.0
2141.0,150926690000.0,211015630000.0,188819000000.0,121202295000.0
2142.0,150178320000.0,210236960000.0,185664300000.0,122053850000.0
2143.0,150054760000.0,216286860000.0,180442860000.0,120678250000.0
2144.0,151349610000.0,217305810000.0,176909430000.0,121505090000.0
2145.0,153330660000.0,213935300000.0,180107560000.0,119884990000.0
2146.0,153592900000.0,208464070000.0,179823000000.0,118750340000.0
2147.0,150865130000.0,205474460000.0,174120630000.0,117282140000.0
2148.0,150013360000.0,207213630000.0,169563000000.0,117576940000.0
2149.0,147232160000.0,207871620000.0,164023730000.0,116694250000.0
2150.0,146675000000.0,215459900000.0,155537570000.0,117256330000.0
2151.0,143310080000.0,211583680000.0,149488170000.0,119373090000.0
2152.0,144852240000.0,207991900000.0,146001610000.0,118743630000.0
2153.0,143728350000.0,199237450000.0,145311220000.0,118353170000.0
2154.0,142882670000.0,194878360000.0,143255400000.0,118784160000.0
2155.0,141495120000.0,191999080000.0,140836490000.0,119025330000.0
2156.0,142647570000.0,190820700000.0,138111980000.0,117974760000.0
2157.0,144158470000.0,187052180000.0,135640330000.0,115666290000.0
2158.0,142086910000.0,186019250000.0,148149980000.0,115308930000.0
2159.0,144664560000.0,187034980000.0,148125810000.0,115340580000.0
2160.0,146742640000.0,188509810000.0,144344170000.0,111960640000.0
2161.0,147940930000.0,183053650000.0,138833990000.0,111505244000.0
2162.0,145995760000.0,180082160000.0,136705060000.0,112817996000.0
2163.0,146174920000.0,181095700000.0,135910680000.0,110829220000.0
2164.0,143889200000.0,174545760000.0,136617980000.0,109016244000.0
2165.0,141867970000.0,177194290000.0,141469160000.0,107884670000.0
2166.0,143347920000.0,177104860000.0,136245715000.0,109755440000.0
2167.0,141605580000.0,179235010000.0,131021570000.0,111797440000.0
2168.0,138144970000.0,173969130000.0,129273620000.0,111293850000.0
2169.0,135340560000.0,174790280000.0,126723110000.0,111217560000.0
2170.0,136885130000.0,172501240000.0,122977600000.0,111198240000.0
2171.0,137721720000.0,175047540000.0,123108925000.0,110357440000.0
2172.0,139111100000.0,169696920000.0,121308120000.0,109803870000.0
2173.0,140553290000.0,165161100000.0,118506594000.0,110996200000.0
2174.0,140376200000.0,171559350000.0,118522500000.0,109375690000.0
2175.0,137827390000.0,170915120000.0,119284834000.0,108130500000.0
2176.0,135677630000.0,173216240000.0,149793590000.0,108579060000.0
2177.0,134613530000.0,173574320000.0,165627560000.0,108966674000.0
2178.0,131646920000.0,173364700000.0,177623810000.0,108723400000.0
2179.0,133217290000.0,176350090000.0,182366570000.0,109694980000.0
2180.0,135659340000.0,175017250000.0,181254980000.0,110211430000.0
2181.0,137308810000.0,174870270000.0,174297960000.0,109648320000.0
2182.0,134664730000.0,174481440000.0,169036480000.0,108337480000.0
2183.0,133704130000.0,169961160000.0,162630570000.0,110667010000.0
2184.0,133103240000.0,166453440000.0,162775970000.0,108538360000.0
2185.0,132354810000.0,163792470000.0,154134740000.0,108560430000.0
2186.0,128816700000.0,161520270000.0,150073600000.0,109712230000.0
2187.0,130537840000.0,160240830000.0,150108030000.0,109956720000.0
2188.0,129462990000.0,158819160000.0,149776250000.0,109166970000.0
2189.0,130816390000.0,156799840000.0,147814000000.0,107500980000.0
2190.0,129964520000.0,156528620000.0,142921150000.0,108379955000.0
2191.0,134599140000.0,155456230000.0,140972970000.0,106927430000.0
2192.0,135099605000.0,155922280000.0,148338920000.0,103955685000.0
2193.0,136635250000.0,153368250000.0,144698340000.0,104032680000.0
2194.0,138107260000.0,151660820000.0,142216740000.0,102891620000.0
2195.0,138116940000.0,146611140000.0,141578240000.0,102435870000.0
2196.0,136192640000.0,149937800000.0,140022740000.0,103660380000.0
2197.0,136741040000.0,149395720000.0,153830060000.0,104855540000.0
2198.0,144853680000.0,149518650000.0,154975650000.0,106201670000.0
2199.0,145054150000.0,152082200000.0,153266880000.0,104851366000.0
2200.0,144041360000.0,156434220000.0,149240090000.0,103260660000.0
2201.0,141267520000.0,154092770000.0,142964440000.0,103204770000.0
2202.0,142445760000.0,151094770000.0,138249850000.0,104447754000.0
2203.0,146287870000.0,146264360000.0,132951196000.0,105875915000.0
2204.0,144774350000.0,144584230000.0,145018680000.0,104369920000.0
2205.0,140841600000.0,143291730000.0,142851010000.0,103480670000.0
2206.0,137372280000.0,144164200000.0,143608120000.0,104994185000.0
2207.0,135228600000.0,150341940000.0,147298060000.0,106732790000.0
2208.0,132871030000.0,149978990000.0,161187700000.0,107781940000.0
2209.0,133306290000.0,152033700000.0,156344450000.0,104959070000.0
2210.0,132537156000.0,152158720000.0,158359290000.0,105892050000.0
2211.0,131962930000.0,151398710000.0,157658810000.0,106730770000.0
2212.0,128210420000.0,154329200000.0,162945420000.0,105919450000.0
2213.0,128532510000.0,153376300000.0,160641830000.0,105681340000.0
2214.0,134143650000.0,154602030000.0,160176340000.0,107968630000.0
2215.0,130440634000.0,151906730000.0,156595590000.0,109537860000.0
2216.0,128559940000.0,149552230000.0,149777530000.0,109688650000.0
2217.0,130360190000.0,148402160000.0,145205820000.0,110088750000.0
2218.0,133103080000.0,146131300000.0,150672030000.0,107379400000.0
2219.0,133248230000.0,146739170000.0,148500100000.0,106737500000.0
2220.0,131881720000.0,148884620000.0,144525670000.0,106383500000.0
2221.0,132561580000.0,146112540000.0,140369220000.0,105275140000.0
2222.0,136220705000.0,149275380000.0,140437360000.0,102961360000.0
2223.0,137154390000.0,156030800000.0,137572830000.0,102336680000.0
2224.0,135819570000.0,156096900000.0,134425395000.0,101926590000.0
2225.0,136024695000.0,153482670000.0,135557456000.0,103327320000.0
2226.0,136161750000.0,152481370000.0,133407630000.0,102908895000.0
2227.0,134062650000.0,156467940000.0,132624610000.0,100635345000.0
2228.0,132831210000.0,162054210000.0,130621700000.0,102368310000.0
2229.0,133282030000.0,159644840000.0,139810110000.0,101730340000.0
2230.0,132456100000.0,162473890000.0,140729340000.0,101682320000.0
2231.0,133235360000.0,160405520000.0,141091230000.0,100604320000.0
2232.0,131654520000.0,159182700000.0,136015700000.0,101572410000.0
2233.0,130109990000.0,162888500000.0,134467200000.0,103133390000.0
2234.0,129557020000.0,158162670000.0,139526620000.0,103004780000.0
2235.0,127060435000.0,154548800000.0,136489120000.0,101855430000.0
2236.0,126409105000.0,161792690000.0,134566440000.0,101711480000.0
2237.0,124231770000.0,164968250000.0,128838970000.0,102880650000.0
2238.0,123366380000.0,166199130000.0,123079520000.0,100027195000.0
2239.0,125739930000.0,162311650000.0,120750570000.0,98732620000.0
2240.0,123190480000.0,160712470000.0,120191800000.0,100434290000.0
2241.0,124040180000.0,160327060000.0,116147010000.0,101556490000.0
2242.0,128130350000.0,157055550000.0,113456070000.0,100884970000.0
2243.0,128758145000.0,154818020000.0,109962330000.0,100464790000.0
2244.0,127030665000.0,154064190000.0,109133510000.0,103025100000.0
2245.0,131303580000.0,152935450000.0,106991526000.0,101965914000.0
2246.0,128306050000.0,152868780000.0,104101910000.0,99565940000.0
2247.0,126622900000.0,153085530000.0,101197930000.0,99676510000.0
2248.0,128911340000.0,161036620000.0,96650700000.0,101363910000.0
2249.0,126104370000.0,160994000000.0,99660600000.0,102572680000.0
2250.0,126585460000.0,160152630000.0,97122290000.0,100851106000.0
2251.0,124786880000.0,156098020000.0,95507090000.0,100829905000.0
2252.0,124707594000.0,150841590000.0,93512600000.0,100414366000.0
2253.0,127192080000.0,150215500000.0,93490490000.0,101682600000.0
2254.0,129605430000.0,146977130000.0,90270430000.0,102181810000.0
2255.0,132554146000.0,143908390000.0,86130950000.0,100953840000.0
2256.0,132476084000.0,144526330000.0,87792960000.0,100970490000.0
2257.0,135536250000.0,144858510000.0,85904590000.0,99935850000.0
2258.0,138342220000.0,143668940000.0,88041144000.0,99016570000.0
2259.0,138785930000.0,147195850000.0,88387040000.0,98760230000.0
2260.0,136254470000.0,149079770000.0,85571560000.0,98408825000.0
2261.0,135487300000.0,145825890000.0,82923815000.0,97615430000.0
2262.0,137200870000.0,145300640000.0,79616600000.0,97170570000.0
2263.0,134921806000.0,144395750000.0,76746424000.0,95641710000.0
2264.0,138376410000.0,141940330000.0,89967530000.0,96284520000.0
2265.0,135262010000.0,148317220000.0,88892340000.0,97813920000.0
2266.0,137291950000.0,148378580000.0,88806740000.0,97911420000.0
2267.0,131604790000.0,147417280000.0,93433380000.0,98176340000.0
2268.0,135229590000.0,147015100000.0,95194540000.0,99518970000.0
2269.0,135674690000.0,144337700000.0,94467180000.0,99547980000.0
2270.0,133533510000.0,146299130000.0,93435130000.0,100773470000.0
2271.0,131980560000.0,144992730000.0,93737110000.0,101387936000.0
2272.0,130708410000.0,147887000000.0,92562980000.0,100838270000.0
2273.0,129136560000.0,144233430000.0,95610780000.0,99841786000.0
2274.0,127595086000.0,149413450000.0,91674830000.0,103053860000.0
2275.0,126346250000.0,153386060000.0,89479400000.0,102974570000.0
2276.0,122342375000.0,154841200000.0,84669820000.0,103015460000.0
2277.0,121644630000.0,153582140000.0,83969710000.0,102318720000.0
2278.0,119382510000.0,149362030000.0,81514580000.0,102756516000.0
2279.0,117875230000.0,150961570000.0,80492590000.0,102555615000.0
2280.0,115104800000.0,151010440000.0,78645650000.0,100364575000.0
2281.0,112978395000.0,149644100000.0,76215380000.0,100581830000.0
2282.0,113174420000.0,149873600000.0,73872480000.0,100036740000.0
2283.0,113118080000.0,148297140000.0,74008850000.0,98116755000.0
2284.0,110856086000.0,144856860000.0,73233290000.0,100248020000.0
2285.0,109484670000.0,146490030000.0,74517790000.0,98679955000.0
2286.0,111787060000.0,149155500000.0,72921326000.0,97527850000.0
2287.0,114655880000.0,150525950000.0,73474640000.0,97695860000.0
2288.0,114330770000.0,150815400000.0,74996744000.0,96058655000.0
2289.0,112559770000.0,150022620000.0,82176670000.0,96025730000.0
2290.0,114402170000.0,149151150000.0,81732680000.0,95845550000.0
2291.0,115137310000.0,148590410000.0,81181204000.0,96892790000.0
2292.0,113742225000.0,148814600000.0,81281910000.0,95178670000.0
2293.0,118557745000.0,150210840000.0,83676080000.0,96375720000.0
2294.0,116901405000.0,149419500000.0,85576204000.0,98024320000.0
2295.0,115316040000.0,150729930000.0,88359300000.0,98506210000.0
2296.0,116454190000.0,147744370000.0,84155160000.0,98504290000.0
2297.0,120776430000.0,147664000000.0,80297560000.0,97684080000.0
2298.0,120863350000.0,148129330000.0,79829940000.0,95065040000.0
2299.0,119272720000.0,148367700000.0,77402460000.0,94650790000.0
2300.0,121439430000.0,151581210000.0,75789440000.0,94411930000.0
