time,MPI-ESM-LR,CANESM2,CESM1-CAM5
2193.0,519516230000.0,322940900000.0,261568410000.0
2194.0,519917860000.0,328013250000.0,261976080000.0
2195.0,521511860000.0,337029330000.0,263992070000.0
2196.0,524414580000.0,337078300000.0,262624300000.0
2197.0,534772320000.0,341095650000.0,265570530000.0
2198.0,531024200000.0,342173400000.0,268379720000.0
2199.0,536500730000.0,341419360000.0,268092310000.0
2200.0,536470880000.0,337956700000.0,270269740000.0
2201.0,544004080000.0,339028700000.0,269809470000.0
2202.0,540810770000.0,338642570000.0,266097100000.0
2203.0,543545100000.0,340338800000.0,263624930000.0
2204.0,543010320000.0,352223600000.0,264765930000.0
2205.0,554746000000.0,355101500000.0,264355630000.0
2206.0,547135300000.0,357179600000.0,260451530000.0
2207.0,543622370000.0,360336620000.0,258762950000.0
2208.0,537077700000.0,358251760000.0,259512000000.0
2209.0,537181700000.0,351889030000.0,263374320000.0
2210.0,529621700000.0,352804770000.0,262141000000.0
2211.0,524808650000.0,352492400000.0,260631500000.0
2212.0,523216320000.0,355838430000.0,260153180000.0
2213.0,526483620000.0,362047930000.0,257536560000.0
2214.0,530365700000.0,360177630000.0,261401200000.0
2215.0,534816720000.0,354704030000.0,264710160000.0
2216.0,533638940000.0,353214330000.0,267583720000.0
2217.0,528839840000.0,356788100000.0,271959490000.0
2218.0,533419230000.0,351348460000.0,271350800000.0
2219.0,535372900000.0,356606100000.0,271850650000.0
2220.0,528215500000.0,358548000000.0,273695980000.0
2221.0,533352640000.0,356396800000.0,271766600000.0
2222.0,536298160000.0,351465140000.0,268870140000.0
2223.0,536900440000.0,344045520000.0,268411010000.0
2224.0,538035750000.0,344543000000.0,271217840000.0
2225.0,540958800000.0,347795980000.0,269945590000.0
2226.0,528982080000.0,342677300000.0,265570810000.0
2227.0,525482750000.0,342489070000.0,265646230000.0
2228.0,530187000000.0,339559000000.0,266460430000.0
2229.0,529070400000.0,337043900000.0,265033120000.0
2230.0,531759140000.0,335782100000.0,264009120000.0
2231.0,532802630000.0,333738250000.0,263593510000.0
2232.0,538012220000.0,337222270000.0,263714050000.0
2233.0,541949720000.0,337415080000.0,265056940000.0
2234.0,534811570000.0,338038900000.0,267972460000.0
2235.0,534768880000.0,343253800000.0,267855070000.0
2236.0,541061000000.0,342786670000.0,275038270000.0
2237.0,538629900000.0,347182170000.0,278391030000.0
2238.0,539352100000.0,346557380000.0,277442170000.0
2239.0,540238700000.0,344266150000.0,273309970000.0
2240.0,544090950000.0,353541320000.0,273658460000.0
2241.0,543071630000.0,353676460000.0,273105170000.0
2242.0,537484400000.0,353625280000.0,272946450000.0
2243.0,543041500000.0,351902330000.0,272620720000.0
2244.0,559264760000.0,355380230000.0,270720070000.0
2245.0,571817600000.0,353628060000.0,275130580000.0
2246.0,575006640000.0,345834000000.0,274880600000.0
2247.0,574417530000.0,343360770000.0,272501540000.0
2248.0,584292300000.0,340189840000.0,272955100000.0
2249.0,581964500000.0,353072970000.0,269583060000.0
2250.0,585628500000.0,351763040000.0,268055720000.0
2251.0,583468800000.0,350944560000.0,269597500000.0
2252.0,579178860000.0,355772860000.0,267503350000.0
2253.0,577770700000.0,352127060000.0,266058580000.0
2254.0,583565600000.0,364024660000.0,269796160000.0
2255.0,586274240000.0,363773720000.0,269992570000.0
2256.0,593788400000.0,370690750000.0,271626030000.0
2257.0,595134500000.0,369986080000.0,270906690000.0
2258.0,591366000000.0,376327770000.0,268405900000.0
2259.0,591561950000.0,381058200000.0,270136260000.0
2260.0,584748960000.0,377902070000.0,268601900000.0
2261.0,580985200000.0,368727260000.0,266752540000.0
2262.0,579787500000.0,366774100000.0,268903580000.0
2263.0,592179000000.0,372534200000.0,267653000000.0
2264.0,593841950000.0,394232040000.0,268878430000.0
2265.0,588758250000.0,406530230000.0,275538770000.0
2266.0,588839700000.0,402378600000.0,278228630000.0
2267.0,580993200000.0,398307720000.0,281441400000.0
2268.0,582994000000.0,401828900000.0,284303030000.0
2269.0,581617800000.0,408497100000.0,281080860000.0
2270.0,584195500000.0,408760600000.0,282943200000.0
2271.0,574599900000.0,402586530000.0,284156950000.0
2272.0,594183060000.0,404230000000.0,280543230000.0
2273.0,593415630000.0,394987100000.0,280172950000.0
2274.0,594874340000.0,395337500000.0,279523820000.0
2275.0,596953300000.0,385943800000.0,276904800000.0
2276.0,586776840000.0,383677560000.0,276766650000.0
2277.0,592352500000.0,388707250000.0,276962540000.0
2278.0,596422800000.0,386168550000.0,274308730000.0
2279.0,595813800000.0,382157400000.0,276049000000.0
2280.0,603551100000.0,383138630000.0,285681680000.0
2281.0,599555440000.0,393362100000.0,289242800000.0
2282.0,598620700000.0,391792720000.0,289227440000.0
2283.0,613470100000.0,399521220000.0,291358540000.0
2284.0,603554100000.0,395213140000.0,293863000000.0
2285.0,600293050000.0,394785130000.0,295193770000.0
2286.0,598461200000.0,389377430000.0,293707780000.0
2287.0,603710500000.0,384823160000.0,292756100000.0
2288.0,601865400000.0,382892900000.0,292794800000.0
2289.0,602062850000.0,390150700000.0,290128400000.0
2290.0,610730800000.0,386907670000.0,291095250000.0
2291.0,614758700000.0,378066340000.0,291921630000.0
2292.0,611145900000.0,380550550000.0,295845070000.0
2293.0,606676700000.0,383811260000.0,295392870000.0
2294.0,607646600000.0,386058220000.0,291346640000.0
2295.0,616278260000.0,385301770000.0,288173230000.0
2296.0,616462900000.0,380366500000.0,286416470000.0
2297.0,609863340000.0,379396200000.0,289344850000.0
2298.0,607495000000.0,382578700000.0,290825340000.0
2299.0,618791630000.0,386201200000.0,288728940000.0
2300.0,618255000000.0,383335860000.0,286684700000.0
