time,CCSM4,MPI-ESM-LR,CSIRO-MK3-6-0
2193.0,14902214000.0,4198753000.0,5675704000.0
2194.0,14638654000.0,4234576000.0,5657431600.0
2195.0,14721044000.0,4216651500.0,5774192600.0
2196.0,14692535000.0,4057042700.0,5388491300.0
2197.0,14759736000.0,4130041000.0,5121931000.0
2198.0,14276770000.0,4129298700.0,5181785000.0
2199.0,14463600000.0,3960692700.0,5015665700.0
2200.0,14190885000.0,4009583000.0,5154272000.0
2201.0,14388199000.0,3925889300.0,5111097300.0
2202.0,14658884000.0,3707163000.0,4911243300.0
2203.0,13981459000.0,3636148200.0,4542641700.0
2204.0,13528063000.0,3777398000.0,4370400000.0
2205.0,13406748000.0,3873516500.0,4271768600.0
2206.0,13366453000.0,3807986200.0,3929277700.0
2207.0,13535601000.0,3818207700.0,3826158300.0
2208.0,13197914000.0,3778219300.0,3750461400.0
2209.0,12950481000.0,3784811000.0,3532258300.0
2210.0,13084724000.0,3845145000.0,3365989400.0
2211.0,13119448000.0,3788073500.0,3824285000.0
2212.0,12722042000.0,3718751000.0,3907077600.0
2213.0,12723666000.0,3705823700.0,3905575700.0
2214.0,12571453000.0,3796218400.0,3839440100.0
2215.0,12465368000.0,3680025000.0,3764289500.0
2216.0,12186600000.0,3821708000.0,4135519200.0
2217.0,12422810000.0,3873051000.0,3845745200.0
2218.0,12448939000.0,3796960800.0,3590783000.0
2219.0,12230112000.0,3672682800.0,3504583700.0
2220.0,12204991000.0,3543401700.0,3336892200.0
2221.0,12119278000.0,3491902700.0,3275131600.0
2222.0,11817700000.0,3373517600.0,3293673000.0
2223.0,11488818000.0,3378741500.0,3289976300.0
2224.0,11872244000.0,3369050600.0,3318322200.0
2225.0,11867165000.0,3302638300.0,3700982500.0
2226.0,11729096000.0,3086125800.0,3650563000.0
2227.0,11513525000.0,3017243600.0,3692927500.0
2228.0,11217508000.0,2874994000.0,3907549400.0
2229.0,10954302000.0,2754041300.0,5082968600.0
2230.0,11028012000.0,2754911500.0,4781618000.0
2231.0,11279569000.0,2686308000.0,4221920500.0
2232.0,10817781000.0,2577002200.0,4028845800.0
2233.0,10580964000.0,2574124500.0,3825895700.0
2234.0,10233240000.0,2564350200.0,3877942300.0
2235.0,9869210000.0,2497603800.0,3769107200.0
2236.0,9972120000.0,2478645200.0,3797446000.0
2237.0,10219474000.0,2499487000.0,3947312000.0
2238.0,10289687000.0,2510819600.0,4166041300.0
2239.0,10374437000.0,2481412900.0,4255534300.0
2240.0,10056169000.0,2412493000.0,4815801000.0
2241.0,9961823000.0,2349222100.0,4389462000.0
2242.0,9905331000.0,2386977800.0,3988001000.0
2243.0,9806282000.0,2524429600.0,4076794400.0
2244.0,10085562000.0,2517993500.0,4440843000.0
2245.0,10345359000.0,2619826200.0,4519514000.0
2246.0,10295208000.0,2784154600.0,4085569300.0
2247.0,10237982000.0,2816350700.0,3927270100.0
2248.0,10155877000.0,2813143300.0,3920575500.0
2249.0,9952897000.0,2742417200.0,3687266000.0
2250.0,10582196000.0,2772638700.0,3865373700.0
2251.0,10333164000.0,2749995300.0,3593453000.0
2252.0,10246725000.0,2649919200.0,3587133400.0
2253.0,9959011000.0,2599704800.0,3634419700.0
2254.0,10156797000.0,2497798400.0,3635315200.0
2255.0,9997860000.0,2451397400.0,3244957700.0
2256.0,9877554000.0,2395840500.0,3018758100.0
2257.0,9905194000.0,2435422200.0,3035070000.0
2258.0,9906070000.0,2532290300.0,2828114700.0
2259.0,9896914000.0,2580404200.0,2762663700.0
2260.0,9712422000.0,2573585700.0,2854080800.0
2261.0,9745186000.0,2555694600.0,2784619500.0
2262.0,9856598000.0,2523460900.0,2909976300.0
2263.0,9904328000.0,2513974500.0,3476953600.0
2264.0,9599074000.0,2471955000.0,3365153000.0
2265.0,9388737000.0,2407679500.0,3473930000.0
2266.0,9121009000.0,2433593900.0,3330479900.0
2267.0,9174726000.0,2403578600.0,3062899000.0
2268.0,9104503000.0,2381811000.0,2743750400.0
2269.0,9083636000.0,2389573400.0,2897163300.0
2270.0,8882179000.0,2409370400.0,3252735200.0
2271.0,8955185000.0,2411515000.0,3123156000.0
2272.0,9217089000.0,2431030300.0,2979698200.0
2273.0,9487790000.0,2405698000.0,2871355100.0
2274.0,9554919000.0,2372007400.0,3023215000.0
2275.0,9487612000.0,2435653600.0,2850733000.0
2276.0,9586433000.0,2454073900.0,2630250000.0
2277.0,9085568000.0,2403575800.0,2720658700.0
2278.0,8874635000.0,2383389400.0,2546496300.0
2279.0,9082843000.0,2358725400.0,2538890800.0
2280.0,9212240000.0,2306391000.0,3042470400.0
2281.0,9284989000.0,2298520000.0,3022651000.0
2282.0,9098055000.0,2316764200.0,2680083000.0
2283.0,9100080000.0,2228749300.0,2411861500.0
2284.0,9158262000.0,2284969000.0,2461348900.0
2285.0,9203929000.0,2250064000.0,2543582500.0
2286.0,9117499000.0,2239526100.0,2362771000.0
2287.0,9077319000.0,2186890800.0,2269409800.0
2288.0,8853060000.0,2204741400.0,2183598800.0
2289.0,8627625000.0,2151814000.0,2101701000.0
2290.0,9204534000.0,2158743300.0,2138348300.0
2291.0,9127183000.0,2121939200.0,2036785700.0
2292.0,9017316000.0,2249268700.0,2020721500.0
2293.0,8974724000.0,2304495400.0,2193026300.0
2294.0,9187923000.0,2256437500.0,2653505000.0
2295.0,9102551000.0,2258944000.0,2735940600.0
2296.0,9043625000.0,2154524200.0,3888180200.0
2297.0,9026994000.0,2202505000.0,3252288500.0
2298.0,8768869000.0,2186262800.0,2822440000.0
2299.0,9063618000.0,2169834500.0,3072973300.0
2300.0,8913591000.0,2106444300.0,2910776300.0
