time,CESM1-CAM5,CCSM4
2000.0,869247400000.0,869247400000.0
2001.0,869160700000.0,869160700000.0
2002.0,866940940000.0,866940940000.0
2003.0,865062400000.0,865062400000.0
2004.0,861031500000.0,861031500000.0
2005.0,857439400000.0,857439400000.0
2006.0,847826500000.0,847826500000.0
2007.0,835716800000.0,835716800000.0
2008.0,825610300000.0,825610300000.0
2009.0,823401600000.0,823401600000.0
2010.0,805672450000.0,805672450000.0
2011.0,793252100000.0,793252100000.0
2012.0,787780530000.0,787780530000.0
2013.0,775046500000.0,775046500000.0
2014.0,770802200000.0,770802200000.0
2015.0,759412000000.0,759412000000.0
2016.0,754134940000.0,754134940000.0
2017.0,744729800000.0,744729800000.0
2018.0,736840500000.0,736840500000.0
2019.0,725345300000.0,725345300000.0
2020.0,718000500000.0,718000500000.0
2021.0,713915560000.0,706154700000.0
2022.0,699092400000.0,694152800000.0
2023.0,697725800000.0,687766400000.0
2024.0,681773040000.0,676691900000.0
2025.0,677674100000.0,671144800000.0
2026.0,672272550000.0,663703700000.0
2027.0,664816300000.0,656567400000.0
2028.0,649313900000.0,656918400000.0
2029.0,624847100000.0,644457300000.0
2030.0,619196600000.0,635780100000.0
2031.0,603794500000.0,629659800000.0
2032.0,593202900000.0,623337800000.0
2033.0,597614000000.0,610441500000.0
2034.0,586788800000.0,598620800000.0
2035.0,571263750000.0,578293330000.0
2036.0,552328700000.0,572257200000.0
2037.0,536162240000.0,558783860000.0
2038.0,530052200000.0,549775700000.0
2039.0,514519140000.0,526390030000.0
2040.0,510066070000.0,517286600000.0
2041.0,505529860000.0,510414780000.0
2042.0,499376620000.0,499840800000.0
2043.0,492356700000.0,490616200000.0
2044.0,481890730000.0,482529440000.0
2045.0,464892260000.0,469464840000.0
2046.0,457964620000.0,456075380000.0
2047.0,446697570000.0,450629600000.0
2048.0,446291670000.0,439554800000.0
2049.0,441939800000.0,427842300000.0
2050.0,434325900000.0,417436100000.0
2051.0,426066350000.0,407188100000.0
2052.0,417102140000.0,401132450000.0
2053.0,407831200000.0,396399200000.0
2054.0,399525120000.0,378424600000.0
2055.0,388475450000.0,370526600000.0
2056.0,385618840000.0,361945860000.0
2057.0,382609420000.0,354243500000.0
2058.0,379195700000.0,342740340000.0
2059.0,374107370000.0,336657680000.0
2060.0,367930080000.0,338547100000.0
2061.0,364505170000.0,338291060000.0
2062.0,356303040000.0,336165470000.0
2063.0,347478130000.0,332809830000.0
2064.0,336065530000.0,325399000000.0
2065.0,325191370000.0,317384230000.0
2066.0,316180500000.0,312939940000.0
2067.0,304416820000.0,307351200000.0
2068.0,292365340000.0,300142600000.0
2069.0,284001040000.0,290366980000.0
2070.0,279206070000.0,286367600000.0
2071.0,269574880000.0,278239500000.0
2072.0,260498500000.0,274344740000.0
2073.0,253744790000.0,273394170000.0
2074.0,248085990000.0,268546950000.0
2075.0,239258930000.0,257385190000.0
2076.0,229255170000.0,246854320000.0
2077.0,221098360000.0,238161940000.0
2078.0,211842920000.0,230611880000.0
2079.0,206894890000.0,224731920000.0
2080.0,198454250000.0,220748940000.0
2081.0,189940480000.0,216286820000.0
2082.0,185847000000.0,205813420000.0
2083.0,181250640000.0,202543070000.0
2084.0,178613110000.0,199954040000.0
2085.0,175427620000.0,194810990000.0
2086.0,170993170000.0,186585300000.0
2087.0,165863370000.0,180873310000.0
2088.0,160317400000.0,178754950000.0
2089.0,156889710000.0,176440200000.0
2090.0,152591100000.0,174690960000.0
2091.0,148075350000.0,171278350000.0
2092.0,142543240000.0,168412380000.0
2093.0,138425840000.0,167839170000.0
2094.0,132590090000.0,165342090000.0
2095.0,129020930000.0,160562450000.0
2096.0,125916815000.0,158862160000.0
2097.0,121820540000.0,156275310000.0
2098.0,119701000000.0,154440730000.0
2099.0,117427210000.0,152634260000.0
2100.0,115897910000.0,151491790000.0
2101.0,116050910000.0,148691650000.0
2102.0,112930600000.0,147064180000.0
2103.0,108558160000.0,144946800000.0
2104.0,108126050000.0,143436730000.0
2105.0,107322460000.0,142566150000.0
2106.0,108215040000.0,142384580000.0
2107.0,107457060000.0,140769000000.0
2108.0,106624320000.0,139752910000.0
2109.0,103978930000.0,138474670000.0
2110.0,104150930000.0,136083554000.0
2111.0,104580874000.0,136637520000.0
2112.0,102055650000.0,136564590000.0
2113.0,99858810000.0,136805360000.0
2114.0,98537054000.0,142482590000.0
2115.0,97895050000.0,140805620000.0
2116.0,98001600000.0,139482170000.0
2117.0,95744110000.0,136292810000.0
2118.0,94055350000.0,133624190000.0
2119.0,92475680000.0,132416480000.0
2120.0,92334600000.0,132092850000.0
2121.0,89983220000.0,133033710000.0
2122.0,87530600000.0,132247160000.0
2123.0,86164770000.0,136519690000.0
2124.0,83786150000.0,136376310000.0
2125.0,84478970000.0,135312690000.0
2126.0,85613910000.0,136055750000.0
2127.0,83870680000.0,136112390000.0
2128.0,83917080000.0,135389310000.0
2129.0,86321005000.0,134091270000.0
2130.0,84506000000.0,133599070000.0
2131.0,83311770000.0,133448260000.0
2132.0,81292345000.0,131883960000.0
2133.0,79712910000.0,131930595000.0
2134.0,78981100000.0,130683085000.0
2135.0,77035856000.0,126632985000.0
2136.0,75836680000.0,124636870000.0
2137.0,74287030000.0,125108110000.0
2138.0,73226764000.0,121171240000.0
2139.0,72192210000.0,120994100000.0
2140.0,73820310000.0,117017936000.0
2141.0,74537100000.0,113880890000.0
2142.0,76092300000.0,111683805000.0
2143.0,77644310000.0,110625660000.0
2144.0,77794930000.0,110623360000.0
2145.0,76562120000.0,108771270000.0
2146.0,77552930000.0,106372980000.0
2147.0,76928780000.0,104386855000.0
2148.0,77185530000.0,104641946000.0
2149.0,76409650000.0,103763600000.0
2150.0,76143870000.0,99451370000.0
2151.0,76081210000.0,98056970000.0
2152.0,74719640000.0,96853830000.0
2153.0,74297704000.0,95985520000.0
2154.0,75318870000.0,96306676000.0
2155.0,75201050000.0,97914160000.0
2156.0,74333010000.0,98576440000.0
2157.0,71777700000.0,99052380000.0
2158.0,71268794000.0,99297260000.0
2159.0,70815465000.0,98447925000.0
2160.0,71107400000.0,97283465000.0
2161.0,70472410000.0,97093450000.0
2162.0,70884780000.0,97552460000.0
2163.0,70794390000.0,97095025000.0
2164.0,69578640000.0,97538850000.0
2165.0,68955340000.0,97888270000.0
2166.0,68481130000.0,96666950000.0
2167.0,67741565000.0,95997936000.0
2168.0,67208750000.0,95433466000.0
2169.0,67323260000.0,93788815000.0
2170.0,66343096000.0,94555200000.0
2171.0,66113212000.0,93761400000.0
2172.0,65305723000.0,95743870000.0
2173.0,66042830000.0,94245520000.0
2174.0,66223473000.0,94666720000.0
2175.0,67209617000.0,95215436000.0
2176.0,68593260000.0,95529360000.0
2177.0,68502460000.0,95070540000.0
2178.0,68354920000.0,96940830000.0
2179.0,67173183000.0,98197350000.0
2180.0,65508053000.0,97945560000.0
2181.0,66378715000.0,96206890000.0
2182.0,65686930000.0,94935480000.0
2183.0,66587144000.0,95589835000.0
2184.0,66225110000.0,95439380000.0
2185.0,66674573000.0,95320334000.0
2186.0,64896905000.0,96596430000.0
2187.0,63175315000.0,95880720000.0
2188.0,64340750000.0,97589000000.0
2189.0,63210820000.0,96998050000.0
2190.0,64386937000.0,99399960000.0
2191.0,64800182000.0,98151790000.0
2192.0,64546740000.0,98417400000.0
2193.0,66050822000.0,97678050000.0
2194.0,66813764000.0,96420510000.0
2195.0,67110110000.0,96416070000.0
2196.0,66439807000.0,96279716000.0
2197.0,65428230000.0,96513290000.0
2198.0,65296536000.0,96378230000.0
2199.0,65694870000.0,97130004000.0
2200.0,62793884000.0,98314980000.0
2201.0,61423796000.0,97250950000.0
2202.0,59722605000.0,95173070000.0
2203.0,60247670000.0,94658540000.0
2204.0,61506340000.0,95773150000.0
2205.0,61728817000.0,94655136000.0
2206.0,63045770000.0,91844070000.0
2207.0,61754053000.0,90461770000.0
2208.0,62231470000.0,90010910000.0
2209.0,61831420000.0,90788720000.0
2210.0,61419663000.0,91625415000.0
2211.0,59946983000.0,91018854000.0
2212.0,59712766000.0,91094426000.0
2213.0,58719203000.0,91596040000.0
2214.0,59055590000.0,93055664000.0
2215.0,60538050000.0,91134110000.0
2216.0,59428630000.0,90182950000.0
2217.0,58931120000.0,89098450000.0
2218.0,58505670000.0,88893520000.0
2219.0,57876955000.0,88113775000.0
2220.0,58384527000.0,86368970000.0
2221.0,57931060000.0,86135830000.0
2222.0,58132910000.0,85200020000.0
2223.0,57790240000.0,84019536000.0
2224.0,59400130000.0,83059770000.0
2225.0,60238623000.0,82466030000.0
2226.0,58639143000.0,82552830000.0
2227.0,58807923000.0,82095866000.0
2228.0,57082372000.0,80821550000.0
2229.0,56819050000.0,81523474000.0
2230.0,56320210000.0,81415890000.0
2231.0,55515587000.0,81488430000.0
2232.0,54674440000.0,82215756000.0
2233.0,54527267000.0,81056490000.0
2234.0,53824627000.0,79045860000.0
2235.0,54029767000.0,79441190000.0
2236.0,53067616000.0,79073080000.0
2237.0,53998473000.0,78780830000.0
2238.0,55258255000.0,79593150000.0
2239.0,55479540000.0,81156240000.0
2240.0,56293270000.0,82650130000.0
2241.0,55690950000.0,83756240000.0
2242.0,56648460000.0,83365180000.0
2243.0,56191574000.0,83160620000.0
2244.0,55020577000.0,85265600000.0
2245.0,54234067000.0,86784220000.0
2246.0,53926457000.0,85774650000.0
2247.0,54428890000.0,85315125000.0
2248.0,54937166000.0,84923850000.0
2249.0,54589720000.0,83634160000.0
2250.0,54191280000.0,85997306000.0
2251.0,52654998000.0,88724730000.0
2252.0,54130123000.0,89583845000.0
2253.0,54722730000.0,89904860000.0
2254.0,54382910000.0,89432170000.0
2255.0,53521750000.0,89635060000.0
2256.0,52267532000.0,88431190000.0
2257.0,53178946000.0,87877440000.0
2258.0,53996384000.0,87018955000.0
2259.0,53951353000.0,87832830000.0
2260.0,52892275000.0,88130175000.0
2261.0,52935530000.0,87491396000.0
2262.0,52596280000.0,87105180000.0
2263.0,52258075000.0,84967940000.0
2264.0,51825240000.0,84925730000.0
2265.0,50605880000.0,85722040000.0
2266.0,49873744000.0,86167330000.0
2267.0,50015370000.0,86255630000.0
2268.0,50503262000.0,86848720000.0
2269.0,48574260000.0,86662640000.0
2270.0,48743158000.0,86732200000.0
2271.0,48293610000.0,86543385000.0
2272.0,46824088000.0,85401660000.0
2273.0,47035250000.0,86419340000.0
2274.0,45935340000.0,86639100000.0
2275.0,45563912000.0,86239260000.0
2276.0,45566964000.0,86159630000.0
2277.0,46077610000.0,85169290000.0
2278.0,47779640000.0,85109660000.0
2279.0,47024610000.0,84052980000.0
2280.0,46899032000.0,83133104000.0
2281.0,46282478000.0,81752550000.0
2282.0,45125267000.0,81642100000.0
2283.0,45234330000.0,81840460000.0
2284.0,45128122000.0,80883335000.0
2285.0,45674740000.0,79440630000.0
2286.0,45418627000.0,80005380000.0
2287.0,45530595000.0,80696656000.0
2288.0,45962998000.0,78861360000.0
2289.0,47632150000.0,76870580000.0
2290.0,48045294000.0,79655970000.0
2291.0,48193890000.0,80769860000.0
2292.0,47553528000.0,80155210000.0
2293.0,47131165000.0,80583830000.0
2294.0,47309332000.0,81845125000.0
2295.0,47576375000.0,83551210000.0
2296.0,45737630000.0,82036020000.0
2297.0,45944280000.0,81524760000.0
2298.0,46330770000.0,80692400000.0
2299.0,46291140000.0,79234425000.0
2300.0,46453920000.0,79459780000.0
