time,MRI-ESM2-0,UKESM1-0-LL,IPSL-CM6A-LR,GFDL-ESM4
2041.0,843826200.0,834652800.0,1009260400.0,1273694800.0
2042.0,807061500.0,798004740.0,991584600.0,1264689200.0
2043.0,787787840.0,766953900.0,1024797100.0,1229092600.0
2044.0,766540200.0,719154800.0,964945000.0,1200632000.0
2045.0,805893100.0,704354750.0,1499302100.0,1155119400.0
2046.0,708397300.0,660355500.0,1020568700.0,1141592700.0
2047.0,827007170.0,604527400.0,903754400.0,1117918000.0
2048.0,718152100.0,574740100.0,848655170.0,1118205200.0
2049.0,657212300.0,545220160.0,819148600.0,1089335900.0
2050.0,636967300.0,527177600.0,794596700.0,1075602700.0
2051.0,620258700.0,503298270.0,766062660.0,1048541600.0
2052.0,669400800.0,479115400.0,724139460.0,1030686500.0
2053.0,598128700.0,471194400.0,694058100.0,1004532500.0
2054.0,1120304900.0,480395070.0,672004030.0,994564740.0
2055.0,693031230.0,481790750.0,647805000.0,1035119740.0
2056.0,588400100.0,420796350.0,663875700.0,988397500.0
2057.0,557958800.0,396902340.0,628702660.0,985674800.0
2058.0,537697800.0,375005150.0,616434750.0,1019279300.0
2059.0,526920400.0,353622400.0,583700800.0,988402500.0
2060.0,629438500.0,337662660.0,556890200.0,947539900.0
2061.0,511029660.0,319651000.0,543652540.0,934994240.0
2062.0,496964160.0,312539620.0,520293300.0,912818300.0
2063.0,564561300.0,296742050.0,510880480.0,905305300.0
2064.0,482380600.0,291688700.0,487315650.0,1004349700.0
2065.0,471352900.0,285533820.0,480735040.0,897967940.0
2066.0,464562720.0,277346370.0,565357060.0,882941700.0
2067.0,458656860.0,262543380.0,1099816800.0,920284860.0
2068.0,453267900.0,265303900.0,541952400.0,873547600.0
2069.0,444498240.0,269993340.0,606351800.0,883856100.0
2070.0,439970080.0,244056510.0,516948830.0,914100860.0
2071.0,483253570.0,237761710.0,670887300.0,852928640.0
2072.0,453983840.0,245706530.0,479969400.0,898894850.0
2073.0,761260600.0,241287920.0,469097340.0,841701200.0
2074.0,486325500.0,250837890.0,621573570.0,832573950.0
2075.0,440336670.0,226655800.0,530423650.0,832843700.0
2076.0,433555870.0,215743220.0,512326430.0,821945700.0
2077.0,443378140.0,213411060.0,465839700.0,811100100.0
2078.0,666249660.0,208976210.0,446620960.0,1157571500.0
2079.0,479406460.0,205664460.0,436905400.0,843024500.0
2080.0,585510400.0,202247220.0,545336400.0,851844600.0
2081.0,451500350.0,225922600.0,443071650.0,849168450.0
2082.0,580694340.0,322607900.0,439434530.0,807251900.0
2083.0,530895700.0,228183490.0,431572100.0,797712000.0
2084.0,534176030.0,208385950.0,425631600.0,795019100.0
2085.0,463465920.0,197876930.0,440403600.0,817980160.0
2086.0,508697920.0,423602530.0,430037600.0,791125000.0
2087.0,486111140.0,301540450.0,609166100.0,787392640.0
2088.0,455275840.0,227187900.0,419904960.0,1114418600.0
2089.0,467590600.0,209401250.0,545515500.0,990429760.0
2090.0,581952640.0,354608160.0,430891420.0,802125630.0
2091.0,478452060.0,253821780.0,408665280.0,783965600.0
2092.0,533258620.0,231597920.0,458812030.0,780808700.0
2093.0,462315620.0,217011410.0,531398850.0,782347260.0
2094.0,598128300.0,215402910.0,475031740.0,781281340.0
2095.0,504554300.0,247957330.0,436720100.0,771951300.0
2096.0,644282000.0,441146080.0,736664640.0,776102900.0
2097.0,554528500.0,242678930.0,506596100.0,824644900.0
2098.0,1177282400.0,231265040.0,489410600.0,782456500.0
2099.0,961726140.0,243279740.0,865194940.0,780811140.0
2100.0,715094660.0,224177180.0,530486300.0,778343700.0
