time,MRI-ESM2-0,CANESM5,CESM2-WACCM,ACCESS-CM2,ACCESS-ESM1-5,IPSL-CM6A-LR
2033.0,2497549400000.0,2338319200000.0,2500736600000.0,2613090000000.0,2506017000000.0,2568684600000.0
2034.0,2466712400000.0,2317695600000.0,2476157000000.0,2604567600000.0,2473166600000.0,2538532000000.0
2035.0,2443374200000.0,2254964800000.0,2479260400000.0,2574526000000.0,2435099700000.0,2512058300000.0
2036.0,2416216600000.0,2214809000000.0,2474185000000.0,2542286100000.0,2408171000000.0,2499429000000.0
2037.0,2390180000000.0,2174821200000.0,2453504000000.0,2522165000000.0,2374366000000.0,2486414900000.0
2038.0,2347093700000.0,2140591800000.0,2430223800000.0,2511238300000.0,2349922300000.0,2470249500000.0
2039.0,2305493600000.0,2079900700000.0,2401473000000.0,2484735600000.0,2344357700000.0,2444086500000.0
2040.0,2288495600000.0,2086526900000.0,2366511800000.0,2444778800000.0,2319879200000.0,2419189000000.0
2041.0,2252893800000.0,2054849700000.0,2321674700000.0,2424244000000.0,2301084800000.0,2382888700000.0
2042.0,2221276700000.0,2010290200000.0,2301884600000.0,2392822000000.0,2285029600000.0,2355080500000.0
2043.0,2192564200000.0,1963151000000.0,2267252500000.0,2362301200000.0,2248479900000.0,2327512400000.0
2044.0,2161226000000.0,1934229600000.0,2235116000000.0,2331545400000.0,2228700300000.0,2307373700000.0
2045.0,2123481700000.0,1939052200000.0,2202254000000.0,2301622500000.0,2203913800000.0,2278844300000.0
2046.0,2085542800000.0,1922337600000.0,2176429200000.0,2274396000000.0,2178059500000.0,2256665000000.0
2047.0,2049464100000.0,1868778000000.0,2142257400000.0,2220682400000.0,2158064000000.0,2228744400000.0
2048.0,2014541600000.0,1837080600000.0,2118737200000.0,2185288700000.0,2113999200000.0,2197912700000.0
2049.0,1974881500000.0,1790044800000.0,2093752300000.0,2160322200000.0,2076901600000.0,2171658000000.0
2050.0,1944595000000.0,1760160900000.0,2071110000000.0,2134109000000.0,2050828100000.0,2140401700000.0
2051.0,1913336500000.0,1725009600000.0,2038439500000.0,2087815700000.0,2014876100000.0,2099401600000.0
2052.0,1884657500000.0,1689096700000.0,1995655100000.0,2052477800000.0,1986662600000.0,2069290700000.0
2053.0,1835995600000.0,1652088400000.0,1950670100000.0,2037320600000.0,1955765700000.0,2034265100000.0
2054.0,1815296600000.0,1599726300000.0,1927564100000.0,2007151700000.0,1929957700000.0,1995781600000.0
2055.0,1774586600000.0,1556281300000.0,1893534000000.0,1972139600000.0,1905071900000.0,1960138100000.0
2056.0,1743367000000.0,1514924700000.0,1851274400000.0,1936704500000.0,1885384900000.0,1924388900000.0
2057.0,1718801100000.0,1479055100000.0,1842419300000.0,1914051800000.0,1853662000000.0,1894262800000.0
2058.0,1686296900000.0,1450622300000.0,1810497400000.0,1887377800000.0,1824786000000.0,1851909500000.0
2059.0,1653886600000.0,1415724000000.0,1771261800000.0,1857442800000.0,1786031900000.0,1807774100000.0
2060.0,1622963500000.0,1383238500000.0,1739898100000.0,1832069000000.0,1768539200000.0,1764616400000.0
2061.0,1592229500000.0,1354335300000.0,1706888300000.0,1800555200000.0,1735416700000.0,1740655700000.0
2062.0,1556737600000.0,1318014200000.0,1684281100000.0,1767693900000.0,1697798300000.0,1705801800000.0
2063.0,1523785100000.0,1296962000000.0,1663680900000.0,1735598300000.0,1671456500000.0,1673498300000.0
2064.0,1479301300000.0,1259777800000.0,1629617000000.0,1712779600000.0,1643003100000.0,1643064000000.0
2065.0,1457664800000.0,1227709700000.0,1600986300000.0,1675396600000.0,1613123600000.0,1608062300000.0
2066.0,1436132200000.0,1181937300000.0,1576211700000.0,1637336100000.0,1581250500000.0,1570843800000.0
2067.0,1407998800000.0,1153986000000.0,1546311700000.0,1608167500000.0,1538040000000.0,1544456000000.0
2068.0,1374774200000.0,1128821800000.0,1504354900000.0,1563766300000.0,1505236400000.0,1513404900000.0
2069.0,1354441300000.0,1096353840000.0,1479657000000.0,1538206100000.0,1471061400000.0,1483544200000.0
2070.0,1333323500000.0,1071794200000.0,1441972100000.0,1503007200000.0,1438460000000.0,1448058200000.0
2071.0,1301142200000.0,1042596300000.0,1413473800000.0,1469686200000.0,1402137700000.0,1416541900000.0
2072.0,1275691400000.0,1017141500000.0,1382328700000.0,1438823000000.0,1371337300000.0,1388064800000.0
2073.0,1262914900000.0,984982360000.0,1351086000000.0,1404334400000.0,1346406700000.0,1352644800000.0
2074.0,1246576000000.0,968682700000.0,1319128700000.0,1369187400000.0,1315776000000.0,1322054200000.0
2075.0,1220851100000.0,943910400000.0,1288075600000.0,1337512800000.0,1280331100000.0,1292485400000.0
2076.0,1191592600000.0,916941960000.0,1270218800000.0,1294600900000.0,1232665200000.0,1258789000000.0
2077.0,1171164500000.0,891102500000.0,1241090800000.0,1264426500000.0,1196291000000.0,1223353800000.0
2078.0,1146765600000.0,872741340000.0,1211047000000.0,1227616400000.0,1170450700000.0,1193150500000.0
2079.0,1119074800000.0,850106200000.0,1180810300000.0,1196720100000.0,1141022700000.0,1155423800000.0
2080.0,1094532500000.0,827585400000.0,1158082500000.0,1170475800000.0,1105643700000.0,1113720500000.0
2081.0,1078063100000.0,814493860000.0,1143064600000.0,1133267800000.0,1075982800000.0,1078469300000.0
2082.0,1056057900000.0,800031640000.0,1111870100000.0,1106146600000.0,1052833940000.0,1036133700000.0
2083.0,1045509200000.0,770170700000.0,1078036460000.0,1071583600000.0,1023228840000.0,997566800000.0
2084.0,1014537400000.0,745581450000.0,1056127400000.0,1043868400000.0,989962500000.0,964892800000.0
2085.0,995657400000.0,727057040000.0,1032805200000.0,1019218760000.0,962508750000.0,934753100000.0
2086.0,970527870000.0,706777840000.0,1009117500000.0,985041530000.0,933470700000.0,895242530000.0
2087.0,950555050000.0,677325000000.0,983915560000.0,959174540000.0,914588600000.0,863195040000.0
2088.0,934753500000.0,659977000000.0,959492000000.0,943293000000.0,891562750000.0,823615950000.0
2089.0,912308900000.0,637544560000.0,938148800000.0,918601300000.0,859889100000.0,793506700000.0
2090.0,893950030000.0,611856100000.0,916735800000.0,898597400000.0,832380140000.0,761693600000.0
2091.0,874946300000.0,594819700000.0,886007100000.0,868805600000.0,807413000000.0,723608140000.0
2092.0,856106100000.0,575472340000.0,859850150000.0,840274800000.0,787565300000.0,686741600000.0
2093.0,835605000000.0,557902140000.0,833179700000.0,805442100000.0,758946800000.0,655597700000.0
2094.0,814150400000.0,536608340000.0,809936500000.0,788869100000.0,731636800000.0,626237960000.0
2095.0,794690700000.0,516058480000.0,794292000000.0,769617950000.0,708035350000.0,599852200000.0
2096.0,771192850000.0,494519420000.0,769458900000.0,748197200000.0,688453600000.0,571939400000.0
2097.0,751494760000.0,475967500000.0,752423900000.0,731147670000.0,664112400000.0,545079000000.0
2098.0,727109300000.0,459184900000.0,723859100000.0,707423440000.0,640322500000.0,518927450000.0
2099.0,703191300000.0,442215460000.0,702792140000.0,683926200000.0,621374100000.0,495040270000.0
2100.0,684390900000.0,426837770000.0,676122070000.0,659386200000.0,597164300000.0,473513460000.0
2101.0,667486900000.0,410898270000.0,659996400000.0,638218000000.0,577070000000.0,450590150000.0
2102.0,651405800000.0,397207100000.0,637168800000.0,610378700000.0,557747500000.0,425153430000.0
2103.0,634718400000.0,385814500000.0,615978960000.0,590450100000.0,535676980000.0,400543250000.0
2104.0,618123800000.0,375692000000.0,595586840000.0,565765100000.0,515872500000.0,377868300000.0
2105.0,597566950000.0,365582940000.0,577664650000.0,540345860000.0,497619340000.0,354497430000.0
2106.0,578657850000.0,352165270000.0,556559240000.0,518734840000.0,482375300000.0,335775470000.0
2107.0,558455700000.0,338956650000.0,539563100000.0,495615180000.0,461889540000.0,316108900000.0
2108.0,538467400000.0,332028770000.0,521634940000.0,472509780000.0,446944150000.0,296339900000.0
2109.0,518164740000.0,316944700000.0,505559420000.0,451413800000.0,429368340000.0,275221280000.0
2110.0,501784150000.0,306949200000.0,486874740000.0,425940650000.0,412601900000.0,252673540000.0
2111.0,489259570000.0,295051530000.0,474393940000.0,404134100000.0,400374560000.0,236597180000.0
2112.0,473637300000.0,284522900000.0,456932750000.0,380581100000.0,380993730000.0,221473030000.0
2113.0,461249840000.0,274291870000.0,440821300000.0,364028300000.0,365833100000.0,206809170000.0
2114.0,451960100000.0,271591770000.0,419915800000.0,345731270000.0,351593000000.0,190596890000.0
2115.0,440727080000.0,261642520000.0,406035560000.0,329405630000.0,341362570000.0,179764430000.0
2116.0,427196550000.0,251098320000.0,394557850000.0,306986420000.0,325624230000.0,166750520000.0
2117.0,411856730000.0,242591450000.0,379508400000.0,291513760000.0,315790130000.0,153648560000.0
2118.0,398606070000.0,230796500000.0,363359860000.0,277305920000.0,304444500000.0,142443400000.0
2119.0,380597600000.0,222040560000.0,348846460000.0,262587040000.0,291381500000.0,131825870000.0
2120.0,369062670000.0,215327360000.0,334845180000.0,249884570000.0,279752200000.0,121362040000.0
2121.0,358160830000.0,205857310000.0,319821000000.0,236230980000.0,268042400000.0,113434034000.0
2122.0,349439850000.0,199051670000.0,304291970000.0,220272050000.0,257668780000.0,107433160000.0
2123.0,339092240000.0,196574170000.0,292640130000.0,204890300000.0,248242400000.0,100936650000.0
2124.0,329474150000.0,200103760000.0,279380330000.0,191686930000.0,239718940000.0,95412216000.0
2125.0,319775670000.0,196357730000.0,271687810000.0,178523870000.0,230706250000.0,87852190000.0
2126.0,309972760000.0,192924570000.0,259785870000.0,167770960000.0,221473820000.0,82094540000.0
2127.0,302434840000.0,186669300000.0,250936020000.0,158276700000.0,213254520000.0,76693275000.0
2128.0,293469500000.0,180605760000.0,239863740000.0,149377170000.0,206042990000.0,72192940000.0
2129.0,284818570000.0,176795930000.0,229670520000.0,141416510000.0,199004650000.0,67765170000.0
2130.0,273771610000.0,171474290000.0,222810200000.0,132657275000.0,190873490000.0,63570240000.0
2131.0,263704540000.0,168630170000.0,211409240000.0,127770640000.0,182878370000.0,60134270000.0
2132.0,257107360000.0,170231550000.0,200629320000.0,121047490000.0,175033400000.0,52941976000.0
2133.0,245829710000.0,169777280000.0,193093780000.0,116825645000.0,169265560000.0,47835374000.0
2134.0,243194530000.0,169824490000.0,186006520000.0,111181040000.0,161534480000.0,43597340000.0
2135.0,234049520000.0,166875800000.0,179199920000.0,103541015000.0,155295560000.0,40015330000.0
2136.0,224908030000.0,163813700000.0,174297020000.0,98854350000.0,147816990000.0,36490818000.0
2137.0,217120130000.0,159472090000.0,170553870000.0,94612170000.0,143148020000.0,34216081000.0
2138.0,211009590000.0,157460630000.0,164900340000.0,88309370000.0,139202800000.0,32266500000.0
2139.0,207981220000.0,155229860000.0,157957550000.0,84600060000.0,135598270000.0,30626265000.0
2140.0,201784100000.0,151950520000.0,151915050000.0,78942760000.0,130498126000.0,29625244000.0
2141.0,196210380000.0,147726990000.0,149975060000.0,75081900000.0,126921010000.0,28283400000.0
2142.0,189749180000.0,144443110000.0,144776540000.0,71276000000.0,122689410000.0,27076458000.0
2143.0,182800560000.0,141555580000.0,143060630000.0,68227973000.0,117822300000.0,25704590000.0
2144.0,177925180000.0,141699920000.0,139030120000.0,65906598000.0,112741000000.0,24534917000.0
2145.0,172555960000.0,138739190000.0,133706646000.0,63795945000.0,108596480000.0,24055050000.0
2146.0,166113170000.0,137537200000.0,128304940000.0,60917500000.0,105700110000.0,23598103000.0
2147.0,161855130000.0,135277120000.0,121688870000.0,57848824000.0,100897480000.0,22698906000.0
2148.0,156831420000.0,134787800000.0,118109780000.0,55896728000.0,98149110000.0,21836593000.0
2149.0,153794080000.0,135000550000.0,115556835000.0,52764980000.0,94162665000.0,21066045000.0
2150.0,149162300000.0,133798730000.0,111724740000.0,51156128000.0,92201640000.0,20394297000.0
2151.0,146060120000.0,132648710000.0,106660570000.0,48872330000.0,88489435000.0,19741405000.0
2152.0,141429400000.0,133078065000.0,105880790000.0,48724873000.0,84874450000.0,19306803000.0
2153.0,135858420000.0,131261180000.0,101492970000.0,46257627000.0,81445880000.0,19009044000.0
2154.0,131443380000.0,127659060000.0,97085930000.0,44255250000.0,79013610000.0,18895354000.0
2155.0,127964955000.0,125137850000.0,93041240000.0,42329200000.0,75779650000.0,18319387000.0
2156.0,122035330000.0,123376160000.0,90243310000.0,41044763000.0,72477704000.0,18005051000.0
2157.0,118563200000.0,124215900000.0,86841570000.0,40679113000.0,70041050000.0,17280926000.0
2158.0,115201630000.0,120578605000.0,85000470000.0,39412090000.0,67528000000.0,16637016000.0
2159.0,112323320000.0,119365060000.0,82147320000.0,37863084000.0,65189310000.0,16003998000.0
2160.0,108719866000.0,117054060000.0,77834200000.0,36793385000.0,63433597000.0,15753914000.0
2161.0,106496340000.0,115656610000.0,77003150000.0,37040250000.0,61359153000.0,15136205000.0
2162.0,103689175000.0,121198410000.0,73938290000.0,35462700000.0,59492910000.0,14742135000.0
2163.0,99489760000.0,120211200000.0,72269440000.0,34477687000.0,57168200000.0,14283529000.0
2164.0,96431280000.0,119417905000.0,72427660000.0,33306466000.0,55086453000.0,13924470000.0
2165.0,94497570000.0,118673280000.0,71401490000.0,32479222000.0,53070107000.0,13548977000.0
2166.0,92923820000.0,117253080000.0,71646130000.0,32735300000.0,52225680000.0,13236179000.0
2167.0,89993460000.0,119842160000.0,69986120000.0,31915002000.0,50380010000.0,12928547000.0
2168.0,87742190000.0,118102160000.0,69264810000.0,31302246000.0,48634800000.0,12676914000.0
2169.0,85413540000.0,119028830000.0,68295078000.0,30583700000.0,46607460000.0,12346194000.0
2170.0,82256230000.0,118250710000.0,66860880000.0,29404220000.0,44935590000.0,12268840000.0
2171.0,80719790000.0,116309400000.0,65770540000.0,28437307000.0,43380790000.0,12356822000.0
2172.0,78830180000.0,116168470000.0,64977023000.0,27921380000.0,42378023000.0,12269423000.0
2173.0,76161190000.0,114427730000.0,63723557000.0,28213662000.0,41364240000.0,11827970000.0
2174.0,73993550000.0,113804394000.0,63386644000.0,27028478000.0,40383220000.0,11501474000.0
2175.0,72356225000.0,111769790000.0,63942697000.0,26338218000.0,39148913000.0,11389594000.0
2176.0,70614480000.0,112402596000.0,62424410000.0,25324410000.0,38345675000.0,11418056000.0
2177.0,70688240000.0,111188200000.0,61709410000.0,24439755000.0,37566250000.0,11049993000.0
2178.0,69326360000.0,111765905000.0,60418320000.0,23240432000.0,36901390000.0,10815222000.0
2179.0,68489507000.0,112091275000.0,60322210000.0,22283194000.0,35705190000.0,10833483000.0
2180.0,67127830000.0,111259810000.0,58809745000.0,21232833000.0,34941067000.0,10985368000.0
2181.0,65825976000.0,111174476000.0,58010403000.0,21226738000.0,34416574000.0,10599038000.0
2182.0,64507500000.0,116694790000.0,57859125000.0,20368153000.0,33805200000.0,10404686000.0
2183.0,63395545000.0,114830970000.0,57460890000.0,20086530000.0,32934953000.0,10631481000.0
2184.0,61572930000.0,112942330000.0,57334833000.0,19858145000.0,32144679000.0,10537141000.0
2185.0,61372097000.0,111606690000.0,56855170000.0,19405089000.0,32172014000.0,10367303000.0
2186.0,60958687000.0,111959920000.0,56229925000.0,18430624000.0,31923410000.0,10121698000.0
2187.0,59377656000.0,110246700000.0,55634383000.0,17671190000.0,31363840000.0,9834017000.0
2188.0,58236957000.0,108244190000.0,54303970000.0,17508719000.0,30615052000.0,9623001000.0
2189.0,58325060000.0,106172840000.0,53763980000.0,17018695000.0,30313935000.0,9331345000.0
2190.0,56925000000.0,107145870000.0,53972066000.0,16608462000.0,29838221000.0,9276688000.0
2191.0,56873950000.0,107756780000.0,52832313000.0,15809466000.0,29862853000.0,9069102000.0
2192.0,56032276000.0,108428990000.0,51820420000.0,15467859000.0,30185210000.0,8898890000.0
2193.0,55594750000.0,106492540000.0,52171630000.0,14970749000.0,29350484000.0,8285565000.0
2194.0,54745870000.0,105668590000.0,51010077000.0,14363833000.0,28753730000.0,7292801000.0
2195.0,54167753000.0,107427440000.0,50478313000.0,13786527000.0,28255791000.0,6438363600.0
2196.0,52979073000.0,105371435000.0,49345032000.0,13451803000.0,27949718000.0,5732988400.0
2197.0,51997190000.0,107726560000.0,47535747000.0,13026171000.0,27728165000.0,5099139600.0
2198.0,52223480000.0,108388970000.0,45430560000.0,12819156000.0,27174787000.0,4517226500.0
2199.0,51138052000.0,106369550000.0,45179530000.0,12677796000.0,27117191000.0,3765082000.0
2200.0,50480270000.0,104879120000.0,45216285000.0,12515327000.0,27044235000.0,3088705000.0
2201.0,49438757000.0,104219720000.0,45478187000.0,12365339000.0,26602201000.0,2581286400.0
2202.0,49226380000.0,104711455000.0,44269412000.0,11984285000.0,26218009000.0,1958179500.0
2203.0,48206860000.0,105894715000.0,44557290000.0,11976845000.0,25725310000.0,1761286500.0
2204.0,48058225000.0,105355035000.0,43121762000.0,12431894000.0,25204541000.0,1427129000.0
2205.0,47765967000.0,105395130000.0,43070562000.0,12444060000.0,24583645000.0,1134347300.0
2206.0,46939836000.0,104968690000.0,43452256000.0,12339980000.0,24479318000.0,973649660.0
2207.0,45635564000.0,104566510000.0,41940128000.0,12668211000.0,23945052000.0,858108300.0
2208.0,46106520000.0,103523920000.0,40922850000.0,12554613000.0,23943623000.0,739964300.0
2209.0,44949590000.0,107272710000.0,40342417000.0,12551918000.0,23459699000.0,654297150.0
2210.0,45013692000.0,106040290000.0,40214876000.0,12533297000.0,23040532000.0,566409340.0
2211.0,45235876000.0,104055240000.0,39757533000.0,12462024000.0,22637718000.0,545727600.0
2212.0,43707744000.0,106538656000.0,39602600000.0,12402654000.0,22624672000.0,462501860.0
2213.0,42928520000.0,109246630000.0,38340840000.0,11958603000.0,22439807000.0,394139680.0
2214.0,42788670000.0,115142530000.0,37370253000.0,11632891000.0,22499693000.0,349020640.0
2215.0,43251740000.0,119172850000.0,37290086000.0,11637644000.0,22422116000.0,280755140.0
2216.0,42884354000.0,118284490000.0,36236580000.0,11772433000.0,22331193000.0,279501980.0
2217.0,42732786000.0,116528440000.0,36297486000.0,11580320000.0,22136523000.0,236050020.0
2218.0,42480923000.0,115283930000.0,35772970000.0,11541816000.0,21816380000.0,194105980.0
2219.0,41234910000.0,113710940000.0,35834237000.0,11338833000.0,21491206000.0,162520830.0
2220.0,40741200000.0,113101560000.0,35943522000.0,10927992000.0,20765465000.0,133222570.0
2221.0,40202230000.0,113926160000.0,34893697000.0,10954505000.0,20849748000.0,110383750.0
2222.0,38783906000.0,112966590000.0,34218572000.0,10840196000.0,20810068000.0,85080760.0
2223.0,38766880000.0,116478510000.0,33698488000.0,10858834000.0,20769124000.0,71783490.0
2224.0,38538908000.0,119402520000.0,33881088000.0,10843561000.0,20560722000.0,60913764.0
2225.0,38652715000.0,122064870000.0,33503474000.0,10784143000.0,20768342000.0,57349416.0
2226.0,38205985000.0,123944440000.0,33002950000.0,10554372000.0,20620005000.0,59636300.0
2227.0,37977235000.0,121395330000.0,32733028000.0,10446975000.0,20227955000.0,55090140.0
2228.0,37553037000.0,119863484000.0,32721535000.0,10294532000.0,20243937000.0,50543750.0
2229.0,37526240000.0,118849860000.0,32083702000.0,10221491000.0,20422384000.0,54837544.0
2230.0,37330625000.0,118036770000.0,31748563000.0,10192012000.0,20142600000.0,53981960.0
2231.0,36960305000.0,116049600000.0,30628798000.0,10035829000.0,19960357000.0,53284490.0
2232.0,37334290000.0,117600076000.0,31279288000.0,10012218000.0,19538463000.0,54237700.0
2233.0,37257710000.0,116141695000.0,30468340000.0,9806874000.0,19099982000.0,50645130.0
2234.0,36962580000.0,122166410000.0,29208682000.0,9672515000.0,18919231000.0,50485692.0
2235.0,37051707000.0,121027930000.0,28362610000.0,9748120000.0,18837543000.0,49577320.0
2236.0,36810084000.0,118476520000.0,27834235000.0,9853269000.0,18729376000.0,46350024.0
2237.0,36481300000.0,123226220000.0,28329845000.0,9770168000.0,18580361000.0,45855892.0
2238.0,36360065000.0,121697760000.0,27499880000.0,9775444000.0,18208147000.0,45421256.0
2239.0,36442796000.0,121832415000.0,26906325000.0,9682856000.0,17769773000.0,46186612.0
2240.0,36675908000.0,119413280000.0,26646200000.0,9711313000.0,17589510000.0,45721292.0
2241.0,36154540000.0,117883980000.0,26325480000.0,10132363000.0,17578353000.0,46273524.0
2242.0,36427125000.0,120530400000.0,26404628000.0,10356316000.0,17715286000.0,45976250.0
2243.0,36295414000.0,118780940000.0,25600608000.0,10246069000.0,17715106000.0,44689340.0
2244.0,35983780000.0,123185770000.0,26222698000.0,9976731000.0,17575332000.0,43839120.0
2245.0,35445596000.0,122920780000.0,26481789000.0,10142473000.0,17656880000.0,42579416.0
2246.0,35358323000.0,124776710000.0,26354168000.0,10223886000.0,17516927000.0,40397890.0
2247.0,35059507000.0,123635600000.0,25789297000.0,9878632000.0,17252362000.0,38158332.0
2248.0,35265667000.0,120592770000.0,25925093000.0,9745030000.0,16861436000.0,35327456.0
2249.0,34823987000.0,118801830000.0,25310980000.0,10021220000.0,16399167000.0,35104200.0
2250.0,34651107000.0,116263610000.0,25463896000.0,9884698000.0,16419335000.0,31010636.0
2251.0,33828327000.0,115820370000.0,25885663000.0,9947812000.0,16209331000.0,29172136.0
2252.0,34213925000.0,115078650000.0,25591222000.0,9697778000.0,15546610000.0,28361514.0
2253.0,34681307000.0,113335990000.0,25101302000.0,9513143000.0,15183921000.0,29724622.0
2254.0,34646330000.0,122595050000.0,25131694000.0,9608414000.0,15007499000.0,28517296.0
2255.0,34337219000.0,120730910000.0,24799280000.0,9864231000.0,14793099000.0,26127564.0
2256.0,34190182000.0,119017240000.0,25177178000.0,10046093000.0,14926902000.0,24326384.0
2257.0,34163827000.0,117888670000.0,24995267000.0,10034146000.0,14791491000.0,22476866.0
2258.0,33365445000.0,117839110000.0,24697969000.0,10224286000.0,14495301000.0,21401774.0
2259.0,33544778000.0,123222840000.0,24575142000.0,10283151000.0,14224659000.0,21368978.0
2260.0,33154247000.0,123613700000.0,25061601000.0,10446194000.0,14525492000.0,19719494.0
2261.0,32936030000.0,122114130000.0,24828280000.0,10355194000.0,14636168000.0,18822246.0
2262.0,32764110000.0,121998800000.0,24934857000.0,10265828000.0,14775247000.0,17493120.0
2263.0,32916701000.0,120902340000.0,24719360000.0,10281287000.0,14770527000.0,17852216.0
2264.0,33331407000.0,117582864000.0,25111013000.0,10308391000.0,14507794000.0,17003540.0
2265.0,33582664000.0,115600920000.0,25036546000.0,10116515000.0,14304146000.0,14804850.0
2266.0,33720412000.0,115105540000.0,25151998000.0,10369300000.0,14163403000.0,15599622.0
2267.0,33463097000.0,113555250000.0,25774793000.0,10398339000.0,14129151000.0,14402430.0
2268.0,33252690000.0,111583035000.0,25913508000.0,10178437000.0,14067530000.0,12224463.0
2269.0,33561907000.0,110932000000.0,25713345000.0,10103265000.0,13971342000.0,10603816.0
2270.0,33846452000.0,108753710000.0,25694462000.0,9976662000.0,13845027000.0,9573727.0
2271.0,33910153000.0,106641600000.0,25252571000.0,10044682000.0,13544070000.0,9800205.0
2272.0,34157713000.0,105121800000.0,24523039000.0,10153520000.0,13330713000.0,8989233.0
2273.0,34209528000.0,109045530000.0,24223252000.0,9928987000.0,13242723000.0,7881586.5
2274.0,33867487000.0,114770260000.0,23832375000.0,10075689000.0,13228493000.0,7703986.5
2275.0,34504847000.0,113384640000.0,23999693000.0,10068264000.0,13377293000.0,7847197.0
2276.0,33865488000.0,111156830000.0,23583190000.0,10108051000.0,13438936000.0,9154592.0
2277.0,34502124000.0,109936230000.0,23122915000.0,10171132000.0,13682039000.0,8982593.0
2278.0,34241227000.0,110514740000.0,23093991000.0,10139735000.0,13592074000.0,14516803.0
2279.0,34780713000.0,109816980000.0,23124990000.0,10395993000.0,13415851000.0,13306684.0
2280.0,34996867000.0,109584800000.0,23209003000.0,10267273000.0,13726335000.0,12025664.0
2281.0,34985984000.0,109744000000.0,23051917000.0,10395790000.0,13629153000.0,12617526.0
2282.0,35344765000.0,110794500000.0,23006145000.0,10678157000.0,13476902000.0,11656864.0
2283.0,35567730000.0,109012020000.0,23083837000.0,10425355000.0,13467940000.0,11248627.0
2284.0,35278197000.0,107003765000.0,23305003000.0,10458491000.0,13437382000.0,11084226.0
2285.0,35279850000.0,118291366000.0,23475352000.0,10445501000.0,13321412000.0,11633887.0
