time,CAMS-CSM1-0,CESM2-WACCM,GFDL-ESM4,ACCESS-ESM1-5,CANESM5,EC-EARTH3-VEG,MRI-ESM2-0,IPSL-CM6A-LR,CESM2,MPI-ESM1-2-HR,BCC-CSM2-MR,FGOALS-F3-L,ACCESS-CM2,INM-CM4-8,INM-CM5-0,NORESM2-MM,EC-EARTH3
2043.0,33052938000.0,33326535000.0,33262060000.0,33432263000.0,30001363000.0,32649445000.0,32803006000.0,32774543000.0,32925098000.0,33169890000.0,33145420000.0,32928380000.0,32614377000.0,33427026000.0,32872655000.0,33348061000.0,31769274000.0
2044.0,32986730000.0,33279414000.0,33237850000.0,33411056000.0,29535306000.0,32618303000.0,32704690000.0,32659253000.0,32870318000.0,33095162000.0,33101476000.0,32943000000.0,32501015000.0,33409309000.0,32800610000.0,33313942000.0,31589614000.0
2045.0,32941072000.0,33220235000.0,33203296000.0,33391563000.0,29085145000.0,32591712000.0,32611664000.0,32598921000.0,32743475000.0,33052144000.0,33065267000.0,32892756000.0,32367219000.0,33385300000.0,32735412000.0,33280672000.0,31436644000.0
2046.0,32898292000.0,33181438000.0,33178730000.0,33356680000.0,28649708000.0,32484192000.0,32492222000.0,32504476000.0,32679854000.0,33020506000.0,33028944000.0,32827576000.0,32178848000.0,33372584000.0,32622019000.0,33239022000.0,31263883000.0
2047.0,32814795000.0,33138047000.0,33139372000.0,33327813000.0,28193653000.0,32428268000.0,32335626000.0,32374393000.0,32573120000.0,32958170000.0,32937865000.0,32761260000.0,32085020000.0,33356380000.0,32578996000.0,33203585000.0,31020276000.0
2048.0,32770687000.0,33042030000.0,33108503000.0,33292374000.0,27698600000.0,32275090000.0,32190505000.0,32257503000.0,32515099000.0,32835180000.0,32872176000.0,32687084000.0,31883340000.0,33345606000.0,32525027000.0,33174661000.0,30862645000.0
2049.0,32710779000.0,32976615000.0,33088713000.0,33249366000.0,27279182000.0,32196047000.0,32008948000.0,32140065000.0,32409047000.0,32809860000.0,32785408000.0,32605241000.0,31693703000.0,33313559000.0,32462220000.0,33086060000.0,30743212000.0
2050.0,32657414000.0,32929212000.0,33063367000.0,33237641000.0,26762222000.0,32128057000.0,31863749000.0,32133046000.0,32324300000.0,32816857000.0,32745447000.0,32486517000.0,31444756000.0,33262152000.0,32376625000.0,33059002000.0,30585723000.0
2051.0,32597748000.0,32877988000.0,33008660000.0,33196081000.0,26177532000.0,32085805000.0,31765756000.0,31980857000.0,32253147000.0,32722856000.0,32697727000.0,32420073000.0,31304925000.0,33236308000.0,32334103000.0,33013703000.0,30408546000.0
2052.0,32647092000.0,32805302000.0,32984693000.0,33116522000.0,25597678000.0,32023734000.0,31579415000.0,31853371000.0,32181324000.0,32657848000.0,32678214000.0,32343124000.0,31136348000.0,33208680000.0,32287263000.0,32950387000.0,30290104000.0
2053.0,32505346000.0,32775062000.0,32895932000.0,33067233000.0,25123674000.0,31987511000.0,31346235000.0,31725488000.0,32061944000.0,32580320000.0,32626510000.0,32292491000.0,31035080000.0,33164536000.0,32220666000.0,32916466000.0,30095823000.0
2054.0,32456397000.0,32724797000.0,32863380000.0,33014362000.0,24658002000.0,31881947000.0,31173577000.0,31591813000.0,31929577000.0,32537604000.0,32536207000.0,32228762000.0,30863102000.0,33095016000.0,32152777000.0,32866089000.0,29909064000.0
2055.0,32399303000.0,32659610000.0,32818553000.0,32959384000.0,24256807000.0,31801625000.0,31039943000.0,31490472000.0,31841964000.0,32475367000.0,32427354000.0,32154421000.0,30716803000.0,33038952000.0,32078402000.0,32841482000.0,29757520000.0
2056.0,32326980000.0,32579856000.0,32766440000.0,32912232000.0,23829813000.0,31678513000.0,30855887000.0,31502066000.0,31688655000.0,32363780000.0,32387054000.0,32098974000.0,30574023000.0,32988033000.0,32035187000.0,32774294000.0,29569890000.0
2057.0,32315664000.0,32510450000.0,32726153000.0,32859537000.0,23411558000.0,31585927000.0,30606199000.0,31282485000.0,31582210000.0,32321520000.0,32307358000.0,32004147000.0,30434054000.0,32928553000.0,31959978000.0,32715993000.0,29388364000.0
2058.0,32203809000.0,32457867000.0,32678783000.0,32831457000.0,22950556000.0,31435176000.0,30402180000.0,31080100000.0,31460815000.0,32266846000.0,32221900000.0,31940762000.0,30216931000.0,32873075000.0,31903623000.0,32660943000.0,29311170000.0
2059.0,32109566000.0,32375898000.0,32635046000.0,32785580000.0,22457104000.0,31285690000.0,30114415000.0,30948480000.0,31332700000.0,32161276000.0,32140206000.0,31836154000.0,30052446000.0,32824259000.0,31814017000.0,32635312000.0,29181223000.0
2060.0,32085658000.0,32299897000.0,32627210000.0,32740547000.0,22023125000.0,31100187000.0,29853536000.0,30791650000.0,31210620000.0,31978488000.0,32075120000.0,31748120000.0,29952948000.0,32737112000.0,31738636000.0,32556425000.0,29021348000.0
2061.0,31995760000.0,32170020000.0,32576700000.0,32704778000.0,21520804000.0,30924966000.0,29645101000.0,30701654000.0,31105104000.0,31899136000.0,32019427000.0,31721865000.0,29767369000.0,32692337000.0,31595547000.0,32460124000.0,28870939000.0
2062.0,31923170000.0,32069933000.0,32527403000.0,32658727000.0,21168822000.0,30761904000.0,29410544000.0,30590962000.0,30979668000.0,31774450000.0,31899970000.0,31628997000.0,29590129000.0,32648696000.0,31510639000.0,32354044000.0,28720617000.0
2063.0,31852681000.0,32020283000.0,32496513000.0,32584602000.0,20702270000.0,30539268000.0,29133390000.0,30403766000.0,30816408000.0,31695847000.0,31791864000.0,31562992000.0,29356910000.0,32596083000.0,31468417000.0,32278723000.0,28476027000.0
2064.0,31802431000.0,31963312000.0,32437932000.0,32539214000.0,20288471000.0,30357936000.0,28840320000.0,30289371000.0,30629825000.0,31640254000.0,31753308000.0,31453397000.0,29145401000.0,32505033000.0,31357770000.0,32174774000.0,28330890000.0
2065.0,31755890000.0,31888890000.0,32322430000.0,32484454000.0,19972205000.0,30175918000.0,28610021000.0,30147428000.0,30497340000.0,31532230000.0,31676330000.0,31442348000.0,28941410000.0,32438927000.0,31268643000.0,32084253000.0,28142486000.0
2066.0,31609903000.0,31804183000.0,32183024000.0,32436615000.0,19662555000.0,30003356000.0,28263050000.0,29960905000.0,30371496000.0,31422216000.0,31568554000.0,31310900000.0,28732135000.0,32384274000.0,31138957000.0,31969257000.0,27941052000.0
2067.0,31551566000.0,31708293000.0,32125815000.0,32338788000.0,19318694000.0,29851208000.0,27991080000.0,29836812000.0,30233825000.0,31278905000.0,31442180000.0,31225684000.0,28485034000.0,32318556000.0,31076485000.0,31892425000.0,27713513000.0
2068.0,31476062000.0,31638213000.0,32074189000.0,32231795000.0,18893226000.0,29592203000.0,27742270000.0,29640172000.0,30107052000.0,31162872000.0,31424516000.0,31117263000.0,28347017000.0,32272892000.0,30979977000.0,31843713000.0,27517938000.0
2069.0,31390693000.0,31530758000.0,32020074000.0,32140260000.0,18461934000.0,29440627000.0,27505388000.0,29568926000.0,29966338000.0,31031454000.0,31325055000.0,31019346000.0,28094288000.0,32161903000.0,30883152000.0,31788253000.0,27340186000.0
2070.0,31301214000.0,31445375000.0,31956810000.0,32030820000.0,18066977000.0,29187807000.0,27180384000.0,29349636000.0,29828968000.0,30949601000.0,31268850000.0,30977337000.0,27939500000.0,32088621000.0,30732413000.0,31721613000.0,27037952000.0
2071.0,31230927000.0,31392016000.0,31893539000.0,31920005000.0,17642785000.0,28992809000.0,26844373000.0,29231778000.0,29671784000.0,30856727000.0,31161969000.0,30879392000.0,27670071000.0,32052961000.0,30678569000.0,31669516000.0,26695029000.0
2072.0,31185603000.0,31298673000.0,31879006000.0,31723155000.0,17226072000.0,28728893000.0,26577017000.0,28965587000.0,29560594000.0,30776646000.0,31098032000.0,30795557000.0,27449477000.0,32008272000.0,30609086000.0,31617798000.0,26342562000.0
2073.0,31077194000.0,31195380000.0,31816378000.0,31592344000.0,16810116000.0,28557052000.0,26239025000.0,28726300000.0,29402565000.0,30659817000.0,31020847000.0,30706340000.0,27198536000.0,31916442000.0,30546460000.0,31546634000.0,26100107000.0
2074.0,30945178000.0,31100199000.0,31773813000.0,31502932000.0,16465512000.0,28346495000.0,26010806000.0,28624278000.0,29279117000.0,30574797000.0,30890136000.0,30589614000.0,27131208000.0,31866006000.0,30461680000.0,31550188000.0,25863078000.0
2075.0,30881862000.0,30949542000.0,31721462000.0,31355197000.0,16115811000.0,28172600000.0,25780908000.0,28425530000.0,29136520000.0,30437490000.0,30814112000.0,30506957000.0,26844842000.0,31731399000.0,30296572000.0,31381897000.0,25516825000.0
2076.0,30824937000.0,30848730000.0,31603591000.0,31198255000.0,15797486000.0,27863030000.0,25508730000.0,28242358000.0,29004690000.0,30341196000.0,30743159000.0,30422114000.0,26615783000.0,31647939000.0,30168365000.0,31295280000.0,25227626000.0
2077.0,30972957000.0,30755176000.0,31522957000.0,31087761000.0,15423185000.0,27582192000.0,25289679000.0,28047080000.0,28847151000.0,30184000000.0,30646057000.0,30351841000.0,26404612000.0,31570745000.0,30079996000.0,31226833000.0,24966744000.0
2078.0,30700874000.0,30628405000.0,31454900000.0,30906239000.0,15070777000.0,27345617000.0,25110194000.0,27876172000.0,28733274000.0,30040465000.0,30463035000.0,30275449000.0,26187934000.0,31499235000.0,29933750000.0,31166937000.0,24760637000.0
2079.0,30610145000.0,30537011000.0,31418399000.0,30795114000.0,14743978000.0,27087043000.0,24846995000.0,27672977000.0,28546867000.0,29917198000.0,30349103000.0,30144836000.0,25942581000.0,31391848000.0,29873514000.0,31095075000.0,24503808000.0
2080.0,30470371000.0,30449738000.0,31375241000.0,30664083000.0,14390841000.0,26662564000.0,24596656000.0,27448758000.0,28449378000.0,29867481000.0,30262768000.0,30079869000.0,25773540000.0,31349885000.0,29792498000.0,30976178000.0,24288539000.0
2081.0,30379809000.0,30364164000.0,31309502000.0,30518983000.0,14032700000.0,26340213000.0,24370432000.0,27280724000.0,28313809000.0,29783521000.0,30137344000.0,30027395000.0,25536592000.0,31248427000.0,29701106000.0,30861017000.0,24067920000.0
2082.0,30298796000.0,30282248000.0,31199885000.0,30368140000.0,13630176000.0,25962242000.0,24148482000.0,27046994000.0,28243743000.0,29635353000.0,30073788000.0,29929628000.0,25328996000.0,31200086000.0,29521492000.0,30797578000.0,23845005000.0
2083.0,30244835000.0,30170388000.0,31134935000.0,30248714000.0,13319163000.0,25614598000.0,23975985000.0,26881436000.0,28156110000.0,29454475000.0,30007255000.0,29847167000.0,25114403000.0,31238572000.0,29425142000.0,30728946000.0,23653260000.0
2084.0,30177214000.0,30101870000.0,31060826000.0,30138511000.0,12990703000.0,25266833000.0,23767126000.0,26686850000.0,28024674000.0,29345670000.0,29934717000.0,29715874000.0,24889647000.0,31073251000.0,29265738000.0,30622022000.0,23431854000.0
2085.0,30095407000.0,29985505000.0,31006681000.0,30018871000.0,12692525000.0,25020870000.0,23568103000.0,26528762000.0,27921385000.0,29222689000.0,29856050000.0,29552339000.0,24678630000.0,31000705000.0,29141987000.0,30505906000.0,23277758000.0
2086.0,29952655000.0,29868014000.0,30924472000.0,29904443000.0,12399346000.0,24656198000.0,23388594000.0,26374623000.0,27809255000.0,29096667000.0,29740147000.0,29901425000.0,24315950000.0,30955770000.0,29014166000.0,30411448000.0,23140317000.0
2087.0,29824694000.0,29763370000.0,30833690000.0,29823128000.0,12039380000.0,24315218000.0,23093320000.0,26196260000.0,27640013000.0,28971405000.0,29632459000.0,29397133000.0,24035127000.0,30832003000.0,28913818000.0,30270863000.0,22964260000.0
2088.0,29693004000.0,29631162000.0,30758603000.0,29701923000.0,11737132000.0,23983307000.0,22917261000.0,26025984000.0,27514245000.0,28853037000.0,29543967000.0,29305119000.0,23804502000.0,30803083000.0,28778977000.0,30224902000.0,22746264000.0
2089.0,29549378000.0,29501506000.0,30691430000.0,29599656000.0,11476422000.0,23597111000.0,22678905000.0,25838370000.0,27406862000.0,28699300000.0,29473133000.0,29233900000.0,23601992000.0,30757437000.0,28755140000.0,30145604000.0,22524037000.0
2090.0,29441372000.0,29442208000.0,30630035000.0,29451856000.0,11267322000.0,23250057000.0,22571400000.0,25676184000.0,27246918000.0,28496327000.0,29354174000.0,29103528000.0,23336993000.0,30687451000.0,28623843000.0,30070899000.0,22363757000.0
2091.0,29375017000.0,29348714000.0,30530818000.0,29377036000.0,10982504000.0,22904648000.0,22312876000.0,25522060000.0,27076897000.0,28394824000.0,29287950000.0,29171644000.0,23054375000.0,30589565000.0,28610687000.0,29950677000.0,22175156000.0
2092.0,29289572000.0,29125917000.0,30453900000.0,29244631000.0,10772213000.0,22573128000.0,22271930000.0,25347174000.0,26876879000.0,28253196000.0,29232486000.0,28945105000.0,22737482000.0,30515749000.0,28455588000.0,29882340000.0,22034610000.0
2093.0,29209694000.0,29019255000.0,30422930000.0,29143458000.0,10449520000.0,22162553000.0,22133250000.0,25165847000.0,26674584000.0,28114825000.0,29283846000.0,28826137000.0,22381595000.0,30450420000.0,28575373000.0,29776722000.0,22058447000.0
2094.0,29133855000.0,28853965000.0,30297625000.0,28987875000.0,10211949000.0,21734031000.0,21826860000.0,25003563000.0,26460830000.0,28098013000.0,29076010000.0,28752824000.0,21998356000.0,30393704000.0,28346681000.0,29709271000.0,21779378000.0
2095.0,29020848000.0,28699978000.0,30236305000.0,28846905000.0,9948217000.0,21372164000.0,21726104000.0,24899189000.0,26306685000.0,28062585000.0,29007935000.0,28650775000.0,21586168000.0,30284708000.0,28224573000.0,29576410000.0,21640740000.0
2096.0,28938934000.0,28498735000.0,30176332000.0,28773740000.0,9581671000.0,21086431000.0,21487968000.0,24725090000.0,26116170000.0,27883065000.0,29044500000.0,28549440000.0,21280776000.0,30205618000.0,28109370000.0,29448622000.0,21403169000.0
2097.0,28872706000.0,28390255000.0,30237043000.0,28634388000.0,9310703000.0,20752083000.0,21229027000.0,24571881000.0,25970730000.0,27794614000.0,28845520000.0,28461693000.0,20991140000.0,30120260000.0,28039645000.0,29335560000.0,21137990000.0
2098.0,28778105000.0,28251742000.0,30092390000.0,28504156000.0,8972550000.0,20304620000.0,21182120000.0,24448930000.0,25790538000.0,27680210000.0,28764990000.0,28636353000.0,20706767000.0,30047046000.0,27952861000.0,29219072000.0,20883400000.0
2099.0,28708082000.0,28032874000.0,30049716000.0,28300673000.0,8627383000.0,19936586000.0,20925380000.0,24307358000.0,25583303000.0,27557808000.0,28629891000.0,28349454000.0,20452450000.0,29928907000.0,28070324000.0,29127567000.0,20764772000.0
2100.0,28636516000.0,27823940000.0,29969560000.0,28165626000.0,8356584400.0,19586986000.0,20749924000.0,24147775000.0,25342063000.0,27424567000.0,28563296000.0,28384117000.0,20246220000.0,29851353000.0,27855987000.0,29022335000.0,20509725000.0
