time,MRI-ESM2-0,IPSL-CM6A-LR
2000.0,127065145000.0,127065145000.0
2001.0,126542480000.0,126542480000.0
2002.0,125868830000.0,125868830000.0
2003.0,126748290000.0,126748290000.0
2004.0,121769820000.0,121769820000.0
2005.0,120217060000.0,120217060000.0
2006.0,117579430000.0,117579430000.0
2007.0,114318750000.0,114318750000.0
2008.0,113476395000.0,113476395000.0
2009.0,113544266000.0,113544266000.0
2010.0,110951514000.0,110951514000.0
2011.0,110260280000.0,110260280000.0
2012.0,107345535000.0,107345535000.0
2013.0,105678140000.0,105678140000.0
2014.0,104593650000.0,104593650000.0
2015.0,103956636000.0,103956636000.0
2016.0,100382550000.0,100382550000.0
2017.0,98459750000.0,98459750000.0
2018.0,95581360000.0,95581360000.0
2019.0,92084986000.0,92084986000.0
2020.0,89732640000.0,89732640000.0
2021.0,88728535000.0,85410140000.0
2022.0,85312830000.0,82000675000.0
2023.0,82471380000.0,80777585000.0
2024.0,79606950000.0,74534060000.0
2025.0,75466750000.0,72819160000.0
2026.0,71368990000.0,71237520000.0
2027.0,69140130000.0,67394940000.0
2028.0,64085004000.0,64183144000.0
2029.0,61742535000.0,60318610000.0
2030.0,60870713000.0,56375964000.0
2031.0,57550094000.0,53389760000.0
2032.0,53976216000.0,49881100000.0
2033.0,51455520000.0,48565596000.0
2034.0,49628100000.0,46452100000.0
2035.0,46438703000.0,45461656000.0
2036.0,45661630000.0,43113906000.0
2037.0,43475270000.0,40422343000.0
2038.0,41130350000.0,39238080000.0
2039.0,36975710000.0,38057374000.0
2040.0,33388210000.0,35731250000.0
2041.0,31411628000.0,33621670000.0
2042.0,29229924000.0,32675867000.0
2043.0,28262365000.0,30779533000.0
2044.0,26845653000.0,28505592000.0
2045.0,26552277000.0,26941635000.0
2046.0,25310190000.0,26419196000.0
2047.0,24615600000.0,25123406000.0
2048.0,23440763000.0,24780917000.0
2049.0,23005989000.0,23918221000.0
2050.0,22372243000.0,21964600000.0
2051.0,22122514000.0,20818627000.0
2052.0,21192870000.0,19668003000.0
2053.0,20711160000.0,18371746000.0
2054.0,19395160000.0,17430570000.0
2055.0,18844447000.0,16911935000.0
2056.0,18845538000.0,16202234000.0
2057.0,17989702000.0,15379926000.0
2058.0,17824653000.0,14702608000.0
2059.0,18004255000.0,14027787000.0
2060.0,17582137000.0,13642932000.0
2061.0,17266866000.0,12860450000.0
2062.0,17288018000.0,11714776000.0
2063.0,17538056000.0,10689419000.0
2064.0,17792730000.0,9864382000.0
2065.0,17606777000.0,9428446000.0
2066.0,17413966000.0,8985639000.0
2067.0,17122090000.0,8697421000.0
2068.0,16614204000.0,8151665700.0
2069.0,15961574000.0,7621619000.0
2070.0,15379836000.0,6681389000.0
2071.0,15001317000.0,6356716000.0
2072.0,14637148000.0,6233015300.0
2073.0,14144634000.0,5865087500.0
2074.0,14011365000.0,5780927500.0
2075.0,13252743000.0,5597527600.0
2076.0,12905665000.0,5009332000.0
2077.0,12837300000.0,4795752400.0
2078.0,12565643000.0,4448334300.0
2079.0,12598229000.0,4221732400.0
2080.0,12072899000.0,4136821500.0
2081.0,11351180000.0,3856928500.0
2082.0,11260645000.0,3643910100.0
2083.0,11138314000.0,3413589200.0
2084.0,10692847000.0,3133018000.0
2085.0,10256517000.0,3101795300.0
2086.0,10101626000.0,3008355000.0
2087.0,10013455000.0,2886497300.0
2088.0,9974961000.0,2861458200.0
2089.0,9894434000.0,2732166000.0
2090.0,9401075000.0,2608027100.0
2091.0,8567303000.0,2593700900.0
2092.0,8215419400.0,2480892700.0
2093.0,8200907000.0,2386733300.0
2094.0,7589474300.0,2267159300.0
2095.0,7600633300.0,2150291000.0
2096.0,7498742300.0,2072321000.0
2097.0,7184389600.0,1988961700.0
2098.0,7114768000.0,1835498600.0
2099.0,7128060400.0,1745124700.0
2100.0,7063249000.0,1726376700.0
