time,ACCESS-CM2,CESM2-WACCM,IPSL-CM6A-LR,CANESM5,MRI-ESM2-0,ACCESS-ESM1-5
2142.0,185011970.0,408580770.0,350903780.0,311422850.0,1028490560.0,310265340.0
2143.0,183109500.0,381494180.0,463218200.0,296026270.0,863957100.0,276351420.0
2144.0,181524110.0,396479650.0,377890300.0,335963420.0,958169100.0,274796540.0
2145.0,187977390.0,402544500.0,354680130.0,320989950.0,1302776600.0,331801570.0
2146.0,179944580.0,421624130.0,363475800.0,354759330.0,923464800.0,268896800.0
2147.0,179830940.0,647829600.0,391586140.0,294629020.0,972221060.0,260254350.0
2148.0,204673620.0,506095260.0,354125500.0,312959870.0,1022464200.0,301831680.0
2149.0,184062860.0,423976600.0,362758980.0,312287600.0,1326736800.0,319663970.0
2150.0,180213460.0,613048060.0,395910800.0,314626500.0,1498389200.0,334806980.0
2151.0,183298880.0,521615520.0,378865200.0,307064000.0,1325359600.0,303133760.0
2152.0,211227140.0,496953660.0,403578140.0,294168700.0,1190576900.0,272728300.0
2153.0,211777570.0,448291700.0,365920320.0,297347700.0,1147925900.0,301349540.0
2154.0,187202560.0,437198560.0,362352030.0,298612540.0,980176500.0,298994300.0
2155.0,181902340.0,559690800.0,354071870.0,359950530.0,948576060.0,296983330.0
2156.0,174214830.0,654316700.0,342249950.0,328095170.0,978239740.0,330523780.0
2157.0,188783840.0,501951970.0,370107780.0,298990430.0,896085760.0,318416770.0
2158.0,203114020.0,472483870.0,335956670.0,309856480.0,895235000.0,369702940.0
2159.0,229823580.0,443374430.0,349229900.0,304275500.0,886144260.0,298561180.0
2160.0,201578660.0,423022560.0,419026240.0,428711700.0,970717700.0,293431100.0
2161.0,191048020.0,424460220.0,379364450.0,392472700.0,1046083140.0,292337380.0
2162.0,364489920.0,446694000.0,567583700.0,342883070.0,885698300.0,310661570.0
2163.0,234970880.0,421850140.0,425050720.0,373043070.0,1322072300.0,292174080.0
2164.0,199225120.0,439575420.0,390450780.0,315450900.0,1217362800.0,310278140.0
2165.0,204627500.0,477627800.0,541126000.0,401814300.0,1205620100.0,275192060.0
2166.0,192183070.0,480238340.0,441579460.0,328036640.0,1172457700.0,312678050.0
2167.0,216457170.0,438663260.0,411690020.0,362361730.0,1107761300.0,292114800.0
2168.0,190087620.0,443043900.0,516362300.0,392550750.0,1207021800.0,279132100.0
2169.0,190572860.0,450707360.0,428643400.0,362806430.0,1134188900.0,278846530.0
2170.0,232136910.0,446772200.0,412476500.0,347897440.0,1127908200.0,263779980.0
2171.0,235729700.0,443723230.0,377955520.0,379748900.0,1264083600.0,270731330.0
2172.0,214774500.0,445699650.0,382734300.0,350528960.0,1311498100.0,301396480.0
2173.0,211486740.0,547126400.0,382154100.0,336785100.0,1210191900.0,292253220.0
2174.0,201597400.0,468009470.0,391845470.0,349886370.0,1105730000.0,340494660.0
2175.0,197146830.0,512080500.0,368631500.0,362269220.0,1120420000.0,305259420.0
2176.0,192389440.0,485168480.0,376949800.0,352720320.0,1256971300.0,389365100.0
2177.0,200517470.0,555366200.0,396485540.0,367811140.0,1469493100.0,334003200.0
2178.0,229925460.0,522223500.0,416833380.0,334730050.0,1256418300.0,308183780.0
2179.0,256518860.0,489983460.0,425289700.0,355509730.0,1177513200.0,310378530.0
2180.0,225228620.0,564089200.0,390751580.0,338211840.0,1330633300.0,341936600.0
2181.0,197690430.0,510824060.0,375656030.0,384021760.0,1309610900.0,280274200.0
2182.0,196215440.0,474921920.0,396693150.0,381436260.0,1324562000.0,297525570.0
2183.0,210308460.0,492304000.0,411630500.0,392124380.0,1308165100.0,317853920.0
2184.0,196844400.0,464227170.0,376152740.0,516299780.0,1254686300.0,289408260.0
2185.0,197037970.0,487513820.0,488687800.0,406989950.0,1159426000.0,344059100.0
2186.0,192382910.0,475589860.0,479826200.0,440415600.0,1226119600.0,407262800.0
2187.0,204917090.0,479537400.0,432815170.0,400370850.0,1417140900.0,282543680.0
2188.0,202242400.0,681338500.0,407340640.0,474957660.0,1328855000.0,271748300.0
2189.0,193157310.0,507843620.0,407038460.0,443772500.0,1592282200.0,319378340.0
2190.0,223481010.0,461457250.0,383850460.0,473823000.0,1432399600.0,285869060.0
2191.0,197599500.0,472105000.0,394207300.0,385996770.0,1684839200.0,278260060.0
2192.0,194856110.0,543402200.0,378949900.0,385128800.0,1370094500.0,267115680.0
2193.0,197216130.0,615707500.0,396084160.0,376353120.0,1338026900.0,287978180.0
2194.0,191367870.0,528831900.0,420228670.0,483340160.0,1252742500.0,346718500.0
2195.0,215412590.0,506356130.0,411389730.0,440596670.0,1488556300.0,340441920.0
2196.0,204094130.0,474131230.0,386911040.0,398823140.0,1506729900.0,401591420.0
2197.0,201742720.0,469233500.0,387279300.0,405913920.0,1320961000.0,345302700.0
2198.0,190579820.0,465190820.0,380196350.0,398084320.0,1359054300.0,320129760.0
2199.0,195318620.0,531067230.0,373234720.0,395834080.0,1399180200.0,303023600.0
2200.0,218870260.0,470384740.0,376514530.0,450405600.0,1413994800.0,328365120.0
2201.0,204307940.0,465957300.0,393300300.0,421759460.0,1415560600.0,311296100.0
2202.0,196274400.0,487011870.0,371218050.0,394899170.0,1296383400.0,310833860.0
2203.0,194580960.0,497176220.0,373771170.0,380164220.0,1415119600.0,353149120.0
2204.0,190106320.0,566427260.0,368448000.0,394494530.0,1310055700.0,336316060.0
2205.0,191039630.0,487157900.0,390998200.0,384097820.0,1643083800.0,364784860.0
2206.0,192864220.0,468966980.0,378750720.0,498907200.0,1571729300.0,350680700.0
2207.0,191994500.0,600379700.0,389676700.0,401120540.0,1534053800.0,320808800.0
2208.0,191354620.0,476811360.0,377255940.0,393040640.0,1753994100.0,313257340.0
2209.0,188280300.0,484464670.0,370740030.0,384014370.0,1530182500.0,313132260.0
2210.0,189597060.0,538128700.0,383130200.0,387078750.0,1881569500.0,309906050.0
2211.0,201121140.0,518537600.0,379451040.0,450779800.0,1565676400.0,303210660.0
2212.0,199218460.0,570249660.0,376689500.0,427155300.0,1382344000.0,315797860.0
2213.0,198119300.0,493448700.0,375898140.0,395891970.0,1694898400.0,345227230.0
2214.0,192490820.0,514640640.0,375631140.0,400474780.0,1947215500.0,347921380.0
2215.0,189174160.0,488198430.0,373936860.0,396922200.0,1619370600.0,320586100.0
2216.0,197686930.0,521368260.0,365810720.0,377209470.0,1737823700.0,295943800.0
2217.0,199433550.0,589674000.0,393322200.0,397333760.0,1554513300.0,287978900.0
2218.0,194472370.0,732831000.0,409870050.0,395847870.0,1430852400.0,279996900.0
2219.0,206207310.0,584819400.0,383706340.0,464006080.0,1964758100.0,292534530.0
2220.0,241401630.0,589970400.0,383874430.0,420222880.0,1673970700.0,277260830.0
2221.0,204033900.0,550651200.0,393324400.0,409091070.0,1741133300.0,318237980.0
2222.0,216566340.0,527752300.0,431356830.0,400464300.0,1660006400.0,324010370.0
2223.0,196924220.0,530729630.0,475779700.0,457137500.0,1588030800.0,316503650.0
2224.0,232595550.0,642428160.0,418392830.0,410728260.0,1592061400.0,286724100.0
2225.0,194464660.0,535689000.0,384168500.0,398178430.0,1433530600.0,294329000.0
2226.0,201265620.0,588770750.0,362327550.0,444215360.0,1923834000.0,292274080.0
2227.0,194841710.0,535368450.0,406734820.0,445977180.0,1749610500.0,301815840.0
2228.0,201091630.0,535043740.0,374570900.0,405562560.0,1586860700.0,287242880.0
2229.0,198863200.0,566212600.0,372528770.0,425046400.0,1613856900.0,289786720.0
2230.0,230483340.0,608862100.0,371959970.0,399610400.0,1549869400.0,310295500.0
2231.0,205867090.0,533933060.0,364654200.0,389417020.0,1502775000.0,297014100.0
2232.0,201540110.0,528357120.0,366396450.0,388713730.0,1481764000.0,338427900.0
2233.0,229678860.0,640993500.0,458825250.0,435161060.0,1468724400.0,333714000.0
2234.0,208334450.0,526649280.0,368395460.0,459039260.0,1600581100.0,409533660.0
2235.0,195258600.0,526275200.0,356904860.0,399681100.0,1584063000.0,334180380.0
2236.0,198744930.0,639726700.0,366083040.0,447653950.0,1740596100.0,313064160.0
2237.0,256860430.0,581705800.0,361944260.0,415051200.0,1551924200.0,354114980.0
2238.0,202673870.0,543197100.0,360605760.0,400192540.0,1505109400.0,351053900.0
2239.0,199240100.0,574368830.0,368915070.0,414312060.0,1677684900.0,309613440.0
2240.0,218809900.0,542213700.0,361811550.0,417896160.0,1561560600.0,322111900.0
2241.0,219285390.0,539346400.0,436395070.0,419430900.0,1628016600.0,397943070.0
2242.0,205779170.0,521585800.0,393903870.0,421344640.0,1615839700.0,358980600.0
2243.0,201319380.0,564234200.0,420847580.0,461961020.0,1610773200.0,341844580.0
2244.0,226056690.0,531511420.0,804873400.0,460943360.0,1495918800.0,319087520.0
2245.0,207401520.0,523030050.0,535638300.0,532284900.0,1502999600.0,326529540.0
2246.0,217784380.0,625869250.0,451628000.0,482214050.0,1506930400.0,312005200.0
2247.0,231830830.0,549280300.0,389557400.0,435976260.0,1481567900.0,291952220.0
2248.0,204909570.0,691641300.0,489382430.0,443886620.0,1554601300.0,360068350.0
2249.0,201476300.0,581176300.0,430308640.0,524959870.0,1502102700.0,344204380.0
2250.0,204518180.0,544410050.0,565666800.0,533038240.0,1508180400.0,337602880.0
2251.0,198331100.0,549435650.0,527328580.0,503361180.0,1579827600.0,324174140.0
2252.0,229361280.0,644766200.0,429957860.0,471272000.0,1628314100.0,369054660.0
2253.0,209786340.0,632905200.0,498042780.0,458021340.0,1541630500.0,310090700.0
2254.0,203122610.0,590966900.0,536633470.0,442819070.0,1680721300.0,301611400.0
2255.0,224631300.0,576583360.0,513051230.0,438157730.0,1732012800.0,301944260.0
2256.0,202639940.0,801138050.0,457759800.0,467642940.0,1636902300.0,404591900.0
2257.0,208916980.0,665330600.0,427771900.0,428386620.0,1798868600.0,396621630.0
2258.0,213673630.0,691545500.0,416916130.0,489803100.0,1896525000.0,323173540.0
2259.0,205008300.0,659737000.0,448383230.0,467039780.0,1693792100.0,379726080.0
2260.0,217697390.0,634594200.0,682394430.0,443622600.0,1692769800.0,342591400.0
2261.0,200741100.0,637996100.0,513018000.0,446405730.0,1780151300.0,304406820.0
2262.0,216793200.0,603050050.0,450846560.0,441915700.0,1580585700.0,324144670.0
2263.0,199815090.0,635030140.0,962198900.0,460326700.0,1661981700.0,311347520.0
2264.0,204592720.0,621505500.0,602478660.0,463113180.0,1599049500.0,383771400.0
2265.0,228046980.0,581449340.0,543838900.0,465597250.0,2029278000.0,335534000.0
2266.0,212408320.0,599448000.0,455568500.0,441410880.0,1849141800.0,312517120.0
2267.0,211239300.0,572978200.0,464926200.0,475899040.0,1690902400.0,326746750.0
2268.0,401236260.0,565624900.0,479944320.0,469930430.0,1785558100.0,329607170.0
2269.0,272543970.0,636411140.0,577780500.0,450482100.0,1827244300.0,334600350.0
2270.0,274186080.0,579795650.0,658520700.0,534928860.0,1691692800.0,328604380.0
2271.0,269007970.0,567786600.0,768083200.0,463053250.0,1981513000.0,424573440.0
2272.0,215522960.0,646913150.0,608478200.0,448448770.0,1931563900.0,402445600.0
2273.0,210499360.0,593072800.0,708723650.0,470708830.0,2015874400.0,354933060.0
2274.0,208667740.0,592756540.0,488299780.0,460250720.0,1865959800.0,351200060.0
2275.0,203463860.0,571572100.0,521044160.0,432958140.0,1784849900.0,335221820.0
2276.0,220016350.0,578549300.0,489490750.0,458580160.0,1734558100.0,336109200.0
2277.0,203500500.0,612813700.0,462289250.0,558460540.0,1867899300.0,313965020.0
2278.0,200547180.0,602097800.0,466526720.0,501482660.0,1861204400.0,344302750.0
2279.0,212191100.0,683185700.0,491261900.0,523808800.0,1913174300.0,320497900.0
2280.0,205022900.0,649319700.0,532523460.0,460954560.0,1842732700.0,352634660.0
2281.0,205133000.0,642787140.0,655731700.0,469506660.0,1734848500.0,344932640.0
2282.0,208274600.0,745530600.0,484022180.0,482290200.0,1901367900.0,353377730.0
2283.0,206208130.0,629716700.0,462854600.0,467619800.0,1732302200.0,343501250.0
2284.0,222492700.0,582606200.0,641987400.0,476231170.0,1779268400.0,337836600.0
2285.0,197724900.0,582481860.0,629049660.0,476447940.0,1963785000.0,308461500.0
2286.0,196083980.0,575298200.0,475093730.0,452576130.0,2006398500.0,451905820.0
2287.0,194831230.0,568430340.0,491545470.0,508903360.0,1765113900.0,367518370.0
2288.0,197275680.0,609883200.0,472455520.0,482810340.0,1747843200.0,335036400.0
2289.0,200092510.0,570609600.0,482961250.0,459054240.0,1834612500.0,384208480.0
2290.0,197574430.0,613765800.0,474395680.0,524989500.0,1793856100.0,357076030.0
2291.0,200500020.0,571242430.0,501343700.0,471774100.0,1823947000.0,375271900.0
2292.0,198360260.0,613968060.0,526509570.0,478054500.0,1859137900.0,382469280.0
2293.0,190024200.0,564018600.0,478036830.0,463624420.0,1777509200.0,350850940.0
2294.0,192675540.0,574378400.0,526480480.0,478961180.0,1818541700.0,336789440.0
2295.0,193989060.0,577208900.0,540631550.0,462960060.0,2044266400.0,390746880.0
2296.0,211212270.0,617871900.0,470627870.0,500498180.0,2160306200.0,385909340.0
2297.0,190048000.0,850315260.0,658113340.0,466355970.0,1918463000.0,384036220.0
2298.0,190675820.0,573571300.0,537048500.0,462995780.0,1809855500.0,385181470.0
2299.0,190147040.0,560380200.0,591931600.0,446616960.0,1884371000.0,405313440.0
2300.0,197230480.0,559249660.0,478761120.0,491583070.0,1762835200.0,453289700.0
