time,IPSL-CM6A-LR,MRI-ESM2-0
2000.0,27426394000000.0,27426394000000.0
2001.0,27414529000000.0,27414529000000.0
2002.0,27397385000000.0,27397385000000.0
2003.0,27385393000000.0,27385393000000.0
2004.0,27338381000000.0,27338381000000.0
2005.0,27372881000000.0,27372881000000.0
2006.0,27339312000000.0,27339312000000.0
2007.0,27349395000000.0,27349395000000.0
2008.0,27262108000000.0,27262108000000.0
2009.0,27194917000000.0,27194917000000.0
2010.0,27087155000000.0,27087155000000.0
2011.0,27019763000000.0,27019763000000.0
2012.0,26938935000000.0,26938935000000.0
2013.0,26814278000000.0,26814278000000.0
2014.0,26874065000000.0,26874065000000.0
2015.0,26835367000000.0,26835367000000.0
2016.0,26746141000000.0,26746141000000.0
2017.0,26736853000000.0,26736853000000.0
2018.0,26719212000000.0,26719212000000.0
2019.0,26728198000000.0,26728198000000.0
2020.0,26745030000000.0,26745030000000.0
2021.0,26699385000000.0,26709502000000.0
2022.0,26633390000000.0,26773330000000.0
2023.0,26607283000000.0,26757613000000.0
2024.0,26595413000000.0,26735525000000.0
2025.0,26599727000000.0,26665353000000.0
2026.0,26523883000000.0,26628982000000.0
2027.0,26504774000000.0,26553763000000.0
2028.0,26434307000000.0,26511403000000.0
2029.0,26409180000000.0,26479090000000.0
2030.0,26356704000000.0,26431573000000.0
2031.0,26314784000000.0,26398211000000.0
2032.0,26344593000000.0,26332630000000.0
2033.0,26307402000000.0,26226045000000.0
2034.0,26226370000000.0,26103595000000.0
2035.0,26182180000000.0,26026957000000.0
2036.0,26141585000000.0,25933187000000.0
2037.0,26105533000000.0,25778526000000.0
2038.0,26059611000000.0,25692956000000.0
2039.0,26033137000000.0,25728798000000.0
2040.0,25919790000000.0,25743606000000.0
2041.0,25939205000000.0,25639097000000.0
2042.0,25873814000000.0,25546015000000.0
2043.0,25841694000000.0,25464467000000.0
2044.0,25796368000000.0,25477385000000.0
2045.0,25776250000000.0,25463310000000.0
2046.0,25710652000000.0,25363480000000.0
2047.0,25617410000000.0,25281396000000.0
2048.0,25568280000000.0,25111541000000.0
2049.0,25481194000000.0,25129694000000.0
2050.0,25433930000000.0,25042528000000.0
2051.0,25343243000000.0,25025382000000.0
2052.0,25248960000000.0,24943253000000.0
2053.0,25164924000000.0,24936091000000.0
2054.0,25082559000000.0,24866045000000.0
2055.0,25006952000000.0,24845270000000.0
2056.0,24900360000000.0,24821420000000.0
2057.0,24834103000000.0,24815820000000.0
2058.0,24709102000000.0,24733043000000.0
2059.0,24595891000000.0,24636056000000.0
2060.0,24550090000000.0,24615880000000.0
2061.0,24428103000000.0,24566944000000.0
2062.0,24339678000000.0,24367113000000.0
2063.0,24291916000000.0,24344594000000.0
2064.0,24145500000000.0,24284860000000.0
2065.0,24029610000000.0,24213572000000.0
2066.0,23983934000000.0,24192687000000.0
2067.0,23899430000000.0,24135598000000.0
2068.0,23729812000000.0,24084190000000.0
2069.0,23634542000000.0,24121704000000.0
2070.0,23586410000000.0,24022392000000.0
2071.0,23535740000000.0,23966662000000.0
2072.0,23434464000000.0,23873860000000.0
2073.0,23371080000000.0,23753117000000.0
2074.0,23282024000000.0,23653073000000.0
2075.0,23196514000000.0,23600340000000.0
2076.0,23073609000000.0,23484466000000.0
2077.0,22912258000000.0,23471996000000.0
2078.0,22781140000000.0,23410619000000.0
2079.0,22635490000000.0,23309213000000.0
2080.0,22447898000000.0,23280973000000.0
2081.0,22288078000000.0,23257867000000.0
2082.0,22232856000000.0,23208770000000.0
2083.0,22007660000000.0,23171208000000.0
2084.0,21792870000000.0,23137301000000.0
2085.0,21626224000000.0,23076381000000.0
2086.0,21413201000000.0,23033330000000.0
2087.0,21225758000000.0,22850314000000.0
2088.0,21012263000000.0,22731865000000.0
2089.0,20865081000000.0,22514804000000.0
2090.0,20626940000000.0,22444214000000.0
2091.0,20434590000000.0,22325932000000.0
2092.0,20247449000000.0,22275743000000.0
2093.0,20129025000000.0,22236885000000.0
2094.0,19987178000000.0,22271459000000.0
2095.0,19847914000000.0,22194816000000.0
2096.0,19667710000000.0,22145428000000.0
2097.0,19467906000000.0,22026929000000.0
2098.0,19292070000000.0,21987458000000.0
2099.0,19063076000000.0,21906848000000.0
2100.0,18806270000000.0,21916574000000.0
