time,INM-CM4-8,FGOALS-F3-L,MRI-ESM2-0,MPI-ESM1-2-HR,EC-EARTH3,EC-EARTH3-VEG,CAMS-CSM1-0,BCC-CSM2-MR,GFDL-ESM4,CANESM5,NORESM2-MM,IPSL-CM6A-LR,ACCESS-CM2,INM-CM5-0,ACCESS-ESM1-5,CESM2,CESM2-WACCM
2039.0,1419388400.0,1404195800.0,1062754240.0,1389330000.0,1232202200.0,1329514600.0,1498827900.0,1376017900.0,1195776800.0,1206279300.0,1269583000.0,1267990500.0,1030389900.0,1194614400.0,1325351300.0,1263062900.0,1470925700.0
2040.0,1353993200.0,1339432200.0,1020779260.0,1359103500.0,1199559600.0,1290507300.0,1526959200.0,1314687400.0,1159816100.0,1150134500.0,1216272400.0,1226828000.0,1001257100.0,1153220400.0,1259048600.0,1230709600.0,1438331500.0
2041.0,1333094500.0,1312817700.0,987451000.0,1323165400.0,1150486100.0,1277489400.0,1495186400.0,1316968200.0,1124139000.0,1151650200.0,1200740500.0,1194712300.0,958449100.0,1103397900.0,1187784000.0,1223313200.0,1411306800.0
2042.0,1298532700.0,1281443200.0,962774460.0,1301038200.0,1095540700.0,1220705000.0,1444189000.0,1276511400.0,1082793900.0,1091734300.0,1255263100.0,1193681700.0,916657340.0,1068853900.0,1156014000.0,1189498500.0,1386578700.0
2043.0,1272425200.0,1296562200.0,980295360.0,1242130000.0,1076312400.0,1217606000.0,1467086800.0,1251107200.0,1057122750.0,1056871200.0,1153324700.0,1149202700.0,873465200.0,1035330900.0,1112584000.0,1113742500.0,1353978000.0
2044.0,1236426000.0,1236075400.0,926604700.0,1189929000.0,1021659700.0,1171628700.0,1415330700.0,1215127900.0,1059906500.0,1033869440.0,1128756500.0,1118352100.0,838550000.0,1112673500.0,1088231700.0,1079156000.0,1404569600.0
2045.0,1203904900.0,1214153200.0,888152800.0,1158132500.0,969054000.0,1161536000.0,1417012600.0,1187192000.0,1020364200.0,991987200.0,1080619600.0,1089724900.0,816006600.0,1046910000.0,1008223100.0,1033583000.0,1299707600.0
2046.0,1151954400.0,1181626800.0,862273540.0,1127156200.0,916566460.0,1128683300.0,1389061400.0,1154705900.0,1043466430.0,964863300.0,1059601200.0,1053755600.0,825879230.0,999346050.0,974978500.0,980892500.0,1348447700.0
2047.0,1099988000.0,1161290400.0,838035840.0,1080065700.0,902701800.0,1096868400.0,1364904600.0,1159913900.0,991572350.0,931180740.0,1027613000.0,1013034200.0,777220160.0,1062275260.0,1018213440.0,941033660.0,1260085800.0
2048.0,1099337600.0,1130937200.0,824339400.0,1078785000.0,864421000.0,1123554300.0,1492239000.0,1098506500.0,954672700.0,896904450.0,992886600.0,991320900.0,750542660.0,958746940.0,1031739970.0,912196400.0,1299183100.0
2049.0,1056253760.0,1112529000.0,787452600.0,1039694200.0,827364600.0,1070473500.0,1343361300.0,1074542700.0,924663230.0,857754100.0,976250600.0,955379300.0,727959200.0,933361200.0,962425400.0,870394600.0,1211719400.0
2050.0,1029123700.0,1082330900.0,767023400.0,1014256060.0,786888800.0,1044130000.0,1799230100.0,1041261250.0,899633300.0,830352300.0,964930700.0,918184600.0,705426050.0,980267840.0,904387500.0,848058000.0,1192483000.0
2051.0,993592900.0,1057907100.0,737369340.0,1022959740.0,760959700.0,1022519230.0,1377277300.0,998824100.0,1026594000.0,800833150.0,947461700.0,859768200.0,710514400.0,930760900.0,882443460.0,846600800.0,1152436700.0
2052.0,960868400.0,1036027460.0,719857540.0,1015831400.0,726530300.0,993424830.0,1296378500.0,969329000.0,885455400.0,769806800.0,911635500.0,836351740.0,690879740.0,865867000.0,848616960.0,791818600.0,1138917600.0
2053.0,958848830.0,1016712500.0,704796350.0,992957950.0,716939140.0,977384900.0,1430641900.0,938618000.0,871208500.0,759762100.0,882133400.0,849092600.0,675610050.0,933569100.0,818602200.0,822431600.0,1110311700.0
2054.0,968545400.0,997386750.0,677711100.0,965978500.0,685030100.0,967006900.0,1309056800.0,1101969200.0,860622900.0,716437250.0,856025200.0,784988350.0,712105200.0,831074200.0,766328800.0,747152800.0,1137096100.0
2055.0,924137400.0,973732100.0,657817660.0,923304300.0,660832600.0,969703230.0,1282894600.0,952085700.0,998618700.0,694021200.0,837263500.0,755722700.0,681210400.0,818555970.0,768335100.0,839424960.0,1087414000.0
2056.0,894430660.0,960365500.0,628339700.0,900248450.0,712745150.0,931301800.0,1260384100.0,984665900.0,896571900.0,688884100.0,813117630.0,728416100.0,628030400.0,816705660.0,741881400.0,766774600.0,1023792700.0
2057.0,993423300.0,937316540.0,610015040.0,885432200.0,660516000.0,913324800.0,1286698200.0,901556350.0,864447360.0,660372900.0,824600200.0,715677500.0,606446800.0,775758600.0,693495000.0,693802240.0,997367230.0
2058.0,899976700.0,910524000.0,598541000.0,854208640.0,661039800.0,916750200.0,1839798900.0,872312400.0,842880260.0,647459100.0,793057660.0,692689660.0,580158140.0,1354182000.0,666120770.0,663823600.0,954972400.0
2059.0,840088960.0,893232100.0,602932500.0,827817000.0,628479600.0,884599600.0,1378046000.0,946092000.0,816831700.0,630664640.0,768624200.0,679703200.0,565082750.0,752954560.0,657882560.0,639641400.0,934043800.0
2060.0,817208960.0,899945000.0,570176640.0,904909200.0,609000200.0,878457600.0,1393564700.0,855056640.0,785218400.0,607890600.0,737425400.0,681824000.0,547438460.0,737134600.0,633549800.0,613221100.0,909996300.0
2061.0,902378900.0,868125060.0,555074370.0,795161340.0,592144500.0,853412500.0,1290653000.0,836227500.0,773826700.0,580854340.0,743690560.0,644810430.0,569337340.0,909222850.0,611965060.0,592246340.0,889155900.0
2062.0,850434500.0,871632000.0,535842340.0,790998800.0,578226370.0,968574500.0,1243980000.0,831020900.0,754093500.0,574732740.0,705908860.0,622131700.0,515756580.0,696369860.0,629673900.0,599109570.0,866966460.0
2063.0,762359200.0,828572350.0,561047500.0,770901440.0,563428030.0,882919700.0,1214620900.0,826883840.0,734498500.0,578018750.0,687125060.0,626546600.0,501369400.0,852390850.0,603961340.0,684430900.0,957444700.0
2064.0,733687230.0,789518660.0,520764830.0,750874500.0,538545700.0,839945100.0,1197022700.0,808745800.0,753144800.0,550815800.0,666417000.0,598704960.0,502164580.0,756172860.0,584998340.0,786143550.0,841327940.0
2065.0,727732350.0,750330200.0,495008930.0,735675100.0,502938240.0,818846900.0,1325225000.0,849178200.0,740673200.0,528418500.0,653994560.0,582582140.0,488349340.0,684837300.0,571394700.0,571334850.0,823670660.0
2066.0,706664450.0,728301250.0,478482080.0,765759300.0,524212670.0,807448500.0,1188947600.0,780823700.0,803105200.0,516593570.0,628143100.0,646941250.0,465816540.0,677805900.0,558545300.0,538402700.0,800066560.0
2067.0,696570240.0,697704600.0,462032830.0,714167300.0,540301060.0,808485760.0,1172521100.0,773477400.0,712185600.0,505845980.0,616736060.0,578310460.0,451867200.0,784927500.0,574593400.0,524199360.0,819448900.0
2068.0,655082700.0,678287300.0,454668480.0,689981900.0,481768300.0,788864300.0,1165397900.0,746796600.0,697233540.0,508484830.0,601980600.0,553552900.0,443282340.0,986035200.0,533365150.0,514104800.0,774936500.0
2069.0,899492800.0,673359300.0,445375040.0,672204600.0,467566180.0,783481200.0,1154352900.0,730144260.0,683776900.0,485707360.0,579326200.0,533741020.0,437562500.0,723045100.0,511168450.0,491988100.0,762143700.0
2070.0,748898400.0,647470000.0,440855140.0,859887800.0,456261250.0,764210240.0,1633916300.0,713167700.0,667065600.0,485524260.0,571002560.0,517762400.0,437906700.0,691464400.0,499258370.0,477041150.0,732930400.0
2071.0,663349400.0,629791800.0,426096670.0,717586940.0,446896130.0,757322560.0,1208652700.0,698854100.0,653015040.0,472565400.0,551220300.0,511584900.0,426596380.0,652435840.0,489587550.0,483593700.0,710185860.0
2072.0,695782460.0,617389000.0,458528300.0,739093600.0,437949630.0,754776500.0,1134646900.0,690663550.0,643421250.0,466865730.0,535106400.0,509988830.0,421765920.0,807362600.0,479558270.0,461349760.0,685453630.0
2073.0,623648100.0,612709000.0,585167940.0,790795800.0,425377820.0,805157060.0,1459696600.0,677577000.0,699827800.0,460938270.0,522265060.0,488307070.0,417003780.0,665796300.0,465750000.0,455858600.0,666320060.0
2074.0,1016820540.0,592556600.0,461853280.0,685992960.0,645966200.0,757102300.0,1135477900.0,712546370.0,666100500.0,520828740.0,499426900.0,469311000.0,408581660.0,644166800.0,597570050.0,462726660.0,738428740.0
2075.0,613498900.0,589087300.0,521129400.0,697702900.0,443278620.0,732969340.0,1162451100.0,660275000.0,630141700.0,494735040.0,483246080.0,451256740.0,402638800.0,630970940.0,465583360.0,443642850.0,661335200.0
2076.0,582712060.0,581428540.0,415428260.0,663270100.0,412782370.0,715749100.0,1116462800.0,648566000.0,621984640.0,457206620.0,471403070.0,479684700.0,399885150.0,1223312800.0,466348580.0,440179680.0,634550800.0
2077.0,581056600.0,590239100.0,439174500.0,789604800.0,470592740.0,707409540.0,1108966100.0,633601340.0,625303600.0,459035700.0,453932200.0,441223140.0,509918560.0,1182011600.0,474154300.0,431333440.0,733863200.0
2078.0,559173300.0,569802200.0,414026940.0,807327700.0,466031650.0,721605950.0,1099237000.0,670652100.0,615616300.0,457186020.0,543292900.0,425904030.0,394835100.0,802083200.0,490377280.0,436662720.0,677334200.0
2079.0,559034000.0,567976100.0,398674980.0,1546154200.0,414901020.0,692909630.0,1179766500.0,621980300.0,610651100.0,454707200.0,441803170.0,420130340.0,387325800.0,934954200.0,433357150.0,426974980.0,631251400.0
2080.0,586232960.0,562414600.0,405419840.0,1337367800.0,402201570.0,682050240.0,1272848500.0,602923900.0,600919800.0,439341860.0,436497300.0,418078820.0,377670500.0,689252030.0,421406370.0,420779940.0,627368200.0
2081.0,557408500.0,548159400.0,416127000.0,1279124600.0,397054940.0,748798800.0,1124403600.0,599715800.0,605434940.0,431746200.0,494567260.0,412569540.0,364264900.0,650859840.0,412400580.0,414738080.0,600483200.0
2082.0,538041000.0,792257540.0,408595900.0,936283260.0,391274620.0,669523260.0,1087873400.0,594174000.0,1102720400.0,427059140.0,440779680.0,424895970.0,360721280.0,643592060.0,408265100.0,421621200.0,574364540.0
2083.0,526291680.0,531966080.0,395360400.0,820537200.0,740485440.0,658028900.0,1086882200.0,623789600.0,600984800.0,437214200.0,419264900.0,420080860.0,351801800.0,640222140.0,401819140.0,403164600.0,766090400.0
2084.0,508182530.0,520534560.0,448049060.0,788349760.0,532957700.0,664452700.0,1075678100.0,580201100.0,1174083700.0,424112540.0,472091040.0,406216830.0,348740800.0,945784600.0,396957280.0,402713950.0,583073500.0
2085.0,520891000.0,540410200.0,392685220.0,808428160.0,604558900.0,643610240.0,1063130400.0,568592500.0,731634240.0,437651520.0,408945800.0,395301900.0,347999600.0,653868600.0,393349250.0,402715800.0,561927740.0
2086.0,507128300.0,531333950.0,387351300.0,858356350.0,536914240.0,657797250.0,1058800060.0,557972100.0,618904060.0,431852600.0,551809200.0,391056320.0,346952670.0,835781800.0,540116350.0,391404380.0,628109700.0
2087.0,1066418100.0,514786700.0,434007070.0,752313600.0,418901860.0,665633860.0,1047538370.0,548241100.0,606874500.0,422847580.0,394100200.0,384904540.0,380350430.0,634655700.0,384806660.0,737433340.0,562901300.0
2088.0,603002050.0,519211700.0,433022340.0,761416260.0,411212930.0,640820860.0,1040006700.0,546408400.0,820626700.0,627669570.0,399466370.0,377397380.0,360107680.0,633217200.0,411462980.0,451003140.0,630908900.0
2089.0,544919550.0,508572500.0,408258140.0,735159600.0,465406980.0,631026560.0,1039462300.0,554487600.0,644174900.0,421404540.0,392436830.0,372883870.0,366894720.0,634672400.0,380994900.0,397414240.0,552365440.0
2090.0,697319040.0,504592350.0,494086400.0,733944500.0,423996160.0,621483500.0,1034777000.0,559755800.0,583834560.0,415448860.0,381838140.0,369152860.0,343298780.0,619284740.0,372902620.0,373719330.0,741487360.0
2091.0,584676160.0,492682500.0,436615170.0,1074651100.0,399010700.0,613942000.0,1042137700.0,535797820.0,598920400.0,417096160.0,375683700.0,395773570.0,335198720.0,631825300.0,365793800.0,384218620.0,558624000.0
2092.0,542074240.0,488289250.0,400927420.0,1215302000.0,421985400.0,605695200.0,1149783900.0,552032800.0,590416500.0,414808060.0,387834300.0,366084450.0,332986780.0,692837600.0,621396700.0,365554200.0,592212740.0
2093.0,519927500.0,485326270.0,487650400.0,915871000.0,412405900.0,616973500.0,1145201400.0,537449100.0,633856260.0,412936420.0,366364740.0,378557120.0,329810080.0,630377540.0,357093760.0,361691420.0,545345860.0
2094.0,612576200.0,627530560.0,468145440.0,818490800.0,563078700.0,591452100.0,1282295800.0,516267840.0,611454140.0,415544580.0,357928540.0,384704420.0,323113570.0,619424830.0,357817570.0,612727230.0,659257660.0
2095.0,527918080.0,513947460.0,434222850.0,834694660.0,405861860.0,813367500.0,1236303900.0,516484500.0,602110300.0,404790000.0,352500700.0,371974100.0,327860930.0,614456450.0,344911140.0,362688800.0,609052400.0
2096.0,518502140.0,494367740.0,568624200.0,775784000.0,405689020.0,589159400.0,1029834430.0,507600320.0,716432600.0,485403650.0,346414500.0,370690900.0,328047230.0,607952200.0,340376900.0,355527070.0,731921600.0
2097.0,531188130.0,501692000.0,428502560.0,770984960.0,407360800.0,589666050.0,1059135700.0,498859070.0,585403650.0,613561860.0,343548500.0,355301540.0,316926700.0,597013300.0,343071070.0,619449700.0,552536400.0
2098.0,547231600.0,560697800.0,405214980.0,780048300.0,432870700.0,576705660.0,1014719170.0,497902500.0,581558660.0,440873100.0,342973500.0,348642430.0,310235680.0,923764000.0,330511970.0,423465630.0,536541100.0
2099.0,661055800.0,714801900.0,403449820.0,742228500.0,574325300.0,565609150.0,996868800.0,498491140.0,616875900.0,421932700.0,343264130.0,356308060.0,307842620.0,601317950.0,326183100.0,365820030.0,528051840.0
2100.0,528476000.0,557621440.0,397748830.0,753546200.0,521476220.0,556545600.0,984685060.0,482814140.0,911183300.0,605803200.0,546458300.0,371825470.0,304954400.0,682586100.0,323129800.0,563569400.0,527162020.0
