time,EC-EARTH3-VEG,CAMS-CSM1-0,MRI-ESM2-0,GFDL-ESM4
2041.0,1155674900.0,1575438500.0,883196200.0,1354120700.0
2042.0,1259934600.0,1653911600.0,845137000.0,1353974700.0
2043.0,1121990300.0,1573347000.0,825206340.0,1311650300.0
2044.0,1095400400.0,1547709300.0,804370000.0,1287249700.0
2045.0,1096142700.0,1525081500.0,854122560.0,1236039400.0
2046.0,1049417340.0,1521664800.0,754253630.0,1225760500.0
2047.0,1021017300.0,1500485400.0,858805570.0,1191824900.0
2048.0,995336450.0,1482813600.0,751230500.0,1194188300.0
2049.0,980079900.0,1490180200.0,695051260.0,1161580400.0
2050.0,992982100.0,1459079200.0,675312200.0,1157765200.0
2051.0,963373700.0,1447472400.0,658189900.0,1122516200.0
2052.0,938689100.0,1455329300.0,713418100.0,1106402400.0
2053.0,931502500.0,1445115600.0,631437900.0,1074227600.0
2054.0,920120640.0,1429813100.0,1162030000.0,1056796160.0
2055.0,899175550.0,1649476200.0,728968700.0,1248937200.0
2056.0,873338000.0,1481712300.0,620653300.0,1082588500.0
2057.0,859787900.0,1412610300.0,585697600.0,1056371260.0
2058.0,928374500.0,1399412700.0,572134200.0,1132344400.0
2059.0,850747650.0,1459848800.0,552160260.0,1072282940.0
2060.0,828158800.0,1395368600.0,596584200.0,1008477400.0
2061.0,801228500.0,1384825200.0,535829300.0,994805900.0
2062.0,790224500.0,1382459900.0,522258720.0,968774700.0
2063.0,779306200.0,1373670000.0,584627650.0,960177400.0
2064.0,765384700.0,1353604400.0,510097660.0,1075492500.0
2065.0,770358660.0,1341607200.0,502992300.0,951750000.0
2066.0,852397900.0,1435439700.0,488772830.0,935852100.0
2067.0,737207500.0,1339731600.0,478030940.0,970082800.0
2068.0,777283500.0,1331528600.0,473144100.0,926645300.0
2069.0,741621200.0,1317172600.0,463010140.0,948014200.0
2070.0,720629400.0,1310963000.0,456952000.0,1002896450.0
2071.0,708099650.0,1586971100.0,487918270.0,902584060.0
2072.0,694413800.0,1448603900.0,462733200.0,954035400.0
2073.0,725706240.0,1337055600.0,876836700.0,894613100.0
2074.0,681144700.0,1734752300.0,503927740.0,879516500.0
2075.0,760445300.0,1467310600.0,449005340.0,877848200.0
2076.0,717165600.0,1372105200.0,443685730.0,873254400.0
2077.0,677697500.0,1325962600.0,447652400.0,860139840.0
2078.0,677038800.0,1403160600.0,590623940.0,1230452700.0
2079.0,656923650.0,1335071000.0,467189900.0,898340540.0
2080.0,673465300.0,1332050600.0,576124540.0,893400200.0
2081.0,631762560.0,1301995600.0,450530050.0,910506050.0
2082.0,616458560.0,1299670400.0,558498940.0,852598800.0
2083.0,659793000.0,1290704100.0,529476350.0,845014600.0
2084.0,781498750.0,1345521900.0,527007100.0,841386400.0
2085.0,941824700.0,1799999600.0,467324700.0,842917600.0
2086.0,646687000.0,1299751200.0,618068500.0,838443900.0
2087.0,891071400.0,1297259800.0,523523780.0,825527300.0
2088.0,896954430.0,1476726700.0,463995600.0,1317645800.0
2089.0,710139600.0,1758146300.0,473321200.0,1104207400.0
2090.0,639764300.0,1413467900.0,552527300.0,852569200.0
2091.0,640253400.0,1414885800.0,480090780.0,825826700.0
2092.0,667884700.0,1307463400.0,570129800.0,821363300.0
2093.0,617505340.0,1337909400.0,470504100.0,818726340.0
2094.0,614324540.0,1430051300.0,682609540.0,817657900.0
2095.0,617686140.0,1361386000.0,560746940.0,824982700.0
2096.0,614596200.0,1331311900.0,745788740.0,831131140.0
2097.0,745421600.0,1496821600.0,576791230.0,980741060.0
2098.0,617903550.0,1366644400.0,1238326700.0,861300700.0
2099.0,615892000.0,1655620500.0,978363260.0,830250800.0
2100.0,647003100.0,1876440200.0,681876160.0,828645250.0
