time,CAMS-CSM1-0,EC-EARTH3-VEG,BCC-CSM2-MR,INM-CM4-8,FGOALS-F3-L,MRI-ESM2-0,MPI-ESM1-2-HR,EC-EARTH3,INM-CM5-0,CESM2,CESM2-WACCM,CMCC-CM2-SR5,GFDL-ESM4,NORESM2-MM
2039.0,1445891200.0,1348367400.0,1028418600.0,1184877700.0,1237534500.0,1050215200.0,1199879000.0,1155694500.0,1150057900.0,1171485300.0,1379257600.0,1361279600.0,1414229900.0,1161025500.0
2040.0,1397759400.0,1255279400.0,1003411800.0,1138184600.0,1211597600.0,1021239740.0,1166892800.0,1103321300.0,1073765400.0,1123729000.0,1325041900.0,1310966500.0,1344172800.0,1110692500.0
2041.0,1374024300.0,1251270400.0,985059800.0,1092139000.0,1173289300.0,978674940.0,1117097100.0,1054675000.0,1077744400.0,1066275840.0,1274407300.0,1281266800.0,1323199200.0,1091584800.0
2042.0,1344542000.0,1195729300.0,931535100.0,1065304700.0,1119875600.0,937296000.0,1102446800.0,1005652900.0,1088324500.0,1031217540.0,1241166500.0,1257929500.0,1298023800.0,1051787700.0
2043.0,1325844500.0,1144740600.0,871991400.0,1010029100.0,1083430300.0,906650200.0,1042843600.0,949961660.0,1025849340.0,999194560.0,1201551400.0,1217696900.0,1308024600.0,1009970600.0
2044.0,1308378500.0,1097935600.0,842440100.0,977331400.0,1078309000.0,875597440.0,1194563800.0,914793540.0,1008176830.0,949028000.0,1151256400.0,1206149000.0,1279583000.0,992869900.0
2045.0,1315086600.0,1058938750.0,815598800.0,934471360.0,1030237300.0,863114500.0,985638850.0,901856500.0,1054637950.0,1038263200.0,1131204000.0,1192462200.0,1242148100.0,931762700.0
2046.0,1265237900.0,1043712500.0,805080700.0,904391800.0,993630340.0,833870850.0,964317200.0,916643100.0,979880400.0,949588740.0,1205827500.0,1133207600.0,1216289500.0,891357060.0
2047.0,1244004200.0,1023612540.0,762129860.0,957022850.0,1046917440.0,799280260.0,940051700.0,889793400.0,1233252700.0,946241800.0,1102314900.0,1101958000.0,1173750400.0,879414100.0
2048.0,1226340600.0,967405100.0,713218940.0,853930940.0,953591300.0,767329900.0,1007944960.0,854933570.0,1010087230.0,903138750.0,1069330300.0,1057233200.0,1159169000.0,848824640.0
2049.0,1206476500.0,1056015800.0,676848500.0,824834240.0,929588700.0,759204000.0,908729100.0,804004160.0,939126100.0,872288100.0,1045249300.0,1033178200.0,1176281000.0,803242600.0
2050.0,1197949400.0,922726850.0,659996350.0,798195500.0,905319360.0,727809660.0,878889300.0,766759740.0,915130940.0,836437900.0,1004891140.0,1007938750.0,1130125000.0,775943600.0
2051.0,1165021800.0,902792400.0,627164400.0,757703040.0,873722560.0,698473150.0,854741570.0,730258700.0,892344300.0,820149250.0,995464900.0,976242100.0,1101776900.0,753340400.0
2052.0,1133839000.0,885194900.0,636750460.0,741773900.0,854781500.0,683069400.0,847386240.0,696396000.0,850928830.0,790749100.0,1440903800.0,921661500.0,1084449700.0,734096060.0
2053.0,1112301600.0,943639500.0,590771460.0,725141700.0,827014140.0,665176060.0,809984200.0,655698240.0,829819600.0,763956100.0,1189353600.0,893733250.0,1179463200.0,703224800.0
2054.0,1055639040.0,852563500.0,574594940.0,689391800.0,795889000.0,641837440.0,802698400.0,635944300.0,838840900.0,728146200.0,1005245700.0,833356200.0,1056819460.0,675224000.0
2055.0,1033180800.0,835900500.0,554891500.0,661549700.0,774596300.0,611453000.0,833037600.0,602700500.0,786445950.0,704917900.0,938160960.0,798607600.0,1042937000.0,656029600.0
2056.0,1117569500.0,796707000.0,526758300.0,622495900.0,756288700.0,592638000.0,789991400.0,575113860.0,765102500.0,687704770.0,903208060.0,809036300.0,1029329200.0,648649900.0
2057.0,1071879740.0,805850500.0,510761150.0,601746000.0,738336960.0,580556160.0,756896900.0,554977660.0,745725250.0,664913300.0,879839170.0,723740000.0,1016550300.0,621653250.0
2058.0,1054579460.0,765028000.0,480206100.0,569030700.0,719935900.0,558214850.0,732801700.0,530422340.0,743708860.0,639244740.0,856985540.0,692824260.0,1012435700.0,596710500.0
2059.0,1003005900.0,743923840.0,460088600.0,555276860.0,701260100.0,548523200.0,719330750.0,489170660.0,715802600.0,632962750.0,1061593600.0,657709300.0,979493570.0,558892900.0
2060.0,1005654400.0,718993100.0,445790240.0,534418720.0,681128260.0,526692500.0,704352960.0,460297440.0,689225900.0,610973300.0,857660860.0,619500600.0,962665300.0,538812000.0
2061.0,967117400.0,721910200.0,421418800.0,516771330.0,793272060.0,504079780.0,685467840.0,449071000.0,672473300.0,588088700.0,820492540.0,575738240.0,956712700.0,530630370.0
2062.0,946425300.0,696537400.0,405309500.0,508548380.0,685323000.0,544089660.0,669707840.0,436184100.0,658944300.0,565391940.0,786803400.0,525807740.0,933611600.0,497923140.0
2063.0,1123863300.0,659022300.0,389688300.0,490825660.0,635087000.0,494233820.0,662540600.0,428664500.0,651488900.0,570191300.0,769172860.0,518889340.0,935837440.0,480980000.0
2064.0,1016780900.0,655925700.0,368242800.0,472832740.0,611457300.0,469679800.0,637659100.0,413715200.0,630723500.0,546457100.0,746260540.0,493176130.0,942493800.0,470404930.0
2065.0,914666940.0,641910900.0,353227680.0,445535550.0,589265540.0,454938720.0,601575600.0,386382460.0,702727600.0,519400300.0,724588900.0,475443420.0,906380200.0,458041820.0
2066.0,1028144100.0,623819800.0,341825340.0,457812900.0,604423700.0,449615400.0,582541300.0,373382720.0,599566340.0,499603870.0,702682000.0,443774620.0,892649150.0,453332500.0
2067.0,934423040.0,608135500.0,325511040.0,415812200.0,566231550.0,436191700.0,634608200.0,462973700.0,579575700.0,496823170.0,692569200.0,414150700.0,880552100.0,560032450.0
2068.0,1052590000.0,586437250.0,318571460.0,398407200.0,543243500.0,428200450.0,555428900.0,354917220.0,564724600.0,474808900.0,694766660.0,399637900.0,866670000.0,419182140.0
2069.0,952502850.0,560408100.0,311201760.0,386599700.0,535882140.0,412852220.0,539577600.0,345220030.0,537134660.0,461829150.0,657565060.0,388503100.0,854404900.0,399277980.0
2070.0,892775550.0,540290100.0,301184700.0,380865630.0,520017300.0,427893440.0,507753630.0,339601700.0,515556670.0,439657500.0,635881700.0,495085000.0,838678100.0,392078140.0
2071.0,887367700.0,524058560.0,284993150.0,368190900.0,509839230.0,401142140.0,518819840.0,321732350.0,540311200.0,427206340.0,610450500.0,382692100.0,821520400.0,379096670.0
2072.0,860214660.0,509889000.0,273709440.0,352705630.0,513851360.0,396911680.0,499631300.0,313985100.0,484951800.0,421885570.0,681883840.0,368637060.0,814426200.0,367013500.0
2073.0,840346000.0,497731900.0,260043920.0,349763230.0,487524060.0,383003500.0,465293440.0,326265630.0,467452400.0,410276640.0,594038900.0,343186300.0,805044540.0,361560220.0
2074.0,831056400.0,482938980.0,246287380.0,333921540.0,489164260.0,373309730.0,525274270.0,305420380.0,454104960.0,405635200.0,570396860.0,324087900.0,795691400.0,347137730.0
2075.0,817698750.0,464663870.0,248536910.0,326655360.0,472901150.0,370118700.0,449902370.0,293011100.0,440851550.0,413770140.0,548980000.0,314625860.0,787640700.0,335909020.0
2076.0,813164900.0,496676380.0,238813820.0,316042700.0,459025150.0,360269950.0,643860700.0,287267500.0,430895420.0,374975580.0,534189100.0,334553300.0,766337660.0,332518500.0
2077.0,808361700.0,441736320.0,255408080.0,308650880.0,449573020.0,351817920.0,462455970.0,269687000.0,423940540.0,361877730.0,506206050.0,301885950.0,749999550.0,314642180.0
2078.0,796512800.0,432444060.0,244052880.0,312952450.0,449382430.0,480122430.0,621080640.0,267755740.0,408557150.0,354942620.0,480805600.0,288944400.0,728863550.0,305804670.0
2079.0,777486500.0,409356450.0,271485100.0,300883650.0,440845570.0,343485800.0,436169020.0,252999620.0,394430620.0,1048289900.0,461139680.0,274203500.0,871935500.0,343793900.0
2080.0,772220700.0,398199360.0,224983140.0,312873600.0,438153950.0,336792740.0,436624960.0,246668660.0,385096030.0,361828220.0,478414080.0,262057380.0,709909440.0,304373800.0
2081.0,779153150.0,386812860.0,222653060.0,308828740.0,423024540.0,336865660.0,422116400.0,340174050.0,605134400.0,360451070.0,442027000.0,258414830.0,701957600.0,287038900.0
2082.0,754605630.0,370622270.0,218947220.0,299500130.0,442177440.0,337584480.0,453489600.0,282510700.0,378747650.0,336659550.0,428913920.0,255652380.0,681813570.0,281489020.0
2083.0,774356350.0,361814720.0,246016780.0,287429340.0,410254400.0,325658980.0,409022560.0,243400910.0,363316400.0,330028030.0,513264830.0,242461870.0,669655040.0,267243710.0
2084.0,733595650.0,385174800.0,219541500.0,298976200.0,400640500.0,322384100.0,395517540.0,239609400.0,359587420.0,324780700.0,422491300.0,227949490.0,658631230.0,259850910.0
2085.0,724551800.0,341097440.0,214185420.0,437586500.0,400195780.0,319528300.0,403554020.0,236235870.0,346217020.0,308794180.0,394819840.0,220152720.0,651435500.0,260323680.0
2086.0,711872900.0,316185000.0,210894530.0,289928320.0,382884860.0,311399360.0,380690080.0,228333460.0,334796060.0,303348220.0,385108500.0,210488100.0,642392800.0,253450510.0
2087.0,773334800.0,308906080.0,208940930.0,280146000.0,372927100.0,300167500.0,362285100.0,213253220.0,328293250.0,295688860.0,377033120.0,202659860.0,626578300.0,247353140.0
2088.0,706915600.0,302644450.0,202864290.0,269005730.0,394320300.0,298318240.0,368360400.0,204061000.0,318905120.0,287818620.0,364187840.0,188699170.0,615565300.0,240049340.0
2089.0,696589700.0,297055170.0,197082380.0,287033500.0,370755460.0,293672930.0,359312960.0,198453420.0,403471260.0,283290340.0,350180130.0,174351970.0,606099840.0,234620160.0
2090.0,702425000.0,288245500.0,189397040.0,255739620.0,372727000.0,293008200.0,349560670.0,209914780.0,305285800.0,269462430.0,335934340.0,166877400.0,591954900.0,230676020.0
2091.0,697302900.0,278952930.0,187864740.0,253179980.0,358870820.0,288193180.0,344861220.0,197813730.0,303141120.0,268336940.0,330010750.0,162438190.0,588017540.0,224133550.0
2092.0,676368500.0,274679600.0,184233470.0,250830500.0,359462500.0,279220800.0,337697150.0,203882830.0,293417500.0,262559650.0,333831940.0,149613470.0,660534460.0,214179090.0
2093.0,660459000.0,259163540.0,181588750.0,248991790.0,353339460.0,274972580.0,333438000.0,202809740.0,289540900.0,250444580.0,317344830.0,145949740.0,560334300.0,208712420.0
2094.0,709138370.0,254071330.0,307446800.0,245173300.0,371053470.0,272851040.0,327414050.0,192321010.0,286508800.0,264575970.0,309790300.0,153475790.0,549407170.0,202841650.0
2095.0,665535300.0,249047400.0,172539310.0,240006670.0,362043040.0,267915090.0,337337570.0,189482260.0,277304450.0,241067570.0,331362500.0,143728290.0,538441400.0,220809280.0
2096.0,656465700.0,241615410.0,169442820.0,287308580.0,349094400.0,267087980.0,313210500.0,190229070.0,266007870.0,238138060.0,301371550.0,213188060.0,527843300.0,197274530.0
2097.0,647317000.0,234358450.0,166716880.0,356838050.0,346928580.0,305749300.0,306514560.0,184481500.0,264005520.0,230296530.0,292885280.0,148317230.0,513604830.0,189320960.0
2098.0,626470700.0,230302900.0,167781150.0,269674020.0,344458270.0,267057230.0,308779680.0,182487870.0,272719740.0,225841630.0,296408000.0,136415540.0,505781860.0,189249810.0
2099.0,614004500.0,223200480.0,166766220.0,266021100.0,339003840.0,258987620.0,297782660.0,194005390.0,253489680.0,222906740.0,282149340.0,133767750.0,486731330.0,187744450.0
2100.0,622602000.0,255380690.0,163858220.0,248987220.0,339897820.0,254356690.0,291571780.0,180379460.0,250513200.0,241975410.0,271561500.0,131408080.0,491531680.0,177166600.0
