time,INM-CM5-0,CESM2-WACCM,CESM2,CANESM5,GFDL-ESM4,MRI-ESM2-0,ACCESS-ESM1-5,TAIESM1,MPI-ESM1-2-HR,BCC-CSM2-MR,CAMS-CSM1-0,INM-CM4-8,NORESM2-MM,EC-EARTH3-VEG,CMCC-CM2-SR5,ACCESS-CM2,IPSL-CM6A-LR,FGOALS-F3-L,EC-EARTH3
2052.0,154820690000.0,151921280000.0,160707020000.0,93346760000.0,148497300000.0,138958860000.0,177947590000.0,104106340000.0,161007500000.0,162323200000.0,138697050000.0,200452820000.0,148165230000.0,158313140000.0,145888890000.0,129963630000.0,118676865000.0,184401360000.0,105711770000.0
2053.0,152642030000.0,148946960000.0,154657340000.0,89634960000.0,144223320000.0,135056550000.0,171902650000.0,98835260000.0,155595080000.0,158308090000.0,134229890000.0,195148410000.0,146532140000.0,151590400000.0,140472600000.0,124982390000.0,113730650000.0,180868630000.0,100924520000.0
2054.0,149103890000.0,142641730000.0,152182400000.0,84981030000.0,141415560000.0,130486150000.0,167835910000.0,93960720000.0,152929630000.0,153423200000.0,131004580000.0,193366380000.0,142110060000.0,148456360000.0,134004870000.0,117963410000.0,109222830000.0,175333240000.0,97844270000.0
2055.0,144690000000.0,136981600000.0,149488700000.0,81805130000.0,137898850000.0,126625820000.0,162947680000.0,88816796000.0,148794950000.0,150155020000.0,128804010000.0,188929720000.0,140179770000.0,142886630000.0,130113810000.0,112904430000.0,104398660000.0,168594740000.0,92918750000.0
2056.0,139800280000.0,136706500000.0,145977540000.0,76711740000.0,135348940000.0,122590626000.0,155968620000.0,83816920000.0,146395970000.0,146838270000.0,125179770000.0,185279460000.0,136940495000.0,136469910000.0,127077060000.0,108786150000.0,99174720000.0,160028160000.0,89694450000.0
2057.0,135263410000.0,130722610000.0,141358580000.0,73678860000.0,131783614000.0,120256520000.0,151999510000.0,80772145000.0,143918270000.0,143003530000.0,122340900000.0,184181570000.0,133832580000.0,133075310000.0,122023125000.0,103815320000.0,94761394000.0,155841430000.0,85026095000.0
2058.0,130566770000.0,126586320000.0,139338250000.0,69957350000.0,128712840000.0,115683960000.0,147031000000.0,76608330000.0,142706050000.0,140550110000.0,121625840000.0,180571830000.0,130410136000.0,128415690000.0,119789660000.0,100019600000.0,90422390000.0,153218550000.0,80318060000.0
2059.0,129632350000.0,124648650000.0,134139920000.0,66485190000.0,125488320000.0,113728550000.0,144127130000.0,72664490000.0,141551350000.0,137600970000.0,119209560000.0,178691050000.0,125938040000.0,124667960000.0,115932580000.0,95422644000.0,86194590000.0,149037450000.0,77897320000.0
2060.0,127771220000.0,120572690000.0,129587090000.0,62552530000.0,121348200000.0,109310755000.0,138179170000.0,68190120000.0,137140760000.0,133811960000.0,116155120000.0,176209460000.0,122317890000.0,117621555000.0,110715170000.0,91440190000.0,82304790000.0,146458950000.0,74688800000.0
2061.0,125302465000.0,116032040000.0,125954740000.0,57510690000.0,118668845000.0,106051840000.0,133888150000.0,63570020000.0,133376810000.0,129389870000.0,113981730000.0,173189710000.0,119173720000.0,114586930000.0,106278290000.0,86374900000.0,77995090000.0,142828360000.0,70605726000.0
2062.0,123667600000.0,112467850000.0,120223000000.0,54174015000.0,116943730000.0,104208000000.0,129380740000.0,60475875000.0,130968660000.0,124861970000.0,111266710000.0,169010430000.0,115515540000.0,110044640000.0,101195200000.0,82699580000.0,74189324000.0,139929930000.0,67751320000.0
2063.0,121738670000.0,109288420000.0,118395740000.0,51251010000.0,116041360000.0,102151120000.0,126368694000.0,57335930000.0,128455120000.0,118010840000.0,109068980000.0,163941200000.0,111154090000.0,107308990000.0,96223220000.0,79346426000.0,69462110000.0,136349660000.0,66167075000.0
2064.0,118459680000.0,107616930000.0,112490906000.0,47463510000.0,112988290000.0,99379240000.0,123062290000.0,54413030000.0,126193360000.0,114346280000.0,107534615000.0,160478070000.0,107355920000.0,104145800000.0,91508515000.0,76520950000.0,64964436000.0,133583470000.0,63607190000.0
2065.0,115284050000.0,104430985000.0,109373220000.0,44025004000.0,110601380000.0,96299150000.0,123559560000.0,52282917000.0,121365900000.0,110885690000.0,105850940000.0,156282730000.0,103192620000.0,99590180000.0,87882280000.0,73029650000.0,61285980000.0,127775260000.0,61106323000.0
2066.0,112707090000.0,99774530000.0,104451880000.0,41182490000.0,107290840000.0,94084510000.0,122070300000.0,50060984000.0,118632500000.0,104526710000.0,102626080000.0,151422520000.0,100074030000.0,96521030000.0,84038470000.0,69974070000.0,57741360000.0,123662530000.0,59476200000.0
2067.0,110732540000.0,97145725000.0,100696370000.0,39127800000.0,104775450000.0,92072485000.0,116642980000.0,48271700000.0,115251060000.0,100694565000.0,99045580000.0,146288380000.0,96769760000.0,91183000000.0,79398370000.0,66314576000.0,54539928000.0,119623240000.0,56695900000.0
2068.0,109209490000.0,94517940000.0,96916620000.0,36512985000.0,102426894000.0,92653460000.0,114059880000.0,46101600000.0,111445460000.0,97984470000.0,97119764000.0,142321430000.0,92682530000.0,87866140000.0,75667840000.0,61983863000.0,51343210000.0,116726170000.0,53419397000.0
2069.0,107779960000.0,91632130000.0,95733100000.0,34115949000.0,100518990000.0,89577824000.0,110657085000.0,43150560000.0,107698610000.0,95104705000.0,96341260000.0,137751400000.0,91324060000.0,84080660000.0,71690945000.0,58258993000.0,48317174000.0,113537630000.0,50854035000.0
2070.0,105568575000.0,90135210000.0,92927660000.0,31686330000.0,97680010000.0,86814760000.0,104881270000.0,41217380000.0,103829774000.0,93542890000.0,94950790000.0,133811600000.0,86585780000.0,80187460000.0,68811990000.0,54965277000.0,45580350000.0,108869770000.0,48219020000.0
2071.0,102534070000.0,86983434000.0,90430050000.0,28720663000.0,95237380000.0,84775790000.0,99054470000.0,39074600000.0,100493880000.0,91109890000.0,92328910000.0,131002060000.0,83851740000.0,77844940000.0,66658853000.0,51326145000.0,42890740000.0,103596440000.0,45472764000.0
2072.0,99094800000.0,85277280000.0,87532500000.0,27056878000.0,91717890000.0,81783824000.0,97383330000.0,36611620000.0,96875580000.0,88614210000.0,88707790000.0,128208480000.0,82571760000.0,73984100000.0,64122302000.0,48120690000.0,39687795000.0,100917486000.0,43687383000.0
2073.0,96926835000.0,80985060000.0,85297520000.0,24992748000.0,88873210000.0,79006280000.0,95134695000.0,34052854000.0,93148496000.0,84794900000.0,86244090000.0,124266670000.0,81853160000.0,69194860000.0,60676280000.0,44907287000.0,36517663000.0,96505260000.0,41150010000.0
2074.0,94292615000.0,78062700000.0,82291870000.0,23215395000.0,85326720000.0,76928140000.0,92034140000.0,32023409000.0,89161376000.0,81306730000.0,84671780000.0,120016830000.0,80171740000.0,65810920000.0,57909535000.0,42042077000.0,34389463000.0,92085350000.0,38704853000.0
2075.0,91532490000.0,75570580000.0,78934204000.0,21128774000.0,83139445000.0,74665435000.0,87851524000.0,30247225000.0,85686985000.0,79593275000.0,81518354000.0,116707380000.0,78648435000.0,61609150000.0,54864278000.0,39315950000.0,31241615000.0,90217640000.0,36858190000.0
2076.0,88470430000.0,72943305000.0,76784520000.0,19078510000.0,80884510000.0,72557180000.0,85402720000.0,27813982000.0,82755130000.0,77301900000.0,78594080000.0,114108840000.0,77241110000.0,58201330000.0,52890750000.0,36585670000.0,28102285000.0,86069860000.0,34323067000.0
2077.0,84926920000.0,70184350000.0,73641796000.0,17342863000.0,79263600000.0,70741470000.0,82470610000.0,26147942000.0,79296850000.0,74547640000.0,76016525000.0,111479940000.0,75224670000.0,55216810000.0,49926190000.0,34047169000.0,25627064000.0,81912000000.0,31864429000.0
2078.0,81903700000.0,66345830000.0,71341500000.0,15722458000.0,77311660000.0,69350460000.0,77647030000.0,24717292000.0,75410700000.0,72495020000.0,74265020000.0,108043060000.0,72942680000.0,52004635000.0,46503780000.0,31954788000.0,23323544000.0,77198510000.0,29699482000.0
2079.0,79375090000.0,64575360000.0,68886160000.0,14347443000.0,74862960000.0,67705120000.0,74028200000.0,22731626000.0,73037190000.0,69415020000.0,71409620000.0,104895110000.0,71252845000.0,49426678000.0,43495133000.0,29750893000.0,20337377000.0,72713945000.0,27901161000.0
2080.0,76967264000.0,60838500000.0,66682010000.0,12703498000.0,73045254000.0,66000957000.0,69901040000.0,21059492000.0,70389950000.0,68958800000.0,68214043000.0,100055695000.0,68278755000.0,46297260000.0,40521548000.0,27644596000.0,18271780000.0,69118800000.0,25897806000.0
2081.0,75818510000.0,58484600000.0,63497974000.0,11368671000.0,70939870000.0,64494023000.0,66964800000.0,19549571000.0,67440760000.0,66587730000.0,66987390000.0,98432690000.0,65790054000.0,42950513000.0,37318280000.0,25557529000.0,16137751000.0,63963808000.0,24254216000.0
2082.0,73969730000.0,55379430000.0,60892086000.0,10272613000.0,68351353000.0,64407690000.0,64552124000.0,18079685000.0,64804200000.0,64287433000.0,65153840000.0,94933385000.0,63362950000.0,40561830000.0,35512324000.0,23458664000.0,14211197000.0,60433750000.0,22060603000.0
2083.0,70997926000.0,52382126000.0,57037210000.0,9179233000.0,65278714000.0,62621540000.0,62879015000.0,16778821000.0,61169530000.0,62173004000.0,64629490000.0,90991180000.0,61364680000.0,36937140000.0,32980916000.0,21415029000.0,12596915000.0,56618488000.0,20007244000.0
2084.0,68955455000.0,49195946000.0,54346916000.0,8019643000.0,63290080000.0,61684060000.0,60937990000.0,15409874000.0,58893660000.0,59762350000.0,61949723000.0,89013850000.0,59443515000.0,34629583000.0,30683570000.0,19778466000.0,11455196000.0,54059190000.0,18322100000.0
2085.0,67261305000.0,45827797000.0,52096230000.0,6949668000.0,61240893000.0,60600685000.0,58767196000.0,14511643000.0,56913150000.0,57786580000.0,60529460000.0,86963780000.0,55967290000.0,31416197000.0,28594660000.0,17770950000.0,10267434000.0,51841827000.0,16242719000.0
2086.0,65011905000.0,43710153000.0,50414903000.0,6301595600.0,58564272000.0,58962470000.0,55318274000.0,13294598000.0,53997937000.0,56091380000.0,59534490000.0,85213780000.0,52826923000.0,29093366000.0,26548810000.0,15854251000.0,8920526000.0,48675060000.0,14633254000.0
2087.0,63187735000.0,41419930000.0,47911838000.0,5754957300.0,57013682000.0,57355870000.0,52231078000.0,12237386000.0,52314636000.0,52482638000.0,56851018000.0,83800556000.0,50367357000.0,26845118000.0,24448264000.0,14013056000.0,7843150300.0,45819810000.0,12950035000.0
2088.0,61737636000.0,38555787000.0,45554635000.0,5224231400.0,54966040000.0,55425745000.0,49683350000.0,11316122000.0,49881270000.0,49844474000.0,54753186000.0,81753874000.0,48754164000.0,24889375000.0,23132416000.0,12439969000.0,6684962000.0,42850312000.0,11488257000.0
2089.0,59577078000.0,37220155000.0,43057205000.0,4474583000.0,52609733000.0,52856130000.0,45976900000.0,10508765000.0,46619050000.0,48421507000.0,53931225000.0,79607366000.0,46255755000.0,22736984000.0,21417372000.0,11203695000.0,5903463400.0,40275587000.0,10319611000.0
2090.0,56807526000.0,35161395000.0,41346028000.0,3935211800.0,50984915000.0,50993816000.0,43196210000.0,9460283000.0,44848472000.0,47567917000.0,52759482000.0,76312660000.0,44456428000.0,21084563000.0,19669768000.0,9719937000.0,5040227300.0,38640546000.0,9051286000.0
2091.0,53800632000.0,33008957000.0,39452606000.0,3466599200.0,49109676000.0,49536350000.0,41387410000.0,8348143000.0,42632344000.0,45414273000.0,51056300000.0,75067590000.0,42018673000.0,18703784000.0,18230768000.0,8362470400.0,4320981500.0,36510482000.0,7847847400.0
2092.0,51858584000.0,30871294000.0,36862513000.0,2947088400.0,46693080000.0,48332165000.0,39928730000.0,7788136000.0,40804327000.0,43664930000.0,49608454000.0,72897630000.0,39590523000.0,17091399000.0,16678469000.0,7276250000.0,3657878300.0,34572560000.0,6877954600.0
2093.0,50527605000.0,28750373000.0,34750136000.0,2587722500.0,43867340000.0,46972695000.0,37269844000.0,6969962000.0,38177880000.0,42499723000.0,48057147000.0,71112460000.0,38574965000.0,15462261000.0,15393684000.0,6219943000.0,3071746300.0,32234574000.0,6003721000.0
2094.0,48687374000.0,26769130000.0,33480712000.0,2269674500.0,41293955000.0,45872222000.0,35139010000.0,6380119600.0,36643897000.0,39808184000.0,46278510000.0,68555784000.0,36827427000.0,13800411000.0,13839994000.0,5279179000.0,2579484700.0,30367033000.0,5185944600.0
2095.0,46876082000.0,24786387000.0,31654277000.0,1986134100.0,39311802000.0,44519395000.0,33108838000.0,5890767000.0,35205270000.0,37991436000.0,45460900000.0,66013655000.0,35083890000.0,12359157000.0,12667465000.0,4477716500.0,2075182200.0,28759773000.0,4526991400.0
2096.0,44916347000.0,22920634000.0,29600629000.0,1755648500.0,37620412000.0,44242420000.0,30587689000.0,5395462000.0,33714227000.0,36639486000.0,43899294000.0,64468620000.0,34074294000.0,11218180000.0,11375014000.0,3768469500.0,1508502800.0,26355878000.0,3961654300.0
2097.0,42424730000.0,21303718000.0,27820507000.0,1595977700.0,35976090000.0,42802917000.0,29018198000.0,4866021400.0,31822574000.0,34625630000.0,42165252000.0,61793407000.0,31959075000.0,9909668000.0,9991002000.0,3169817000.0,1094835000.0,24784056000.0,3433255200.0
