time,EC-EARTH3-VEG,CMCC-CM2-SR5,FGOALS-F3-L,EC-EARTH3,INM-CM4-8,NORESM2-MM,CAMS-CSM1-0,MPI-ESM1-2-HR,BCC-CSM2-MR,MRI-ESM2-0,GFDL-ESM4,INM-CM5-0,CESM2-WACCM,CESM2
2014.0,282159220000.0,282159220000.0,282159220000.0,282159220000.0,282159220000.0,282159220000.0,282159220000.0,282159220000.0,282159220000.0,282159220000.0,282159220000.0,282159220000.0,282159220000.0,282159220000.0
2015.0,278154970000.0,278154970000.0,278154970000.0,278154970000.0,278154970000.0,278154970000.0,278154970000.0,278154970000.0,278154970000.0,278154970000.0,278154970000.0,278154970000.0,278154970000.0,278154970000.0
2016.0,280165580000.0,280165580000.0,280165580000.0,280165580000.0,280165580000.0,280165580000.0,280165580000.0,280165580000.0,280165580000.0,280165580000.0,280165580000.0,280165580000.0,280165580000.0,280165580000.0
2017.0,276606840000.0,276606840000.0,276606840000.0,276606840000.0,276606840000.0,276606840000.0,276606840000.0,276606840000.0,276606840000.0,276606840000.0,276606840000.0,276606840000.0,276606840000.0,276606840000.0
2018.0,276399820000.0,276399820000.0,276399820000.0,276399820000.0,276399820000.0,276399820000.0,276399820000.0,276399820000.0,276399820000.0,276399820000.0,276399820000.0,276399820000.0,276399820000.0,276399820000.0
2019.0,271140130000.0,271140130000.0,271140130000.0,271140130000.0,271140130000.0,271140130000.0,271140130000.0,271140130000.0,271140130000.0,271140130000.0,271140130000.0,271140130000.0,271140130000.0,271140130000.0
2020.0,269031820000.0,269031820000.0,269031820000.0,269031820000.0,269031820000.0,269031820000.0,269031820000.0,269031820000.0,269031820000.0,269031820000.0,269031820000.0,269031820000.0,269031820000.0,269031820000.0
2021.0,264511160000.0,273875860000.0,267288080000.0,267015270000.0,263937310000.0,265442050000.0,267029870000.0,267184360000.0,267606430000.0,265639360000.0,266515150000.0,264178450000.0,269514500000.0,265689800000.0
2022.0,259780230000.0,274236010000.0,265247500000.0,261424460000.0,259162340000.0,263769640000.0,263297370000.0,265656810000.0,265761130000.0,260762850000.0,262219830000.0,263783800000.0,266985700000.0,261995760000.0
2023.0,255439780000.0,271257860000.0,259757920000.0,258411530000.0,259328590000.0,260669110000.0,260160370000.0,259681910000.0,262680700000.0,258404250000.0,256824250000.0,260470470000.0,262713410000.0,261530830000.0
2024.0,253344890000.0,271092530000.0,257750880000.0,254542330000.0,256348270000.0,256956240000.0,260404220000.0,255415840000.0,260710140000.0,254843570000.0,251310640000.0,257549170000.0,262141030000.0,258726150000.0
2025.0,249372620000.0,269635370000.0,256429080000.0,249710600000.0,255927580000.0,252794520000.0,254599800000.0,252518170000.0,254845700000.0,250353040000.0,247944120000.0,251712000000.0,257067880000.0,256700700000.0
2026.0,249259280000.0,265267690000.0,257558270000.0,245763030000.0,253537080000.0,253740220000.0,247602460000.0,251595130000.0,252154220000.0,246538530000.0,243689960000.0,249385170000.0,250911900000.0,256264040000.0
2027.0,243963890000.0,262122160000.0,255590270000.0,239807020000.0,247888120000.0,250412000000.0,243276580000.0,250939110000.0,247200740000.0,240335340000.0,237935230000.0,246000220000.0,245975220000.0,255046320000.0
2028.0,248073800000.0,261282280000.0,255796690000.0,232661170000.0,247736600000.0,250997300000.0,237510100000.0,248314680000.0,241463160000.0,237860440000.0,233843520000.0,240518100000.0,243155860000.0,250760890000.0
2029.0,243592610000.0,254305530000.0,252446000000.0,231110640000.0,242745330000.0,250411350000.0,235450740000.0,245258440000.0,234151430000.0,233680830000.0,230129400000.0,236613570000.0,239519630000.0,247914900000.0
2030.0,239387030000.0,252847010000.0,251527460000.0,225252360000.0,243283210000.0,247606430000.0,230717000000.0,241928000000.0,230540840000.0,228912800000.0,226557980000.0,235100750000.0,234011690000.0,243582780000.0
2031.0,235338530000.0,252840460000.0,249700090000.0,218713360000.0,240913650000.0,243647580000.0,228241930000.0,236712000000.0,222409920000.0,227815460000.0,223449600000.0,232356170000.0,230229930000.0,238063500000.0
2032.0,231717040000.0,253590130000.0,244292550000.0,216775520000.0,234968190000.0,243177870000.0,223609880000.0,233547990000.0,215846900000.0,225069500000.0,218218280000.0,227930870000.0,230174790000.0,234129390000.0
2033.0,224623210000.0,251557380000.0,243665340000.0,211911800000.0,232781860000.0,240683750000.0,222156960000.0,234986100000.0,214049770000.0,222061080000.0,214740430000.0,220408640000.0,227106050000.0,230813300000.0
2034.0,225099190000.0,246574470000.0,244155430000.0,207255040000.0,231580550000.0,233823540000.0,217436750000.0,233482960000.0,209666050000.0,219049430000.0,208784870000.0,215332080000.0,225799630000.0,231108640000.0
2035.0,219023570000.0,243682030000.0,244373750000.0,203631670000.0,227479600000.0,228659200000.0,218481620000.0,231291320000.0,207625930000.0,215973450000.0,206573650000.0,209778770000.0,225416250000.0,229808570000.0
2036.0,216362650000.0,243039780000.0,241138500000.0,199675120000.0,225156220000.0,226305600000.0,212588950000.0,226528280000.0,202913760000.0,213991390000.0,202218800000.0,204575570000.0,220988490000.0,228001710000.0
2037.0,213534490000.0,236923030000.0,242221660000.0,196665600000.0,222789700000.0,220267560000.0,206495240000.0,222263300000.0,198455210000.0,211299000000.0,199899870000.0,198014300000.0,221441870000.0,226427290000.0
2038.0,211547700000.0,231551470000.0,236252710000.0,191494320000.0,221279900000.0,216270270000.0,204614860000.0,217504370000.0,192656310000.0,209190010000.0,194733160000.0,192331630000.0,215475550000.0,223884870000.0
2039.0,207522780000.0,229971350000.0,235308630000.0,189230680000.0,219351900000.0,213861270000.0,202065700000.0,217617510000.0,186682150000.0,203417160000.0,188623780000.0,190017770000.0,210252380000.0,221178120000.0
2040.0,204754830000.0,225322300000.0,233926440000.0,183877900000.0,213893280000.0,212653260000.0,199563800000.0,216795970000.0,182773400000.0,199881490000.0,184438300000.0,185682890000.0,208722800000.0,216698700000.0
2041.0,201769810000.0,224053180000.0,234301160000.0,181857470000.0,211068670000.0,210267550000.0,196230790000.0,217422820000.0,178132370000.0,195155500000.0,179362460000.0,180199060000.0,203826280000.0,218208810000.0
2042.0,199379700000.0,220888380000.0,230949810000.0,176381740000.0,209602900000.0,205063030000.0,195497970000.0,215031580000.0,174774810000.0,190334960000.0,176943280000.0,177171230000.0,201711060000.0,215489870000.0
2043.0,197264210000.0,216998950000.0,225940050000.0,170316530000.0,206904180000.0,196824290000.0,193689080000.0,215141040000.0,172003600000.0,185103120000.0,171922240000.0,173146200000.0,201811280000.0,214923080000.0
2044.0,191775150000.0,210812570000.0,221769420000.0,166548770000.0,203802540000.0,192489400000.0,191064200000.0,211261830000.0,168891100000.0,183703730000.0,168025400000.0,168631710000.0,195595800000.0,211205650000.0
2045.0,185767820000.0,207643050000.0,218610450000.0,158807770000.0,200977450000.0,191608650000.0,187558790000.0,209115600000.0,164758010000.0,181022560000.0,165793660000.0,164458450000.0,188459900000.0,206432700000.0
2046.0,184037850000.0,203433430000.0,212558800000.0,154220770000.0,198386570000.0,187593210000.0,185753490000.0,207510440000.0,159753100000.0,178819020000.0,162985850000.0,160788140000.0,186071680000.0,203207430000.0
2047.0,180579760000.0,199740490000.0,209294410000.0,151314870000.0,195347430000.0,179918700000.0,180953730000.0,203408300000.0,157288960000.0,176097430000.0,161468140000.0,157405130000.0,180328600000.0,198959270000.0
2048.0,178953540000.0,196921030000.0,203412820000.0,146047120000.0,192408010000.0,176120710000.0,176865170000.0,201635950000.0,154611200000.0,174636170000.0,156953260000.0,156937600000.0,178645550000.0,195334880000.0
2049.0,175074970000.0,190812390000.0,199328300000.0,142427010000.0,191221580000.0,172369800000.0,175214950000.0,198711130000.0,153102610000.0,172860000000.0,153337770000.0,153421430000.0,174762410000.0,194478050000.0
2050.0,171635790000.0,185038780000.0,193580500000.0,139359620000.0,187038020000.0,168819180000.0,172619070000.0,196966250000.0,147301880000.0,171885200000.0,150888940000.0,150710780000.0,170664260000.0,193442800000.0
2051.0,168724610000.0,179478120000.0,191020100000.0,133396670000.0,182939370000.0,164240080000.0,168656750000.0,196830820000.0,143903470000.0,171406740000.0,148116770000.0,148694660000.0,168079590000.0,189634460000.0
2052.0,165406100000.0,176849320000.0,187321970000.0,129890730000.0,175986930000.0,159769640000.0,166908480000.0,194956720000.0,139075630000.0,168565800000.0,146610770000.0,147153520000.0,164127110000.0,186836660000.0
2053.0,161103950000.0,173369080000.0,185913400000.0,125072210000.0,170358830000.0,156036240000.0,164497600000.0,195190950000.0,134545195000.0,165251020000.0,144250520000.0,144221800000.0,157980900000.0,183533620000.0
2054.0,155627260000.0,167713820000.0,181094090000.0,122036650000.0,167789820000.0,153931660000.0,163207870000.0,191925170000.0,130767120000.0,162929480000.0,142151760000.0,141220700000.0,153608290000.0,184632360000.0
2055.0,152018320000.0,162037170000.0,179275170000.0,117681635000.0,165394330000.0,149849620000.0,158669830000.0,190164290000.0,125733820000.0,159077780000.0,140222370000.0,139271590000.0,150469740000.0,182039430000.0
2056.0,149966730000.0,153095000000.0,177069340000.0,114390280000.0,162769900000.0,143538340000.0,156050550000.0,185699500000.0,124985760000.0,158096800000.0,137445080000.0,137919150000.0,147453510000.0,180337620000.0
2057.0,143894610000.0,148450210000.0,174669190000.0,111139185000.0,160168600000.0,136788240000.0,155163210000.0,183777130000.0,122980516000.0,154396750000.0,136352060000.0,136550220000.0,145047700000.0,177260090000.0
2058.0,138146250000.0,144737520000.0,173940400000.0,107660980000.0,157997890000.0,134515480000.0,152703600000.0,182844300000.0,119551720000.0,150935450000.0,135453610000.0,133101420000.0,141769180000.0,176156250000.0
2059.0,134838340000.0,138217550000.0,171257800000.0,103981556000.0,154790120000.0,130820190000.0,150517060000.0,180076940000.0,116135020000.0,148400730000.0,132809050000.0,130990340000.0,137467300000.0,175232190000.0
2060.0,132939770000.0,132417630000.0,168949280000.0,100464380000.0,152145820000.0,129102800000.0,149194310000.0,178010670000.0,112943930000.0,145349200000.0,129463120000.0,128700870000.0,133859000000.0,174581600000.0
2061.0,127886960000.0,127561245000.0,167151000000.0,98170240000.0,150256480000.0,126774985000.0,145081900000.0,175928380000.0,109507200000.0,143196200000.0,125857554000.0,126873200000.0,129561280000.0,172510740000.0
2062.0,127627160000.0,124121870000.0,166089160000.0,95973730000.0,148180320000.0,122804020000.0,141942010000.0,173454790000.0,106934370000.0,138549250000.0,122480800000.0,124921500000.0,124948185000.0,169848050000.0
2063.0,126501640000.0,119227220000.0,163071500000.0,93022134000.0,145640210000.0,119341410000.0,139990000000.0,169947000000.0,103987390000.0,137488630000.0,119271870000.0,122205220000.0,122536030000.0,166625670000.0
2064.0,123157750000.0,114420480000.0,162858880000.0,91030780000.0,141863010000.0,115190370000.0,136853220000.0,167522340000.0,101755100000.0,136403380000.0,117617254000.0,120107250000.0,120500400000.0,163949790000.0
2065.0,118116230000.0,109832580000.0,162838770000.0,89018690000.0,139184160000.0,112881990000.0,134187790000.0,164359210000.0,100056430000.0,134575730000.0,114803560000.0,118999340000.0,117648040000.0,162127770000.0
2066.0,114025330000.0,106080756000.0,159398450000.0,87527320000.0,136778200000.0,107831440000.0,131682530000.0,161672580000.0,97565850000.0,130835930000.0,112424250000.0,117056130000.0,113885700000.0,160354940000.0
2067.0,111196740000.0,102493830000.0,158769710000.0,83842580000.0,133608220000.0,106291356000.0,129040925000.0,158459300000.0,94361000000.0,128214740000.0,108755450000.0,114003490000.0,111508234000.0,157277000000.0
2068.0,109475200000.0,98418330000.0,155451700000.0,81004350000.0,129240160000.0,104433190000.0,124515670000.0,154019970000.0,91246174000.0,124913410000.0,107207350000.0,112406710000.0,110049390000.0,151874570000.0
2069.0,106733030000.0,93525250000.0,152759010000.0,78403060000.0,127537594000.0,102203870000.0,120498450000.0,151083630000.0,88684855000.0,124299580000.0,105324650000.0,110776060000.0,106571770000.0,147754240000.0
2070.0,103844750000.0,89728930000.0,150598420000.0,75135920000.0,125002070000.0,99709215000.0,119018455000.0,147661950000.0,85599730000.0,120996954000.0,103322600000.0,107152830000.0,103627160000.0,148097100000.0
2071.0,100104940000.0,86202065000.0,147285900000.0,73384370000.0,124221750000.0,98232200000.0,115663050000.0,142901800000.0,83657660000.0,118430660000.0,101545705000.0,105647150000.0,101726600000.0,146711890000.0
2072.0,95726125000.0,83012760000.0,143855440000.0,71320084000.0,123913440000.0,95761220000.0,114284120000.0,140242700000.0,81424630000.0,115379460000.0,99372950000.0,104787870000.0,99168570000.0,145474470000.0
2073.0,94359200000.0,78941590000.0,140099620000.0,69891785000.0,121368570000.0,93275870000.0,111592820000.0,137056000000.0,79748210000.0,114492140000.0,97864925000.0,102552500000.0,96068550000.0,142057180000.0
2074.0,91265294000.0,76363590000.0,137156010000.0,66816545000.0,120006040000.0,90173740000.0,108694180000.0,134819360000.0,77596450000.0,111698936000.0,95108596000.0,100533610000.0,93096470000.0,140571840000.0
2075.0,87459520000.0,72372440000.0,133118710000.0,64209310000.0,118936260000.0,88232440000.0,106942040000.0,131198255000.0,75026180000.0,111309060000.0,93486285000.0,98043400000.0,92355400000.0,138476720000.0
2076.0,85671080000.0,68745950000.0,130363460000.0,62359253000.0,117912306000.0,86673965000.0,105134780000.0,126390830000.0,71516640000.0,108758650000.0,91129620000.0,95551600000.0,90626064000.0,137259060000.0
2077.0,84085820000.0,65866355000.0,127371510000.0,60541570000.0,116272520000.0,84738020000.0,102875185000.0,124006695000.0,69977080000.0,107140300000.0,89584780000.0,93867690000.0,90900910000.0,135301470000.0
2078.0,81132510000.0,63147487000.0,126937260000.0,58795210000.0,113766520000.0,83149340000.0,102156190000.0,118672700000.0,68310184000.0,105623040000.0,88666890000.0,91698090000.0,90497910000.0,131939164000.0
2079.0,79024640000.0,60781950000.0,124259940000.0,57130290000.0,111635464000.0,80879526000.0,100751140000.0,114944880000.0,65898054000.0,103418740000.0,86786920000.0,89465080000.0,88767210000.0,128667660000.0
2080.0,76369674000.0,56941210000.0,121578226000.0,54885750000.0,110237020000.0,79004200000.0,98764890000.0,113023120000.0,64494650000.0,102864250000.0,84725015000.0,87524610000.0,84748690000.0,127383690000.0
2081.0,72590800000.0,54011986000.0,119722010000.0,52726813000.0,108450710000.0,76867890000.0,96058450000.0,110859590000.0,63114576000.0,100917660000.0,83200370000.0,84783030000.0,84234330000.0,126594875000.0
2082.0,69675655000.0,51963680000.0,115660186000.0,49803964000.0,107989980000.0,74699090000.0,94375580000.0,108078105000.0,61458493000.0,98665960000.0,80973726000.0,81994875000.0,82896350000.0,126344550000.0
2083.0,67246182000.0,49244856000.0,112178210000.0,47472570000.0,105302130000.0,74922010000.0,91463300000.0,105652760000.0,59073090000.0,97066220000.0,79897320000.0,80069190000.0,82297020000.0,125804090000.0
2084.0,64738090000.0,47003017000.0,109576390000.0,45857497000.0,104444340000.0,73010274000.0,89514920000.0,103782380000.0,57601250000.0,95996840000.0,78351790000.0,79472260000.0,80648610000.0,123824870000.0
2085.0,61441716000.0,45033423000.0,108075830000.0,44747567000.0,100765204000.0,71599325000.0,87744150000.0,101000040000.0,55582245000.0,95168135000.0,75830590000.0,77977260000.0,81005986000.0,122564510000.0
2086.0,59040790000.0,42797605000.0,105154355000.0,42973860000.0,99466480000.0,71501120000.0,87094210000.0,98400080000.0,53728367000.0,94622610000.0,72940390000.0,76913100000.0,81017280000.0,121855885000.0
2087.0,55405797000.0,40284880000.0,103227850000.0,40933306000.0,98338430000.0,68850260000.0,84364430000.0,97065960000.0,52594780000.0,92843050000.0,71098110000.0,75680020000.0,78112820000.0,120548975000.0
2088.0,52665740000.0,38498190000.0,103411220000.0,39930974000.0,96608330000.0,69026930000.0,84104110000.0,93940610000.0,51408160000.0,92544336000.0,69071600000.0,73989920000.0,76800650000.0,118775914000.0
2089.0,51097997000.0,36748448000.0,101350230000.0,38441920000.0,94323876000.0,67121890000.0,82386520000.0,90102290000.0,49674390000.0,91196880000.0,67798990000.0,72579240000.0,76172214000.0,117040630000.0
2090.0,49239196000.0,34838560000.0,99038630000.0,36219888000.0,93371890000.0,64370864000.0,81627775000.0,87790740000.0,48685785000.0,91250490000.0,66203374000.0,70803030000.0,74553870000.0,115796250000.0
2091.0,47154730000.0,32755726000.0,98044430000.0,34468405000.0,91956130000.0,63612350000.0,80022100000.0,85431840000.0,47829017000.0,89663275000.0,64722395000.0,69387880000.0,73170880000.0,113124580000.0
2092.0,45853413000.0,30903474000.0,95769880000.0,32616747000.0,90355155000.0,62643110000.0,79237220000.0,82648730000.0,45955650000.0,88719910000.0,63750386000.0,67911115000.0,71504224000.0,112429154000.0
2093.0,44001268000.0,29202039000.0,93781460000.0,30563686000.0,88812410000.0,61515477000.0,77585830000.0,81012350000.0,44735963000.0,87190150000.0,61441827000.0,65557127000.0,70237940000.0,110671176000.0
2094.0,42520080000.0,27491752000.0,91082460000.0,28856672000.0,86808960000.0,61414190000.0,76213420000.0,78512720000.0,43329245000.0,86110134000.0,59446950000.0,63964156000.0,69263400000.0,108855165000.0
2095.0,40880165000.0,25853506000.0,88488570000.0,27151761000.0,85302485000.0,59347476000.0,74318260000.0,75934540000.0,41866674000.0,84560200000.0,57714483000.0,62936936000.0,67029406000.0,111083405000.0
2096.0,39723520000.0,23914136000.0,86903530000.0,25333856000.0,83262260000.0,58765672000.0,72451860000.0,74688970000.0,40723870000.0,83048284000.0,56741028000.0,62730400000.0,65400263000.0,109577960000.0
2097.0,37932030000.0,22349689000.0,86030655000.0,23846380000.0,81695965000.0,57313910000.0,70101920000.0,73200330000.0,39575260000.0,81707560000.0,55080423000.0,60496530000.0,63432180000.0,109110590000.0
2098.0,35734225000.0,20602280000.0,83852706000.0,22448937000.0,80819995000.0,56247680000.0,69681136000.0,71169230000.0,37901038000.0,81115570000.0,54335435000.0,58530402000.0,63895843000.0,107605990000.0
2099.0,33593248000.0,19012276000.0,81733026000.0,20843973000.0,78389174000.0,54722300000.0,68490030000.0,68754470000.0,36119646000.0,79979340000.0,54304666000.0,57272144000.0,61463790000.0,106062406000.0
2100.0,31820063000.0,17563107000.0,81128350000.0,19759560000.0,76572230000.0,52734824000.0,66540343000.0,65876673000.0,34883592000.0,79348400000.0,52622830000.0,56076677000.0,59768100000.0,105418600000.0
