time,GFDL-ESM4,EC-EARTH3-VEG,MRI-ESM2-0,CAMS-CSM1-0
2000.0,8724201600000.0,8724201600000.0,8724201600000.0,8724201600000.0
2001.0,8694935000000.0,8694935000000.0,8694935000000.0,8694935000000.0
2002.0,8667855000000.0,8667855000000.0,8667855000000.0,8667855000000.0
2003.0,8648248000000.0,8648248000000.0,8648248000000.0,8648248000000.0
2004.0,8617599000000.0,8617599000000.0,8617599000000.0,8617599000000.0
2005.0,8600365000000.0,8600365000000.0,8600365000000.0,8600365000000.0
2006.0,8598285500000.0,8598285500000.0,8598285500000.0,8598285500000.0
2007.0,8570997000000.0,8570997000000.0,8570997000000.0,8570997000000.0
2008.0,8530454600000.0,8530454600000.0,8530454600000.0,8530454600000.0
2009.0,8494298700000.0,8494298700000.0,8494298700000.0,8494298700000.0
2010.0,8455708000000.0,8455708000000.0,8455708000000.0,8455708000000.0
2011.0,8412712700000.0,8412712700000.0,8412712700000.0,8412712700000.0
2012.0,8379728700000.0,8379728700000.0,8379728700000.0,8379728700000.0
2013.0,8353865000000.0,8353865000000.0,8353865000000.0,8353865000000.0
2014.0,8331370400000.0,8331370400000.0,8331370400000.0,8331370400000.0
2015.0,8291520300000.0,8291520300000.0,8291520300000.0,8291520300000.0
2016.0,8254025400000.0,8254025400000.0,8254025400000.0,8254025400000.0
2017.0,8214647000000.0,8214647000000.0,8214647000000.0,8214647000000.0
2018.0,8195910700000.0,8195910700000.0,8195910700000.0,8195910700000.0
2019.0,8169581000000.0,8169581000000.0,8169581000000.0,8169581000000.0
2020.0,8132580300000.0,8132580300000.0,8132580300000.0,8132580300000.0
2021.0,8110598000000.0,8087659300000.0,8089953000000.0,8113384600000.0
2022.0,8075237400000.0,8058546700000.0,8037252700000.0,8090072600000.0
2023.0,8058717000000.0,8011146000000.0,7995231000000.0,8058745000000.0
2024.0,8041394600000.0,7957496500000.0,7933691000000.0,8027602000000.0
2025.0,8003084000000.0,7890671000000.0,7879886000000.0,7986845000000.0
2026.0,7986030300000.0,7844560000000.0,7828803000000.0,7953448400000.0
2027.0,7962329400000.0,7797653600000.0,7774191000000.0,7903313400000.0
2028.0,7936071400000.0,7736255300000.0,7713567000000.0,7879543000000.0
2029.0,7919255400000.0,7693077600000.0,7653121600000.0,7840652000000.0
2030.0,7885394000000.0,7642473000000.0,7584400500000.0,7796372300000.0
2031.0,7850688500000.0,7610283600000.0,7506122000000.0,7763806000000.0
2032.0,7821372400000.0,7565692000000.0,7446584000000.0,7728643000000.0
2033.0,7789687600000.0,7523081400000.0,7373623000000.0,7695774500000.0
2034.0,7742708000000.0,7486537500000.0,7304075000000.0,7671564000000.0
2035.0,7695146000000.0,7441288000000.0,7222063500000.0,7654022300000.0
2036.0,7642575500000.0,7399120300000.0,7137730000000.0,7622492000000.0
2037.0,7621304600000.0,7365004000000.0,7055907000000.0,7589642400000.0
2038.0,7580800000000.0,7327920000000.0,6975662300000.0,7555658000000.0
2039.0,7542437600000.0,7316492000000.0,6904223400000.0,7507693000000.0
2040.0,7491279000000.0,7282425000000.0,6825244000000.0,7462851000000.0
2041.0,7446257500000.0,7247375600000.0,6740984700000.0,7418866600000.0
2042.0,7402437500000.0,7204274400000.0,6682440000000.0,7370508300000.0
2043.0,7365613600000.0,7186800000000.0,6630384600000.0,7346936000000.0
2044.0,7329134700000.0,7164214600000.0,6573322000000.0,7311113000000.0
2045.0,7305707000000.0,7128396000000.0,6511193000000.0,7276261000000.0
2046.0,7267284400000.0,7109407700000.0,6442686000000.0,7233117600000.0
2047.0,7219472500000.0,7080499500000.0,6377356400000.0,7199031600000.0
2048.0,7177684600000.0,7041567000000.0,6332321600000.0,7169525700000.0
2049.0,7139461400000.0,7006133000000.0,6265183400000.0,7137172000000.0
2050.0,7107861000000.0,6980601600000.0,6206566000000.0,7099446700000.0
2051.0,7075363600000.0,6947468000000.0,6152383400000.0,7076311500000.0
2052.0,7049120000000.0,6905601700000.0,6093862300000.0,7043805000000.0
2053.0,7023006600000.0,6859899000000.0,6029057700000.0,6995762500000.0
2054.0,6981024000000.0,6832769000000.0,5979191600000.0,6975793400000.0
2055.0,6931607000000.0,6787485400000.0,5929039000000.0,6967013700000.0
2056.0,6883307000000.0,6744811500000.0,5861448600000.0,6929059400000.0
2057.0,6848563000000.0,6695366000000.0,5805277400000.0,6896265000000.0
2058.0,6818171000000.0,6666853500000.0,5757947000000.0,6869062500000.0
2059.0,6789492000000.0,6628815400000.0,5719149000000.0,6839625300000.0
2060.0,6747655000000.0,6595161000000.0,5678647000000.0,6788929300000.0
2061.0,6711155400000.0,6549846000000.0,5634505300000.0,6755129500000.0
2062.0,6666483400000.0,6503215000000.0,5608191300000.0,6709088000000.0
2063.0,6633142000000.0,6455316400000.0,5554540400000.0,6664945000000.0
2064.0,6610186000000.0,6417881000000.0,5501333000000.0,6629588700000.0
2065.0,6582230000000.0,6370844000000.0,5468925700000.0,6588187000000.0
2066.0,6532263600000.0,6332648000000.0,5440327400000.0,6556424300000.0
2067.0,6494440000000.0,6291119400000.0,5403436000000.0,6532917000000.0
2068.0,6451874500000.0,6248955600000.0,5360084600000.0,6491294000000.0
2069.0,6418069500000.0,6204702000000.0,5332331000000.0,6466556000000.0
2070.0,6352999500000.0,6165057000000.0,5295989000000.0,6428796000000.0
2071.0,6330257000000.0,6131359000000.0,5277713000000.0,6379441500000.0
2072.0,6300135000000.0,6085799300000.0,5244650000000.0,6346457000000.0
2073.0,6262892300000.0,6049264300000.0,5212244000000.0,6323789400000.0
2074.0,6235491400000.0,5996161300000.0,5176665000000.0,6284391000000.0
2075.0,6204584600000.0,5956517000000.0,5150919400000.0,6231478500000.0
2076.0,6182055000000.0,5915370000000.0,5119743600000.0,6189478000000.0
2077.0,6146687500000.0,5871340400000.0,5068013700000.0,6162061000000.0
2078.0,6120583700000.0,5832766400000.0,5032652000000.0,6132062000000.0
2079.0,6085060000000.0,5803789500000.0,4997337000000.0,6089609300000.0
2080.0,6071874000000.0,5746426600000.0,4968221000000.0,6059396000000.0
