time,FGOALS-F3-L,GFDL-ESM4,EC-EARTH3-VEG,INM-CM5-0,MRI-ESM2-0,CAMS-CSM1-0,CMCC-CM2-SR5,CESM2,BCC-CSM2-MR,MPI-ESM1-2-HR,INM-CM4-8,EC-EARTH3,CESM2-WACCM,NORESM2-MM
2034.0,7674639400000.0,7605140000000.0,7614782500000.0,7732887300000.0,7492195600000.0,7675103000000.0,7746069000000.0,7350510400000.0,7633927000000.0,7587767000000.0,7609907700000.0,7575282600000.0,7427188600000.0,7625112000000.0
2035.0,7637883700000.0,7561098000000.0,7570034000000.0,7684662000000.0,7445102000000.0,7628556600000.0,7700456400000.0,7277474500000.0,7578892000000.0,7538567000000.0,7571598000000.0,7518909600000.0,7377195600000.0,7595631000000.0
2036.0,7615022000000.0,7525617000000.0,7519134500000.0,7660900500000.0,7388959600000.0,7583381300000.0,7641045700000.0,7223669400000.0,7535275000000.0,7508906700000.0,7527170300000.0,7454928000000.0,7328074600000.0,7549838000000.0
2037.0,7567328700000.0,7505695000000.0,7473672000000.0,7626877300000.0,7315644000000.0,7553118400000.0,7575175700000.0,7151926400000.0,7484647000000.0,7469384300000.0,7492162600000.0,7378875400000.0,7279869400000.0,7501444000000.0
2038.0,7553546000000.0,7449645400000.0,7427535000000.0,7591872700000.0,7233494600000.0,7512771000000.0,7514218300000.0,7102936400000.0,7439098000000.0,7423121700000.0,7446031500000.0,7329926000000.0,7217526300000.0,7427295500000.0
2039.0,7516938300000.0,7398544000000.0,7361918000000.0,7555828000000.0,7175369400000.0,7476912600000.0,7448575300000.0,7056660000000.0,7382318000000.0,7372154000000.0,7402513000000.0,7284645000000.0,7155326400000.0,7378926300000.0
2040.0,7474122000000.0,7352172000000.0,7314494000000.0,7523460000000.0,7129742700000.0,7445873000000.0,7387799400000.0,7023511000000.0,7346659500000.0,7331681700000.0,7354201400000.0,7241285500000.0,7100824600000.0,7322004000000.0
2041.0,7431358000000.0,7303512000000.0,7246488500000.0,7478785000000.0,7079474500000.0,7424567700000.0,7334862000000.0,6961177000000.0,7282062500000.0,7289055500000.0,7303090700000.0,7175632000000.0,7054689300000.0,7277190300000.0
2042.0,7399285500000.0,7255051000000.0,7188950500000.0,7445717500000.0,7016988000000.0,7392603000000.0,7278306500000.0,6893359000000.0,7232538000000.0,7254864600000.0,7247420700000.0,7100244000000.0,7010012000000.0,7228337000000.0
2043.0,7360881000000.0,7209943000000.0,7132283000000.0,7405329000000.0,6964094000000.0,7374139600000.0,7202773000000.0,6839891700000.0,7201946600000.0,7208196600000.0,7192915000000.0,7045541000000.0,6966479000000.0,7178335300000.0
2044.0,7324711000000.0,7144116600000.0,7058634600000.0,7362520000000.0,6911990700000.0,7344828700000.0,7133521000000.0,6792923300000.0,7154555700000.0,7156288500000.0,7138633000000.0,6982342300000.0,6927033000000.0,7089341000000.0
2045.0,7279526500000.0,7113935400000.0,7004237600000.0,7326810000000.0,6844090700000.0,7292613000000.0,7066501500000.0,6750659400000.0,7110232000000.0,7106592000000.0,7086784000000.0,6920577500000.0,6877994300000.0,7043083000000.0
2046.0,7238422400000.0,7078092500000.0,6951718600000.0,7279058400000.0,6780527000000.0,7274803000000.0,6988620000000.0,6692336600000.0,7039798000000.0,7077535700000.0,7039600000000.0,6860868000000.0,6815969400000.0,6997405000000.0
2047.0,7208983600000.0,7036915400000.0,6905923000000.0,7238631600000.0,6704424000000.0,7242355600000.0,6905827700000.0,6639675000000.0,7002457000000.0,7038752500000.0,6978945400000.0,6802641500000.0,6774095600000.0,6943700700000.0
2048.0,7154397300000.0,6979020400000.0,6852617000000.0,7188109600000.0,6623048000000.0,7207528700000.0,6825622600000.0,6584277700000.0,6964389000000.0,6990050000000.0,6925844000000.0,6729444600000.0,6713309000000.0,6887695700000.0
2049.0,7109796000000.0,6926997000000.0,6774529000000.0,7139959500000.0,6560470000000.0,7172505000000.0,6752701500000.0,6508843000000.0,6935435000000.0,6954340000000.0,6869677000000.0,6639230000000.0,6651604600000.0,6832775000000.0
2050.0,7074372600000.0,6879829000000.0,6706171000000.0,7093563700000.0,6497277300000.0,7120626000000.0,6669797000000.0,6442615000000.0,6885368400000.0,6906838000000.0,6820225000000.0,6562928700000.0,6586196000000.0,6763600400000.0
2051.0,7030098000000.0,6846594000000.0,6627847000000.0,7041761400000.0,6426466000000.0,7073719400000.0,6607256000000.0,6387000000000.0,6843775600000.0,6874385600000.0,6757130700000.0,6472135000000.0,6521948700000.0,6722241000000.0
2052.0,6996640000000.0,6811962000000.0,6553887300000.0,6996093300000.0,6351875500000.0,7046601000000.0,6527659300000.0,6318308500000.0,6776208500000.0,6838008400000.0,6716898000000.0,6382524000000.0,6455110000000.0,6681559000000.0
2053.0,6961553000000.0,6769809000000.0,6499949600000.0,6952368000000.0,6300153000000.0,7026330600000.0,6439368000000.0,6263621600000.0,6729055600000.0,6793176000000.0,6674777600000.0,6324630000000.0,6389311700000.0,6631879000000.0
2054.0,6910907000000.0,6726994000000.0,6442808000000.0,6898734000000.0,6237065000000.0,6984665000000.0,6355963000000.0,6207824000000.0,6690869600000.0,6757664400000.0,6618285600000.0,6245559000000.0,6322643000000.0,6577138000000.0
2055.0,6866522300000.0,6686605000000.0,6377583000000.0,6870279400000.0,6163073600000.0,6943193000000.0,6277986000000.0,6118132000000.0,6629819000000.0,6732508600000.0,6573687600000.0,6166691000000.0,6272297000000.0,6527741000000.0
2056.0,6834027000000.0,6626184500000.0,6301593600000.0,6834724300000.0,6095810600000.0,6916977700000.0,6194888000000.0,6061692000000.0,6589909000000.0,6682961000000.0,6521496300000.0,6081872400000.0,6206840600000.0,6474181400000.0
2057.0,6785471000000.0,6598856500000.0,6244658000000.0,6791218300000.0,6020084500000.0,6868123500000.0,6118462000000.0,6001606000000.0,6553206000000.0,6644558700000.0,6468530000000.0,6001426000000.0,6143293000000.0,6427275400000.0
2058.0,6746212400000.0,6557546000000.0,6156494300000.0,6756708600000.0,5932474000000.0,6816984500000.0,6033562400000.0,5917371300000.0,6503817000000.0,6606811000000.0,6408374300000.0,5912602000000.0,6080621000000.0,6375571000000.0
2059.0,6683234400000.0,6513784000000.0,6090482000000.0,6722863000000.0,5873648000000.0,6777569500000.0,5959255600000.0,5850447500000.0,6447345700000.0,6560931000000.0,6354912700000.0,5833093500000.0,6006531000000.0,6331202000000.0
2060.0,6627685600000.0,6488875600000.0,6008443000000.0,6679702000000.0,5817571500000.0,6732126000000.0,5873855400000.0,5782215600000.0,6406208500000.0,6532408300000.0,6296856000000.0,5755338500000.0,5930293400000.0,6279202000000.0
2061.0,6591798000000.0,6463078000000.0,5936677700000.0,6636351500000.0,5751172000000.0,6685831700000.0,5807003400000.0,5717861300000.0,6371491700000.0,6494123000000.0,6235411700000.0,5680827000000.0,5881312300000.0,6205513700000.0
2062.0,6530704000000.0,6420375300000.0,5863358000000.0,6583904000000.0,5684769300000.0,6656613000000.0,5736948600000.0,5647401000000.0,6322023600000.0,6452252000000.0,6174376700000.0,5597700300000.0,5804113500000.0,6149242000000.0
2063.0,6481602700000.0,6373628000000.0,5778357400000.0,6553431000000.0,5631683600000.0,6622443000000.0,5662223400000.0,5581433000000.0,6269302700000.0,6406026600000.0,6117422000000.0,5514655700000.0,5736943000000.0,6086256500000.0
2064.0,6441595300000.0,6324827500000.0,5696329000000.0,6520145000000.0,5568800500000.0,6570545000000.0,5594311300000.0,5535434000000.0,6248811500000.0,6371226400000.0,6057227700000.0,5432147400000.0,5673678500000.0,6030245000000.0
2065.0,6387513000000.0,6280012000000.0,5626935600000.0,6475258300000.0,5495763000000.0,6545825300000.0,5516209000000.0,5459314500000.0,6205033400000.0,6328218600000.0,5994960000000.0,5351164300000.0,5595032000000.0,5957324600000.0
2066.0,6333934300000.0,6232797000000.0,5556104000000.0,6429541000000.0,5448873000000.0,6504324300000.0,5434170700000.0,5389429500000.0,6122563000000.0,6289435400000.0,5947281000000.0,5267426000000.0,5538773500000.0,5905953000000.0
2067.0,6281989000000.0,6189539000000.0,5477386000000.0,6396510700000.0,5386648000000.0,6480502700000.0,5342933000000.0,5304855000000.0,6057829600000.0,6248834000000.0,5903186000000.0,5202889000000.0,5487733000000.0,5852797300000.0
2068.0,6218531000000.0,6133870000000.0,5396012000000.0,6349110400000.0,5336833500000.0,6447899000000.0,5249832000000.0,5234865700000.0,5991364000000.0,6209695000000.0,5855260000000.0,5136899000000.0,5416475000000.0,5797122700000.0
2069.0,6154623600000.0,6096873300000.0,5315686300000.0,6307050000000.0,5273194000000.0,6412588500000.0,5166933700000.0,5170222600000.0,5918891700000.0,6170214400000.0,5797802700000.0,5055587500000.0,5338344500000.0,5743785300000.0
2070.0,6096325000000.0,6050945700000.0,5234060000000.0,6272825000000.0,5219337400000.0,6371943600000.0,5070503000000.0,5109812600000.0,5854880000000.0,6117021700000.0,5739353000000.0,4989075300000.0,5258442400000.0,5675257000000.0
2071.0,6043969000000.0,6003681700000.0,5163013000000.0,6215175000000.0,5168276000000.0,6341844000000.0,4989547000000.0,5044035400000.0,5804972300000.0,6059813500000.0,5691639000000.0,4921016500000.0,5185228000000.0,5614964600000.0
2072.0,5998748600000.0,5975322000000.0,5113308000000.0,6164182500000.0,5100590300000.0,6291883300000.0,4886577000000.0,4998958000000.0,5761158000000.0,6016272400000.0,5642041400000.0,4848426700000.0,5126110000000.0,5564592000000.0
2073.0,5937980500000.0,5917258000000.0,5049714500000.0,6125554500000.0,5049489000000.0,6258364000000.0,4800513000000.0,4922612400000.0,5720430300000.0,5983044000000.0,5601128000000.0,4777220000000.0,5065267500000.0,5499598700000.0
2074.0,5884741000000.0,5862825400000.0,4986655000000.0,6088037500000.0,4992025500000.0,6215263300000.0,4706550700000.0,4853051400000.0,5681100000000.0,5930745000000.0,5545561000000.0,4715829500000.0,4999855700000.0,5451001000000.0
2075.0,5850084700000.0,5813414000000.0,4912785000000.0,6048103000000.0,4939396400000.0,6168347000000.0,4619484000000.0,4764998000000.0,5603675000000.0,5882921400000.0,5502887500000.0,4646524400000.0,4923502000000.0,5396440000000.0
2076.0,5806664000000.0,5766875400000.0,4834225300000.0,6009548400000.0,4892584000000.0,6116784000000.0,4532903000000.0,4702665000000.0,5550891000000.0,5844123500000.0,5451472700000.0,4559472000000.0,4860639000000.0,5329919700000.0
2077.0,5740858700000.0,5705261000000.0,4768063000000.0,5955173500000.0,4828059700000.0,6086652000000.0,4438238000000.0,4623945000000.0,5508712400000.0,5811508000000.0,5410572000000.0,4474502400000.0,4782698000000.0,5271561700000.0
2078.0,5689668000000.0,5666913600000.0,4673776000000.0,5898622000000.0,4756579300000.0,6047349600000.0,4338881100000.0,4550737000000.0,5469125000000.0,5771755500000.0,5365610000000.0,4395933600000.0,4716696000000.0,5197330000000.0
2079.0,5641389000000.0,5613123000000.0,4596501000000.0,5855416700000.0,4691034000000.0,6017029000000.0,4250938600000.0,4497562000000.0,5435488000000.0,5726972400000.0,5304449000000.0,4331305200000.0,4648617400000.0,5129429000000.0
2080.0,5594841000000.0,5573495500000.0,4530908000000.0,5806390000000.0,4624459000000.0,5974597000000.0,4149867400000.0,4422387000000.0,5386281700000.0,5695697000000.0,5236689700000.0,4254869500000.0,4574159600000.0,5054812000000.0
2081.0,5540480500000.0,5518754000000.0,4456670300000.0,5759195000000.0,4567523000000.0,5916339000000.0,4055625400000.0,4366930000000.0,5317275000000.0,5653085600000.0,5187185000000.0,4179709400000.0,4510470600000.0,4994252000000.0
2082.0,5474826000000.0,5475186000000.0,4383485700000.0,5715833400000.0,4517760300000.0,5870508000000.0,3959208800000.0,4312243600000.0,5268086000000.0,5621902500000.0,5132653000000.0,4110125000000.0,4433922500000.0,4925490700000.0
2083.0,5416665000000.0,5430437000000.0,4308304000000.0,5681258700000.0,4447021300000.0,5818170700000.0,3856267200000.0,4251452400000.0,5198656300000.0,5571861300000.0,5086505300000.0,4050246400000.0,4375387300000.0,4874626000000.0
2084.0,5366646600000.0,5389923000000.0,4244864200000.0,5638577500000.0,4381463300000.0,5772975500000.0,3750221800000.0,4177950100000.0,5125191500000.0,5541916600000.0,5029744000000.0,3978630500000.0,4317935600000.0,4816468000000.0
2085.0,5307068600000.0,5332836300000.0,4172103000000.0,5590918000000.0,4305466000000.0,5736143000000.0,3658398800000.0,4103163000000.0,5039565000000.0,5509736300000.0,4985150500000.0,3912786200000.0,4239748500000.0,4747013000000.0
2086.0,5252158000000.0,5303058300000.0,4110178800000.0,5549479400000.0,4255549500000.0,5702603500000.0,3574384300000.0,4047055600000.0,4955735000000.0,5481541000000.0,4928529000000.0,3840160300000.0,4165586000000.0,4677709000000.0
2087.0,5206530000000.0,5250881000000.0,4029873700000.0,5502805000000.0,4183313600000.0,5655107700000.0,3479855700000.0,3991507800000.0,4917334400000.0,5442675000000.0,4883388000000.0,3760495500000.0,4120664600000.0,4621109600000.0
2088.0,5162032000000.0,5201858700000.0,3953116000000.0,5459372700000.0,4119560700000.0,5621429000000.0,3384124600000.0,3931016500000.0,4866229400000.0,5409840000000.0,4839770700000.0,3679865000000.0,4035476000000.0,4542484000000.0
2089.0,5114433600000.0,5160143000000.0,3870069400000.0,5412566300000.0,4064659000000.0,5587798000000.0,3295437000000.0,3871981000000.0,4808397300000.0,5368815600000.0,4789797000000.0,3591658500000.0,3971884000000.0,4481291400000.0
2090.0,5057614000000.0,5115090600000.0,3775892000000.0,5377025400000.0,4009316000000.0,5560391400000.0,3201325600000.0,3807926300000.0,4751360500000.0,5322487000000.0,4749427000000.0,3519185000000.0,3898127200000.0,4429746500000.0
2091.0,4998980700000.0,5075414000000.0,3689034300000.0,5335799000000.0,3949175500000.0,5522055500000.0,3116858000000.0,3751127500000.0,4689794000000.0,5277819000000.0,4696358000000.0,3454362000000.0,3833748300000.0,4356007500000.0
2092.0,4966504700000.0,5010726000000.0,3602931000000.0,5306750300000.0,3895443300000.0,5480923500000.0,3030511800000.0,3692818600000.0,4638075500000.0,5238368500000.0,4640710600000.0,3368921000000.0,3766415800000.0,4293847400000.0
2093.0,4920874400000.0,4967128000000.0,3518350500000.0,5264165000000.0,3846769500000.0,5441456700000.0,2948682700000.0,3642947500000.0,4579548000000.0,5194581000000.0,4587334400000.0,3290937000000.0,3696322000000.0,4215428600000.0
2094.0,4876665000000.0,4918672000000.0,3438849800000.0,5226626000000.0,3805290400000.0,5409801000000.0,2852934600000.0,3570308000000.0,4520350000000.0,5147370500000.0,4531260000000.0,3209557200000.0,3619975000000.0,4149319300000.0
2095.0,4836030000000.0,4876145300000.0,3359849300000.0,5188917000000.0,3754182000000.0,5374887300000.0,2763358000000.0,3511988500000.0,4445002300000.0,5091692000000.0,4485844300000.0,3128207000000.0,3564530600000.0,4093933500000.0
2096.0,4767659000000.0,4808333300000.0,3284012600000.0,5131169000000.0,3717949600000.0,5330305000000.0,2682518000000.0,3458519000000.0,4362347000000.0,5046227400000.0,4435889600000.0,3044245000000.0,3494518000000.0,4032611000000.0
2097.0,4716286000000.0,4738820000000.0,3203324000000.0,5105808000000.0,3656333100000.0,5281102700000.0,2599589200000.0,3408357500000.0,4306317000000.0,5007543000000.0,4386467000000.0,2943761300000.0,3442216000000.0,3970621500000.0
2098.0,4675879300000.0,4688482700000.0,3124807000000.0,5072309000000.0,3603260500000.0,5250973400000.0,2516006200000.0,3342730800000.0,4245310100000.0,4964110300000.0,4330498300000.0,2859121500000.0,3365922000000.0,3917158500000.0
2099.0,4643123400000.0,4640910300000.0,3040272700000.0,5022596700000.0,3562976300000.0,5242687600000.0,2426846800000.0,3282989000000.0,4184809700000.0,4924236000000.0,4278782300000.0,2781163600000.0,3303985600000.0,3847511900000.0
2100.0,4590564000000.0,4600066000000.0,2957612700000.0,4984606300000.0,3516330000000.0,5195089600000.0,2339791200000.0,3202163700000.0,4124305300000.0,4880793600000.0,4230527300000.0,2706363000000.0,3242125200000.0,3795159000000.0
