time,MRI-ESM2-0
2000.0,8724201600000.0
2001.0,8694935000000.0
2002.0,8667855000000.0
2003.0,8648248000000.0
2004.0,8617599000000.0
2005.0,8600365000000.0
2006.0,8598285500000.0
2007.0,8570997000000.0
2008.0,8530454600000.0
2009.0,8494298700000.0
2010.0,8455708000000.0
2011.0,8412712700000.0
2012.0,8379728700000.0
2013.0,8353865000000.0
2014.0,8331370400000.0
2015.0,8291520300000.0
2016.0,8254025400000.0
2017.0,8214647000000.0
2018.0,8195910700000.0
2019.0,8169581000000.0
2020.0,8132580300000.0
2021.0,8072984500000.0
2022.0,8033656600000.0
2023.0,7972817000000.0
2024.0,7921308500000.0
2025.0,7874029000000.0
2026.0,7828281500000.0
2027.0,7783548000000.0
2028.0,7728797000000.0
2029.0,7668168000000.0
2030.0,7613043000000.0
2031.0,7571112500000.0
2032.0,7520565300000.0
2033.0,7468807600000.0
2034.0,7411588400000.0
2035.0,7356836500000.0
2036.0,7309747000000.0
2037.0,7247149000000.0
2038.0,7168960000000.0
2039.0,7113475000000.0
2040.0,7047247600000.0
2041.0,7002313500000.0
2042.0,6939929000000.0
2043.0,6877485700000.0
2044.0,6825100000000.0
2045.0,6768007600000.0
2046.0,6714072000000.0
2047.0,6665438000000.0
2048.0,6601304400000.0
2049.0,6550242000000.0
2050.0,6494452000000.0
2051.0,6427232000000.0
2052.0,6376418400000.0
2053.0,6324036000000.0
2054.0,6265597600000.0
2055.0,6195943300000.0
2056.0,6130448000000.0
2057.0,6072541600000.0
2058.0,6029334500000.0
2059.0,5961065400000.0
2060.0,5890707000000.0
2061.0,5855394000000.0
2062.0,5806813000000.0
2063.0,5753145000000.0
2064.0,5706024000000.0
2065.0,5660597000000.0
2066.0,5592613000000.0
2067.0,5526475000000.0
2068.0,5469925500000.0
2069.0,5396848000000.0
2070.0,5343540000000.0
2071.0,5287677300000.0
2072.0,5215863400000.0
2073.0,5164905000000.0
2074.0,5099154300000.0
2075.0,5026452000000.0
2076.0,4951087500000.0
2077.0,4884825400000.0
2078.0,4829016000000.0
2079.0,4766156000000.0
2080.0,4708798300000.0
2081.0,4631826000000.0
2082.0,4576990000000.0
2083.0,4505090400000.0
2084.0,4452209700000.0
2085.0,4401065400000.0
2086.0,4340859800000.0
2087.0,4290200000000.0
2088.0,4226212000000.0
2089.0,4155485700000.0
2090.0,4098633800000.0
2091.0,4030903000000.0
2092.0,3984525400000.0
2093.0,3930031400000.0
2094.0,3886954000000.0
2095.0,3839753700000.0
2096.0,3782304600000.0
2097.0,3723323800000.0
2098.0,3679154900000.0
2099.0,3638897100000.0
2100.0,3595635800000.0
