time,CCSM4,CSIRO-MK3-6-0,MPI-ESM-LR
2000.0,34404925000.0,34385800000.0,34404050000.0
2001.0,34003677000.0,33986175000.0,34003057000.0
2002.0,33861126000.0,33844552000.0,33860518000.0
2003.0,33831154000.0,33814972000.0,33830550000.0
2004.0,34238032000.0,34215768000.0,34235890000.0
2005.0,34221998000.0,34203496000.0,34220974000.0
2006.0,34368803000.0,34348620000.0,34368004000.0
2007.0,34094338000.0,34076760000.0,34093715000.0
2008.0,33877320000.0,33860866000.0,33876713000.0
2009.0,33916482000.0,33899903000.0,33915880000.0
2010.0,34059723000.0,34043230000.0,34059127000.0
2011.0,34391646000.0,34374963000.0,34390622000.0
2012.0,33925440000.0,33909285000.0,33924844000.0
2013.0,33831766000.0,33815861000.0,33831180000.0
2014.0,33800829000.0,33785254000.0,33800264000.0
2015.0,33834640000.0,33819107000.0,33834045000.0
2016.0,34797175000.0,34772054000.0,34794578000.0
2017.0,33815650000.0,33798713000.0,33815085000.0
2018.0,33812302000.0,33796702000.0,33811735000.0
2019.0,33778313000.0,33763092000.0,33777756000.0
2020.0,33945980000.0,33926070000.0,33944375000.0
2021.0,33603758000.0,33545353000.0,33865120000.0
2022.0,33511948000.0,33501405000.0,33725016000.0
2023.0,33454486000.0,33415670000.0,33611262000.0
2024.0,33356243000.0,33286074000.0,33517115000.0
2025.0,33295330000.0,33190490000.0,33536481000.0
2026.0,33363513000.0,33046080000.0,33672258000.0
2027.0,33367054000.0,32976835000.0,34123348000.0
2028.0,33342288000.0,32832740000.0,33629174000.0
2029.0,33035799000.0,32678100000.0,33371034000.0
2030.0,32947132000.0,32507361000.0,33399785000.0
2031.0,32836522000.0,32734587000.0,33255076000.0
2032.0,32631235000.0,32338258000.0,33088356000.0
2033.0,32500068000.0,32091933000.0,33030408000.0
2034.0,32537760000.0,31792554000.0,32846910000.0
2035.0,32325384000.0,31562074000.0,32798249000.0
2036.0,32120056000.0,31513680000.0,32570290000.0
2037.0,31995160000.0,31247983000.0,32549495000.0
2038.0,31927933000.0,31118481000.0,32414114000.0
2039.0,31624425000.0,30772273000.0,32144738000.0
2040.0,31437281000.0,30414684000.0,31923474000.0
2041.0,31226448000.0,30460185000.0,31783731000.0
2042.0,31162409000.0,29956831000.0,31556182000.0
2043.0,30894547000.0,29538302000.0,31424035000.0
2044.0,30592242000.0,29274995000.0,31348249000.0
2045.0,30317767000.0,29107878000.0,30978271000.0
2046.0,30088735000.0,28725606000.0,30440489000.0
2047.0,29883683000.0,28402530000.0,30081247000.0
2048.0,29512696000.0,28502944000.0,30086531000.0
2049.0,29276185000.0,27743089000.0,29531175000.0
2050.0,29022587000.0,27429075000.0,29178710000.0
2051.0,28781418000.0,27127210000.0,28782285000.0
2052.0,28602915000.0,27150035000.0,28446640000.0
2053.0,28295227000.0,28074502000.0,28120578000.0
2054.0,27958884000.0,26909043000.0,27803226000.0
2055.0,27615367000.0,26260732000.0,28339827000.0
2056.0,27286397000.0,25714596000.0,27135928000.0
2057.0,26921920000.0,26310656000.0,26606725000.0
2058.0,26583749000.0,25106878000.0,26130493000.0
2059.0,26433057000.0,25099810000.0,25592180000.0
2060.0,26023367000.0,24406240000.0,25264015000.0
2061.0,25734402000.0,24227887000.0,24678291000.0
2062.0,25351066000.0,23736218000.0,24112590000.0
2063.0,25011732000.0,23197188000.0,23739828000.0
2064.0,24715198000.0,22706029000.0,23122260000.0
2065.0,24373320000.0,22217530000.0,22687238000.0
2066.0,24060750000.0,21849205000.0,22202986000.0
2067.0,23684837000.0,21476123000.0,21590088000.0
2068.0,23313748000.0,21081004000.0,21088113000.0
2069.0,22849210000.0,20599267000.0,20703924000.0
2070.0,22369962000.0,20192170000.0,20269380000.0
2071.0,21982173000.0,19776539000.0,19661058000.0
2072.0,21648767000.0,19297014000.0,19234206000.0
2073.0,21211347000.0,18932310000.0,18996363000.0
2074.0,20852370000.0,18409360000.0,18495429000.0
2075.0,20543672000.0,17935696000.0,17988084000.0
