time,CANESM5,ACCESS-ESM1-5,MRI-ESM2-0,CESM2-WACCM,IPSL-CM6A-LR,ACCESS-CM2
2054.0,19849261000.0,21846196000.0,21513187000.0,19914700000.0,20340976000.0,19557945000.0
2055.0,19524323000.0,21626655000.0,21360562000.0,19558636000.0,20122747000.0,19287470000.0
2056.0,19124802000.0,21513644000.0,21120573000.0,19341576000.0,19907484000.0,19048538000.0
2057.0,18781403000.0,21432433000.0,20902547000.0,19082828000.0,19670000000.0,18854672000.0
2058.0,18460938000.0,21158640000.0,20682605000.0,18808890000.0,19333839000.0,18649465000.0
2059.0,18261055000.0,20944515000.0,20470747000.0,18642108000.0,19126682000.0,18368565000.0
2060.0,17979103000.0,20691407000.0,20261968000.0,18423245000.0,18935691000.0,18143009000.0
2061.0,17709960000.0,20539933000.0,20041466000.0,18111660000.0,18621065000.0,17908054000.0
2062.0,17483047000.0,20301496000.0,19908225000.0,17856365000.0,18456924000.0,17646068000.0
2063.0,17194811000.0,20090450000.0,19705715000.0,17596822000.0,18185521000.0,17408815000.0
2064.0,17006297000.0,19873104000.0,19519107000.0,17319436000.0,17986744000.0,17247610000.0
2065.0,16795525000.0,19652835000.0,19329999000.0,17149060000.0,17736240000.0,16912504000.0
2066.0,16594936000.0,19382688000.0,19022033000.0,16800831000.0,17548628000.0,16667851000.0
2067.0,16327034000.0,19133430000.0,18789840000.0,16563507000.0,17312928000.0,16429667000.0
2068.0,16052036000.0,18971335000.0,18596393000.0,16345671000.0,17078687000.0,16177914000.0
2069.0,15789652000.0,18634684000.0,18373706000.0,16054300000.0,16879828000.0,15975535000.0
2070.0,15615710000.0,18324918000.0,18248618000.0,15788883000.0,16668936000.0,15751143000.0
2071.0,15398744000.0,18150121000.0,18084958000.0,15513437000.0,16462506000.0,15424728000.0
2072.0,15137294000.0,17956870000.0,17930959000.0,15214200000.0,16226771000.0,15168795000.0
2073.0,14886503000.0,17751112000.0,17765745000.0,14875296000.0,16043619000.0,14914631000.0
2074.0,14673415000.0,17549222000.0,17646252000.0,14633059000.0,15773718000.0,14714451000.0
2075.0,14471279000.0,17238675000.0,17442169000.0,14399537000.0,15550545000.0,14491741000.0
2076.0,14219930000.0,17079281000.0,17164232000.0,14096525000.0,15332113000.0,14202690000.0
2077.0,13951091000.0,16905879000.0,16961876000.0,13766327000.0,15124487000.0,13909499000.0
2078.0,13672253000.0,16633812000.0,16774826000.0,13460751000.0,14919850000.0,13714891000.0
2079.0,13412867000.0,16442668000.0,16644517000.0,13252136000.0,14747838000.0,13478816000.0
2080.0,13153511000.0,16265127000.0,16439291000.0,12956865000.0,14535262000.0,13234456000.0
2081.0,12885760000.0,16032479000.0,16242383000.0,12814325000.0,14284140000.0,13009151000.0
2082.0,12675732000.0,15837053000.0,16034240000.0,12523777000.0,14043572000.0,12853622000.0
2083.0,12466150000.0,15615353000.0,15841509000.0,12299292000.0,13829191000.0,12647273000.0
2084.0,12226047000.0,15488059000.0,15626041000.0,12076471000.0,13619345000.0,12386300000.0
2085.0,11933435000.0,15272693000.0,15491417000.0,11789605000.0,13434952000.0,12135033000.0
2086.0,11702252000.0,15114583000.0,15292561000.0,11483139000.0,13235140000.0,11918807000.0
2087.0,11459302000.0,14925577000.0,15145327000.0,11347489000.0,13084805000.0,11734789000.0
2088.0,11239892000.0,14685972000.0,15013954000.0,11042792000.0,12942989000.0,11575241000.0
2089.0,11023510000.0,14551620000.0,14805339000.0,10878806000.0,12769989000.0,11383063000.0
2090.0,10809566000.0,14418446000.0,14676317000.0,10653730000.0,12555228000.0,11163449000.0
2091.0,10590943000.0,14261420000.0,14460300000.0,10415306000.0,12379852000.0,10946639000.0
2092.0,10372896000.0,14051537000.0,14276977000.0,10106102000.0,12199136000.0,10706370000.0
2093.0,10103298000.0,13941326000.0,14103892000.0,9862498000.0,11990153000.0,10524002000.0
2094.0,9884886000.0,13765111000.0,13907102000.0,9679623000.0,11782824000.0,10313804000.0
2095.0,9665278000.0,13535297000.0,13666955000.0,9432357000.0,11579944000.0,10074806000.0
2096.0,9405131000.0,13376620000.0,13481128000.0,9188797000.0,11409231000.0,9745847000.0
2097.0,9207800000.0,13195209000.0,13341215000.0,8852790000.0,11210937000.0,9445757000.0
2098.0,9049438000.0,13050316000.0,13073626000.0,8628592000.0,11026321000.0,9232958000.0
2099.0,8824706000.0,12931383000.0,12882557000.0,8444767000.0,10830224000.0,9070853000.0
2100.0,8461226000.0,12760802000.0,12765920000.0,8223023600.0,10625250000.0,8865106000.0
2101.0,8102995500.0,12606032000.0,12555005000.0,8005735400.0,10423484000.0,8673503000.0
2102.0,7946178000.0,12450548000.0,12333267000.0,7788879000.0,10234354000.0,8448803300.0
2103.0,7776693000.0,12264873000.0,12130777000.0,7619206700.0,10102356000.0,8308201500.0
2104.0,7518823400.0,12054873000.0,11902007000.0,7425899000.0,9927238000.0,8046634500.0
2105.0,7335240000.0,11929527000.0,11689600000.0,7275364000.0,9789390000.0,7852151300.0
2106.0,7151089700.0,11698723000.0,11460008000.0,7099892700.0,9606793000.0,7690084400.0
2107.0,6951382500.0,11567704000.0,11186105000.0,6885346300.0,9428894000.0,7523906600.0
2108.0,6736990700.0,11440059000.0,11011517000.0,6716708400.0,9218936000.0,7296776700.0
2109.0,6522898000.0,11229728000.0,10771723000.0,6515526700.0,9063469000.0,7131051500.0
2110.0,6349163000.0,11065256000.0,10576593000.0,6326207000.0,8838395000.0,6877664000.0
2111.0,6123973000.0,10901749000.0,10312868000.0,6075369000.0,8544407000.0,6619987000.0
2112.0,5966640000.0,10734982000.0,10094685000.0,5885270500.0,8244897300.0,6426552300.0
2113.0,5805177000.0,10560445000.0,9943398000.0,5739944400.0,8025374000.0,6130275300.0
2114.0,5694015500.0,10412668000.0,9720258000.0,5574488600.0,7893693400.0,5888855000.0
2115.0,5536660000.0,10278658000.0,9422744000.0,5386118000.0,7789859300.0,5655818000.0
2116.0,5359372300.0,10067634000.0,9199814000.0,5186661000.0,7633253400.0,5471035400.0
2117.0,5133845000.0,9805899000.0,9056068000.0,4899249700.0,7506025500.0,5278712300.0
2118.0,4931918300.0,9612966000.0,8874641000.0,4652839000.0,7372265500.0,5092834300.0
2119.0,4693576000.0,9478861000.0,8717775000.0,4486910000.0,7183015400.0,4911055400.0
2120.0,4428780500.0,9306687000.0,8591007000.0,4300318000.0,6983326000.0,4699090000.0
2121.0,4232188700.0,9116670000.0,8481899500.0,4170278400.0,6774253600.0,4535673300.0
2122.0,4055789000.0,8937676000.0,8377566000.0,3932815600.0,6621253000.0,4430784000.0
2123.0,3849934800.0,8794371000.0,8277290000.0,3787846100.0,6511017500.0,4290640100.0
2124.0,3664296000.0,8674655000.0,8161098000.0,3637120000.0,6353402400.0,4095285800.0
2125.0,3435020300.0,8539229000.0,8044930000.0,3450050800.0,6183752700.0,3968641300.0
2126.0,3191541000.0,8443444000.0,7908678700.0,3321600300.0,5975647000.0,3833933600.0
2127.0,3003604700.0,8340197400.0,7750703600.0,3159674000.0,5831328300.0,3716207000.0
2128.0,2788057300.0,8199578000.0,7625062400.0,3048466400.0,5637135000.0,3539183400.0
2129.0,2671480300.0,8050063400.0,7506109400.0,2909916200.0,5470063000.0,3386836200.0
2130.0,2514117600.0,7951495700.0,7346577400.0,2755474400.0,5289237000.0,3248998400.0
2131.0,2374674700.0,7774720500.0,7213478400.0,2571723500.0,5116585500.0,3096315000.0
2132.0,2254946600.0,7631817700.0,7119294500.0,2436509400.0,4931893000.0,2986456300.0
2133.0,2140784500.0,7519116000.0,7046845000.0,2313299000.0,4744569300.0,2857020000.0
2134.0,2035082500.0,7377257500.0,6931633000.0,2196715300.0,4583519000.0,2691341800.0
2135.0,1968319500.0,7248879000.0,6828549000.0,2050513400.0,4373193000.0,2586704600.0
2136.0,1880619900.0,7111060500.0,6702543000.0,1928119600.0,4112024000.0,2461308200.0
2137.0,1807633900.0,6956376600.0,6621485000.0,1790436600.0,3926313700.0,2327369500.0
2138.0,1745349400.0,6851035600.0,6498800600.0,1671449900.0,3719540000.0,2199002400.0
2139.0,1674910500.0,6699175400.0,6400299500.0,1527472500.0,3584379000.0,2047844100.0
2140.0,1607849300.0,6544910000.0,6311593500.0,1459063600.0,3453518300.0,1945126400.0
2141.0,1567363600.0,6451638000.0,6215717400.0,1369008500.0,3374466300.0,1868284200.0
2142.0,1505883600.0,6369595000.0,6111677000.0,1288021400.0,3278016300.0,1811470100.0
2143.0,1424457600.0,6255561700.0,5951104500.0,1217687700.0,3164192300.0,1745142500.0
2144.0,1372952800.0,6143402000.0,5816623600.0,1162020400.0,3011108000.0,1673751200.0
2145.0,1321486000.0,5982497000.0,5637156000.0,1101297800.0,2908289500.0,1578900500.0
2146.0,1262096600.0,5867107000.0,5454400500.0,1044887740.0,2764474400.0,1483999900.0
2147.0,1207455600.0,5694855700.0,5296871400.0,974649340.0,2641680600.0,1423081000.0
2148.0,1159913700.0,5533854700.0,5158623000.0,932232800.0,2550130000.0,1359973000.0
2149.0,1115310700.0,5426381000.0,5044807000.0,890962240.0,2468779000.0,1283507600.0
2150.0,1078501800.0,5309449000.0,4887951000.0,855708000.0,2394675200.0,1204691800.0
2151.0,1040009150.0,5179403300.0,4831808000.0,822538750.0,2307797200.0,1156139400.0
2152.0,997170800.0,5089382400.0,4659004000.0,782377200.0,2276758800.0,1065408400.0
2153.0,953370500.0,4946945000.0,4575526400.0,746183500.0,2205046000.0,1015315100.0
2154.0,892907300.0,4847226000.0,4457009700.0,726218800.0,2168648200.0,954888200.0
2155.0,860540400.0,4726731000.0,4333948400.0,684735940.0,2111242900.0,901181950.0
2156.0,827786560.0,4594153500.0,4254912000.0,619605440.0,2055222000.0,881502850.0
2157.0,790865400.0,4516935700.0,4127693800.0,575702900.0,1995555100.0,852016450.0
2158.0,751665500.0,4419917300.0,4007476200.0,561802430.0,1943440500.0,787259300.0
2159.0,736637950.0,4359272400.0,3888539600.0,539516740.0,1920045200.0,763794600.0
2160.0,724446900.0,4230366000.0,3787027500.0,518469280.0,1891816700.0,728400700.0
2161.0,688819650.0,4104286200.0,3663884300.0,488264100.0,1818891400.0,709109700.0
2162.0,645480960.0,3953865700.0,3553313800.0,453516600.0,1786060700.0,684445100.0
2163.0,608364400.0,3797075000.0,3419304400.0,425798660.0,1732088300.0,648919700.0
2164.0,564727360.0,3659630300.0,3320121000.0,390439140.0,1690754300.0,621452540.0
2165.0,519890240.0,3584973800.0,3236196000.0,376243230.0,1654904000.0,602173250.0
2166.0,495234300.0,3485427700.0,3106570800.0,342701100.0,1615673100.0,585472450.0
2167.0,462133340.0,3345096200.0,3044423700.0,327961300.0,1554120100.0,564336400.0
2168.0,444279300.0,3226656300.0,2971354600.0,295578700.0,1522397200.0,538998000.0
2169.0,420191360.0,3159901700.0,2891954000.0,294420640.0,1454182400.0,508262100.0
2170.0,394518180.0,3082766300.0,2837557000.0,285444900.0,1394837500.0,484780580.0
2171.0,367426050.0,2990276400.0,2788483000.0,279328480.0,1355617200.0,446851260.0
2172.0,355842140.0,2951278300.0,2749448400.0,255436500.0,1335158100.0,429982050.0
2173.0,321246900.0,2849845500.0,2618648800.0,247971490.0,1318188400.0,409295970.0
2174.0,311258560.0,2783430700.0,2555924700.0,239365120.0,1285577300.0,387007100.0
2175.0,287605800.0,2711208700.0,2500103700.0,218376560.0,1220182800.0,368700770.0
2176.0,272380900.0,2640685800.0,2419668200.0,198791300.0,1197603100.0,347728740.0
2177.0,256391100.0,2571450600.0,2359139600.0,189461340.0,1157606100.0,323629380.0
2178.0,228311040.0,2517547500.0,2302616300.0,179612580.0,1127366500.0,315279400.0
2179.0,212186400.0,2421916400.0,2251772000.0,174121900.0,1091060000.0,295002240.0
2180.0,201745400.0,2324609800.0,2198055200.0,160296750.0,1068013250.0,290037760.0
2181.0,178658180.0,2281527000.0,2183104300.0,150941500.0,1046856640.0,276438140.0
2182.0,175771280.0,2232944000.0,2133819000.0,138599140.0,1015743360.0,262509070.0
2183.0,166733940.0,2198053000.0,2064204400.0,127589940.0,961414140.0,220257460.0
2184.0,148338180.0,2161368300.0,2008340600.0,122681790.0,921586560.0,220084060.0
2185.0,138454290.0,2073905500.0,1969038100.0,121575260.0,903620860.0,215110540.0
2186.0,134354620.0,2004005600.0,1939777900.0,115526860.0,882563840.0,208483540.0
2187.0,117509790.0,1969822600.0,1883933000.0,110741450.0,853157060.0,205145950.0
2188.0,110845416.0,1949583500.0,1825272600.0,106927400.0,816620100.0,192081680.0
2189.0,106539496.0,1936960500.0,1779512800.0,99684290.0,790817800.0,187133550.0
2190.0,88972056.0,1872799900.0,1736230000.0,93651990.0,773855100.0,179367980.0
2191.0,85388140.0,1820753700.0,1701796400.0,92213176.0,759158500.0,172243170.0
2192.0,76395780.0,1787886000.0,1679220700.0,91331050.0,727694460.0,158042620.0
2193.0,73485944.0,1752755200.0,1620044900.0,85065300.0,689485900.0,152654830.0
2194.0,67080484.0,1713718900.0,1590511200.0,81655690.0,668147600.0,143602450.0
2195.0,60723732.0,1698478300.0,1546356200.0,80004584.0,657096060.0,137336690.0
2196.0,52872820.0,1661540000.0,1492762500.0,78907150.0,625672600.0,135968960.0
2197.0,51874996.0,1637442200.0,1463862500.0,76676370.0,606539700.0,130204984.0
2198.0,46808156.0,1599739300.0,1415867100.0,75837050.0,599803000.0,115107784.0
2199.0,44681900.0,1572051800.0,1395087400.0,68451420.0,594433000.0,110843590.0
2200.0,44307680.0,1518659100.0,1352653200.0,63781108.0,579323260.0,108026060.0
2201.0,42577636.0,1491411000.0,1334482400.0,59515396.0,560782340.0,102555010.0
2202.0,40369796.0,1455367700.0,1328319600.0,57498436.0,548392000.0,91785160.0
2203.0,38122824.0,1441180700.0,1303184500.0,56049548.0,537134460.0,86104240.0
2204.0,37311616.0,1419757000.0,1275388200.0,53855864.0,515178500.0,83911000.0
2205.0,33190674.0,1440128400.0,1257847900.0,50798024.0,501909060.0,80561016.0
2206.0,30020176.0,1372434200.0,1233359400.0,49471388.0,496978300.0,80062720.0
2207.0,27499694.0,1350938600.0,1243961100.0,48363684.0,486441900.0,79377470.0
2208.0,25459452.0,1333310000.0,1202914200.0,48169748.0,474013980.0,76134970.0
2209.0,24733008.0,1278669300.0,1163726100.0,45771464.0,458397660.0,74970650.0
2210.0,23226238.0,1258321200.0,1138799600.0,44659000.0,452553280.0,73184150.0
2211.0,22536242.0,1234699100.0,1124951900.0,44163796.0,431589400.0,72222584.0
2212.0,17131482.0,1175444600.0,1104081500.0,43738076.0,425780500.0,69933210.0
2213.0,16807794.0,1172401900.0,1085715300.0,42158404.0,414872100.0,67948550.0
2214.0,15634009.0,1147398000.0,1095717900.0,41664016.0,400089570.0,58429604.0
2215.0,15277103.0,1135784400.0,1050907000.0,41585830.0,392493340.0,55633304.0
2216.0,14971374.0,1115187300.0,1033972400.0,38660524.0,367899360.0,51071984.0
2217.0,14878739.0,1092711200.0,1013743000.0,37056676.0,365517300.0,51037430.0
2218.0,14298317.0,1084195100.0,1064920100.0,35812268.0,361573150.0,50938576.0
2219.0,13181141.0,1071688640.0,1031932350.0,35137950.0,348334080.0,50805652.0
2220.0,13159236.0,1061078400.0,984132300.0,35100936.0,332182460.0,50078868.0
2221.0,13137649.0,1035499000.0,971456960.0,33532068.0,324930460.0,49322320.0
2222.0,13086191.0,1008969200.0,957113300.0,33193914.0,320864670.0,47057868.0
2223.0,12280006.0,980734850.0,921795500.0,26776108.0,301716160.0,46846910.0
2224.0,12259549.0,952796740.0,914038140.0,26387078.0,294293820.0,45459220.0
2225.0,11442206.0,946763500.0,897077600.0,26669652.0,290552830.0,41775824.0
2226.0,11191900.0,937017340.0,888968260.0,26622710.0,285739400.0,38915652.0
2227.0,11119507.0,926851650.0,871508860.0,27930292.0,280556320.0,38459870.0
2228.0,11098169.0,885920800.0,870853440.0,25339020.0,279539970.0,33402554.0
2229.0,11026118.0,882014100.0,859128000.0,24677996.0,273359300.0,31972188.0
2230.0,10979453.0,868444400.0,840778300.0,24679094.0,252169230.0,31814170.0
2231.0,10499640.0,847229630.0,836235500.0,24141596.0,247224590.0,31356350.0
2232.0,9971436.0,832445060.0,833474500.0,23486476.0,245543650.0,31531722.0
2233.0,9963327.0,799466800.0,802648200.0,22975068.0,236223200.0,30760710.0
2234.0,9668672.0,792905000.0,796866000.0,25436412.0,232075200.0,30702514.0
2235.0,9235801.0,790366340.0,786723300.0,22358866.0,225285100.0,30530740.0
2236.0,9141381.0,772105000.0,765442700.0,22288572.0,219279820.0,29692386.0
2237.0,9114964.0,758773100.0,754815360.0,22154252.0,212307100.0,29664910.0
2238.0,9111028.0,730546750.0,751676800.0,22146268.0,203359070.0,28223646.0
2239.0,9103982.0,709149200.0,747784640.0,22102592.0,202159860.0,27786022.0
2240.0,8219293.5,696509760.0,738886660.0,21556446.0,197739340.0,25790626.0
2241.0,8075928.0,686002370.0,734464960.0,21536146.0,197153780.0,25511376.0
2242.0,8054744.0,671588000.0,730824700.0,21051988.0,192339790.0,25928444.0
2243.0,8056438.5,655927940.0,719128960.0,20341930.0,191187490.0,25698540.0
2244.0,8061644.5,639932900.0,716373570.0,18009096.0,188115970.0,24455832.0
2245.0,8041184.0,634345000.0,711526400.0,17790852.0,185534530.0,24785996.0
2246.0,7539788.0,622315700.0,705765570.0,17529158.0,185200580.0,24087316.0
2247.0,7535268.0,622131600.0,703840000.0,17204616.0,185140500.0,23564808.0
2248.0,7313434.0,610444100.0,695908030.0,17192608.0,184856420.0,23514566.0
2249.0,7296459.5,607870100.0,693920900.0,17164616.0,174057920.0,22667374.0
2250.0,7282720.5,605203200.0,660313100.0,17151128.0,168762340.0,22595630.0
2251.0,7277752.0,598656600.0,659498400.0,16381948.0,164417890.0,22578434.0
2252.0,7122757.0,586405760.0,652426700.0,16377868.0,158338500.0,22142640.0
2253.0,7089413.5,575091100.0,640636160.0,15613494.0,156932750.0,21711566.0
2254.0,6603730.0,570942300.0,639032700.0,15601460.0,153446000.0,21429206.0
2255.0,6609267.0,568905400.0,631883300.0,15643822.0,151536500.0,20425232.0
2256.0,6596689.0,551908350.0,627751400.0,15727156.0,152274500.0,19193814.0
2257.0,6580087.0,546523800.0,627631000.0,15440406.0,152165740.0,19057582.0
2258.0,6564322.0,532581900.0,625807000.0,15434603.0,147875200.0,16994792.0
2259.0,6560362.5,524592960.0,626379300.0,15360808.0,139195310.0,16979320.0
2260.0,6560367.0,520371330.0,615170400.0,15228083.0,136748270.0,16961758.0
2261.0,6563395.5,507450940.0,610001340.0,15642694.0,136623410.0,16949062.0
2262.0,6557796.0,506769200.0,594929900.0,15274940.0,135991710.0,16950286.0
2263.0,6560147.5,502089660.0,591354940.0,15204980.0,135747950.0,16130385.0
2264.0,6536938.0,495767420.0,605348000.0,14190940.0,134398340.0,15852915.0
2265.0,6539545.5,485230200.0,582055200.0,14183146.0,131966830.0,15841417.0
2266.0,6533203.0,478812800.0,578364700.0,12809150.0,131170840.0,14750628.0
2267.0,6535491.0,463777500.0,569093900.0,13166452.0,132691250.0,14649300.0
2268.0,6521486.0,449439400.0,560830850.0,12808444.0,123039464.0,14264860.0
2269.0,6524671.0,442572700.0,549481150.0,12809461.0,122923700.0,13326153.0
2270.0,6511674.0,435829300.0,538883500.0,12802302.0,121105630.0,13330221.0
2271.0,6500902.5,427351500.0,537944640.0,12975584.0,119201270.0,13315779.0
2272.0,6493690.0,426179620.0,536512260.0,11945544.0,119150090.0,13306343.0
2273.0,6483616.0,423048160.0,533362400.0,11933454.0,117732390.0,13177877.0
2274.0,6490019.5,422960060.0,532859330.0,11912794.0,115505224.0,13179707.0
2275.0,6489027.0,422777920.0,532309440.0,11922605.0,114688240.0,14373731.0
2276.0,6516335.0,426134850.0,524795100.0,11925914.0,114330910.0,13526960.0
2277.0,6493711.5,417946600.0,522754700.0,11927430.0,114252776.0,13524588.0
2278.0,6481674.5,411978400.0,523195040.0,11918824.0,113815850.0,13104462.0
2279.0,6483099.0,397211070.0,514028300.0,11915151.0,113595290.0,12521617.0
2280.0,6487935.0,397334300.0,513048260.0,11895946.0,111505170.0,12524092.0
2281.0,6483216.0,393189760.0,521107520.0,11991982.0,110145704.0,12523215.0
2282.0,6458221.5,394262880.0,506799460.0,11910428.0,110114610.0,12520839.0
2283.0,6460385.5,392481020.0,496757950.0,11362612.0,107516950.0,12500374.0
2284.0,6450944.0,391736300.0,487851800.0,11348660.0,105073790.0,13827140.0
2285.0,6451231.5,390907740.0,485766900.0,12557374.0,104647944.0,12506748.0
2286.0,6438651.0,390246880.0,488458700.0,11364936.0,99389540.0,12506974.0
2287.0,6423230.0,378949600.0,477780860.0,11154132.0,97413176.0,12341658.0
2288.0,6430632.5,372575000.0,477650700.0,11145709.0,96434100.0,12321972.0
2289.0,6432766.0,367100860.0,474759260.0,11124271.0,97246840.0,12318077.0
2290.0,6441383.0,357086800.0,476088600.0,11129483.0,93755144.0,12119566.0
2291.0,6433763.0,354926660.0,481260770.0,11121104.0,92958536.0,12125723.0
2292.0,6425206.5,353000960.0,471998080.0,11110068.0,91768640.0,13329088.0
2293.0,6415930.0,351184960.0,475915070.0,11114707.0,90270220.0,12121863.0
2294.0,6407526.0,351000580.0,469470100.0,11117420.0,90843870.0,12116167.0
2295.0,6386590.0,350705180.0,467015100.0,11118466.0,86753440.0,12113318.0
2296.0,6380573.5,342577860.0,463958370.0,11114708.0,85985970.0,12120089.0
2297.0,6373111.0,346658530.0,462870240.0,11117328.0,84888710.0,11664733.0
2298.0,6384283.0,340333150.0,456890240.0,11103354.0,84510800.0,11646568.0
2299.0,6386926.0,339456260.0,454694850.0,11095280.0,83314130.0,11653826.0
2300.0,6375651.5,340330780.0,453518620.0,11101182.0,82229480.0,11113254.0
