time,NORESM1-M,CESM1-CAM5,MPI-ESM-LR,CSIRO-MK3-6-0
2074.0,7714897400.0,7487936500.0,8212147700.0,9166918000.0
2075.0,7681348600.0,7404829000.0,8160958500.0,9148783000.0
2076.0,7606925000.0,7370841600.0,8108440600.0,9113043000.0
2077.0,7557437000.0,7308345300.0,8072772600.0,9105903000.0
2078.0,7521774600.0,7252253000.0,8052660000.0,9104602000.0
2079.0,7484235300.0,7207287300.0,7977836500.0,9076359000.0
2080.0,7426976300.0,7155029000.0,7947141000.0,9061328000.0
2081.0,7371526000.0,7087269400.0,7927119000.0,9027843000.0
2082.0,7328595500.0,7042080000.0,7878481400.0,9011344000.0
2083.0,7255346000.0,6957826000.0,7865911300.0,8984567000.0
2084.0,7200716300.0,6895457000.0,7817470000.0,8964073000.0
2085.0,7164595700.0,6799162400.0,7784925700.0,8958085000.0
2086.0,7101104600.0,6776736000.0,7744537000.0,8936425000.0
2087.0,7044855000.0,6685115400.0,7698771500.0,8918014000.0
2088.0,6986686000.0,6649683000.0,7653197300.0,8911292000.0
2089.0,6957654500.0,6602104000.0,7634359300.0,8899712000.0
2090.0,6883745000.0,6554130400.0,7602509300.0,8881953000.0
2091.0,6818357000.0,6494872000.0,7534667300.0,8866829000.0
2092.0,6754840600.0,6427014700.0,7495710700.0,8851375000.0
2093.0,6708185600.0,6394379300.0,7458656000.0,8838355000.0
2094.0,6646518300.0,6352153000.0,7408518700.0,8819389000.0
2095.0,6579038700.0,6292702700.0,7350594000.0,8778071000.0
2096.0,6529774600.0,6240145000.0,7315150300.0,8762467000.0
2097.0,6482219000.0,6196873000.0,7275133000.0,8768685000.0
2098.0,6420398000.0,6166748700.0,7241679400.0,8751627000.0
2099.0,6377200000.0,6092441000.0,7210327600.0,8753121000.0
2100.0,6335811000.0,6025341400.0,7183625000.0,8781502000.0
2101.0,6265846000.0,5965575000.0,7150458000.0,8738688000.0
2102.0,6219960300.0,5934062600.0,7112157700.0,8716122000.0
2103.0,6169977000.0,5866014000.0,7082476500.0,8684262000.0
2104.0,6117493000.0,5831201300.0,7057241600.0,8667713000.0
2105.0,6055254500.0,5764595700.0,7022492700.0,8657638000.0
2106.0,5995617000.0,5743936500.0,6937811500.0,8644881000.0
2107.0,5947994600.0,5689490000.0,6913612000.0,8636183000.0
2108.0,5903822300.0,5660681700.0,6892634000.0,8661896000.0
2109.0,5858771000.0,5588145700.0,6860298000.0,8616049000.0
2110.0,5804485600.0,5558143000.0,6833456000.0,8603794000.0
2111.0,5740687000.0,5524390000.0,6806135300.0,8567322000.0
2112.0,5669902300.0,5478591500.0,6780616000.0,8542112300.0
2113.0,5578705000.0,5457654000.0,6770120700.0,8528000000.0
2114.0,5522530000.0,5412155400.0,6717178000.0,8512077000.0
2115.0,5482587600.0,5352148500.0,6703988000.0,8487744000.0
2116.0,5426525000.0,5318936600.0,6662760400.0,8475735000.0
2117.0,5374839000.0,5282706000.0,6623595500.0,8465727500.0
2118.0,5309618700.0,5259444000.0,6612163600.0,8446741000.0
2119.0,5276334600.0,5226226700.0,6594389500.0,8437119500.0
2120.0,5237664000.0,5175829500.0,6581141500.0,8414101000.0
2121.0,5165440500.0,5123069400.0,6574774000.0,8397527000.0
2122.0,5135666700.0,5076086300.0,6535075000.0,8377213400.0
2123.0,5075304400.0,5055832600.0,6507002400.0,8356762600.0
2124.0,5059203000.0,5020321000.0,6471894000.0,8348898300.0
2125.0,4991171600.0,5000644600.0,6475562500.0,8330618000.0
2126.0,4958329000.0,4954678300.0,6434357000.0,8312882000.0
2127.0,4903373300.0,4916774000.0,6420051500.0,8302484000.0
2128.0,4888265000.0,4842492000.0,6419438600.0,8278055000.0
2129.0,4829572000.0,4808107500.0,6386420700.0,8260455400.0
2130.0,4791953400.0,4775722500.0,6360741400.0,8253368000.0
2131.0,4733431300.0,4748416500.0,6338377000.0,8222992000.0
2132.0,4685278000.0,4703341600.0,6304033300.0,8201387500.0
2133.0,4632982000.0,4667008000.0,6287659000.0,8197427000.0
2134.0,4615358500.0,4629608400.0,6265205000.0,8178676700.0
2135.0,4561452500.0,4605335600.0,6234771500.0,8167325700.0
2136.0,4526434300.0,4566584000.0,6219836400.0,8154512000.0
2137.0,4486387000.0,4518881300.0,6208918000.0,8143772000.0
2138.0,4461063700.0,4489467000.0,6203056600.0,8110608400.0
2139.0,4400993300.0,4449989000.0,6183701000.0,8101078000.0
2140.0,4395232000.0,4432207000.0,6156731400.0,8097829400.0
2141.0,4368581000.0,4370758700.0,6150420500.0,8086462500.0
2142.0,4311603000.0,4364346000.0,6118594600.0,8079843000.0
2143.0,4299779000.0,4337213000.0,6099861500.0,8071113700.0
2144.0,4253193000.0,4306583000.0,6083836400.0,8063601700.0
2145.0,4230535000.0,4249887200.0,6070643000.0,8043029000.0
2146.0,4204872200.0,4217232000.0,6039473000.0,8023996400.0
2147.0,4168764400.0,4194552800.0,6031617000.0,8019603000.0
2148.0,4139720400.0,4144802000.0,6014598700.0,7970625000.0
2149.0,4127446300.0,4125076000.0,5988910000.0,7948431000.0
2150.0,4073226200.0,4063992800.0,5961229300.0,7943256000.0
2151.0,4031296800.0,4043602000.0,5952676400.0,7929168400.0
2152.0,3980602000.0,4005649400.0,5933555700.0,7922514000.0
2153.0,3977191700.0,3948110800.0,5924652500.0,7916861000.0
2154.0,3942347800.0,3887537000.0,5901370400.0,7931206700.0
2155.0,3920055600.0,3870414300.0,5888032000.0,7903774000.0
2156.0,3884424000.0,3820367000.0,5881897500.0,7909890000.0
2157.0,3858942500.0,3786380000.0,5869673000.0,7871040000.0
2158.0,3821996000.0,3707256800.0,5874098700.0,7866408400.0
2159.0,3771414800.0,3661934600.0,5857753600.0,7860930600.0
2160.0,3761962500.0,3648203300.0,5837180000.0,7841021000.0
2161.0,3725523200.0,3595366000.0,5830597000.0,7835087400.0
2162.0,3713375000.0,3567596800.0,5829542000.0,7820770000.0
2163.0,3676842000.0,3506634800.0,5800480000.0,7814704600.0
2164.0,3620693000.0,3419756000.0,5783051300.0,7829041700.0
2165.0,3582898200.0,3353028600.0,5774450000.0,7801296000.0
2166.0,3571602400.0,3321546800.0,5755431000.0,7789609000.0
2167.0,3528357400.0,3267627000.0,5728655400.0,7779446300.0
2168.0,3514929000.0,3197791200.0,5722388000.0,7759718000.0
2169.0,3483512300.0,3138601500.0,5704430600.0,7729782000.0
2170.0,3445950200.0,3076641500.0,5696046600.0,7713844700.0
2171.0,3434371000.0,3014070000.0,5692876300.0,7712544300.0
2172.0,3397355500.0,2975773700.0,5675388000.0,7706073600.0
2173.0,3381161500.0,2921942000.0,5666561500.0,7689853000.0
2174.0,3366909200.0,2883421200.0,5646701000.0,7656342000.0
2175.0,3327491000.0,2811574300.0,5630332000.0,7632551000.0
2176.0,3321426700.0,2788929000.0,5619512000.0,7620731400.0
2177.0,3293360000.0,2744148700.0,5593341400.0,7602502700.0
2178.0,3255943700.0,2684107300.0,5581337000.0,7574198000.0
2179.0,3249730300.0,2659369700.0,5575606300.0,7571368400.0
2180.0,3196705800.0,2617546200.0,5557618000.0,7563833300.0
2181.0,3171829800.0,2565404400.0,5553580000.0,7544088000.0
2182.0,3181773300.0,2538206000.0,5550128600.0,7538395000.0
2183.0,3136371200.0,2496604700.0,5534897000.0,7521072000.0
2184.0,3129150700.0,2448694000.0,5529075000.0,7487128600.0
2185.0,3103945500.0,2408308500.0,5502194700.0,7472509000.0
2186.0,3069223400.0,2389727700.0,5492372000.0,7442484000.0
2187.0,3039181600.0,2370914600.0,5491652600.0,7421835000.0
2188.0,3025532400.0,2301904100.0,5489534000.0,7386830000.0
2189.0,2992569900.0,2281562400.0,5477260300.0,7362344400.0
2190.0,2975457500.0,2236065800.0,5464747000.0,7341541000.0
2191.0,2967608300.0,2215922700.0,5453420500.0,7326796000.0
2192.0,2945064200.0,2163293700.0,5448820700.0,7299030000.0
2193.0,2901287400.0,2143300100.0,5445902000.0,7283866000.0
2194.0,2876510000.0,2111398400.0,5434735000.0,7249221600.0
2195.0,2849245700.0,2074117900.0,5418690600.0,7217368000.0
2196.0,2839322000.0,2008439900.0,5389862400.0,7171580400.0
2197.0,2832299800.0,1950195000.0,5380401000.0,7166614000.0
2198.0,2800238300.0,1896161200.0,5379025400.0,7142319600.0
2199.0,2776993300.0,1849435800.0,5376919600.0,7098131000.0
2200.0,2760043000.0,1792024800.0,5370692600.0,7067898400.0
2201.0,2741318100.0,1737155000.0,5364296700.0,7025744000.0
2202.0,2719644200.0,1699666200.0,5356938000.0,7011831000.0
2203.0,2693710800.0,1670241800.0,5354608600.0,6975214600.0
2204.0,2663668200.0,1639291300.0,5350326300.0,6972189700.0
2205.0,2627147000.0,1589135400.0,5320489000.0,6959248000.0
2206.0,2624665600.0,1570958600.0,5302710300.0,6934961700.0
2207.0,2585295600.0,1543048800.0,5302178000.0,6888970000.0
2208.0,2583598600.0,1514957000.0,5287986700.0,6849095000.0
2209.0,2539585500.0,1480289300.0,5274496500.0,6815991000.0
2210.0,2496176400.0,1425477600.0,5273060000.0,6785882000.0
2211.0,2479680300.0,1398030800.0,5255257600.0,6738039300.0
2212.0,2450866700.0,1357123700.0,5246015000.0,6693966000.0
2213.0,2410104800.0,1325818600.0,5256306000.0,6662935600.0
2214.0,2401734000.0,1274600600.0,5252363000.0,6646605300.0
2215.0,2377703700.0,1236214900.0,5251327500.0,6636317700.0
2216.0,2332132000.0,1222642200.0,5235579400.0,6590775000.0
2217.0,2316298500.0,1194430200.0,5217916400.0,6678942700.0
2218.0,2299413800.0,1170310100.0,5203916000.0,6540023300.0
2219.0,2255439600.0,1160150300.0,5202049000.0,6507189000.0
2220.0,2248089600.0,1133861100.0,5196048400.0,6465560000.0
2221.0,2229236200.0,1102951300.0,5178092000.0,6417711600.0
2222.0,2180409300.0,1094213500.0,5165699000.0,6402839600.0
2223.0,2164681200.0,1054674940.0,5164887600.0,6400639500.0
2224.0,2154052600.0,1015391740.0,5153242000.0,6366618600.0
2225.0,2139557500.0,999785600.0,5150043600.0,6343513600.0
2226.0,2122680800.0,985588500.0,5160397000.0,6344452000.0
2227.0,2093452000.0,962966300.0,5140754400.0,6308649500.0
2228.0,2041160700.0,956497200.0,5130349000.0,6324280000.0
2229.0,2027923000.0,935302800.0,5101784000.0,6285847600.0
2230.0,2009998300.0,930101100.0,5104178700.0,6306365000.0
2231.0,2001869300.0,905931500.0,5095473700.0,6224083000.0
2232.0,1979917700.0,869813200.0,5079632000.0,6185477600.0
2233.0,1962988000.0,862403700.0,5076939300.0,6157153300.0
2234.0,1932926800.0,842935800.0,5073919500.0,6141964300.0
2235.0,1920979500.0,829071940.0,5074760700.0,6115752400.0
2236.0,1909893900.0,802903940.0,5056714000.0,6109518300.0
2237.0,1875546100.0,782174600.0,5048260000.0,6086427600.0
2238.0,1871840900.0,734910460.0,5038463500.0,6095856600.0
2239.0,1859202000.0,691739700.0,5044377000.0,6064976400.0
2240.0,1829777700.0,659766300.0,5046584300.0,6048042000.0
2241.0,1828238100.0,644621630.0,5035011600.0,6033701000.0
2242.0,1824058600.0,619695600.0,5031212000.0,5989446000.0
2243.0,1810331600.0,602370300.0,5030925300.0,5964300300.0
2244.0,1809669100.0,587284900.0,5006845000.0,5940382000.0
2245.0,1791235100.0,561084300.0,4998769700.0,5920086500.0
2246.0,1785117200.0,559000770.0,4982595600.0,5873968000.0
2247.0,1762896100.0,526647500.0,4975848400.0,5866415000.0
2248.0,1751356400.0,501784320.0,4972431000.0,5858884000.0
2249.0,1732405600.0,501385400.0,4968477700.0,5840572400.0
2250.0,1725805600.0,472495400.0,4964594000.0,5829366000.0
2251.0,1716034800.0,469527070.0,4964356600.0,5784814000.0
2252.0,1703565800.0,439542180.0,4966251000.0,5762921000.0
2253.0,1675823400.0,412907460.0,4981779000.0,5745961500.0
2254.0,1645745800.0,401125540.0,4959276500.0,5754044000.0
2255.0,1646738400.0,382945730.0,4935189000.0,5767657000.0
2256.0,1624867100.0,366548130.0,4933847600.0,5686213600.0
2257.0,1621434900.0,349665820.0,4930461000.0,5667744000.0
2258.0,1608665700.0,337879870.0,4929331700.0,5642982000.0
2259.0,1573570300.0,315192600.0,4909759000.0,5602620000.0
2260.0,1573070500.0,311839260.0,4912463400.0,5606834000.0
2261.0,1572823700.0,296511700.0,4913041400.0,5551372000.0
2262.0,1560978300.0,208779300.0,4906278000.0,5536994300.0
2263.0,1553907600.0,201744260.0,4905726500.0,5519248400.0
2264.0,1536634800.0,178019780.0,4910312400.0,5510661600.0
2265.0,1536157700.0,165679660.0,4894868500.0,5461503500.0
2266.0,1530329500.0,163214750.0,4888967000.0,5437034000.0
2267.0,1511654700.0,144117390.0,4884201000.0,5389472300.0
2268.0,1498043000.0,135805120.0,4874702000.0,5369733600.0
2269.0,1486401300.0,134194110.0,4870439400.0,5318122000.0
2270.0,1465178800.0,117693980.0,4868904000.0,5280221700.0
2271.0,1448452900.0,102558696.0,4867370500.0,5258597000.0
2272.0,1438025900.0,101821420.0,4861273600.0,5223445000.0
2273.0,1419839200.0,94348590.0,4854672000.0,5189792000.0
2274.0,1419295500.0,84726020.0,4845935000.0,5163913000.0
2275.0,1399999400.0,82973540.0,4842843600.0,5130909700.0
2276.0,1400207600.0,78634680.0,4825093600.0,5106051600.0
2277.0,1399364700.0,71504670.0,4822040000.0,5096176000.0
2278.0,1399076900.0,68222510.0,4804134400.0,5063394300.0
2279.0,1401525600.0,61481500.0,4790612500.0,4994291700.0
2280.0,1381637500.0,61079308.0,4780326400.0,4970465300.0
2281.0,1349702900.0,53789760.0,4771250000.0,4905379000.0
2282.0,1343894500.0,53924630.0,4758808000.0,4882573000.0
2283.0,1343614700.0,53609336.0,4745389600.0,4857658400.0
2284.0,1343233500.0,53688530.0,4738703400.0,4826106400.0
2285.0,1307455900.0,53023650.0,4736587300.0,4803655000.0
2286.0,1296260500.0,47789984.0,4726388000.0,4781990000.0
2287.0,1295951600.0,47906732.0,4717062000.0,4752858000.0
2288.0,1297198200.0,47234210.0,4715364000.0,4731963400.0
2289.0,1295679600.0,47072770.0,4715318000.0,4704183000.0
2290.0,1277783200.0,43872520.0,4709307400.0,4670295000.0
2291.0,1277531600.0,43071490.0,4707026000.0,4629654000.0
2292.0,1259193500.0,43487690.0,4706365000.0,4597429000.0
2293.0,1252380700.0,40666764.0,4689893400.0,4552674000.0
2294.0,1252352300.0,39506064.0,4695101400.0,4526720500.0
2295.0,1242150500.0,38113410.0,4674275000.0,4482751500.0
2296.0,1235817300.0,36576464.0,4699448000.0,4472053000.0
2297.0,1235315100.0,35796864.0,4656278500.0,4428679700.0
2298.0,1219611600.0,33412640.0,4653739500.0,4416779000.0
2299.0,1215252200.0,32490202.0,4652091400.0,4394652700.0
2300.0,1204357900.0,32647022.0,4650556400.0,4332974000.0
