time,CCSM4,MPI-ESM-LR,CSIRO-MK3-6-0
2048.0,9448447000.0,9488720000.0,9766569000.0
2049.0,9396879000.0,9475527000.0,9751732000.0
2050.0,9318622000.0,9437926000.0,9748706000.0
2051.0,9272734000.0,9408014000.0,9738861000.0
2052.0,9194006000.0,9366970000.0,9727410000.0
2053.0,9096207000.0,9318338000.0,9711054000.0
2054.0,9047879000.0,9267014000.0,9691814000.0
2055.0,8958668000.0,9236579000.0,9682851000.0
2056.0,8846584000.0,9194617000.0,9661306000.0
2057.0,8756637000.0,9140835000.0,9652921000.0
2058.0,8699799000.0,9108728000.0,9631010000.0
2059.0,8605956000.0,9063203000.0,9620081000.0
2060.0,8547739600.0,9023150000.0,9615650000.0
2061.0,8507534300.0,8967116000.0,9601725000.0
2062.0,8401653000.0,8909002000.0,9591642000.0
2063.0,8359145500.0,8874778000.0,9579709000.0
2064.0,8322527000.0,8810606000.0,9568582000.0
2065.0,8258916000.0,8751361000.0,9542020000.0
2066.0,8179689000.0,8730797000.0,9515380000.0
2067.0,8123600400.0,8662273000.0,9496710000.0
2068.0,8041862000.0,8605099000.0,9482266000.0
2069.0,7957690000.0,8569210000.0,9453470000.0
2070.0,7867114000.0,8487352000.0,9407423000.0
2071.0,7728655400.0,8410375000.0,9385082000.0
2072.0,7637704700.0,8328616400.0,9343600000.0
2073.0,7530927600.0,8261555700.0,9287870000.0
2074.0,7495261000.0,8206352400.0,9248376000.0
2075.0,7403659000.0,8158712300.0,9222439000.0
2076.0,7321417000.0,8119254500.0,9206655000.0
2077.0,7252424700.0,8080323000.0,9155498000.0
2078.0,7194673700.0,7993036300.0,9108101000.0
2079.0,7104699000.0,7961381400.0,9071989000.0
2080.0,7019084300.0,7936351700.0,9029981000.0
2081.0,6934871600.0,7878271000.0,9011377000.0
2082.0,6824004600.0,7843837400.0,8978907000.0
2083.0,6735778000.0,7814414300.0,8917854000.0
2084.0,6656006700.0,7732401700.0,8886740000.0
2085.0,6599714000.0,7696016000.0,8842042000.0
2086.0,6511796700.0,7664042000.0,8826870000.0
2087.0,6427110400.0,7611084000.0,8762344000.0
2088.0,6364665000.0,7532615700.0,8722600000.0
2089.0,6270932500.0,7484958000.0,8694172000.0
2090.0,6180041000.0,7449508400.0,8638668000.0
2091.0,6073008600.0,7393340000.0,8575335400.0
2092.0,5953355300.0,7344025000.0,8516752000.0
2093.0,5833763000.0,7306992600.0,8449303000.0
2094.0,5725382000.0,7250064400.0,8398690300.0
2095.0,5641722400.0,7175728000.0,8358308000.0
2096.0,5530170400.0,7139868000.0,8299646500.0
2097.0,5460698000.0,7089717000.0,8218635000.0
2098.0,5393577000.0,7043567600.0,8161203700.0
2099.0,5283407400.0,7003138000.0,8121704400.0
2100.0,5212004000.0,6953829000.0,8075469000.0
2101.0,5126441500.0,6925843000.0,8004245500.0
2102.0,5060364000.0,6884478500.0,7950169000.0
2103.0,4972002000.0,6831065000.0,7896870400.0
2104.0,4886631000.0,6796487000.0,7860354000.0
2105.0,4835778600.0,6751412700.0,7796706000.0
2106.0,4726746000.0,6720474600.0,7714948600.0
2107.0,4656368600.0,6671358500.0,7674350600.0
2108.0,4563510300.0,6639467500.0,7624154600.0
2109.0,4517524000.0,6582764000.0,7551337500.0
2110.0,4436844000.0,6537992700.0,7468145000.0
2111.0,4370717700.0,6508444000.0,7374193700.0
2112.0,4324698000.0,6481634300.0,7281550300.0
2113.0,4289714200.0,6447838700.0,7212361700.0
2114.0,4222177800.0,6428327000.0,7090665500.0
2115.0,4165249000.0,6382592000.0,7013804500.0
2116.0,4096014300.0,6365852700.0,6932694500.0
2117.0,4037142000.0,6323339300.0,6849847300.0
2118.0,3994803700.0,6277215700.0,6734547500.0
2119.0,3948407600.0,6246498300.0,6642029600.0
2120.0,3874057700.0,6221425000.0,6537684000.0
2121.0,3841798100.0,6185105000.0,6404838400.0
2122.0,3767155000.0,6164885000.0,6243218400.0
2123.0,3727699000.0,6144935400.0,6108262400.0
2124.0,3678689300.0,6130170000.0,6039650000.0
2125.0,3630449700.0,6103545300.0,5943020000.0
2126.0,3576524000.0,6071472000.0,5847497700.0
2127.0,3517750800.0,6032201700.0,5753006600.0
2128.0,3440944400.0,6023246000.0,5666824000.0
2129.0,3385939500.0,5989795000.0,5533373000.0
2130.0,3350416100.0,5948050400.0,5396689400.0
2131.0,3309557500.0,5928259000.0,5294185500.0
2132.0,3250665000.0,5910506000.0,5234202000.0
2133.0,3205006600.0,5889948700.0,5148696000.0
2134.0,3158371600.0,5874959400.0,5033525000.0
2135.0,3095416300.0,5852266500.0,4934365700.0
2136.0,3031799000.0,5816796700.0,4809863000.0
2137.0,2985940700.0,5807590400.0,4687023000.0
2138.0,2944224500.0,5799544300.0,4546349000.0
2139.0,2878047700.0,5789295600.0,4458751000.0
2140.0,2861955300.0,5764095500.0,4350324700.0
2141.0,2785315300.0,5748627000.0,4311037000.0
2142.0,2765447700.0,5730007000.0,4173220900.0
2143.0,2681377000.0,5715285500.0,4132838000.0
2144.0,2654080300.0,5703356400.0,4073906700.0
2145.0,2612267500.0,5693485600.0,3982966800.0
2146.0,2578893600.0,5664395000.0,3887464700.0
2147.0,2542024400.0,5637144000.0,3807582200.0
2148.0,2512322800.0,5633177000.0,3697425000.0
2149.0,2468321500.0,5630494700.0,3598396700.0
2150.0,2447945200.0,5617186000.0,3508568600.0
2151.0,2426925000.0,5603974000.0,3403775200.0
2152.0,2366057500.0,5584654300.0,3232693200.0
2153.0,2315155000.0,5566004700.0,3124215800.0
2154.0,2294856000.0,5522752000.0,3032795600.0
2155.0,2255359700.0,5509630000.0,2893320200.0
2156.0,2231473200.0,5495859000.0,2794365700.0
2157.0,2215405000.0,5486659600.0,2688018400.0
2158.0,2159265800.0,5463584300.0,2555202000.0
2159.0,2118159600.0,5454881300.0,2448140800.0
2160.0,2070454500.0,5449326000.0,2353813000.0
2161.0,2008194000.0,5439365600.0,2246750200.0
2162.0,1997343900.0,5433455000.0,2132760200.0
2163.0,1973322600.0,5413181400.0,2033074600.0
2164.0,1923310600.0,5390062600.0,1972008100.0
2165.0,1891985200.0,5381697000.0,1808248600.0
2166.0,1838469000.0,5341173000.0,1717109400.0
2167.0,1812923900.0,5284961300.0,1629178900.0
2168.0,1795900400.0,5268445700.0,1521888400.0
2169.0,1728529000.0,5255361000.0,1446411800.0
2170.0,1727864300.0,5237542400.0,1373993700.0
2171.0,1689791200.0,5230392300.0,1307116700.0
2172.0,1661072100.0,5218801000.0,1255553000.0
2173.0,1643940200.0,5210631700.0,1206094300.0
2174.0,1614409500.0,5205184500.0,1110465900.0
2175.0,1599656300.0,5202113500.0,1032516300.0
2176.0,1554596400.0,5177995300.0,964776700.0
2177.0,1551791100.0,5169810000.0,899128900.0
2178.0,1531399700.0,5154371000.0,843991700.0
2179.0,1505371100.0,5155092000.0,752954900.0
2180.0,1504744400.0,5134517000.0,685438340.0
2181.0,1468940000.0,5116775000.0,575316100.0
2182.0,1441100500.0,5106843600.0,507398200.0
2183.0,1406841900.0,5101365000.0,444747420.0
2184.0,1385545500.0,5099951600.0,366845400.0
2185.0,1348536800.0,5096636000.0,283419940.0
2186.0,1321636700.0,5094216700.0,230441220.0
2187.0,1295990900.0,5091478500.0,140182850.0
2188.0,1281723100.0,5089863700.0,69870150.0
2189.0,1233685100.0,5077271000.0,47767096.0
2190.0,1215713400.0,5075199500.0,32786216.0
2191.0,1186471400.0,5079934000.0,25551758.0
2192.0,1173913200.0,5079033000.0,14318328.0
2193.0,1143358000.0,5079369700.0,13580176.0
2194.0,1117068500.0,5079010300.0,10477418.0
2195.0,1104113400.0,5071914500.0,8951068.0
2196.0,1070003840.0,5078701000.0,6245008.0
2197.0,1046807940.0,5078241000.0,6156606.0
2198.0,1020074100.0,5076884000.0,5379892.5
2199.0,988552260.0,5077335600.0,4470520.0
2200.0,973781900.0,5052485000.0,3054341.0
2201.0,958997100.0,5057301500.0,2985699.2
2202.0,947689700.0,5057432000.0,2384216.5
2203.0,925115900.0,5058029600.0,1712378.0
2204.0,923125600.0,5058244600.0,1151544.8
2205.0,894827140.0,5058081000.0,559007.3
2206.0,876558900.0,5058970600.0,259977.42
2207.0,856214140.0,5060006000.0,0.0
2208.0,833945660.0,5059540000.0,0.0
2209.0,817665800.0,5063625000.0,0.0
2210.0,788114300.0,5064583000.0,0.0
2211.0,752311000.0,5064548400.0,0.0
2212.0,739421200.0,5064327700.0,0.0
2213.0,706294600.0,5070502400.0,0.0
2214.0,677902100.0,5071542000.0,0.0
2215.0,660814200.0,5067318000.0,0.0
2216.0,606880260.0,5066813000.0,0.0
2217.0,571416200.0,5066945500.0,0.0
2218.0,535741020.0,5067163000.0,0.0
2219.0,506070080.0,5067585000.0,0.0
2220.0,499542530.0,5067192000.0,0.0
2221.0,473383230.0,5068155000.0,0.0
2222.0,445126340.0,5071780000.0,0.0
2223.0,426143550.0,5079095300.0,0.0
2224.0,412294200.0,5080016400.0,0.0
2225.0,397990980.0,5085518000.0,0.0
2226.0,374374600.0,5085656600.0,0.0
2227.0,369601730.0,5085237000.0,0.0
2228.0,349670300.0,5088671000.0,0.0
2229.0,340376400.0,5088953000.0,0.0
2230.0,316813220.0,5089233400.0,0.0
2231.0,301246000.0,5088300000.0,0.0
2232.0,289213060.0,5087930400.0,0.0
2233.0,234309380.0,5106307600.0,0.0
2234.0,186027570.0,5106521000.0,0.0
2235.0,170408530.0,5106151400.0,0.0
2236.0,154249920.0,5114128400.0,0.0
2237.0,149144220.0,5112623600.0,0.0
2238.0,130334750.0,5111130000.0,0.0
2239.0,123153096.0,5115502600.0,0.0
2240.0,115803480.0,5114575000.0,0.0
2241.0,109193830.0,5114875000.0,0.0
2242.0,103006330.0,5116321000.0,0.0
2243.0,97877080.0,5116105000.0,0.0
2244.0,93388880.0,5120320000.0,0.0
2245.0,88093620.0,5126513700.0,0.0
2246.0,81433784.0,5126074000.0,0.0
2247.0,72535064.0,5126667000.0,0.0
2248.0,67661450.0,5126980600.0,0.0
2249.0,63880370.0,5127330000.0,0.0
2250.0,59112412.0,5132095500.0,0.0
2251.0,54014230.0,5138407000.0,0.0
2252.0,45358964.0,5130259000.0,0.0
2253.0,45319390.0,5130010600.0,0.0
2254.0,44710904.0,5129325000.0,0.0
2255.0,41785460.0,5136031000.0,0.0
2256.0,41088976.0,5135996000.0,0.0
2257.0,34942424.0,5136271400.0,0.0
2258.0,34538736.0,5136503300.0,0.0
2259.0,31355724.0,5141500400.0,0.0
2260.0,31335144.0,5146980400.0,0.0
2261.0,28290332.0,5147102700.0,0.0
2262.0,27696484.0,5147623000.0,0.0
2263.0,25544398.0,5148273700.0,0.0
2264.0,25210152.0,5148812000.0,0.0
2265.0,23569822.0,5149128700.0,0.0
2266.0,23057816.0,5149365000.0,0.0
2267.0,22833000.0,5146874400.0,0.0
2268.0,21679488.0,5146670600.0,0.0
2269.0,20701146.0,5160946000.0,0.0
2270.0,20444024.0,5160890000.0,0.0
2271.0,19523068.0,5160932400.0,0.0
2272.0,18692866.0,5160871400.0,0.0
2273.0,18308538.0,5152999000.0,0.0
2274.0,17722830.0,5152622000.0,0.0
2275.0,17229194.0,5152772600.0,0.0
2276.0,16668704.0,5159342000.0,0.0
2277.0,16585389.0,5160987600.0,0.0
2278.0,16410361.0,5161761300.0,0.0
2279.0,16196342.0,5162736000.0,0.0
2280.0,16089420.0,5163018000.0,0.0
2281.0,16060406.0,5162742000.0,0.0
2282.0,16015275.0,5162857000.0,0.0
2283.0,16004732.0,5163527700.0,0.0
2284.0,15388512.0,5161805300.0,0.0
2285.0,15366106.0,5161958000.0,0.0
2286.0,15346814.0,5162379000.0,0.0
2287.0,14836882.0,5162193000.0,0.0
2288.0,14802835.0,5170160000.0,0.0
2289.0,14636395.0,5169487400.0,0.0
2290.0,14626504.0,5170151000.0,0.0
2291.0,14615437.0,5174845400.0,0.0
2292.0,14110095.0,5174873000.0,0.0
2293.0,14077376.0,5179956700.0,0.0
2294.0,14044290.0,5180305000.0,0.0
2295.0,14019442.0,5181462000.0,0.0
2296.0,13876391.0,5180877300.0,0.0
2297.0,13401936.0,5181393000.0,0.0
2298.0,13371307.0,5181373400.0,0.0
2299.0,13294638.0,5195536000.0,0.0
2300.0,13285858.0,5194428400.0,0.0
