time,MPI-ESM-LR,CANESM2,CESM1-CAM5
2122.0,8726386000.0,6978798600.0,6170503700.0
2123.0,8834460000.0,7104991700.0,5950667300.0
2124.0,8734846000.0,7855165400.0,5984572400.0
2125.0,9326369000.0,7686886000.0,5867350000.0
2126.0,8627536000.0,7162584600.0,5858649600.0
2127.0,8573160000.0,7158371000.0,5788009500.0
2128.0,8530787000.0,7078049000.0,6113642500.0
2129.0,8797040000.0,7143849000.0,5810314000.0
2130.0,10026360000.0,6989360600.0,5787359700.0
2131.0,9465637000.0,6996702700.0,5766464500.0
2132.0,9414321000.0,7069531600.0,5783373000.0
2133.0,8929175000.0,7042225000.0,5728894500.0
2134.0,8829247000.0,6983356000.0,5675462700.0
2135.0,8684033000.0,7030386000.0,5650008600.0
2136.0,8874370000.0,6916538400.0,5665543000.0
2137.0,8737903000.0,6870531000.0,5657562000.0
2138.0,8689061000.0,7032580600.0,5860429000.0
2139.0,9234388000.0,8875728000.0,5644629500.0
2140.0,9026177000.0,7352023600.0,5614905300.0
2141.0,8809945000.0,7130896000.0,5574639000.0
2142.0,9040940000.0,7062695400.0,5555950600.0
2143.0,8842295000.0,7208906000.0,5787057700.0
2144.0,8782435000.0,7453839400.0,5558690000.0
2145.0,8707499000.0,7592390700.0,5685782500.0
2146.0,8727702000.0,7298092000.0,6001529300.0
2147.0,9213114000.0,7242086000.0,6098352600.0
2148.0,9053145000.0,7946625500.0,6180631600.0
2149.0,8845144000.0,7269997600.0,5792052000.0
2150.0,8932413000.0,7133020000.0,5775310000.0
2151.0,8843311000.0,7099098000.0,5683775000.0
2152.0,8978855000.0,7522500000.0,5731945500.0
2153.0,8941133000.0,7148262000.0,5708587500.0
2154.0,9212555000.0,7081276000.0,5735056400.0
2155.0,8875858000.0,7261991000.0,5785522000.0
2156.0,8951892000.0,7107917000.0,5650084400.0
2157.0,9026618000.0,7124302000.0,5730774000.0
2158.0,8909012000.0,7055470600.0,5938418700.0
2159.0,9249618000.0,7196171300.0,5818002400.0
2160.0,9736320000.0,7447822000.0,5660733400.0
2161.0,9169252000.0,6998217700.0,5826118000.0
2162.0,8983207000.0,7174108700.0,5771230700.0
2163.0,9447782000.0,6916346400.0,6123033000.0
2164.0,9825217000.0,7110636000.0,5943758000.0
2165.0,9418880000.0,6902494000.0,6065518600.0
2166.0,9358455000.0,7816619000.0,5828029400.0
2167.0,9143462000.0,7613029400.0,5737412600.0
2168.0,9143023000.0,7187440600.0,5713636000.0
2169.0,9242927000.0,7156614000.0,5717136400.0
2170.0,9440263000.0,6928340500.0,5698015000.0
2171.0,9473276000.0,6931655000.0,5704265700.0
2172.0,9156044000.0,6973390300.0,5837352000.0
2173.0,9461938000.0,7523457000.0,5859433500.0
2174.0,9793869000.0,6920502300.0,5992781000.0
2175.0,10129261000.0,7143053000.0,5801089000.0
2176.0,9584472000.0,6928815000.0,5761497600.0
2177.0,9402152000.0,7377476000.0,5672398000.0
2178.0,9665690000.0,6902408700.0,5677260000.0
2179.0,9874004000.0,6878829600.0,6191399000.0
2180.0,9756328000.0,6927150600.0,6691016000.0
2181.0,9677983000.0,6884387000.0,6352021500.0
2182.0,10207795000.0,7550565000.0,5921625000.0
2183.0,10565631000.0,7179514000.0,5858331000.0
2184.0,10119785000.0,7093672000.0,5786456000.0
2185.0,9777323000.0,6974060500.0,5936329000.0
2186.0,10072778000.0,7685136400.0,5891519000.0
2187.0,10098341000.0,7384804400.0,5984829000.0
2188.0,11643732000.0,7133521000.0,5818373600.0
2189.0,10625536000.0,8175865300.0,6250368000.0
2190.0,10546415000.0,7361886000.0,6288033300.0
2191.0,10281950000.0,7577825000.0,5994507000.0
2192.0,10332781000.0,7261030400.0,5956481500.0
2193.0,10606376000.0,7094021000.0,6534329300.0
2194.0,10486105000.0,7559890400.0,6109494300.0
2195.0,10332516000.0,7813455000.0,6005351000.0
2196.0,10782985000.0,7336141300.0,5912745000.0
2197.0,11410306000.0,7372918000.0,6690171000.0
2198.0,10627870000.0,7445740000.0,6782336500.0
2199.0,10701308000.0,7427399000.0,6372840400.0
2200.0,10566642000.0,7264587000.0,6349701600.0
2201.0,10989871000.0,7382362000.0,6142276600.0
2202.0,10625636000.0,7460809000.0,5999850000.0
2203.0,10722579000.0,7424290300.0,5998606300.0
2204.0,10650939000.0,8584759300.0,6222835000.0
2205.0,11661009000.0,7900181000.0,6062153700.0
2206.0,10705165000.0,7907915000.0,5918914000.0
2207.0,10617833000.0,8254500000.0,5926295600.0
2208.0,10562690000.0,7796644000.0,6152429000.0
2209.0,10650572000.0,7611087000.0,6413112000.0
2210.0,10510501000.0,7821741600.0,5977793000.0
2211.0,10491913000.0,7653403000.0,5941844500.0
2212.0,10549738000.0,7752720400.0,5906428000.0
2213.0,10671256000.0,7872947000.0,5886898700.0
2214.0,10853891000.0,7848775000.0,6078094300.0
2215.0,10965348000.0,7679535600.0,6131524000.0
2216.0,10670388000.0,7621142000.0,6177242600.0
2217.0,10571660000.0,7691176400.0,6178777600.0
2218.0,10717512000.0,7538384400.0,6030372000.0
2219.0,10865793000.0,7930082300.0,6090370600.0
2220.0,10547532000.0,8104218600.0,6498641000.0
2221.0,10731274000.0,7858035700.0,6129540000.0
2222.0,10872183000.0,7735770600.0,5987600400.0
2223.0,10673734000.0,7611799600.0,6315448300.0
2224.0,10702533000.0,7604804600.0,6274812000.0
2225.0,10941559000.0,7691344400.0,6016782300.0
2226.0,10523480000.0,7535521000.0,5944545300.0
2227.0,10715988000.0,7672611000.0,6057436000.0
2228.0,10734680000.0,7519856000.0,5999723500.0
2229.0,10711097000.0,7620108000.0,5942939600.0
2230.0,10801227000.0,7640482000.0,5936612400.0
2231.0,10856702000.0,7431496000.0,5950366000.0
2232.0,10897710000.0,7605660000.0,6041291000.0
2233.0,10858624000.0,7615902700.0,6067528700.0
2234.0,10612954000.0,7569319400.0,6160956000.0
2235.0,10655387000.0,7925240300.0,6038364700.0
2236.0,10964768000.0,7660041000.0,6636771000.0
2237.0,10964055000.0,8199059500.0,6259050500.0
2238.0,10785762000.0,7858084400.0,6134763000.0
2239.0,10944462000.0,7712409000.0,6043204600.0
2240.0,10875888000.0,8064316400.0,6057341400.0
2241.0,10725844000.0,7743868000.0,6149186000.0
2242.0,10638768000.0,7650902500.0,6115286000.0
2243.0,11252106000.0,7581585000.0,6072165000.0
2244.0,12238736000.0,8044717000.0,6040277000.0
2245.0,12040413000.0,7659920400.0,6685599000.0
2246.0,11773117000.0,7532936700.0,6152972000.0
2247.0,11319886000.0,7521831400.0,6069461500.0
2248.0,11768652000.0,7510344000.0,6083132000.0
2249.0,11275240000.0,8938010000.0,6018830300.0
2250.0,11439473000.0,8043387400.0,6036440600.0
2251.0,11255374000.0,7841868000.0,6224490000.0
2252.0,11195367000.0,8166240000.0,6005946000.0
2253.0,11197740000.0,7832017000.0,6002813000.0
2254.0,11709131000.0,8601847000.0,6515488300.0
2255.0,11438361000.0,8092919300.0,6291478000.0
2256.0,11590619000.0,8462298000.0,6324011500.0
2257.0,11420145000.0,8144567300.0,6133521400.0
2258.0,11329350000.0,8368378400.0,6015262700.0
2259.0,11296167000.0,8356860000.0,6073666000.0
2260.0,11241991000.0,8086337500.0,6032943600.0
2261.0,11220229000.0,7869707300.0,6095320600.0
2262.0,11260766000.0,7926657500.0,6270011000.0
2263.0,12395169000.0,7939754000.0,6060456400.0
2264.0,11794994000.0,9036583000.0,6139751000.0
2265.0,11589272000.0,9504446000.0,6830134000.0
2266.0,11467984000.0,8516161500.0,6343891000.0
2267.0,11287099000.0,8298591000.0,6348518000.0
2268.0,11893239000.0,8594172000.0,6402628600.0
2269.0,11443923000.0,8532256000.0,6221724700.0
2270.0,11435971000.0,8642536000.0,6320137000.0
2271.0,11252504000.0,8309437400.0,6582483500.0
2272.0,12754961000.0,8523700700.0,6194730000.0
2273.0,11951920000.0,8310646300.0,6274176000.0
2274.0,11810399000.0,8338582000.0,6243232000.0
2275.0,11559543000.0,8213917000.0,6228859400.0
2276.0,11310719000.0,8338103300.0,6225481000.0
2277.0,11456048000.0,8637884000.0,6330973700.0
2278.0,11754886000.0,8337470000.0,6265893400.0
2279.0,11426650000.0,8187532300.0,6395517400.0
2280.0,11772793000.0,8178898000.0,7503499000.0
2281.0,11461490000.0,9368305000.0,6934546000.0
2282.0,11569840000.0,8579177500.0,6537520000.0
2283.0,12640833000.0,9172590000.0,6575686000.0
2284.0,11647009000.0,8483614000.0,6653454300.0
2285.0,11620744000.0,8299288000.0,6676305400.0
2286.0,11514263000.0,8241476000.0,6414886000.0
2287.0,11834034000.0,8235187000.0,6383470600.0
2288.0,11621591000.0,8256742000.0,6630339000.0
2289.0,11635191000.0,8487519000.0,6354978000.0
2290.0,12067169000.0,8217512400.0,6389124000.0
2291.0,11938899000.0,8156689400.0,6574337500.0
2292.0,11665924000.0,8379201000.0,7321740300.0
2293.0,11597038000.0,8295452000.0,6693677600.0
2294.0,11605912000.0,8463740400.0,6450394000.0
2295.0,12379338000.0,8258787300.0,6379541500.0
2296.0,11903557000.0,8126353000.0,6368626000.0
2297.0,11640716000.0,8162319400.0,6621798400.0
2298.0,11600925000.0,8436580400.0,6501015600.0
2299.0,12200693000.0,8640042000.0,6408843000.0
2300.0,12067217000.0,8153353700.0,6376834600.0
