time,MPI-ESM-LR,NORESM1-M,CSIRO-MK3-6-0,CESM1-CAM5
2121.0,3714409500.0,4466599000.0,3977915600.0,3433581000.0
2122.0,3689128400.0,4717362700.0,4096867000.0,3446518500.0
2123.0,3616945000.0,4577301000.0,3951110400.0,3528846800.0
2124.0,3789941000.0,4454960000.0,4031681800.0,3412868600.0
2125.0,3684770000.0,4431888000.0,3925600500.0,3574507300.0
2126.0,3594777600.0,4625222000.0,3829227000.0,3417576000.0
2127.0,3659573800.0,4519868000.0,3857671200.0,4166593300.0
2128.0,3642828500.0,4372444000.0,3859570000.0,3715395000.0
2129.0,3558435300.0,4414741500.0,4322795500.0,3523072000.0
2130.0,3787399700.0,4352913000.0,4068808000.0,3477028600.0
2131.0,3987002400.0,4906437600.0,4546117000.0,3395603700.0
2132.0,3603142700.0,4476625400.0,4074207500.0,3381731300.0
2133.0,3607945700.0,4383974400.0,4076308000.0,3356188400.0
2134.0,3561873700.0,4542875600.0,4022100500.0,3310658300.0
2135.0,3499491000.0,4388935000.0,4002722000.0,3290685000.0
2136.0,4031667700.0,4937553400.0,3985718500.0,3273058300.0
2137.0,3699444700.0,4453669400.0,4235167200.0,3252809500.0
2138.0,4288855000.0,4526181000.0,4393515500.0,3234378200.0
2139.0,4880862000.0,5513936000.0,4104273200.0,3225887700.0
2140.0,4075095800.0,4963412500.0,4180250000.0,3194695400.0
2141.0,3801354000.0,4852859400.0,4042863600.0,3185695700.0
2142.0,3745418200.0,4807026700.0,4015889700.0,3163497200.0
2143.0,3861234000.0,5163684000.0,3939317200.0,3149153800.0
2144.0,4024255200.0,5302652000.0,3931980500.0,3301400300.0
2145.0,3931587800.0,4818678300.0,3905113300.0,3117129500.0
2146.0,3905253000.0,4720217000.0,4218300400.0,3091670500.0
2147.0,3745413600.0,4711367700.0,3960713700.0,3068332800.0
2148.0,3735095600.0,4816195600.0,3842685200.0,3061083600.0
2149.0,3697464800.0,4722797600.0,3792983000.0,3043554000.0
2150.0,3698324200.0,5410398700.0,3714337800.0,3094406000.0
2151.0,3656901600.0,4946330600.0,3650789400.0,3104810800.0
2152.0,3743477500.0,4779269600.0,3597663500.0,3057374700.0
2153.0,3667068400.0,4653938700.0,3784516900.0,3106940000.0
2154.0,3638450400.0,4616782000.0,3651098600.0,3040063500.0
2155.0,3619749400.0,4585753000.0,3567699700.0,3040505000.0
2156.0,3671545000.0,4574903300.0,3462199800.0,2997029000.0
2157.0,3943843800.0,4516126000.0,3425452800.0,2965651000.0
2158.0,3655817500.0,4523369500.0,3830667300.0,2959072000.0
2159.0,3872347000.0,4523393500.0,3523736300.0,2989516300.0
2160.0,3885220600.0,4719631400.0,3413065500.0,2922096600.0
2161.0,3810676700.0,4440828000.0,3382355700.0,2939662300.0
2162.0,3670620700.0,4396877300.0,3325313000.0,2937782800.0
2163.0,3696942000.0,4469772300.0,3503450400.0,2889322200.0
2164.0,3625949200.0,4334185500.0,3374768400.0,2873841400.0
2165.0,3586371800.0,4757929000.0,3391901400.0,2871504400.0
2166.0,4013906000.0,4441271000.0,3260028200.0,3087873800.0
2167.0,3760434000.0,4523944000.0,3213905400.0,3014421200.0
2168.0,3588286000.0,4280133000.0,3198783700.0,2856326000.0
2169.0,3538690300.0,4256311600.0,3158973400.0,2839092200.0
2170.0,3764426000.0,4205092600.0,3121598200.0,3016309200.0
2171.0,3673660200.0,4495892000.0,3116347400.0,2879504600.0
2172.0,3861945900.0,4245733400.0,3065348600.0,2853713200.0
2173.0,3666400800.0,4132348700.0,3032101000.0,3352902400.0
2174.0,3563498500.0,4722708000.0,3174471200.0,2866023700.0
2175.0,3507445800.0,4265618200.0,3116094500.0,2785193200.0
2176.0,3483420000.0,4180183600.0,3210827800.0,2787312600.0
2177.0,3476228400.0,4138415000.0,3465962000.0,2816981500.0
2178.0,3456266500.0,4109491000.0,3428911600.0,2794048300.0
2179.0,3714319400.0,4193918200.0,3521368600.0,2816967200.0
2180.0,3589955300.0,4114651100.0,3587034600.0,2774198500.0
2181.0,3526436600.0,4165098200.0,3457959200.0,2773531000.0
2182.0,3443307800.0,4120537600.0,3418612500.0,2754023400.0
2183.0,3437494500.0,4087946200.0,3349971700.0,2889835000.0
2184.0,3475082800.0,4053540600.0,3352252700.0,2744408000.0
2185.0,3411320600.0,4032511200.0,3274826000.0,2743552300.0
2186.0,3387310000.0,4015112200.0,3263353300.0,2801055700.0
2187.0,3519938000.0,3984770000.0,3499876600.0,2857347000.0
2188.0,3382978800.0,3974165200.0,3299981600.0,2756717300.0
2189.0,3704402000.0,3940290800.0,3435245000.0,2753916200.0
2190.0,3527001600.0,3909594000.0,3185251600.0,2872178700.0
2191.0,4130051600.0,3896403200.0,3159405800.0,2752376600.0
2192.0,3771912000.0,3937154600.0,3455232500.0,2707940400.0
2193.0,3602130000.0,3866076700.0,3258288000.0,2734687700.0
2194.0,3541561000.0,3847905000.0,3136329000.0,2691979300.0
2195.0,3509863000.0,3796112400.0,3146045000.0,2693409800.0
2196.0,3438796800.0,4130590200.0,3108667100.0,2869739000.0
2197.0,3537991700.0,3896425700.0,3555653400.0,2774073600.0
2198.0,4349563400.0,3794508300.0,3287441700.0,2747370500.0
2199.0,3781856800.0,3870326000.0,3266280400.0,2690971600.0
2200.0,3667897600.0,4204048100.0,3151849200.0,2676217600.0
2201.0,3552158000.0,3771737600.0,3087162600.0,2678409200.0
2202.0,3582315800.0,3727186700.0,3058873000.0,2747315200.0
2203.0,3973677800.0,3701514800.0,3021422600.0,2847248000.0
2204.0,3665861600.0,3683572500.0,3031393800.0,2710466600.0
2205.0,3532918000.0,3677806000.0,3001497900.0,2690049800.0
2206.0,3503109400.0,3669345300.0,3405865700.0,2716475400.0
2207.0,3486871800.0,3831285200.0,3320448300.0,2818415000.0
2208.0,3461292500.0,3737701400.0,3133844700.0,2768684500.0
2209.0,3570186800.0,3736838100.0,3051940400.0,2686016500.0
2210.0,3468635100.0,3697841000.0,3136190700.0,2688900400.0
2211.0,3682182100.0,3660132000.0,3252279800.0,2702747100.0
2212.0,3416903400.0,3775068700.0,3243146200.0,2673432300.0
2213.0,3398565400.0,3667521300.0,3169034800.0,2668518100.0
2214.0,3953338000.0,3703111000.0,3305196300.0,2865046000.0
2215.0,3443809800.0,3676951800.0,3165865700.0,2766118100.0
2216.0,3424857900.0,3676710700.0,3072096500.0,2724071000.0
2217.0,3442365200.0,3654595000.0,3218567000.0,2748772400.0
2218.0,3590460000.0,3639049700.0,3251642400.0,2709945900.0
2219.0,3549251300.0,3627106800.0,3050056000.0,2733083600.0
2220.0,3471992600.0,3700432600.0,3027377000.0,2708007400.0
2221.0,3401411800.0,3599858700.0,2979475500.0,2679480600.0
2222.0,3565059300.0,4082912800.0,3075631600.0,2668006400.0
2223.0,3420123400.0,4218246700.0,2962372900.0,2667800600.0
2224.0,3376935000.0,3910080000.0,2935836400.0,2664160800.0
2225.0,3756985600.0,3718151000.0,3057173800.0,2671187200.0
2226.0,3793924400.0,3709958700.0,2937902800.0,2650127600.0
2227.0,3501979100.0,3761415700.0,2875031300.0,2628424000.0
2228.0,3427669200.0,4120882000.0,2849282600.0,2864187000.0
2229.0,3589581600.0,3857737000.0,3087682600.0,2630214100.0
2230.0,3408466200.0,3956758000.0,3414224600.0,2639030500.0
2231.0,3542876200.0,3800184800.0,3126993400.0,2609449000.0
2232.0,3413435600.0,3763932200.0,2960080000.0,2810265300.0
2233.0,3347277000.0,3926471200.0,3087803100.0,2711251500.0
2234.0,3338333400.0,3769777400.0,3047032800.0,2648577000.0
2235.0,3318226000.0,3735454200.0,2881575400.0,2597329400.0
2236.0,3429448200.0,4066765300.0,2857628000.0,2669074700.0
2237.0,3309467000.0,3925981700.0,2830119700.0,2657148000.0
2238.0,3274497000.0,3858037200.0,2778745300.0,2568081000.0
2239.0,3406843400.0,3795093800.0,2757661400.0,2560487200.0
2240.0,3286106600.0,3778484500.0,2752987100.0,2690111000.0
2241.0,3381168400.0,3789819400.0,2721758200.0,2615620600.0
2242.0,3426284500.0,3760763100.0,2670021400.0,2557836300.0
2243.0,3317037000.0,3741977000.0,2657486300.0,2563163100.0
2244.0,3250035500.0,3740448500.0,2696981500.0,2749955300.0
2245.0,4052520200.0,3731378700.0,2695579100.0,2605856500.0
2246.0,3359436800.0,3918246000.0,2595314200.0,2546070000.0
2247.0,3257643000.0,3807083800.0,2512034600.0,2679064300.0
2248.0,3614603300.0,4591877600.0,2459266000.0,2647889200.0
2249.0,3256053000.0,4047957500.0,2508765000.0,2597859800.0
2250.0,3498710500.0,3851929300.0,2431276000.0,2598787800.0
2251.0,3271729000.0,3753707000.0,2395626200.0,2587919000.0
2252.0,3257869600.0,3694818800.0,2352497400.0,2561248500.0
2253.0,3303998500.0,3709439000.0,2394816500.0,2584611600.0
2254.0,3382081800.0,3677632300.0,2304461300.0,2601973800.0
2255.0,3942530000.0,3635794000.0,2262467000.0,2569978400.0
2256.0,3595895300.0,3632270000.0,2338553900.0,2595345000.0
2257.0,3601526500.0,3669428700.0,2255982800.0,2547529700.0
2258.0,3556996600.0,3643169800.0,2259217700.0,2592000300.0
2259.0,3433117400.0,4025652700.0,2245147000.0,2547158500.0
2260.0,3373292300.0,3771792400.0,2206902800.0,2605363700.0
2261.0,3366020900.0,3583184100.0,2189167400.0,2530863000.0
2262.0,3572494600.0,3606336300.0,2166941000.0,2524332300.0
2263.0,3423087900.0,3561287200.0,2170627000.0,2518762000.0
2264.0,3945306000.0,3531648500.0,2216303000.0,2555001000.0
2265.0,3506979000.0,4165093600.0,2224769500.0,2540324000.0
2266.0,3620698600.0,3762928600.0,2232961300.0,2518634500.0
2267.0,3402308600.0,3558466600.0,2468308700.0,2516854300.0
2268.0,3594056000.0,3725983200.0,2699506700.0,2626015700.0
2269.0,3449992200.0,3555081700.0,2543490300.0,2558933800.0
2270.0,3457602600.0,3656389600.0,2473473300.0,2571534600.0
2271.0,3376305400.0,3550875100.0,2463243000.0,2567005000.0
2272.0,3364299500.0,3556301800.0,2343900200.0,2541880600.0
2273.0,3342626800.0,3500941000.0,2831998200.0,2539336000.0
2274.0,3334530300.0,3704866000.0,2364769800.0,2897659000.0
2275.0,3343935700.0,3688774700.0,2305408000.0,2700201000.0
2276.0,3274804700.0,3606771200.0,2258984200.0,2624051700.0
2277.0,3250355200.0,3618829800.0,2242605600.0,2604091600.0
2278.0,3223090700.0,3571088000.0,2213700600.0,2629952000.0
2279.0,3190976000.0,3702750200.0,2242282200.0,2655276300.0
2280.0,3153494800.0,3613910500.0,2172172300.0,2575158500.0
2281.0,3127913000.0,3590623000.0,2137760100.0,2577651000.0
2282.0,3107983400.0,3642795000.0,2095768000.0,2565505800.0
2283.0,3097806300.0,3587676700.0,2185067800.0,2548128000.0
2284.0,3090147000.0,3559887600.0,2213826300.0,3084904400.0
2285.0,3034452200.0,3680704500.0,2338091500.0,2647115300.0
2286.0,3164279300.0,3674069500.0,2074779300.0,2565811200.0
2287.0,3570835500.0,3641576700.0,2069645200.0,2569069300.0
2288.0,3175950000.0,3674929000.0,2449152300.0,2528190000.0
2289.0,3025716200.0,3578795000.0,2545253000.0,2543714600.0
2290.0,3213614300.0,3585529000.0,2422318000.0,2511812900.0
2291.0,3238289000.0,3580163800.0,2231574800.0,2541467100.0
2292.0,3066335200.0,3611349800.0,2237723100.0,2508160800.0
2293.0,3659040800.0,3594668300.0,2369922600.0,2751682300.0
2294.0,3102859500.0,3566782200.0,2593085200.0,2762209000.0
2295.0,3032816600.0,3595019000.0,2692686600.0,2614066000.0
2296.0,3025990000.0,3553831700.0,2244491500.0,2550168800.0
2297.0,3431652000.0,3780840400.0,2177517800.0,2524450800.0
2298.0,3272078000.0,3625419000.0,2244054300.0,2502094000.0
2299.0,3039838000.0,3583575000.0,2154404900.0,2539599400.0
2300.0,3473819100.0,3732836400.0,2134512000.0,2500913000.0
