time,CCSM4,CESM1-CAM5
2000.0,3261691900000.0,3261691900000.0
2001.0,3256017200000.0,3256017200000.0
2002.0,3244047200000.0,3244047200000.0
2003.0,3238926200000.0,3238926200000.0
2004.0,3249195700000.0,3249195700000.0
2005.0,3252072500000.0,3252072500000.0
2006.0,3245444700000.0,3245444700000.0
2007.0,3224093300000.0,3224093300000.0
2008.0,3204348600000.0,3204348600000.0
2009.0,3181821600000.0,3181821600000.0
2010.0,3167242200000.0,3167242200000.0
2011.0,3165112000000.0,3165112000000.0
2012.0,3145556000000.0,3145556000000.0
2013.0,3121788000000.0,3121788000000.0
2014.0,3109638600000.0,3109638600000.0
2015.0,3099394600000.0,3099394600000.0
2016.0,3087599700000.0,3087599700000.0
2017.0,3078583000000.0,3078583000000.0
2018.0,3071971700000.0,3071971700000.0
2019.0,3058857000000.0,3058857000000.0
2020.0,3046471600000.0,3046471600000.0
2021.0,3016379900000.0,3032893400000.0
2022.0,3003206000000.0,3008686700000.0
2023.0,2988527000000.0,2986043000000.0
2024.0,2950379900000.0,2964437600000.0
2025.0,2935291600000.0,2950121700000.0
2026.0,2917916500000.0,2932999700000.0
2027.0,2913181400000.0,2920298800000.0
2028.0,2888326200000.0,2907518800000.0
2029.0,2878543800000.0,2881581700000.0
2030.0,2869608800000.0,2846615400000.0
2031.0,2871535900000.0,2827577500000.0
2032.0,2866206000000.0,2820823600000.0
2033.0,2839807500000.0,2809297600000.0
2034.0,2811617600000.0,2781450000000.0
2035.0,2786373700000.0,2750142200000.0
2036.0,2765307800000.0,2725193700000.0
2037.0,2746311200000.0,2693680000000.0
2038.0,2714930000000.0,2675423300000.0
2039.0,2679475500000.0,2659894700000.0
2040.0,2645505900000.0,2643112500000.0
2041.0,2600788300000.0,2630454600000.0
2042.0,2577266600000.0,2594840200000.0
2043.0,2545947200000.0,2562572200000.0
2044.0,2539132300000.0,2523464200000.0
2045.0,2491518600000.0,2493980900000.0
2046.0,2466696700000.0,2480218000000.0
2047.0,2445914700000.0,2442018200000.0
2048.0,2416958800000.0,2415286300000.0
2049.0,2391920000000.0,2383034200000.0
2050.0,2348327000000.0,2351161700000.0
2051.0,2321122600000.0,2322148000000.0
2052.0,2303366500000.0,2305725600000.0
2053.0,2281680000000.0,2277960300000.0
2054.0,2243917000000.0,2249099600000.0
2055.0,2214764700000.0,2240747000000.0
2056.0,2194242300000.0,2243396400000.0
2057.0,2162691000000.0,2223640000000.0
2058.0,2131840000000.0,2190915100000.0
2059.0,2101344500000.0,2188918000000.0
2060.0,2064848100000.0,2179037800000.0
2061.0,2036299300000.0,2145716500000.0
2062.0,2014015500000.0,2101316400000.0
2063.0,1992018600000.0,2075177100000.0
