time,CESM1-CAM5,CANESM2,MPI-ESM-LR
2000.0,3261691900000.0,3261691900000.0,3261691900000.0
2001.0,3256017200000.0,3256017200000.0,3256017200000.0
2002.0,3244047200000.0,3244047200000.0,3244047200000.0
2003.0,3238926200000.0,3238926200000.0,3238926200000.0
2004.0,3249195700000.0,3249195700000.0,3249195700000.0
2005.0,3252072500000.0,3252072500000.0,3252072500000.0
2006.0,3245444700000.0,3245444700000.0,3245444700000.0
2007.0,3224093300000.0,3224093300000.0,3224093300000.0
2008.0,3204348600000.0,3204348600000.0,3204348600000.0
2009.0,3181821600000.0,3181821600000.0,3181821600000.0
2010.0,3167242200000.0,3167242200000.0,3167242200000.0
2011.0,3165112000000.0,3165112000000.0,3165112000000.0
2012.0,3145556000000.0,3145556000000.0,3145556000000.0
2013.0,3121788000000.0,3121788000000.0,3121788000000.0
2014.0,3109638600000.0,3109638600000.0,3109638600000.0
2015.0,3099394600000.0,3099394600000.0,3099394600000.0
2016.0,3087599700000.0,3087599700000.0,3087599700000.0
2017.0,3078583000000.0,3078583000000.0,3078583000000.0
2018.0,3071971700000.0,3071971700000.0,3071971700000.0
2019.0,3058857000000.0,3058857000000.0,3058857000000.0
2020.0,3046471600000.0,3046471600000.0,3046471600000.0
2021.0,3021235000000.0,3032446400000.0,3030216300000.0
2022.0,2995514800000.0,3030095500000.0,3010426600000.0
2023.0,2959011200000.0,2995198400000.0,2975160900000.0
2024.0,2918082700000.0,2980435700000.0,2966699600000.0
2025.0,2901221300000.0,2941825000000.0,2938665200000.0
2026.0,2885055000000.0,2945981600000.0,2900658000000.0
2027.0,2850521000000.0,2908361600000.0,2874749200000.0
2028.0,2811291500000.0,2880250800000.0,2859225800000.0
2029.0,2776914500000.0,2828205800000.0,2819716800000.0
2030.0,2762241000000.0,2832665400000.0,2793083000000.0
2031.0,2730999400000.0,2788357600000.0,2771871900000.0
2032.0,2689774000000.0,2746141400000.0,2748757600000.0
2033.0,2668243000000.0,2696803800000.0,2702421300000.0
2034.0,2630235000000.0,2687121000000.0,2677461500000.0
2035.0,2595018800000.0,2657947000000.0,2672939200000.0
2036.0,2572146400000.0,2647913100000.0,2658328400000.0
2037.0,2539732600000.0,2609044300000.0,2661316000000.0
2038.0,2514984600000.0,2581582600000.0,2635901000000.0
2039.0,2494220700000.0,2547857200000.0,2616368000000.0
2040.0,2476016700000.0,2513876000000.0,2589928500000.0
2041.0,2447906200000.0,2472334300000.0,2561594000000.0
2042.0,2402345500000.0,2431193200000.0,2529304200000.0
2043.0,2345161700000.0,2383843700000.0,2526339700000.0
2044.0,2323126000000.0,2354456300000.0,2522464000000.0
2045.0,2298222000000.0,2334544000000.0,2506241000000.0
2046.0,2251326200000.0,2299210000000.0,2468971500000.0
2047.0,2219828000000.0,2288526600000.0,2459209800000.0
2048.0,2222164800000.0,2254915500000.0,2474621800000.0
2049.0,2221487400000.0,2222782400000.0,2422497600000.0
2050.0,2186282500000.0,2203398000000.0,2403811500000.0
2051.0,2169693900000.0,2204458500000.0,2383707400000.0
2052.0,2158192400000.0,2167209700000.0,2365835700000.0
2053.0,2138666200000.0,2128414600000.0,2330946400000.0
2054.0,2102204300000.0,2098899600000.0,2292003600000.0
2055.0,2060814600000.0,2072878600000.0,2266179300000.0
2056.0,2034287400000.0,2053452200000.0,2250765800000.0
2057.0,2025239500000.0,2029339100000.0,2237866200000.0
