time,CAMS-CSM1-0,EC-EARTH3-VEG,GFDL-ESM4,MRI-ESM2-0
2056.0,30325350000.0,29231350000.0,29439689000.0,28808470000.0
2057.0,30184108000.0,28971284000.0,29177800000.0,28627104000.0
2058.0,31742951000.0,28717066000.0,28972136000.0,28434600000.0
2059.0,31160373000.0,29018840000.0,28780296000.0,28242276000.0
2060.0,30269538000.0,28189344000.0,28734880000.0,27988658000.0
2061.0,30042380000.0,28027847000.0,28542435000.0,27794151000.0
2062.0,30103900000.0,27940844000.0,28279908000.0,27647425000.0
2063.0,29918542000.0,27751637000.0,28220852000.0,27575781000.0
2064.0,29663179000.0,27523880000.0,27922751000.0,27491238000.0
2065.0,29467308000.0,27315421000.0,27726617000.0,27248544000.0
2066.0,29526460000.0,27646444000.0,27569234000.0,27227730000.0
2067.0,29569120000.0,27099355000.0,27367076000.0,27056286000.0
2068.0,29214728000.0,26848643000.0,27962534000.0,26844019000.0
2069.0,29083680000.0,27702407000.0,27775218000.0,26696890000.0
2070.0,29813221000.0,26675886000.0,27301808000.0,26539995000.0
2071.0,29047515000.0,26609766000.0,27148982000.0,26424574000.0
2072.0,28818290000.0,27502305000.0,26684068000.0,26366962000.0
2073.0,28891961000.0,26285939000.0,26401880000.0,26263431000.0
2074.0,28646334000.0,26149968000.0,26409296000.0,26582192000.0
2075.0,29453860000.0,26183200000.0,26171791000.0,26074255000.0
2076.0,28598010000.0,26347446000.0,25973098000.0,25948516000.0
2077.0,28543994000.0,25903670000.0,25853831000.0,25954148000.0
2078.0,28577600000.0,26576435000.0,26060632000.0,25733840000.0
2079.0,28527480000.0,26451034000.0,26480544000.0,25585002000.0
2080.0,29518770000.0,25712466000.0,26842622000.0,25779075000.0
2081.0,28617175000.0,26423478000.0,26988712000.0,25438860000.0
2082.0,28402960000.0,25537940000.0,26281030000.0,25221032000.0
2083.0,28415963000.0,25286087000.0,26186836000.0,25155060000.0
2084.0,28186485000.0,25559886000.0,25678381000.0,25182607000.0
2085.0,28097333000.0,25086697000.0,26118205000.0,24931120000.0
2086.0,27931950000.0,24957411000.0,25583241000.0,24902822000.0
2087.0,28058650000.0,25235497000.0,25451647000.0,24772897000.0
2088.0,28284652000.0,26743861000.0,25543220000.0,25282173000.0
2089.0,28834867000.0,25206876000.0,26077989000.0,24863328000.0
2090.0,28320230000.0,24738929000.0,25274188000.0,24598274000.0
2091.0,29726069000.0,24636318000.0,25101214000.0,24964723000.0
2092.0,28141797000.0,24961987000.0,25383119000.0,25005600000.0
2093.0,27882637000.0,24408044000.0,25037308000.0,24575360000.0
2094.0,27819740000.0,24299244000.0,24721805000.0,24514912000.0
2095.0,27792691000.0,24518162000.0,24685234000.0,24314194000.0
2096.0,27996578000.0,24574042000.0,24492626000.0,24486687000.0
2097.0,27632010000.0,24516086000.0,24430109000.0,24733295000.0
2098.0,27626641000.0,24572027000.0,24440404000.0,25136935000.0
2099.0,27986020000.0,24440824000.0,24756242000.0,25526440000.0
2100.0,28891515000.0,23938253000.0,24420270000.0,24781887000.0
