time,FGOALS-F3-L,NORESM2-MM,EC-EARTH3-VEG,ACCESS-CM2,INM-CM5-0,CESM2,TAIESM1,MPI-ESM1-2-HR,CAMS-CSM1-0,BCC-CSM2-MR,GFDL-ESM4,CMCC-CM2-SR5,ACCESS-ESM1-5,MRI-ESM2-0,IPSL-CM6A-LR,EC-EARTH3,CANESM5,CESM2-WACCM,INM-CM4-8
2086.0,707164500000.0,749679100000.0,672314800000.0,501889660000.0,786573030000.0,557465500000.0,467662640000.0,836410500000.0,1075135250000.0,488474100000.0,1040363700000.0,569769850000.0,506751250000.0,652671060000.0,476426760000.0,530273730000.0,204160940000.0,652387500000.0,951362800000.0
2087.0,681626100000.0,727925000000.0,639518640000.0,478406050000.0,764582800000.0,538122030000.0,444818600000.0,814852500000.0,1043736300000.0,467620070000.0,1014577230000.0,540321350000.0,488061270000.0,629708100000.0,453173500000.0,505757400000.0,191072800000.0,625287200000.0,935095700000.0
2088.0,650978070000.0,706509300000.0,607117300000.0,457775680000.0,737896760000.0,517360160000.0,424560200000.0,779386800000.0,1014143000000.0,438987400000.0,985367050000.0,514383100000.0,465218400000.0,610035200000.0,429218170000.0,478779570000.0,180496600000.0,603503800000.0,917057400000.0
2089.0,622675030000.0,685931500000.0,581718600000.0,433589220000.0,717011200000.0,495352120000.0,404578530000.0,749964100000.0,992872040000.0,419375680000.0,963019000000.0,492718520000.0,444392200000.0,587125400000.0,409541250000.0,452152700000.0,170086140000.0,583740400000.0,906912300000.0
2090.0,593684200000.0,665422300000.0,551189300000.0,408957100000.0,701712560000.0,476966850000.0,381854100000.0,722758500000.0,981619400000.0,398887620000.0,933472630000.0,470875400000.0,424362400000.0,569060400000.0,388825120000.0,425708300000.0,158444500000.0,560395100000.0,895090160000.0
2091.0,562572360000.0,641401400000.0,525663540000.0,384729870000.0,679419800000.0,456273850000.0,362876760000.0,698648760000.0,959025300000.0,378449720000.0,901953900000.0,447480920000.0,406200680000.0,550791900000.0,366046900000.0,404197800000.0,149972390000.0,533141980000.0,874427840000.0
2092.0,543215520000.0,618897200000.0,499520400000.0,359788000000.0,667293250000.0,434750780000.0,340640920000.0,675206300000.0,930717760000.0,358888800000.0,880382900000.0,426713100000.0,391881260000.0,533497900000.0,344042570000.0,384516800000.0,141651260000.0,512157900000.0,856391800000.0
2093.0,516802120000.0,597092470000.0,469108750000.0,332416680000.0,652190600000.0,414676030000.0,319404900000.0,647419850000.0,908422550000.0,337817000000.0,852358000000.0,407529980000.0,370402500000.0,511138800000.0,323315830000.0,363028740000.0,134741810000.0,484375130000.0,837727940000.0
2094.0,491954000000.0,578810100000.0,437504770000.0,313690880000.0,636720450000.0,398240600000.0,299800500000.0,621852000000.0,878696000000.0,316820800000.0,826114970000.0,388547670000.0,349326570000.0,490680300000.0,304592780000.0,340302920000.0,127265250000.0,463013740000.0,822714600000.0
2095.0,468530430000.0,562994350000.0,414895640000.0,295681460000.0,620837540000.0,377808030000.0,280249370000.0,600402900000.0,854004470000.0,299567780000.0,807854600000.0,368236700000.0,331960350000.0,467354030000.0,287123280000.0,320576200000.0,121665085000.0,443050200000.0,802672350000.0
2096.0,446313860000.0,543169540000.0,388656900000.0,273622650000.0,600014000000.0,355923850000.0,258810530000.0,579660200000.0,835899950000.0,283971680000.0,788546500000.0,347629500000.0,317090230000.0,445691070000.0,271279230000.0,298275500000.0,115636940000.0,421922280000.0,778271600000.0
2097.0,428417450000.0,525380680000.0,362132600000.0,257435550000.0,575144070000.0,337119840000.0,241656740000.0,557659060000.0,808300500000.0,270224400000.0,764770400000.0,326212520000.0,301110720000.0,426939350000.0,254955360000.0,277440920000.0,108538560000.0,404673860000.0,759730200000.0
2098.0,408169000000.0,502518970000.0,336167570000.0,236374430000.0,557269100000.0,316428550000.0,223100630000.0,538125140000.0,783813000000.0,254553420000.0,735670900000.0,301274560000.0,285357830000.0,401851600000.0,236864700000.0,258272380000.0,102909090000.0,382359400000.0,748708950000.0
2099.0,389773520000.0,481948340000.0,317844520000.0,217440220000.0,539228100000.0,298153800000.0,206742270000.0,520477150000.0,762895340000.0,237500220000.0,707973800000.0,288106100000.0,271290580000.0,380767340000.0,221133420000.0,237070400000.0,97177400000.0,361406600000.0,731887500000.0
2100.0,371327470000.0,464614060000.0,300480600000.0,197483840000.0,524028000000.0,279324620000.0,192183700000.0,501333660000.0,752257860000.0,225744550000.0,683035070000.0,273102340000.0,252415820000.0,365162300000.0,209729030000.0,219768060000.0,91530576000.0,337768940000.0,717600600000.0
