time,CANESM2,CESM1-CAM5,MPI-ESM-LR
2153.0,2845282700000.0,1195706800000.0,3526445800000.0
2154.0,2817861000000.0,1176328100000.0,3506252500000.0
2155.0,2789854000000.0,1154622700000.0,3482794900000.0
2156.0,2761092200000.0,1137571900000.0,3461707500000.0
2157.0,2738300000000.0,1122475600000.0,3442585600000.0
2158.0,2704079800000.0,1101078900000.0,3420963700000.0
2159.0,2670590700000.0,1084713100000.0,3405260800000.0
2160.0,2638127600000.0,1071203400000.0,3378901700000.0
2161.0,2609044500000.0,1053082650000.0,3361081700000.0
2162.0,2589013300000.0,1035485200000.0,3342976700000.0
2163.0,2562880200000.0,1017928940000.0,3329468400000.0
2164.0,2541671700000.0,1000122100000.0,3311500000000.0
2165.0,2522621000000.0,983536200000.0,3299886000000.0
2166.0,2480352300000.0,967036400000.0,3280413000000.0
2167.0,2455827400000.0,950075060000.0,3267438800000.0
2168.0,2432656000000.0,933361940000.0,3246740000000.0
2169.0,2407723400000.0,913742500000.0,3224471900000.0
2170.0,2388078600000.0,896865800000.0,3204290700000.0
2171.0,2370554600000.0,879403200000.0,3185494000000.0
2172.0,2348449000000.0,860142300000.0,3164136300000.0
2173.0,2323631300000.0,843618650000.0,3138367300000.0
2174.0,2301153800000.0,823657200000.0,3119058300000.0
2175.0,2287267500000.0,808399400000.0,3103322000000.0
2176.0,2261132800000.0,794437940000.0,3082878200000.0
2177.0,2235057000000.0,777905400000.0,3070612200000.0
2178.0,2201884800000.0,768305500000.0,3057334600000.0
2179.0,2184826500000.0,756650150000.0,3042146800000.0
2180.0,2169885400000.0,743380000000.0,3028777200000.0
2181.0,2150757000000.0,731045400000.0,3008234500000.0
2182.0,2128766400000.0,719397300000.0,2989929300000.0
2183.0,2110469000000.0,711810940000.0,2979206500000.0
2184.0,2094500000000.0,700640500000.0,2968771600000.0
2185.0,2073854900000.0,687191360000.0,2954291300000.0
2186.0,2057390400000.0,675612460000.0,2941588300000.0
2187.0,2034436800000.0,662948100000.0,2921648000000.0
2188.0,2012747000000.0,656618600000.0,2904396100000.0
2189.0,2002212100000.0,645039900000.0,2892051500000.0
2190.0,1983309200000.0,633735100000.0,2878921000000.0
2191.0,1963892300000.0,625566740000.0,2864878700000.0
2192.0,1949520900000.0,614721650000.0,2857194500000.0
2193.0,1934587200000.0,601110200000.0,2845842600000.0
2194.0,1914352400000.0,588363330000.0,2829785000000.0
2195.0,1888575400000.0,574688500000.0,2824669500000.0
2196.0,1871245500000.0,565455500000.0,2809372600000.0
2197.0,1854176900000.0,553308600000.0,2793851800000.0
2198.0,1838806500000.0,538966400000.0,2783503000000.0
2199.0,1820631600000.0,528631370000.0,2777645000000.0
2200.0,1807824800000.0,518896500000.0,2761011000000.0
2201.0,1794805100000.0,510352460000.0,2748027800000.0
2202.0,1781762500000.0,497741270000.0,2737516800000.0
2203.0,1767412900000.0,486365920000.0,2729798000000.0
2204.0,1756508700000.0,476087030000.0,2719587200000.0
2205.0,1739474500000.0,466421900000.0,2704725000000.0
2206.0,1725874300000.0,456272300000.0,2697035500000.0
2207.0,1708570600000.0,446428000000.0,2680354500000.0
2208.0,1691662700000.0,438729600000.0,2662486000000.0
2209.0,1678259100000.0,432886500000.0,2654506800000.0
2210.0,1661362400000.0,425489270000.0,2636850000000.0
2211.0,1645036400000.0,417707500000.0,2619387200000.0
2212.0,1636171900000.0,410180680000.0,2608605000000.0
2213.0,1620515900000.0,400660230000.0,2599825000000.0
2214.0,1602480800000.0,392335500000.0,2592162700000.0
2215.0,1589618300000.0,386204830000.0,2580883000000.0
2216.0,1579007500000.0,379486340000.0,2572388100000.0
2217.0,1565178000000.0,373067600000.0,2554362900000.0
2218.0,1546460000000.0,366931180000.0,2544816000000.0
2219.0,1531286300000.0,360575960000.0,2537280800000.0
2220.0,1519896400000.0,353811430000.0,2519953800000.0
2221.0,1507703000000.0,346429500000.0,2514668200000.0
2222.0,1490513000000.0,340474820000.0,2502965300000.0
2223.0,1476786800000.0,334543520000.0,2493595300000.0
2224.0,1458583100000.0,328379860000.0,2489866800000.0
2225.0,1451749800000.0,321718580000.0,2480367200000.0
2226.0,1435518000000.0,316729620000.0,2470150400000.0
2227.0,1418445800000.0,312283630000.0,2460486000000.0
2228.0,1406435600000.0,307038780000.0,2454281000000.0
2229.0,1393471700000.0,302314700000.0,2444228000000.0
2230.0,1386951900000.0,297794540000.0,2437723200000.0
2231.0,1375590400000.0,292085330000.0,2430383000000.0
2232.0,1360071900000.0,288604600000.0,2423574200000.0
2233.0,1346784600000.0,284394360000.0,2413689000000.0
2234.0,1333692300000.0,280723800000.0,2408891300000.0
2235.0,1315340700000.0,278163950000.0,2398778800000.0
2236.0,1303037000000.0,274792860000.0,2391692000000.0
2237.0,1290856700000.0,271882880000.0,2381162700000.0
2238.0,1278051700000.0,268383100000.0,2369207100000.0
2239.0,1268617200000.0,264419030000.0,2359659900000.0
2240.0,1253645900000.0,262740690000.0,2349782800000.0
2241.0,1241824100000.0,259382180000.0,2338171400000.0
2242.0,1228566200000.0,257705160000.0,2331956500000.0
2243.0,1222549400000.0,256294220000.0,2323124000000.0
2244.0,1209252300000.0,251833710000.0,2317304500000.0
2245.0,1191926800000.0,250517180000.0,2305383000000.0
2246.0,1182111400000.0,248058130000.0,2291721600000.0
2247.0,1175742700000.0,245324840000.0,2278335200000.0
2248.0,1169977500000.0,241640490000.0,2269975200000.0
2249.0,1163534000000.0,239477560000.0,2261523400000.0
2250.0,1152515200000.0,238823100000.0,2257117200000.0
2251.0,1145752100000.0,236312740000.0,2248297200000.0
2252.0,1135030700000.0,233849260000.0,2239889100000.0
2253.0,1125271000000.0,231693960000.0,2232281500000.0
2254.0,1119575300000.0,229662700000.0,2223476000000.0
2255.0,1111619400000.0,227090000000.0,2217038300000.0
2256.0,1106993600000.0,225103770000.0,2203854300000.0
2257.0,1099388300000.0,223038280000.0,2194574700000.0
2258.0,1095160900000.0,219965980000.0,2181400900000.0
2259.0,1083729900000.0,217390630000.0,2173761700000.0
2260.0,1078908350000.0,214974710000.0,2161224500000.0
2261.0,1072007540000.0,213510300000.0,2149737700000.0
2262.0,1064836330000.0,210907000000.0,2144034800000.0
2263.0,1059359100000.0,208103540000.0,2135962200000.0
2264.0,1051015250000.0,206318270000.0,2128410300000.0
2265.0,1045646150000.0,203229940000.0,2117751900000.0
2266.0,1039219400000.0,201094150000.0,2111680000000.0
2267.0,1034458760000.0,198520360000.0,2101848700000.0
2268.0,1025625400000.0,196755730000.0,2089130700000.0
2269.0,1020483200000.0,193888030000.0,2079783800000.0
2270.0,1014123400000.0,192033080000.0,2072812700000.0
2271.0,1006331400000.0,190184640000.0,2064231800000.0
2272.0,999438900000.0,188409530000.0,2056857500000.0
2273.0,994350140000.0,186521630000.0,2054751300000.0
2274.0,990039400000.0,183878240000.0,2052465800000.0
2275.0,983354800000.0,183029830000.0,2045149700000.0
2276.0,976078200000.0,181901540000.0,2039194300000.0
2277.0,970546740000.0,180291450000.0,2032862100000.0
2278.0,968480650000.0,178756000000.0,2026680400000.0
2279.0,965562660000.0,177341920000.0,2018491500000.0
2280.0,964305800000.0,176132920000.0,2017226300000.0
2281.0,959103960000.0,174963360000.0,2010705700000.0
2282.0,950549600000.0,173832780000.0,2006214900000.0
2283.0,945989700000.0,173112210000.0,2004861500000.0
2284.0,938684700000.0,171900040000.0,1996112400000.0
2285.0,938732500000.0,170787670000.0,1987078400000.0
2286.0,935503200000.0,169077110000.0,1980980700000.0
2287.0,930122000000.0,167805810000.0,1975130900000.0
2288.0,923255400000.0,166788460000.0,1967543800000.0
2289.0,916520700000.0,165819120000.0,1964299500000.0
2290.0,911433000000.0,164434760000.0,1953359700000.0
2291.0,903371600000.0,162776560000.0,1946017500000.0
2292.0,895743500000.0,162135440000.0,1940738800000.0
2293.0,888766460000.0,161342900000.0,1930456500000.0
2294.0,883593800000.0,160895800000.0,1923112800000.0
2295.0,877833700000.0,158924470000.0,1916348100000.0
2296.0,872659700000.0,157801400000.0,1911185500000.0
2297.0,864709840000.0,156453540000.0,1894978000000.0
2298.0,859444740000.0,155469760000.0,1891273000000.0
2299.0,855052900000.0,154692030000.0,1879585300000.0
2300.0,852652500000.0,153435180000.0,1876022700000.0
