time,CCSM4,CSIRO-MK3-6-0,MPI-ESM-LR
2155.0,498559680000.0,47955380000.0,985259970000.0
2156.0,472449250000.0,40409014000.0,964432300000.0
2157.0,450527660000.0,34975347000.0,945496500000.0
2158.0,425560000000.0,29335680000.0,929965870000.0
2159.0,400183000000.0,24266232000.0,909721100000.0
2160.0,379735770000.0,19517207000.0,893935500000.0
2161.0,355981660000.0,15762937000.0,879354100000.0
2162.0,337120400000.0,12299573000.0,865307070000.0
2163.0,314605730000.0,9246811000.0,855631000000.0
2164.0,297922820000.0,6529853000.0,845813100000.0
2165.0,280425560000.0,4620736500.0,836541150000.0
2166.0,263864390000.0,3418839800.0,827088100000.0
2167.0,250779710000.0,2286653000.0,819193700000.0
2168.0,234455400000.0,1036447300.0,811732500000.0
2169.0,218937410000.0,251592100.0,800511030000.0
2170.0,203261480000.0,226447870.0,793948800000.0
2171.0,189478030000.0,217427620.0,785768900000.0
2172.0,175704390000.0,212078850.0,779678900000.0
2173.0,164622970000.0,206543660.0,770375700000.0
2174.0,153912300000.0,202701060.0,765992200000.0
2175.0,143780270000.0,201867730.0,760657900000.0
2176.0,134533915000.0,198665340.0,753615300000.0
2177.0,125246200000.0,193261780.0,748619760000.0
2178.0,117532410000.0,189586100.0,740987440000.0
2179.0,109580340000.0,185892220.0,734743300000.0
2180.0,102350406000.0,180390020.0,730126500000.0
2181.0,95562470000.0,177141780.0,724811800000.0
2182.0,89272850000.0,172193900.0,718237140000.0
2183.0,83837485000.0,168728880.0,713234700000.0
2184.0,78287405000.0,165764530.0,707590500000.0
2185.0,73296830000.0,162394180.0,702756500000.0
2186.0,68861660000.0,158466960.0,698876170000.0
2187.0,64355870000.0,155002960.0,694805270000.0
2188.0,60373873000.0,152279460.0,690587760000.0
2189.0,56231130000.0,147873500.0,684946500000.0
2190.0,52389183000.0,146358110.0,680143160000.0
2191.0,49037770000.0,145707220.0,676420850000.0
2192.0,45585084000.0,140616160.0,672368560000.0
2193.0,42248020000.0,137617500.0,668451900000.0
2194.0,39033987000.0,133667576.0,665733800000.0
2195.0,35753447000.0,129198370.0,663101100000.0
2196.0,32584233000.0,124545330.0,658494800000.0
2197.0,29982830000.0,121786260.0,655477000000.0
2198.0,26919334000.0,116490130.0,654821700000.0
2199.0,24175950000.0,111724080.0,654197650000.0
2200.0,21598732000.0,106178050.0,651512100000.0
2201.0,19286230000.0,102559736.0,647910600000.0
2202.0,17200988000.0,98650470.0,645327700000.0
2203.0,15321115000.0,95710880.0,641974400000.0
2204.0,13290074000.0,95538630.0,636853400000.0
2205.0,11851194000.0,94301464.0,634176400000.0
2206.0,10364441000.0,93079840.0,630133700000.0
2207.0,9002573000.0,92038610.0,628192700000.0
2208.0,8103995400.0,90252220.0,624092300000.0
2209.0,7153510000.0,88451900.0,620066050000.0
2210.0,6329841000.0,87052370.0,618110100000.0
2211.0,5444796000.0,86452136.0,616609800000.0
2212.0,4628593700.0,84555290.0,612350500000.0
2213.0,3745087500.0,83031710.0,607239800000.0
2214.0,3030049500.0,80902840.0,604930000000.0
2215.0,2277553400.0,79783590.0,603086600000.0
2216.0,1615525500.0,78143250.0,598999200000.0
2217.0,1056612160.0,75983150.0,596816200000.0
2218.0,667072400.0,72817320.0,595378200000.0
2219.0,597715260.0,71082136.0,595034300000.0
2220.0,546486200.0,70031144.0,591634370000.0
2221.0,518461250.0,67622920.0,588902000000.0
2222.0,502436540.0,64718390.0,587435600000.0
2223.0,492588830.0,62636336.0,586719950000.0
2224.0,488200100.0,60934104.0,585796600000.0
2225.0,479385020.0,60447456.0,583393800000.0
2226.0,468581500.0,59522452.0,580903400000.0
2227.0,460578780.0,58331812.0,578954200000.0
2228.0,456321700.0,58615860.0,576903600000.0
2229.0,443379070.0,58208144.0,575679300000.0
2230.0,429745920.0,57480436.0,574932200000.0
2231.0,419198660.0,56581140.0,573023000000.0
2232.0,414874980.0,55744980.0,572253540000.0
2233.0,406318270.0,55189236.0,570479900000.0
2234.0,404229300.0,54505580.0,568770400000.0
2235.0,394307520.0,54632532.0,567013400000.0
2236.0,383718700.0,54104900.0,565063000000.0
2237.0,378610700.0,53904880.0,562257300000.0
2238.0,373537470.0,53183650.0,558924560000.0
2239.0,366791400.0,52367130.0,559430600000.0
2240.0,361815800.0,51023412.0,557663400000.0
2241.0,355965200.0,49861996.0,556811000000.0
2242.0,349845600.0,49793990.0,555602400000.0
2243.0,344042180.0,48197532.0,554080100000.0
2244.0,336974300.0,46092460.0,551876000000.0
2245.0,331992160.0,43998252.0,549152750000.0
2246.0,329449920.0,40596244.0,546709770000.0
2247.0,325295840.0,38934516.0,543281020000.0
2248.0,320958850.0,36906270.0,541687350000.0
2249.0,318144200.0,34333384.0,542546100000.0
2250.0,315280860.0,34179588.0,540911340000.0
2251.0,311861660.0,33778828.0,540264140000.0
2252.0,305373100.0,33821800.0,540725700000.0
2253.0,303847740.0,33185036.0,539364460000.0
2254.0,299147740.0,32614462.0,535693520000.0
2255.0,295746100.0,32686826.0,534389620000.0
2256.0,291163070.0,31879468.0,535018470000.0
2257.0,290973820.0,31600662.0,534106080000.0
2258.0,289827400.0,31351826.0,533514030000.0
2259.0,289574460.0,30862588.0,531567500000.0
2260.0,288888420.0,30300266.0,529632200000.0
2261.0,289053980.0,30252332.0,528106060000.0
2262.0,287122660.0,30224976.0,526990600000.0
2263.0,284661570.0,30270228.0,525467300000.0
2264.0,284950140.0,30358130.0,522948500000.0
2265.0,281723260.0,30298690.0,522368350000.0
2266.0,280674750.0,30368628.0,520595080000.0
2267.0,278398980.0,30410654.0,519028000000.0
2268.0,277176600.0,30067972.0,518374820000.0
2269.0,276496100.0,30094572.0,516174380000.0
2270.0,272684740.0,29986282.0,514997060000.0
2271.0,271469340.0,29725364.0,513616350000.0
2272.0,271649280.0,28997756.0,512149800000.0
2273.0,273303600.0,29502124.0,509375940000.0
2274.0,272158430.0,29396508.0,510199270000.0
2275.0,270078370.0,29410874.0,509473060000.0
2276.0,268932830.0,28790612.0,505912430000.0
2277.0,268219330.0,28312468.0,504604560000.0
2278.0,265770800.0,28197646.0,504348180000.0
2279.0,260257870.0,28298992.0,501450470000.0
2280.0,259484540.0,28450844.0,501700430000.0
2281.0,259812020.0,28307162.0,500418600000.0
2282.0,259340910.0,28122098.0,500963380000.0
2283.0,255749570.0,27812222.0,500659220000.0
2284.0,255652910.0,27572548.0,498691600000.0
2285.0,253755860.0,27585380.0,498547100000.0
2286.0,250141090.0,27519298.0,497820040000.0
2287.0,247360960.0,27357742.0,496948200000.0
2288.0,245912750.0,27008606.0,497547120000.0
2289.0,240888460.0,27093546.0,497446420000.0
2290.0,240896960.0,26836410.0,496690170000.0
2291.0,240478290.0,26347440.0,497531850000.0
2292.0,237772300.0,26577376.0,496643670000.0
2293.0,236031920.0,26477454.0,496209170000.0
2294.0,234560340.0,26517898.0,496968930000.0
2295.0,235162660.0,26636968.0,496194450000.0
2296.0,233940460.0,26385304.0,497081680000.0
2297.0,232581150.0,26275700.0,496233500000.0
2298.0,231486100.0,26556312.0,495404840000.0
2299.0,232536420.0,26430082.0,495065960000.0
2300.0,233130800.0,26362762.0,494196560000.0
