time,CCSM4,MPI-ESM-LR,CSIRO-MK3-6-0
2058.0,1747026700.0,1687008500.0,2087440000.0
2059.0,1710790100.0,1650859900.0,2132663400.0
2060.0,1657149000.0,1611708800.0,2370296300.0
2061.0,1626136400.0,1575986300.0,2156701200.0
2062.0,1586022900.0,1525859800.0,2052108700.0
2063.0,1543201500.0,1466671700.0,2022272900.0
2064.0,1484362100.0,1431559200.0,1984884900.0
2065.0,1445119600.0,1379288800.0,1946954800.0
2066.0,1414337900.0,1404991200.0,1907998000.0
2067.0,1380346900.0,1360078100.0,1882927500.0
2068.0,1326999000.0,1308270600.0,1859989200.0
2069.0,1269034800.0,1253937200.0,1810122200.0
2070.0,1233022000.0,1212763300.0,1786026500.0
2071.0,1186914200.0,1181534300.0,1743684200.0
2072.0,1150288800.0,1133363700.0,1691267600.0
2073.0,1117748200.0,1100348500.0,1652449500.0
2074.0,1091417100.0,1058427140.0,1616309400.0
2075.0,1061534300.0,1022772030.0,1586390700.0
2076.0,1028683900.0,981600000.0,1557713500.0
2077.0,1000827840.0,950886460.0,1522969700.0
2078.0,972575940.0,906887800.0,1497845400.0
2079.0,942319000.0,888288600.0,1450359900.0
2080.0,907375360.0,882644350.0,1418546700.0
2081.0,884257540.0,844542000.0,1391439200.0
2082.0,853466300.0,825708900.0,1360831500.0
2083.0,807918340.0,836882900.0,1320971300.0
2084.0,793523800.0,776086200.0,1275960400.0
2085.0,763340540.0,734636500.0,1252465000.0
2086.0,754489660.0,842935040.0,1224264600.0
2087.0,718231600.0,727342800.0,1198562300.0
2088.0,698743900.0,691126850.0,1169365000.0
2089.0,670638000.0,681219260.0,1145147400.0
2090.0,648764200.0,650041500.0,1094008300.0
2091.0,623373950.0,629890370.0,1052408450.0
2092.0,603197100.0,624234400.0,1016173500.0
2093.0,582030000.0,584056900.0,966756200.0
2094.0,569697150.0,561084700.0,943180600.0
2095.0,545949500.0,544636600.0,907709500.0
2096.0,526298300.0,530643620.0,867080640.0
2097.0,507343360.0,518011870.0,828890560.0
2098.0,503669950.0,504259460.0,791134850.0
2099.0,474237900.0,493979780.0,760370240.0
2100.0,453674050.0,477927900.0,728125100.0
2101.0,436716540.0,464249150.0,695033340.0
2102.0,415044350.0,449375500.0,674945660.0
2103.0,401774940.0,431320600.0,640420740.0
2104.0,388825500.0,418836130.0,614567200.0
2105.0,374351520.0,411863870.0,585894300.0
2106.0,355062800.0,393198240.0,559142460.0
2107.0,337641630.0,386184800.0,532802880.0
2108.0,323949630.0,370203200.0,506780830.0
2109.0,311558200.0,361378050.0,483310180.0
2110.0,301674200.0,341507940.0,447663800.0
2111.0,290442270.0,330048000.0,425359460.0
2112.0,277296450.0,317243040.0,398161180.0
2113.0,266516530.0,304915140.0,379800600.0
2114.0,256049230.0,298481400.0,350957760.0
2115.0,249727900.0,290382200.0,333005400.0
2116.0,242319440.0,274936800.0,314691870.0
2117.0,238523570.0,261233330.0,298607740.0
2118.0,232139090.0,251014100.0,271019000.0
2119.0,223435520.0,238221040.0,250308110.0
2120.0,216606160.0,219677800.0,232760910.0
2121.0,206891980.0,204079220.0,218079360.0
2122.0,194699800.0,209610660.0,195566690.0
2123.0,185330370.0,178207630.0,171710400.0
2124.0,179672690.0,164543540.0,153292430.0
2125.0,175297220.0,153364850.0,131645760.0
2126.0,171756110.0,139256110.0,108979030.0
2127.0,166024400.0,128603110.0,96175700.0
2128.0,157454540.0,124350790.0,88227760.0
2129.0,149548400.0,110438550.0,75008460.0
2130.0,137501150.0,106657850.0,65542440.0
2131.0,130559940.0,99479290.0,54540670.0
2132.0,124080540.0,93183770.0,49196710.0
2133.0,117453690.0,81292616.0,42537600.0
2134.0,110944776.0,77071200.0,36661556.0
2135.0,102880830.0,74040670.0,33445634.0
2136.0,97445450.0,69670410.0,28974636.0
2137.0,91332750.0,63664416.0,24490246.0
2138.0,84540424.0,58055400.0,22438248.0
2139.0,81843300.0,52817664.0,21541010.0
2140.0,78068170.0,45949476.0,19960460.0
2141.0,73341256.0,37178052.0,19433310.0
2142.0,69139816.0,31923518.0,17020216.0
2143.0,63154996.0,28203622.0,15701446.0
2144.0,61510772.0,24918794.0,13803212.0
2145.0,59126772.0,23035720.0,12278881.0
2146.0,55428960.0,21308072.0,11754033.0
2147.0,50645068.0,20665358.0,10268746.0
2148.0,48559570.0,19880916.0,7544138.0
2149.0,66638410.0,19511512.0,5474233.0
2150.0,44578790.0,18505554.0,4250565.0
2151.0,43080470.0,17850972.0,3780026.2
2152.0,38514630.0,17086882.0,2113521.5
2153.0,35598940.0,16737732.0,1078635.0
2154.0,28546062.0,15613647.0,793945.7
2155.0,26121788.0,15045939.0,698597.2
2156.0,24453996.0,13947863.0,672525.9
2157.0,20902366.0,14138017.0,657558.3
2158.0,18795916.0,13228964.0,529845.25
2159.0,15974858.0,11120667.0,527353.6
2160.0,12944432.0,10997066.0,514160.0
2161.0,9382599.0,10796487.0,512532.38
2162.0,24446040.0,10697776.0,503820.4
2163.0,8148638.5,10499436.0,500194.06
2164.0,7170762.0,8958756.0,499023.06
2165.0,5884600.5,8193662.0,496739.53
2166.0,4428978.0,6619464.0,477836.16
2167.0,4645970.0,5491068.0,470508.53
2168.0,5630884.5,3805872.8,465418.78
2169.0,3770205.0,3320773.0,449982.72
2170.0,2998238.8,3242322.5,451968.5
2171.0,2935644.0,3051975.5,450130.94
2172.0,2895943.8,2214837.2,371967.4
2173.0,2821310.5,1601615.1,349372.2
2174.0,5289293.0,1606900.9,326941.62
2175.0,6019703.5,1432278.4,327713.97
2176.0,4079298.0,1213107.2,310075.4
2177.0,3216379.8,865964.7,301751.7
2178.0,4055358.0,857533.44,300863.72
2179.0,7549483.5,853458.4,282863.25
2180.0,29952682.0,847161.56,282276.75
2181.0,4387667.5,1189931.4,281635.88
2182.0,3109912.8,729329.8,281052.9
2183.0,2827885.0,728605.44,264249.4
2184.0,2043474.5,728526.0,262330.75
2185.0,1879295.1,727913.3,260132.58
2186.0,1781716.5,727961.3,255476.67
2187.0,1639021.5,699665.2,224165.45
2188.0,1596117.0,987347.9,220706.95
2189.0,1563621.2,694396.5,216473.3
2190.0,1657847.5,694550.56,211498.11
2191.0,1516459.0,692383.0,204070.72
2192.0,1385373.0,692251.3,179828.97
2193.0,1310612.6,692368.2,179539.52
2194.0,1287767.1,692781.1,179308.39
2195.0,1183324.9,692271.5,173631.19
2196.0,1098558.0,691235.25,162825.72
2197.0,1000185.8,690650.4,150664.62
2198.0,998549.2,680769.7,147792.0
2199.0,998726.44,680354.6,147292.47
2200.0,1001575.06,679422.4,147796.1
2201.0,966236.44,679043.25,147625.5
2202.0,993581.0,677874.5,148200.88
2203.0,920969.3,667798.5,147842.4
2204.0,898271.56,667526.0,147303.0
2205.0,884133.94,634221.9,147207.12
2206.0,886880.8,632766.6,146966.38
2207.0,854766.8,631833.7,147000.62
2208.0,828959.1,633655.6,147268.0
2209.0,823715.25,635054.1,147384.34
2210.0,798825.2,615283.1,147011.06
2211.0,799813.94,616028.8,146801.84
2212.0,798839.06,561906.2,146402.56
2213.0,1060256.5,561736.94,146639.14
2214.0,791658.4,562844.4,146656.25
2215.0,768051.2,537667.25,146179.39
2216.0,1027459.4,536734.75,137278.53
2217.0,757587.9,537191.6,137566.12
2218.0,745486.0,515870.9,137149.66
2219.0,745470.2,515129.1,137340.72
2220.0,745065.0,515314.66,136539.28
2221.0,744310.25,514966.75,136270.6
2222.0,734018.25,515421.16,135406.83
2223.0,735047.9,516232.47,134493.7
2224.0,714360.6,516145.72,133869.06
2225.0,705040.6,513759.25,133168.11
2226.0,705331.06,513581.4,132598.94
2227.0,705202.5,490641.62,131267.1
2228.0,704613.3,489376.66,126569.2
2229.0,703638.1,488434.56,126287.75
2230.0,702258.8,489095.88,125108.43
2231.0,689953.44,490600.22,123675.9
2232.0,689583.4,489950.84,121737.805
2233.0,690506.75,490977.78,116536.55
2234.0,683013.9,491811.6,116569.67
2235.0,659214.0,490896.53,116445.92
2236.0,640322.94,467062.72,116274.88
2237.0,640518.06,467808.9,112022.88
2238.0,641031.2,466348.28,112060.23
2239.0,641579.94,465752.97,112125.74
2240.0,617587.94,464215.9,112169.586
2241.0,615816.06,454787.03,111746.66
2242.0,614064.2,455678.9,111789.195
2243.0,614058.94,456860.62,111870.22
2244.0,612934.94,456341.16,111566.11
2245.0,612553.7,455272.03,111379.81
2246.0,589749.44,452578.3,111194.91
2247.0,589048.94,440609.47,110796.44
2248.0,589854.56,439600.16,110202.29
2249.0,589383.7,440212.78,108883.64
2250.0,589088.2,440693.47,106912.16
2251.0,615291.4,441822.72,104651.25
2252.0,574398.06,441080.66,104680.89
2253.0,574542.75,440739.84,104693.79
2254.0,574930.4,430966.62,104633.32
2255.0,574958.94,414259.53,104685.55
2256.0,571033.25,413582.34,104687.055
2257.0,596311.56,424570.16,104693.375
2258.0,567377.3,414670.56,104673.17
2259.0,566880.75,424011.06,104668.375
2260.0,569498.44,414531.34,104672.75
2261.0,597214.6,413770.12,104680.664
2262.0,573518.06,413199.2,104698.625
2263.0,566693.44,412332.47,104670.19
2264.0,597718.1,410245.0,104633.99
2265.0,570255.75,409440.28,104681.64
2266.0,563620.9,410483.44,104617.46
2267.0,564463.4,410966.84,104665.12
2268.0,564253.9,410185.7,104666.89
2269.0,569152.2,410794.06,104706.43
2270.0,562952.3,411957.6,104719.36
2271.0,561274.7,412034.47,104657.93
2272.0,543325.6,413413.6,104656.43
2273.0,543503.06,413120.66,104633.734
2274.0,533771.56,411561.66,104675.94
2275.0,533324.56,412253.2,104662.04
2276.0,532982.1,413410.12,104632.336
2277.0,532761.7,412225.12,104589.484
2278.0,533576.8,411494.53,104617.84
2279.0,534171.9,411755.9,104634.266
2280.0,533972.06,397214.53,104585.36
2281.0,526911.9,396508.4,104681.46
2282.0,525601.56,395899.06,104574.63
2283.0,525290.8,395690.88,104639.266
2284.0,524900.3,394552.1,104643.6
2285.0,524973.56,394243.94,104649.31
2286.0,524818.56,394415.2,104621.8
2287.0,525133.5,394227.06,104629.23
2288.0,523514.78,409106.1,104593.48
2289.0,524652.6,396681.9,104619.914
2290.0,524090.94,396172.6,97210.58
2291.0,525063.8,396091.3,97235.04
2292.0,524997.75,395613.7,97230.266
2293.0,524523.94,395748.88,97184.336
2294.0,523204.2,396625.97,97220.336
2295.0,523259.34,395911.7,97201.98
2296.0,523421.2,395150.72,97191.8
2297.0,523379.0,387759.75,97161.68
2298.0,522119.25,386916.94,97196.17
2299.0,522648.56,395039.6,97150.71
2300.0,522151.66,387506.2,97216.77
