time,CESM1-CAM5,CANESM2,MPI-ESM-LR
2000.0,1176950100.0,1176950100.0,1176950100.0
2001.0,1199222300.0,1199222300.0,1199222300.0
2002.0,1174664700.0,1174664700.0,1174664700.0
2003.0,1196140700.0,1196140700.0,1196140700.0
2004.0,1194930400.0,1194930400.0,1194930400.0
2005.0,1243539000.0,1243539000.0,1243539000.0
2006.0,1187767700.0,1187767700.0,1187767700.0
2007.0,1198542800.0,1198542800.0,1198542800.0
2008.0,1187206700.0,1187206700.0,1187206700.0
2009.0,1178924000.0,1178924000.0,1178924000.0
2010.0,1182619800.0,1182619800.0,1182619800.0
2011.0,1171282800.0,1171282800.0,1171282800.0
2012.0,1163902000.0,1163902000.0,1163902000.0
2013.0,1160793500.0,1160793500.0,1160793500.0
2014.0,1150429000.0,1150429000.0,1150429000.0
2015.0,1146393700.0,1146393700.0,1146393700.0
2016.0,1142571400.0,1142571400.0,1142571400.0
2017.0,1132948900.0,1132948900.0,1132948900.0
2018.0,1124039700.0,1124039700.0,1124039700.0
2019.0,1111335000.0,1111335000.0,1111335000.0
2020.0,1101499800.0,1101499800.0,1101499800.0
2021.0,1083601400.0,1095025500.0,1193295900.0
2022.0,1066388900.0,1090634400.0,1192033400.0
2023.0,1048172300.0,1073990500.0,1136793500.0
2024.0,1051089200.0,1063770560.0,1122746500.0
2025.0,1058143700.0,1044220860.0,1095731300.0
2026.0,1031686400.0,1024486700.0,1094235500.0
2027.0,1010464060.0,1004861500.0,1078178800.0
2028.0,999470000.0,985825500.0,1063533060.0
2029.0,1028610100.0,1053089800.0,1084034400.0
2030.0,995464450.0,981737400.0,1100382700.0
2031.0,975935040.0,948936300.0,1083893500.0
2032.0,964558460.0,929315260.0,1180579300.0
2033.0,948022660.0,915386240.0,1107548800.0
2034.0,927225100.0,887252100.0,1078863100.0
2035.0,922963650.0,869789800.0,1068489000.0
2036.0,910246660.0,847225000.0,1096821100.0
2037.0,898303040.0,816504640.0,1084508300.0
2038.0,881786050.0,792433150.0,1070797630.0
2039.0,882810800.0,769438500.0,1074810500.0
2040.0,870536960.0,737306400.0,1103942300.0
2041.0,857532350.0,710909600.0,1060724700.0
2042.0,849740300.0,686370200.0,1061981000.0
2043.0,843000450.0,668624400.0,1074116000.0
2044.0,834980500.0,703051800.0,1066080500.0
2045.0,823110600.0,656935360.0,1091907800.0
2046.0,809647700.0,636010560.0,1072095550.0
2047.0,792767300.0,622058000.0,1059091460.0
2048.0,784117950.0,608726000.0,1065155600.0
2049.0,775496450.0,593576100.0,1053575040.0
2050.0,762587800.0,577853000.0,1048509800.0
2051.0,750811000.0,567482050.0,1045808300.0
2052.0,756374900.0,560951800.0,1037813570.0
2053.0,809972900.0,560598000.0,1027336300.0
2054.0,730751100.0,548060500.0,1024368640.0
2055.0,731137300.0,537506000.0,1019576300.0
2056.0,747307840.0,527102080.0,1017349200.0
2057.0,718118800.0,518584930.0,1012620300.0
2058.0,711201300.0,508296000.0,1007770800.0
2059.0,708151100.0,501420960.0,997073860.0
2060.0,699346600.0,496299420.0,998381600.0
2061.0,694097540.0,489998850.0,1015676300.0
2062.0,683536800.0,484458880.0,996053760.0
2063.0,684284860.0,480066430.0,982084700.0
2064.0,678335360.0,470565250.0,972918500.0
2065.0,672238400.0,466964380.0,974145660.0
2066.0,663486340.0,463067940.0,966782460.0
2067.0,653909000.0,458195840.0,969078660.0
2068.0,647547200.0,458200960.0,1058177540.0
2069.0,639322560.0,451059260.0,999357060.0
2070.0,635041100.0,447757020.0,965679360.0
2071.0,631326400.0,442717630.0,950324600.0
2072.0,641016640.0,467598900.0,937404800.0
2073.0,623903100.0,484120830.0,924678700.0
2074.0,614066900.0,464957340.0,915469000.0
2075.0,620032000.0,458937100.0,913880300.0
2076.0,609961000.0,446179970.0,915118800.0
2077.0,601271500.0,443849060.0,902078500.0
2078.0,595070400.0,453311800.0,917660350.0
2079.0,605773250.0,448767330.0,976002000.0
2080.0,587762400.0,444516830.0,939348200.0
2081.0,583321900.0,538141100.0,917437400.0
2082.0,574344000.0,478307140.0,961842400.0
2083.0,567704450.0,458339650.0,976847100.0
2084.0,566051400.0,453942880.0,930660350.0
2085.0,560594200.0,457426370.0,931981950.0
2086.0,556769860.0,456814980.0,927713150.0
2087.0,558862200.0,454925100.0,959214460.0
2088.0,553171800.0,453175300.0,1020799550.0
2089.0,552209540.0,453200400.0,985630400.0
2090.0,545013250.0,448987300.0,981339260.0
2091.0,574873150.0,482753440.0,965019460.0
2092.0,574824770.0,449264100.0,997904800.0
2093.0,577334700.0,448645400.0,1016863200.0
2094.0,548850200.0,455898980.0,981508740.0
2095.0,547543900.0,453090900.0,965280500.0
2096.0,552049150.0,471628320.0,1012565600.0
2097.0,546218940.0,450563740.0,971488100.0
2098.0,666242800.0,456712000.0,1143044000.0
2099.0,566486000.0,449885100.0,1045172600.0
2100.0,565891260.0,463133400.0,1009685440.0
2101.0,591400900.0,456513280.0,995934100.0
2102.0,587877440.0,464173250.0,984198400.0
2103.0,572937500.0,463444500.0,1038812860.0
2104.0,566748100.0,545389440.0,992233660.0
2105.0,569775000.0,478805000.0,985876000.0
2106.0,568848640.0,501001800.0,990580400.0
2107.0,566905660.0,470221760.0,1002365950.0
2108.0,567007300.0,467377300.0,1198245200.0
2109.0,581928500.0,474113700.0,1112346400.0
2110.0,577101800.0,473838500.0,1184187100.0
2111.0,572278500.0,471913800.0,1087433600.0
2112.0,579040700.0,468954240.0,1089649500.0
2113.0,571061700.0,472423680.0,1092178700.0
2114.0,568357600.0,479132480.0,1068742000.0
2115.0,566735500.0,468839600.0,1058913700.0
2116.0,604492540.0,535398500.0,1109993700.0
2117.0,583031200.0,660457660.0,1088847000.0
2118.0,566086600.0,540022340.0,1070694200.0
2119.0,564002560.0,535564860.0,1065323260.0
2120.0,561575550.0,518735100.0,1138331300.0
2121.0,565180200.0,511588130.0,1112687500.0
2122.0,559125000.0,609574660.0,1134910700.0
2123.0,554746700.0,576818700.0,1089871000.0
2124.0,565948540.0,541636160.0,1077259100.0
2125.0,552034400.0,525206750.0,1087060600.0
2126.0,550052700.0,587485900.0,1106748700.0
2127.0,547557440.0,566576830.0,1085406000.0
2128.0,544257660.0,541633540.0,1128873300.0
2129.0,540805100.0,602845800.0,1269573900.0
2130.0,538193500.0,566342850.0,1215991000.0
2131.0,534888220.0,562317600.0,1150571300.0
2132.0,532366560.0,560014900.0,1109663900.0
2133.0,529413630.0,553153700.0,1106260200.0
2134.0,525402530.0,567692400.0,1107178400.0
2135.0,547111040.0,580744060.0,1117915300.0
2136.0,520967900.0,558287400.0,1114206200.0
2137.0,524978080.0,573403140.0,1116652400.0
2138.0,522424860.0,559501900.0,1185977100.0
2139.0,525633500.0,554542900.0,1141101000.0
2140.0,513805150.0,618112260.0,1112315300.0
2141.0,510491900.0,581706300.0,1109211500.0
2142.0,510658620.0,708469250.0,1102957400.0
2143.0,503567360.0,656575200.0,1134675600.0
2144.0,564023800.0,589930240.0,1106148900.0
2145.0,524368770.0,620183400.0,1097613800.0
2146.0,572780400.0,583834800.0,1118957400.0
2147.0,519327900.0,573058050.0,1094889100.0
2148.0,515453630.0,568288260.0,1169576000.0
2149.0,592656600.0,603862140.0,1156599400.0
2150.0,537052350.0,573963000.0,1136082000.0
2151.0,518462850.0,591971260.0,1111852700.0
2152.0,544030100.0,590693060.0,1106430800.0
2153.0,533477950.0,576642370.0,1198650800.0
2154.0,530296800.0,571372600.0,1140475500.0
2155.0,537344300.0,573720300.0,1101672200.0
2156.0,528204640.0,570725060.0,1156976800.0
2157.0,528324320.0,570071230.0,1115608000.0
2158.0,545561400.0,579415300.0,1211387800.0
2159.0,564347600.0,587220860.0,1133432200.0
2160.0,608556300.0,568019140.0,1125031800.0
2161.0,538253950.0,566014340.0,1183204500.0
2162.0,576839100.0,599624500.0,1291007000.0
2163.0,592692300.0,579500000.0,1200263200.0
2164.0,553117900.0,570842240.0,1209595400.0
2165.0,546880260.0,627926340.0,1177285800.0
2166.0,539000300.0,570983360.0,1179908700.0
2167.0,535942720.0,562750700.0,1251082500.0
2168.0,556360400.0,562415170.0,1246081400.0
2169.0,574704830.0,559860000.0,1241701000.0
2170.0,630296700.0,601621900.0,1220056400.0
2171.0,595133700.0,568106200.0,1207647900.0
2172.0,576476000.0,562544260.0,1227161000.0
2173.0,607787400.0,555540160.0,1289569400.0
2174.0,601292540.0,554317600.0,1284861300.0
2175.0,567876500.0,552879740.0,1302188700.0
2176.0,568982300.0,590700000.0,1295899600.0
2177.0,562051700.0,628143400.0,1294551700.0
2178.0,561112600.0,591587200.0,1293208200.0
2179.0,563764740.0,569160060.0,1392921600.0
2180.0,694622300.0,568540540.0,1318926300.0
2181.0,576923970.0,562021100.0,1308179200.0
2182.0,587307200.0,563769300.0,1313000400.0
2183.0,572159360.0,649707460.0,1309651600.0
2184.0,568449600.0,588038500.0,1308718200.0
2185.0,562069900.0,568743360.0,1373938600.0
2186.0,559361900.0,630463200.0,1380491100.0
2187.0,558506800.0,681926300.0,1383747100.0
2188.0,555973100.0,606549800.0,1379880700.0
2189.0,553094660.0,595112300.0,1362036100.0
2190.0,557173700.0,593388700.0,1339132000.0
2191.0,614101900.0,657519900.0,1328669800.0
2192.0,554642300.0,625954940.0,1323788800.0
2193.0,750208900.0,633407040.0,1328649900.0
2194.0,594049500.0,604968770.0,1315658500.0
2195.0,560292350.0,609091100.0,1310226700.0
2196.0,549891650.0,674284540.0,1297652400.0
2197.0,611512770.0,626883000.0,1287653800.0
2198.0,552431500.0,629682940.0,1266435800.0
2199.0,561119300.0,619618240.0,1254343600.0
2200.0,548450800.0,678807300.0,1226475900.0
2201.0,576594200.0,646245700.0,1208834400.0
2202.0,546681540.0,639336500.0,1206878100.0
2203.0,552511550.0,630252860.0,1181716000.0
2204.0,569197700.0,630478400.0,1162409600.0
2205.0,547482430.0,629232060.0,1169071400.0
2206.0,548950200.0,631412900.0,1163055100.0
2207.0,692271550.0,688124500.0,1134779600.0
2208.0,616259460.0,643996200.0,1115492900.0
2209.0,577262000.0,640071740.0,1104146800.0
2210.0,564072600.0,630968260.0,1095185000.0
2211.0,558813700.0,634168600.0,1077645300.0
2212.0,558178100.0,631308200.0,1064225900.0
2213.0,554088450.0,625952600.0,1044167040.0
2214.0,552290750.0,659654800.0,1036144300.0
2215.0,583740300.0,693321900.0,1105336000.0
2216.0,584777400.0,660260030.0,1041025660.0
2217.0,565410370.0,633017100.0,1035916800.0
2218.0,552502850.0,626986600.0,1064944100.0
2219.0,642443140.0,622795000.0,1136528000.0
2220.0,648428350.0,619716400.0,1055283900.0
2221.0,596116900.0,657523400.0,1169852300.0
2222.0,565642400.0,660995260.0,1103857800.0
2223.0,567189400.0,636043100.0,1109109000.0
2224.0,556878100.0,621682700.0,1122169300.0
2225.0,561330900.0,621671940.0,1140681000.0
2226.0,554699400.0,853513150.0,1139625700.0
2227.0,571087900.0,776708400.0,1244038900.0
2228.0,622650400.0,735932500.0,1148345000.0
2229.0,661856400.0,725608000.0,1157680300.0
2230.0,579947900.0,768932030.0,1138412500.0
2231.0,572313340.0,763585340.0,1134718500.0
2232.0,573595500.0,718893700.0,1134486000.0
2233.0,580761860.0,704709100.0,1133602600.0
2234.0,569477950.0,702233600.0,1152360700.0
2235.0,568472900.0,698791940.0,1137363200.0
2236.0,657015940.0,691155460.0,1133753300.0
2237.0,595072640.0,737635600.0,1127082400.0
2238.0,606356800.0,689561800.0,1122887400.0
2239.0,588269440.0,684751500.0,1184316800.0
2240.0,582922000.0,687492600.0,1158205200.0
2241.0,589951900.0,676781000.0,1124617600.0
2242.0,739607000.0,698191700.0,1139860000.0
2243.0,648848500.0,683497100.0,1124027400.0
2244.0,619961300.0,676598500.0,1121847400.0
2245.0,596468700.0,670478460.0,1113004000.0
2246.0,591036800.0,697565700.0,1108578800.0
2247.0,592129860.0,682048830.0,1101593500.0
2248.0,588173950.0,783020800.0,1095169800.0
2249.0,635866100.0,781456200.0,1090137700.0
2250.0,675377100.0,762032000.0,1083312900.0
2251.0,619061760.0,767102400.0,1082103200.0
2252.0,659624500.0,746685250.0,1165052800.0
2253.0,649666700.0,723670400.0,1109339500.0
2254.0,636805700.0,709394900.0,1087514800.0
2255.0,609263740.0,703576700.0,1090659100.0
2256.0,696188000.0,690548900.0,1079548300.0
2257.0,699289700.0,683726400.0,1106539000.0
2258.0,645663550.0,683582460.0,1102820500.0
2259.0,616512200.0,680850900.0,1086757000.0
2260.0,617386700.0,677937300.0,1083304100.0
2261.0,643684800.0,686165100.0,1093966200.0
2262.0,616814140.0,674070200.0,1082794100.0
2263.0,618364400.0,678684400.0,1087583700.0
2264.0,701793600.0,680860500.0,1081668500.0
2265.0,633568960.0,673455170.0,1108161700.0
2266.0,621009600.0,665561540.0,1079634600.0
2267.0,617970200.0,852428700.0,1141141900.0
2268.0,668883900.0,681911400.0,1153873000.0
2269.0,652731800.0,668190200.0,1124614000.0
2270.0,624882560.0,733950300.0,1121434200.0
2271.0,621848060.0,671319550.0,1153321000.0
2272.0,656566400.0,661821400.0,1125022800.0
2273.0,635352770.0,762815300.0,1120216800.0
2274.0,625078300.0,738065000.0,1110962000.0
2275.0,627873600.0,721897700.0,1103006800.0
2276.0,626574800.0,703308300.0,1097633800.0
2277.0,625833900.0,696382400.0,1119901700.0
2278.0,620523400.0,678125950.0,1168024800.0
2279.0,618341570.0,679097300.0,1118485100.0
2280.0,829452350.0,675780540.0,1163513200.0
2281.0,658778750.0,681079230.0,1132179300.0
2282.0,647734300.0,673570700.0,1262554500.0
2283.0,642609340.0,679349500.0,1224074800.0
2284.0,637419840.0,678317440.0,1152703600.0
2285.0,638540700.0,694510660.0,1139631000.0
2286.0,637215740.0,693264700.0,1168187400.0
2287.0,629346900.0,684444800.0,1148468600.0
2288.0,660866800.0,683900400.0,1142624800.0
2289.0,627906200.0,683658100.0,1137020500.0
2290.0,631687000.0,678033200.0,1144672100.0
2291.0,904059400.0,677335800.0,1149195800.0
2292.0,828388160.0,796265660.0,1135435400.0
2293.0,803140400.0,774576300.0,1127947900.0
2294.0,700141500.0,863395600.0,1122569100.0
2295.0,702814140.0,778092400.0,1119418000.0
2296.0,685066400.0,747966400.0,1130426200.0
2297.0,680199360.0,885483650.0,1206391000.0
2298.0,663049150.0,796588700.0,1182252500.0
2299.0,655268030.0,780310660.0,1182750100.0
2300.0,651307400.0,770311040.0,1266886000.0
