time,CCSM4,CESM1-CAM5
2000.0,1176950100.0,1176950100.0
2001.0,1199222300.0,1199222300.0
2002.0,1174664700.0,1174664700.0
2003.0,1196140700.0,1196140700.0
2004.0,1194930400.0,1194930400.0
2005.0,1243539000.0,1243539000.0
2006.0,1187767700.0,1187767700.0
2007.0,1198542800.0,1198542800.0
2008.0,1187206700.0,1187206700.0
2009.0,1178924000.0,1178924000.0
2010.0,1182619800.0,1182619800.0
2011.0,1171282800.0,1171282800.0
2012.0,1163902000.0,1163902000.0
2013.0,1160793500.0,1160793500.0
2014.0,1150429000.0,1150429000.0
2015.0,1146393700.0,1146393700.0
2016.0,1142571400.0,1142571400.0
2017.0,1132948900.0,1132948900.0
2018.0,1124039700.0,1124039700.0
2019.0,1111335000.0,1111335000.0
2020.0,1101499800.0,1101499800.0
2021.0,1113320400.0,1090507800.0
2022.0,1122405600.0,1074775300.0
2023.0,1098481900.0,1062335800.0
2024.0,1080762500.0,1058250560.0
2025.0,1068950850.0,1049328000.0
2026.0,1056099300.0,1033115650.0
2027.0,1046337500.0,1066618500.0
2028.0,1037156860.0,1032473900.0
2029.0,1024657000.0,1013867200.0
2030.0,1014263740.0,1006484740.0
2031.0,1008519700.0,1009824640.0
2032.0,989453600.0,998222100.0
2033.0,973844500.0,990172540.0
2034.0,960824800.0,977589600.0
2035.0,954655940.0,964228740.0
2036.0,961306750.0,968673340.0
2037.0,934764100.0,960806000.0
2038.0,921600400.0,946709200.0
2039.0,906740160.0,944704700.0
2040.0,897634100.0,933571600.0
2041.0,883944800.0,937750600.0
2042.0,863462660.0,921957700.0
2043.0,850045300.0,911721150.0
2044.0,835999500.0,903376000.0
2045.0,820255400.0,897144200.0
2046.0,807481800.0,878314600.0
2047.0,788884030.0,858726340.0
2048.0,783684500.0,847473400.0
2049.0,770892800.0,841122050.0
2050.0,756503300.0,840821100.0
2051.0,745007550.0,822231040.0
2052.0,736429250.0,804834370.0
2053.0,725507900.0,798059500.0
2054.0,737666500.0,773092000.0
2055.0,790205760.0,812030700.0
2056.0,736681100.0,782243840.0
2057.0,722319600.0,747260540.0
2058.0,716849000.0,730188160.0
2059.0,700611000.0,728241150.0
2060.0,699408500.0,726247700.0
2061.0,693873400.0,703408300.0
2062.0,685050100.0,685889100.0
2063.0,702896830.0,673529300.0
2064.0,677931200.0,677339840.0
2065.0,677908000.0,661957570.0
2066.0,664943740.0,650891140.0
