time,ACCESS-CM2,CANESM5,ACCESS-ESM1-5,CESM2-WACCM,IPSL-CM6A-LR,MRI-ESM2-0
2034.0,11842636000.0,11212700000.0,11087197000.0,11113082000.0,11525710000.0,10902137000.0
2035.0,11602302000.0,10903646000.0,10818178000.0,11316289000.0,11457267000.0,10620797000.0
2036.0,11402582000.0,10684393000.0,10625491000.0,10983781000.0,11280941000.0,10339805000.0
2037.0,11208539000.0,10492679000.0,10365784000.0,10702255000.0,11175637000.0,10125438000.0
2038.0,11003707000.0,10184704000.0,10117404000.0,10464193000.0,10986201000.0,9912022000.0
2039.0,10753852000.0,9897019000.0,9932216000.0,10239288000.0,10829067000.0,9626115000.0
2040.0,10439506000.0,9892328000.0,9686255000.0,10059554000.0,10653399000.0,9367980000.0
2041.0,10172943000.0,9660984000.0,9475034000.0,9872227000.0,10417551000.0,9040341000.0
2042.0,9900727000.0,9360296000.0,9238158000.0,9704074000.0,10188846000.0,8837678000.0
2043.0,9599666000.0,9014423000.0,8988285000.0,9538488000.0,9967075000.0,8566344700.0
2044.0,9301196000.0,8771287000.0,8758110000.0,9325645000.0,9783796000.0,8258400000.0
2045.0,9032661000.0,8528509400.0,8524653600.0,9110477000.0,9561519000.0,8017964500.0
2046.0,8781045000.0,8318524000.0,8302540300.0,8930341000.0,9366506000.0,7767135000.0
2047.0,8411461000.0,7963747000.0,8108671500.0,8666264000.0,9145041000.0,7492310000.0
2048.0,8080033000.0,7650941000.0,7838620700.0,8463502000.0,8928479000.0,7192242000.0
2049.0,7770804700.0,7314774500.0,7595085300.0,8287317000.0,8697844000.0,6942325000.0
2050.0,7440599000.0,7026575000.0,7399405000.0,8118981000.0,8463182300.0,6744658400.0
2051.0,7102260700.0,6698774500.0,7156623400.0,7915521000.0,8225367600.0,6549218300.0
2052.0,6855597000.0,6390696000.0,6959336400.0,7688937500.0,8003770400.0,6307197000.0
2053.0,6647779300.0,6055217000.0,6748676600.0,7455471600.0,7737822700.0,6061630000.0
2054.0,6421248000.0,5741219300.0,6534730000.0,7291568000.0,7496512000.0,5870594600.0
2055.0,6104617500.0,5470427000.0,6340346400.0,7125597000.0,7300644000.0,5680177000.0
2056.0,5858521600.0,5210928000.0,6165817300.0,6855542000.0,7054781000.0,5462092300.0
2057.0,5648889300.0,5025635300.0,5944090000.0,6660256300.0,6827278000.0,5305633000.0
2058.0,5463888000.0,4778210000.0,5771498000.0,6498014000.0,6570031000.0,5106775600.0
2059.0,5279166500.0,4610157600.0,5574065000.0,6276001000.0,6404905000.0,5098385000.0
2060.0,5032039000.0,4365225500.0,5449775600.0,6037977600.0,6154027000.0,4963564000.0
2061.0,4876247600.0,4182572000.0,5256157700.0,5777916400.0,5977181000.0,4781004300.0
2062.0,4718269400.0,4024367900.0,5075485000.0,5586204700.0,5801251000.0,4644109300.0
2063.0,4559927300.0,3858914600.0,4944873500.0,5564434400.0,5649819000.0,4514479000.0
2064.0,4383911000.0,3688578300.0,4784395300.0,5320229000.0,5397634000.0,4581556700.0
2065.0,4257029600.0,3509583400.0,4654180400.0,5187195400.0,5151921700.0,4281049000.0
2066.0,4097087700.0,3346887000.0,4540121000.0,4964513000.0,4831430700.0,4164734700.0
2067.0,3961727500.0,3215727600.0,4349885400.0,4793774600.0,4412309000.0,4056185600.0
2068.0,3822050600.0,3084392200.0,4237437700.0,4596469000.0,4064706000.0,3981700900.0
2069.0,3780755000.0,2973190000.0,4089393400.0,4500008400.0,3696251600.0,3857498600.0
2070.0,3604073700.0,2835852500.0,3960862200.0,4337337000.0,3500177400.0,3743587300.0
2071.0,3485843200.0,2690530600.0,3815466800.0,4168075300.0,3354866700.0,3655253200.0
2072.0,3360212500.0,2561800400.0,3680897500.0,3998535700.0,3132486700.0,3528678100.0
2073.0,3271548400.0,2435068000.0,3563122400.0,3851938600.0,2868631000.0,3458805200.0
2074.0,3141328400.0,2312820500.0,3435933400.0,3697606700.0,2718140200.0,3339203600.0
2075.0,3028365800.0,2192859600.0,3321910300.0,3618144500.0,2465809700.0,3238300000.0
2076.0,2894831400.0,2116538200.0,3202296300.0,3482349600.0,2619418600.0,3164553700.0
2077.0,2778874400.0,2050827900.0,3059634700.0,3330779000.0,2138351400.0,3058802000.0
2078.0,2693758200.0,1968483000.0,2978059000.0,3184372700.0,1981492400.0,2968486100.0
2079.0,2587129600.0,1905768400.0,2889382100.0,3041404200.0,1850375600.0,2869918500.0
2080.0,2511432700.0,1848456800.0,2796788000.0,2928927200.0,1743128400.0,2787103700.0
2081.0,2421666300.0,1758122800.0,2681749500.0,2844175000.0,1633426400.0,2705951500.0
2082.0,2340875800.0,1696554500.0,2604386800.0,2736139300.0,1493657100.0,2618472700.0
2083.0,2279827000.0,1597452900.0,2517454000.0,2614615600.0,1538345000.0,2522870500.0
2084.0,2207114800.0,1515584900.0,2431730000.0,2537604900.0,1321183600.0,2428551700.0
2085.0,2140097400.0,1446492900.0,2370404000.0,2437096000.0,1222686300.0,2362045700.0
2086.0,2063014000.0,1394500500.0,2299356700.0,2370651400.0,1301180200.0,2302338600.0
2087.0,1989844400.0,1333859500.0,2239552300.0,2286418000.0,1112370400.0,2249535000.0
2088.0,1955345700.0,1284118900.0,2164779500.0,2203469600.0,1041371970.0,2160726800.0
2089.0,1876448300.0,1231739000.0,2080593200.0,2136361900.0,956849660.0,2088114400.0
2090.0,1815683800.0,1159444000.0,2028880000.0,2100565400.0,964458100.0,2025713800.0
2091.0,1767805200.0,1098042900.0,1954075900.0,2009169800.0,833567300.0,1980301200.0
2092.0,1722251800.0,1049698940.0,1885800400.0,1946624500.0,790439600.0,1942421900.0
2093.0,1654652700.0,1030051140.0,1825256700.0,1849957400.0,753622500.0,1896480000.0
2094.0,1608336300.0,953051300.0,1774290600.0,1781431200.0,717288100.0,1849800400.0
2095.0,1562165900.0,901133200.0,1724759200.0,1705261300.0,679071500.0,1814413800.0
2096.0,1519442000.0,867849660.0,1679116400.0,1624217900.0,634754000.0,1800047400.0
2097.0,1457403400.0,835682050.0,1641350900.0,1559731300.0,601468700.0,1742986400.0
2098.0,1397795500.0,798068200.0,1596055600.0,1525185000.0,792711200.0,1692558100.0
2099.0,1344134800.0,767834750.0,1551789600.0,1478002800.0,580162000.0,1645365600.0
2100.0,1331796400.0,721778200.0,1528304100.0,1426399000.0,541146100.0,1609382100.0
2101.0,1272777600.0,690235970.0,1500653400.0,1382111700.0,516102800.0,1568869000.0
2102.0,1232370300.0,663682000.0,1431922600.0,1322060500.0,488943230.0,1520107500.0
2103.0,1196553600.0,642411650.0,1402937600.0,1255993100.0,454614240.0,1483983600.0
2104.0,1145917700.0,616559550.0,1384389100.0,1203163600.0,432562050.0,1442359600.0
2105.0,1114458900.0,594917200.0,1359970800.0,1166624400.0,410184130.0,1387741200.0
2106.0,1053987840.0,577375550.0,1320694100.0,1134737300.0,382819420.0,1352208500.0
2107.0,995674400.0,542717100.0,1284850000.0,1087525100.0,362852030.0,1312926600.0
2108.0,955804100.0,535456000.0,1265594100.0,1062273540.0,344443360.0,1277591900.0
2109.0,922942850.0,494331940.0,1233751300.0,1033681200.0,321687000.0,1225809000.0
2110.0,883028700.0,611257700.0,1211055200.0,996534700.0,294749470.0,1187260200.0
2111.0,841227260.0,466150300.0,1187589100.0,980111500.0,281223040.0,1132521000.0
2112.0,803969500.0,417421470.0,1154861800.0,956253760.0,266445650.0,1097031700.0
2113.0,758468860.0,520188600.0,1112196900.0,934010940.0,251203360.0,1071958660.0
2114.0,730910900.0,474455170.0,1100720400.0,905187900.0,230188660.0,1048066700.0
2115.0,704416900.0,414460350.0,1080291600.0,876542400.0,217274860.0,1016964860.0
2116.0,677210500.0,385964740.0,1048489600.0,852409100.0,200417180.0,978387600.0
2117.0,638624500.0,388406500.0,1021748900.0,837380700.0,210884780.0,986889660.0
2118.0,635482240.0,361300580.0,1000116160.0,804042750.0,186473500.0,944579600.0
2119.0,605947460.0,337839360.0,967763300.0,783760450.0,171265800.0,915832450.0
2120.0,587515900.0,325643170.0,939446100.0,754919800.0,160151400.0,891769000.0
2121.0,566378430.0,317633600.0,918724030.0,724561600.0,153137580.0,892835460.0
2122.0,546135550.0,296375580.0,891277200.0,708659200.0,139683900.0,874557200.0
2123.0,531823300.0,291356480.0,867277600.0,683596900.0,129169300.0,905636700.0
2124.0,514812830.0,290882900.0,837584100.0,653400640.0,118784260.0,861049340.0
2125.0,521380200.0,262386770.0,807579200.0,639891840.0,111182120.0,842520060.0
2126.0,494615900.0,255679600.0,791166460.0,621216960.0,111848640.0,825149200.0
2127.0,484222200.0,251048350.0,772063040.0,602607740.0,119889460.0,803173250.0
2128.0,471125820.0,250398530.0,756512960.0,590459140.0,105854640.0,787006200.0
2129.0,450086460.0,242479400.0,741581760.0,566730600.0,100150600.0,772570940.0
2130.0,456282900.0,233943070.0,725704600.0,555070460.0,93358410.0,759022850.0
2131.0,436727800.0,227535230.0,712132000.0,545966340.0,90926860.0,743821900.0
2132.0,427704100.0,214303250.0,694555500.0,524885860.0,87726410.0,726038900.0
2133.0,418101220.0,282456350.0,686328700.0,512896900.0,83231210.0,704784400.0
2134.0,395658530.0,230830990.0,680318000.0,511502400.0,80060010.0,697311000.0
2135.0,377969900.0,215302140.0,669279500.0,498166430.0,76613176.0,676924900.0
2136.0,370215700.0,205571800.0,653092500.0,486301540.0,73044400.0,661323300.0
2137.0,364470460.0,196027360.0,642208500.0,478923620.0,70858060.0,647255940.0
2138.0,359448160.0,190932670.0,628540350.0,462735300.0,68770650.0,627977000.0
2139.0,361736100.0,176707020.0,614067700.0,448823360.0,65938636.0,615814600.0
2140.0,407639520.0,174256060.0,605381950.0,435432770.0,60656700.0,597929700.0
2141.0,376986780.0,170179660.0,590900300.0,427312030.0,59346360.0,577812160.0
2142.0,359371740.0,162714850.0,574867500.0,412637020.0,58392500.0,568421200.0
2143.0,344739230.0,154201380.0,570188600.0,404056540.0,55792756.0,552434200.0
2144.0,325397540.0,145498690.0,552275650.0,395598880.0,53330696.0,533453660.0
2145.0,311216600.0,138535940.0,541631500.0,389603360.0,51170464.0,521165220.0
2146.0,298484350.0,129910344.0,530513760.0,381981500.0,49531424.0,512214980.0
2147.0,285634880.0,124943144.0,522528200.0,372485440.0,47883736.0,499064700.0
2148.0,271067100.0,121491304.0,509143650.0,361746530.0,48981200.0,494288930.0
2149.0,260539900.0,116295496.0,509255900.0,351861100.0,45795010.0,481203070.0
2150.0,248732220.0,104750380.0,498924670.0,343730240.0,42650772.0,468512100.0
2151.0,236801660.0,100604170.0,493154180.0,335375680.0,41653040.0,461621060.0
2152.0,238030270.0,93464800.0,491116200.0,330872200.0,40618370.0,464741280.0
2153.0,228861260.0,87603130.0,478360500.0,320688100.0,40823052.0,448825380.0
2154.0,216618320.0,84637720.0,479685060.0,313941250.0,37219684.0,444356770.0
2155.0,211362510.0,84199560.0,472291780.0,306365540.0,36712550.0,438509440.0
2156.0,207955680.0,81739820.0,459922560.0,295146940.0,36178276.0,426179400.0
2157.0,200489220.0,80289350.0,453216450.0,290177630.0,36019460.0,428175420.0
2158.0,192536930.0,78040696.0,445369540.0,294188100.0,34719770.0,427095780.0
2159.0,189950770.0,82079510.0,432198500.0,287771940.0,33510310.0,420935600.0
2160.0,185584800.0,70142040.0,424894620.0,279448580.0,32987770.0,415562460.0
2161.0,185021860.0,66476324.0,422343740.0,274262820.0,32544860.0,411017860.0
2162.0,181760930.0,66549190.0,418371600.0,267546180.0,31681024.0,407530600.0
2163.0,174871520.0,66055652.0,415254700.0,266679330.0,29282962.0,396921920.0
2164.0,171869010.0,65913280.0,410634430.0,260106220.0,28833282.0,396994180.0
2165.0,168883460.0,62374760.0,398157340.0,247522160.0,28415432.0,384924640.0
2166.0,164187410.0,61642656.0,397287000.0,243485360.0,27169334.0,376871900.0
2167.0,159123410.0,60994596.0,394201180.0,232650260.0,27138858.0,372455140.0
2168.0,153427820.0,63961560.0,387863070.0,225987330.0,26127280.0,365352930.0
2169.0,148297040.0,58144492.0,375130050.0,217826180.0,24628350.0,361585570.0
2170.0,144053660.0,60577636.0,364876860.0,213302130.0,22751560.0,359910560.0
2171.0,148259630.0,48313340.0,364052400.0,210791890.0,22210250.0,354931420.0
2172.0,143854700.0,47154790.0,360658200.0,206868080.0,21830174.0,348458800.0
2173.0,136097310.0,46281636.0,354837980.0,205729570.0,21242406.0,369725700.0
2174.0,132729880.0,53641496.0,348511740.0,203838020.0,20131058.0,350242940.0
2175.0,124475680.0,47584784.0,339453980.0,198467100.0,20113658.0,342016930.0
2176.0,124860560.0,44264110.0,336037950.0,191833040.0,18936310.0,343618940.0
2177.0,120194230.0,43787280.0,330063650.0,187403490.0,19559632.0,336153100.0
2178.0,125373450.0,41359350.0,320674340.0,182590690.0,16693385.0,335643620.0
2179.0,122756660.0,39928476.0,316099550.0,183023410.0,16077117.0,332656770.0
2180.0,115510380.0,39773308.0,309511520.0,177621780.0,14609893.0,320019040.0
2181.0,112427560.0,38412904.0,310951230.0,174205860.0,14130903.0,318311550.0
2182.0,108801704.0,39105616.0,304147500.0,170269150.0,13318129.0,314768830.0
2183.0,105648860.0,45669250.0,298800770.0,164556980.0,12932557.0,309025950.0
2184.0,104277840.0,39616372.0,291184640.0,164126080.0,11809085.0,329690050.0
2185.0,103016240.0,39329044.0,291273060.0,161855250.0,11126313.0,307975680.0
2186.0,96628650.0,39152784.0,295368260.0,159525310.0,11030104.0,300321470.0
2187.0,89179944.0,39937064.0,291248450.0,162734880.0,11024303.0,300194980.0
2188.0,112566320.0,36693936.0,289466850.0,160518740.0,11258884.0,292597250.0
2189.0,99294330.0,40368780.0,287041920.0,155683580.0,10554921.0,301070940.0
2190.0,96630550.0,41019250.0,282124800.0,154965170.0,10480597.0,292435600.0
2191.0,93052320.0,42111776.0,279047300.0,153565040.0,10030217.0,282426880.0
2192.0,89510390.0,38297284.0,270662800.0,149797680.0,9952722.0,280196960.0
2193.0,90024776.0,31489308.0,268279380.0,147534910.0,9607818.0,287270270.0
2194.0,88854296.0,31082752.0,262928530.0,146698930.0,8772068.0,289044260.0
2195.0,89507540.0,30534192.0,262391890.0,149099620.0,8736989.0,289681100.0
2196.0,85114280.0,31241082.0,261186610.0,144032930.0,9582600.0,279284100.0
2197.0,83531320.0,29966088.0,258762940.0,138433360.0,8279268.0,275017800.0
2198.0,81286616.0,26836892.0,258350100.0,136452400.0,8491985.0,266637330.0
2199.0,80471720.0,25937098.0,247667400.0,136214130.0,7929167.5,264252400.0
2200.0,76936850.0,23285062.0,242758770.0,134167144.0,7817116.0,250942930.0
2201.0,75037010.0,22625438.0,245509950.0,134825680.0,7269903.5,249516300.0
2202.0,74048060.0,22583834.0,246498220.0,131886670.0,9931937.0,247428560.0
2203.0,75841224.0,23757508.0,253395090.0,135187180.0,7915169.0,238649260.0
2204.0,71346080.0,21938402.0,243795140.0,140472460.0,7327000.5,234329660.0
2205.0,70320640.0,21999810.0,242101250.0,139038060.0,6912130.5,233749760.0
2206.0,69928570.0,21892120.0,238522100.0,131151970.0,6902412.5,227042580.0
2207.0,67562630.0,22974172.0,237289070.0,130654664.0,6807475.0,226034800.0
2208.0,71255540.0,19450716.0,234002830.0,126752360.0,6599704.0,215603170.0
2209.0,69061060.0,20131704.0,232959410.0,125972750.0,7130943.5,214513630.0
2210.0,66063010.0,22861996.0,235612130.0,125564550.0,6590282.5,215877630.0
2211.0,65798000.0,19829220.0,237503760.0,124650120.0,6623848.0,215538910.0
2212.0,67647690.0,19538880.0,235479280.0,123459920.0,6805705.0,214072860.0
2213.0,65527170.0,21651666.0,228278690.0,123683090.0,6807795.5,213308030.0
2214.0,70086100.0,18598176.0,226756860.0,122405960.0,6553581.5,212433970.0
2215.0,68876990.0,17811104.0,222471060.0,124981640.0,6535417.5,209226000.0
2216.0,65924300.0,16597551.0,223291460.0,116212580.0,6392798.0,209359710.0
2217.0,72623200.0,16526165.0,222333010.0,115121460.0,6166307.5,208116510.0
2218.0,70678960.0,16527308.0,219198430.0,111748130.0,6060094.0,205094990.0
2219.0,79320390.0,17592492.0,218285150.0,110036010.0,5796558.0,199309100.0
2220.0,82656640.0,16794454.0,216939100.0,109539990.0,5572807.5,198794540.0
2221.0,77392030.0,16778990.0,211943940.0,107437990.0,5570439.5,199001600.0
2222.0,76640890.0,14972130.0,212026130.0,106556220.0,5293416.0,197763500.0
2223.0,74034540.0,16162607.0,207011920.0,106015250.0,5297212.5,204480130.0
2224.0,75007510.0,17135048.0,205290880.0,105713140.0,5291386.5,202565420.0
2225.0,71882220.0,16493971.0,203202370.0,105530150.0,4666501.0,206409650.0
2226.0,69920640.0,14924731.0,201815600.0,106697480.0,4581895.0,208211180.0
2227.0,70020056.0,14898240.0,199453950.0,104316610.0,4365478.5,203181740.0
2228.0,67935190.0,14406342.0,197869620.0,106535670.0,4347249.5,201700720.0
2229.0,66840604.0,18375352.0,196108320.0,102724376.0,4346605.0,197973220.0
2230.0,62354536.0,15452483.0,197338180.0,103845280.0,4069177.5,197843220.0
2231.0,61054324.0,15017960.0,195389580.0,102123960.0,3980679.0,199860720.0
2232.0,59254984.0,14926223.0,191415710.0,102067270.0,3725490.0,200548930.0
2233.0,58149300.0,13178670.0,191808060.0,99285890.0,3351346.5,202031340.0
2234.0,56853010.0,13177280.0,188035650.0,97009440.0,3325652.2,204481540.0
2235.0,55548200.0,12948623.0,182775760.0,96428296.0,3791464.0,200935630.0
2236.0,54457444.0,10648493.0,175365520.0,95601256.0,3675729.0,198070820.0
2237.0,50652104.0,10954834.0,172482860.0,94480490.0,3626327.0,198198530.0
2238.0,50373348.0,10904267.0,175676900.0,94098490.0,3912545.8,193920100.0
2239.0,50429204.0,12588766.0,164273550.0,93685290.0,4285035.5,198723800.0
2240.0,49021376.0,12380374.0,164836830.0,93426710.0,4017327.5,192303870.0
2241.0,48108960.0,12101418.0,165414640.0,91733950.0,3860361.0,191139950.0
2242.0,47652960.0,12068124.0,163667890.0,91032600.0,3664763.8,201673250.0
2243.0,45869750.0,11910418.0,164651630.0,90331736.0,3596111.8,201949000.0
2244.0,49384924.0,11462381.0,168820020.0,89836190.0,4229627.5,196287790.0
2245.0,46300236.0,9672595.0,173162190.0,91231040.0,3878422.5,195632590.0
2246.0,45055724.0,9678111.0,169028980.0,90242660.0,3728143.5,197787970.0
2247.0,44700980.0,9406352.0,163759900.0,89284040.0,3686503.0,193771780.0
2248.0,44702340.0,10569547.0,157499120.0,88975660.0,3862870.0,203225440.0
2249.0,44872180.0,8816965.0,155816220.0,88325650.0,3857456.0,194082190.0
2250.0,45285130.0,8800113.0,149714140.0,87337100.0,4187776.5,198716200.0
2251.0,44576364.0,8850175.0,145647360.0,86891096.0,3589306.0,188531060.0
2252.0,45284090.0,8765728.0,149401420.0,87740024.0,3584637.2,189992050.0
2253.0,44933864.0,9243321.0,149136380.0,85498600.0,3640494.0,189195090.0
2254.0,45615116.0,9218973.0,145765300.0,83696770.0,3540349.0,186181950.0
2255.0,45415530.0,9617161.0,147216130.0,84171820.0,3535983.5,190045060.0
2256.0,45398040.0,9131184.0,142293230.0,83360240.0,3578702.2,186951950.0
2257.0,45223770.0,10268939.0,143623890.0,82695690.0,3432575.2,183345440.0
2258.0,44996600.0,10292805.0,140365620.0,82691880.0,3433689.8,184023410.0
2259.0,44594840.0,10189596.0,138830500.0,82331150.0,3436904.8,188451860.0
2260.0,42851000.0,8379522.5,139282480.0,81849540.0,3810767.8,199438960.0
2261.0,42792280.0,7958507.0,143408880.0,79346424.0,3492122.2,193494110.0
2262.0,43584084.0,8205467.5,144259970.0,79177650.0,3430595.2,189284100.0
2263.0,42682268.0,9710330.0,142671490.0,79530650.0,3435886.2,189205060.0
2264.0,42494180.0,10125065.0,143210430.0,78117656.0,3489072.5,195276600.0
2265.0,42256296.0,8424571.0,148841900.0,77144264.0,3424690.5,185782510.0
2266.0,41578148.0,8411663.0,148788560.0,75699880.0,3433596.8,196141680.0
2267.0,41551348.0,8376975.0,144231100.0,78975570.0,3443491.8,196765200.0
2268.0,42455350.0,8368750.5,144655120.0,76855624.0,3438842.5,202740600.0
2269.0,47949436.0,8378717.0,141031860.0,75692690.0,3431985.2,194738830.0
2270.0,42826520.0,7986023.0,142300620.0,73667560.0,3408703.5,203904130.0
2271.0,41645964.0,7696273.0,137651400.0,73094376.0,3416051.0,193993460.0
2272.0,41495420.0,8083308.5,137871280.0,74302280.0,3390889.5,188595570.0
2273.0,41739510.0,8124873.5,135556000.0,72132760.0,3056853.0,187877550.0
2274.0,41616204.0,7949778.5,138338670.0,73276080.0,3463668.8,182634030.0
2275.0,41449776.0,7948340.0,142806100.0,75618700.0,2963676.0,181257650.0
2276.0,44202730.0,7860960.5,134865020.0,73755060.0,2953380.8,192695150.0
2277.0,43507344.0,7897267.0,141935500.0,72149500.0,2950445.5,192956510.0
2278.0,41456012.0,8594901.0,139365760.0,72761110.0,2735309.8,184282700.0
2279.0,41058212.0,8319283.0,139683280.0,73614344.0,2725976.0,181339760.0
2280.0,40763376.0,8348502.5,135987060.0,75483576.0,3069743.2,186496300.0
2281.0,45356612.0,8378446.5,133836980.0,73444090.0,2725413.0,182401870.0
2282.0,42120416.0,8288318.0,130357310.0,77165336.0,2721854.2,186922370.0
2283.0,44732120.0,8317822.0,135198180.0,78749064.0,2729158.5,189167570.0
2284.0,49485820.0,8306713.0,129190024.0,73295656.0,2635719.0,186402420.0
2285.0,50558220.0,8219260.5,131124696.0,74491730.0,2634300.2,186919380.0
2286.0,48872680.0,7363444.0,138684020.0,74296540.0,2632423.8,185694450.0
2287.0,52450736.0,8420309.0,133959030.0,74122530.0,2734768.8,187701890.0
2288.0,48273750.0,8759077.0,132779600.0,71982104.0,2736245.0,192035650.0
2289.0,47959164.0,7956734.0,132327460.0,72638840.0,2723279.0,196865980.0
2290.0,46048708.0,7074308.5,127830070.0,72255280.0,2722612.0,188348400.0
2291.0,47216828.0,7811596.5,129289370.0,71591940.0,3075648.2,185990820.0
2292.0,49553372.0,7359447.0,130981360.0,71362300.0,3329979.2,208622270.0
2293.0,52648610.0,7355802.5,126335016.0,70904260.0,3328568.8,195730460.0
2294.0,50712668.0,7363174.0,127899020.0,70889496.0,3070502.5,186688130.0
2295.0,49526068.0,9252937.0,129017870.0,72470710.0,2722017.0,185951300.0
2296.0,46904004.0,9079149.0,135849810.0,71460216.0,2706063.2,186132540.0
2297.0,46481104.0,9425459.0,136135500.0,76035430.0,2702753.5,185771220.0
2298.0,44174600.0,7772893.5,130844710.0,73801120.0,2596342.8,181098620.0
2299.0,44288730.0,7812343.0,130633570.0,77083810.0,2504820.8,178408030.0
2300.0,43258436.0,7835969.0,142229520.0,71455680.0,2518755.5,175767620.0
