time,MRI-ESM2-0,CESM2-WACCM,CANESM5,IPSL-CM6A-LR
2090.0,41966027000.0,48449438000.0,32246122000.0,41851986000.0
2091.0,41870266000.0,48384350000.0,31948480000.0,41576526000.0
2092.0,41757180000.0,48331493000.0,31585964000.0,41330980000.0
2093.0,41611430000.0,48278893000.0,31290980000.0,41056375000.0
2094.0,41420063000.0,48224825000.0,30992882000.0,40760857000.0
2095.0,41275257000.0,48150667000.0,30674493000.0,40499500000.0
2096.0,41177563000.0,48079880000.0,30448431000.0,40202023000.0
2097.0,40972722000.0,48008024000.0,30201470000.0,39909822000.0
2098.0,40777507000.0,47953097000.0,29984070000.0,39684470000.0
2099.0,40662740000.0,47882277000.0,29673957000.0,39319790000.0
2100.0,40528867000.0,47805550000.0,29453142000.0,38957350000.0
