time,MRI-ESM2-0
2000.0,51767194000.0
2001.0,51801113000.0
2002.0,51790373000.0
2003.0,51788890000.0
2004.0,51781026000.0
2005.0,51844680000.0
2006.0,51765630000.0
2007.0,51766575000.0
2008.0,51792710000.0
2009.0,52306715000.0
2010.0,51759956000.0
2011.0,51725083000.0
2012.0,51752858000.0
2013.0,51701637000.0
2014.0,51664937000.0
2015.0,51681990000.0
2016.0,51670684000.0
2017.0,51637510000.0
2018.0,51638000000.0
2019.0,51614070000.0
2020.0,51597545000.0
2021.0,51576566000.0
2022.0,51583873000.0
2023.0,51520090000.0
2024.0,51532276000.0
2025.0,51482477000.0
2026.0,51445903000.0
2027.0,51437720000.0
2028.0,51407190000.0
2029.0,51383130000.0
2030.0,51363360000.0
2031.0,51340255000.0
2032.0,51292877000.0
2033.0,51256380000.0
2034.0,51221140000.0
2035.0,51178590000.0
2036.0,51152232000.0
2037.0,51100320000.0
2038.0,51043590000.0
2039.0,50964630000.0
2040.0,50863970000.0
2041.0,50784860000.0
2042.0,50700250000.0
2043.0,50631300000.0
2044.0,50537330000.0
2045.0,50464940000.0
2046.0,50384073000.0
2047.0,50296054000.0
2048.0,50230900000.0
2049.0,50110165000.0
2050.0,50020290000.0
2051.0,49897517000.0
2052.0,49768624000.0
2053.0,49625657000.0
2054.0,49473660000.0
2055.0,49322566000.0
2056.0,49123504000.0
2057.0,48908382000.0
2058.0,48703267000.0
2059.0,48485147000.0
2060.0,48321040000.0
2061.0,48141103000.0
2062.0,47946748000.0
2063.0,47752960000.0
2064.0,47529066000.0
2065.0,47329726000.0
2066.0,47082210000.0
2067.0,46859270000.0
2068.0,46656508000.0
2069.0,46480940000.0
2070.0,46333903000.0
2071.0,46156505000.0
2072.0,45954680000.0
2073.0,45751870000.0
2074.0,45577880000.0
2075.0,45370290000.0
2076.0,45149667000.0
2077.0,44903125000.0
2078.0,44716175000.0
2079.0,44566327000.0
2080.0,44439704000.0
2081.0,44264760000.0
2082.0,44080820000.0
2083.0,43854100000.0
2084.0,43665687000.0
2085.0,43476312000.0
2086.0,43207414000.0
2087.0,42948800000.0
2088.0,42715640000.0
2089.0,42442110000.0
2090.0,42208850000.0
2091.0,42059645000.0
2092.0,41809980000.0
2093.0,41580495000.0
2094.0,41375460000.0
2095.0,41121415000.0
2096.0,40914117000.0
2097.0,40647303000.0
2098.0,40451840000.0
2099.0,40226830000.0
2100.0,40028377000.0
