time,GFDL-ESM2G,CANESM2,CSIRO-MK3-6-0,GISS-E2-R,NORESM1-M,CNRM-CM5,GFDL-CM3,CCSM4,IPSL-CM5A-LR,MPI-ESM-LR
2076.0,115442589006000.0,98351574225100.0,106217184012100.0,114728970217000.0,101316389930400.0,96879524581000.0,98865880650700.0,103328127978500.0,96449455751500.0,107907381212100.0
2077.0,114589516550400.0,97080938862300.0,105100744289640.0,113904645725000.0,100079559460000.0,95469864059000.0,97715121809300.0,102175611905700.0,95293653098500.0,106824630883000.0
2078.0,113764653657800.0,95843796672400.0,104006117864400.0,113059394507000.0,98877498947900.0,94124936743000.0,96585331434950.0,101034348972600.0,94060255662100.0,105869501480600.0
2079.0,113053804405000.0,94566149571600.0,102837390038500.0,112199012888000.0,97623117827500.0,92579981633000.0,95504846112200.0,99721889479700.0,92960252013200.0,104780509002900.0
2080.0,112099632656400.0,93203129296600.0,101475115319700.0,111285674987000.0,96373909323400.0,91157321388400.0,94393663066600.0,98113859804100.0,91748137636700.0,103710398342400.0
2081.0,111305617627000.0,91885613511700.0,100255109949100.0,110486771532000.0,95351353649700.0,89666866451700.0,93282572307960.0,96931554448100.0,90699770726100.0,102733676678200.0
2082.0,110507488331100.0,90649478033400.0,98979497616400.0,109571763324000.0,94302324052400.0,88173017984000.0,92181114971080.0,95536022327000.0,89663134340600.0,101691446604000.0
2083.0,109783545839000.0,89449650096400.0,97811660244800.0,108797329342000.0,93207419942900.0,86597323991100.0,91089263666170.0,94196889607100.0,88676852404900.0,100607189713100.0
2084.0,108949167591000.0,88018652900300.0,96483169830560.0,108116887252000.0,91946274787100.0,85233745264900.0,89891834678120.0,92746472649800.0,87412060708100.0,99439356377600.0
2085.0,108226880811300.0,86723844123060.0,95180413177900.0,107274373536500.0,90770640031400.0,83638636872600.0,88693976784730.0,91331996780200.0,85932559703300.0,98140719676600.0
2086.0,107565096916200.0,85265834272000.0,93943667363260.0,106656571721600.0,89562587783200.0,82340432735600.0,87630186974130.0,90079153395600.0,84479826727800.0,97191738807900.0
2087.0,106779523357100.0,83952209098840.0,92835713477400.0,106065675701700.0,88385213101500.0,80826827304600.0,86542309401100.0,88575653025800.0,83484962554900.0,96054987733300.0
2088.0,105796361941100.0,82661732504600.0,91520380037300.0,105389923817500.0,87108431056700.0,79446382192800.0,85436435843500.0,87141217186400.0,82426331599200.0,94864555014100.0
2089.0,104824169864800.0,81378992376160.0,90239501180160.0,104728557606000.0,85754744685200.0,78066270908000.0,84346218148300.0,85576480546500.0,81262124187000.0,93560399735200.0
2090.0,104009471415200.0,80007637473240.0,88769310150840.0,103974917033400.0,84584021838200.0,76543416435400.0,83232687436170.0,84150574144200.0,80093286062500.0,92463260763200.0
2091.0,102970790890000.0,78454995307700.0,87281055536970.0,103192635242500.0,83389418211400.0,75000665531600.0,82098409352540.0,82628261248600.0,78956466883600.0,91531767148500.0
2092.0,102155407926300.0,77166978654300.0,85717352139200.0,102428080556800.0,82201729154900.0,73547143956200.0,81031338189290.0,81278907612400.0,77685781617800.0,90433466305300.0
2093.0,101250803582700.0,75707835250800.0,84381772315060.0,101456849508200.0,81100063336400.0,72301348057700.0,80045091004380.0,79817059587900.0,76531278342800.0,89422842719000.0
2094.0,100443680960600.0,74264747007460.0,82880669243000.0,100636650953600.0,80060445979300.0,70886654547100.0,78963926284440.0,78286961972300.0,75304647637500.0,88458299582800.0
2095.0,99544006666800.0,72875436765400.0,81499617924300.0,99703996959300.0,78888299704800.0,69454530995100.0,77713874968260.0,77029068585600.0,74110995373200.0,87383133237300.0
2096.0,98697563622800.0,71557451322850.0,80014261435040.0,98960346068000.0,77733827164500.0,67911986486300.0,76576721764400.0,75628409002900.0,73061828918500.0,86263865755100.0
2097.0,97619034538600.0,70373655334750.0,78548252872240.0,98193738197100.0,76453504523100.0,66425572623700.0,75475335302470.0,74383818736100.0,72001567874850.0,85229502479700.0
2098.0,96606758205300.0,69090619259480.0,77255210793120.0,97382964144400.0,75108439607600.0,65212144223900.0,74415444822290.0,73170021713500.0,70746696875660.0,84221122188200.0
2099.0,95658081806000.0,67814849453930.0,75985263442250.0,96566775162500.0,73963339183400.0,64000406684200.0,73349701317970.0,71756145751300.0,69582939446200.0,83178212476500.0
2100.0,94753466685100.0,66520333317580.0,74615675323180.0,95723540018600.0,72832254140000.0,62841113419300.0,71998550305810.0,70492126324300.0,68632438311400.0,82209085790900.0
