time,GISS-E2-R,CSIRO-MK3-6-0,CESM1-CAM5,GFDL-ESM2G,CANESM2,IPSL-CM5A-LR,MPI-ESM-LR,CNRM-CM5,NORESM1-M,GFDL-CM3,CCSM4
2017.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0,149737891828000.0
2018.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0,149320884259000.0
2019.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0,149064874895000.0
2020.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0,148624635187000.0
2021.0,148310953127000.0,148145597397000.0,147935493477000.0,148476057419000.0,148075811450000.0,148058746574000.0,148222943085000.0,147975429011000.0,148044756560000.0,147983061869000.0,148223593544000.0
2022.0,147840215620000.0,147733323737000.0,147294846473000.0,148155901320000.0,147516521852000.0,147493881357000.0,147756132259000.0,147366907589000.0,147758488182000.0,147393531844000.0,147948356030000.0
2023.0,147469967196000.0,147247186271000.0,146729785354000.0,147979570731000.0,146983139288000.0,146709511564000.0,147301489704000.0,146999606479000.0,147180147753000.0,146795894374000.0,147579736560000.0
2024.0,147216300181000.0,146737698022000.0,146244949843000.0,147748593539000.0,146371035699000.0,145989010284000.0,146865125058000.0,146599468324000.0,146584121064000.0,146231274310000.0,147184197034000.0
2025.0,146698583409000.0,146022162602000.0,145593223727000.0,147333756570000.0,146009490247000.0,145027677973000.0,146508923343000.0,146219604230000.0,146047095560000.0,145579658364000.0,146705927820000.0
2026.0,146347787677000.0,145358397826000.0,144828400993000.0,146933289534000.0,145602419018000.0,144303151727000.0,146079274355000.0,145939195195000.0,145446603948000.0,144982581099000.0,146238981122000.0
2027.0,146158199008000.0,144860432752000.0,144075679182000.0,146593238371000.0,145181831659000.0,143705062919000.0,145589907387000.0,145365245276000.0,144981756226000.0,144437270816000.0,145797263389000.0
2028.0,145881142980000.0,144352190395000.0,143333461654000.0,146322888304000.0,144852592649000.0,143045037975000.0,144988965624000.0,144849667614000.0,144399440400000.0,143707413876000.0,145197628579000.0
2029.0,145493123370000.0,143860731753000.0,142694563484000.0,146052253106000.0,144157707203000.0,142421941343000.0,144283833406000.0,144311869160000.0,143626034080000.0,143300195322000.0,144685658961000.0
2030.0,145162698273000.0,143375890710000.0,141961698174000.0,145603151460000.0,143470729944000.0,141799859742000.0,143845444169000.0,143864554955000.0,142954146646000.0,142704626003000.0,143980604883000.0
2031.0,145005827142000.0,142906445785000.0,141247564816000.0,145268971086000.0,142814645753000.0,141406219993000.0,143413578733000.0,143418776270000.0,142274583950000.0,141906948300000.0,143208995293000.0
2032.0,144388016536000.0,142371185225000.0,140531856622000.0,144867333633000.0,142186447650000.0,140907056633000.0,142749018037000.0,143011899266000.0,141726129038000.0,141401385629000.0,142566598737000.0
2033.0,143974968415000.0,141884359874000.0,139593535901000.0,144646159043000.0,141426043785000.0,140338743603000.0,142170067198000.0,142470745984000.0,141075891704000.0,140554654583000.0,142066770992000.0
2034.0,143727580376000.0,141338011771000.0,138796292701000.0,144359252890000.0,140757914379000.0,139585859871000.0,141696231581000.0,142107766057000.0,140436732321000.0,139920758846000.0,141463206129000.0
2035.0,143309378946000.0,140739631776000.0,137947130162000.0,144175029841000.0,140156001378000.0,139027490525000.0,141166439642000.0,141595751370000.0,139680092559000.0,139317453822000.0,141115921696000.0
2036.0,143031049220000.0,140349151503000.0,137156565368000.0,143856533078000.0,139424209520000.0,138408593593000.0,140612600861000.0,141141789950000.0,139011592838000.0,138674931820000.0,140576087013000.0
2037.0,142712395067000.0,139994536500000.0,136498250079000.0,143457851968000.0,138829443317000.0,137791902690000.0,140195732056000.0,140661798290000.0,138437809861000.0,137927990475000.0,139855142297000.0
2038.0,142427161491000.0,139547740236000.0,135795720593000.0,143138611257000.0,138136832509000.0,137156108812000.0,139574969830000.0,140313441858000.0,137894655990000.0,137374267546000.0,139214405251000.0
2039.0,142164868652000.0,138832420401000.0,135003822411000.0,142658363578000.0,137456608402000.0,136483965632000.0,138902977432000.0,139760671294000.0,137524023071000.0,136831091313000.0,138705339256000.0
2040.0,141662939163000.0,138450173502000.0,134039776891000.0,142402264092000.0,136929262209000.0,135723448746000.0,138299998586000.0,139192596112000.0,136876752993000.0,136144852322000.0,138256885765000.0
2041.0,141238202946000.0,137933832640000.0,133192636366000.0,142089761975000.0,136493552539000.0,135289200440000.0,137748221698000.0,138761612594000.0,136218991727000.0,135481694138000.0,137778604510000.0
2042.0,140886959142000.0,137350967475000.0,132094517954000.0,141946667198000.0,135887177667000.0,134911874957000.0,137231832896000.0,138290287185000.0,135588001826000.0,134684956286000.0,137437164779000.0
2043.0,140635526769000.0,136905779003000.0,130930801921000.0,141590038828000.0,135137759624000.0,134288637741000.0,136755677449000.0,137739443576000.0,135005809858000.0,133934410776000.0,136989047745000.0
2044.0,140113226472000.0,136404703409000.0,130122654544000.0,141275452692000.0,134455894144000.0,133730511453000.0,136172322087000.0,137143138561000.0,134267475586000.0,133167372726000.0,136498605779000.0
2045.0,139698252492000.0,135946732316000.0,129386616952000.0,140952858769000.0,133844434800000.0,133084804972000.0,135346653798000.0,136555003756000.0,133551319618000.0,132397690134000.0,135777854246000.0
2046.0,139413245907000.0,135410851413000.0,128568432509000.0,140547078352000.0,133276120350000.0,132392528271000.0,134656395199000.0,136101316735000.0,132893459391000.0,131698828706000.0,135123870873000.0
2047.0,139257039933000.0,134918494692000.0,127815292011000.0,140075089948000.0,132788977850000.0,131754027174000.0,133992727275000.0,135362020938000.0,132273642434000.0,131093230222000.0,134551447530000.0
2048.0,138718478710000.0,134415682542000.0,127026225608000.0,139780192137000.0,132078891985000.0,131067588890000.0,133518655615000.0,134985628654000.0,131757240588000.0,130426862134000.0,133989682788000.0
2049.0,138280917561000.0,133958011130000.0,126051332722000.0,139528583926000.0,131549541551000.0,130405188095000.0,133014980282000.0,134414672213000.0,131242758287000.0,129653862756000.0,133401115602000.0
2050.0,137823712875000.0,133356633482000.0,125260283637000.0,139201109200000.0,131012298788000.0,129901345720000.0,132475135364000.0,133698880862000.0,130637162873000.0,128887237861000.0,132929767197000.0
2051.0,137468768955000.0,132844259704000.0,124582839016000.0,139090677367000.0,130130499447000.0,129257385819000.0,132149298897000.0,133230518528000.0,130084794320000.0,128152289459000.0,132631069597000.0
2052.0,137160498667000.0,132362583627000.0,123655278169000.0,138637486042000.0,129375327720000.0,128499064019000.0,131616552023000.0,132662021475000.0,129679948603000.0,127213132138000.0,132303655878000.0
2053.0,136962289045000.0,131938700594000.0,122704675265000.0,138401545555000.0,128806093852000.0,127841522142000.0,131071043725000.0,132043590515000.0,129319253751000.0,126520128035000.0,131862767891000.0
2054.0,136615901178000.0,131415845977000.0,121846785309000.0,138196751259000.0,128106632113000.0,127283375156000.0,130598948790000.0,131562497112000.0,128622123637000.0,125513429461000.0,131472390771000.0
2055.0,136429487657000.0,130876457519000.0,121030024457000.0,138022272435000.0,127456621742000.0,126730463437000.0,130039783939000.0,130963772031000.0,128029330589000.0,124807546344000.0,130857567640000.0
2056.0,136143669509000.0,130448200108000.0,120199183889000.0,137688947167000.0,126748703581000.0,126174343573000.0,129667765432000.0,130317111932000.0,127649734093000.0,124128005198000.0,130587012182000.0
2057.0,135792250396000.0,129863641461000.0,119324386437000.0,137466714565000.0,126094857382000.0,125669775458000.0,129329747105000.0,129645706380000.0,127289508473000.0,123297309950000.0,130258629328000.0
2058.0,135470641825000.0,129385351222000.0,118444597426000.0,137274828904000.0,125587273590000.0,125129078830000.0,129037760362000.0,129076630707000.0,126668310575000.0,122581972374000.0,130024465810000.0
2059.0,135010230375000.0,128784940304000.0,117473392102000.0,136876186152000.0,124933866439000.0,124882398631000.0,128799425881000.0,128427182438000.0,126046599544000.0,121806812421000.0,129653509790000.0
2060.0,134546217542000.0,128296880105000.0,116568689014000.0,136664547032000.0,124324217466000.0,124311291010000.0,128439651099000.0,127517779840000.0,125408081860000.0,121231548888000.0,129237392646000.0
2061.0,134271486463000.0,127937057593000.0,115488273173000.0,136502661331000.0,123763726223000.0,123889774943000.0,127843994449000.0,126755159803000.0,124696709804000.0,120399020688000.0,128938418049000.0
2062.0,134115308227000.0,127515328236000.0,114427050514000.0,136222437534000.0,123157418840000.0,123373748170000.0,127396189080000.0,126031455424000.0,124182993690000.0,119851088391000.0,128492728885000.0
2063.0,133735714699000.0,127111215169000.0,113359720216000.0,135981501843000.0,122600554107000.0,122902574917000.0,126974216783000.0,125328654115000.0,123703825845000.0,119154388576000.0,128079688521000.0
2064.0,133331120261000.0,126646174263000.0,112400094752000.0,135792834934000.0,122083722691000.0,122376856923000.0,126530339083000.0,124526369921000.0,123329351710000.0,118527414118000.0,127704892973000.0
2065.0,133117418555000.0,126171245565000.0,111417016803000.0,135563317061000.0,121606325157000.0,121874452443000.0,126148207553000.0,123816280396000.0,122880276144000.0,117903090281000.0,127403003064000.0
2066.0,132862567074000.0,125833710012000.0,110505757681000.0,135418409713000.0,120791856478000.0,121357363874000.0,125721143149000.0,123302731998000.0,122360583024000.0,117356586378000.0,127086211322000.0
2067.0,132557408906000.0,125414740866000.0,109644002473000.0,135370188928000.0,120191809062000.0,120692529631000.0,125416380999000.0,122665532195000.0,121941065951000.0,116687103627000.0,126892470223000.0
2068.0,132226445001000.0,124929458431000.0,108862256987000.0,135035458522000.0,119456656791000.0,120163052343000.0,124802893922000.0,122108987039000.0,121458748439000.0,115920780578000.0,126564529759000.0
2069.0,132046009215000.0,124436446858000.0,108030423643000.0,134882826148000.0,118919301643000.0,119633075107000.0,124359985404000.0,121519605073000.0,120917123097000.0,115181584682000.0,126269220170000.0
2070.0,131930058234000.0,124007480263000.0,107228234508000.0,134584812329000.0,118413117634000.0,119051151872000.0,124030594900000.0,120951152060000.0,120381520232000.0,114618086842000.0,125875968469000.0
2071.0,131637529580000.0,123609502565000.0,106339307015000.0,134488190984000.0,117863169756000.0,118522242024000.0,123702486780000.0,120215443187000.0,119895445074000.0,113968386604000.0,125496830654000.0
2072.0,131305260993000.0,123180066912000.0,105386671224000.0,134472013167000.0,117505964258000.0,117841204679000.0,123321063909000.0,119537925628000.0,119376627557000.0,113306939291000.0,124916420262000.0
2073.0,131214253129000.0,122933603822000.0,104572491710000.0,134310083306000.0,116947023835000.0,117285527022000.0,122962029788000.0,119069770735000.0,118851358682000.0,112695249705000.0,124574058105000.0
2074.0,131063092609000.0,122609210240000.0,103703126098000.0,134155786802000.0,116546226933000.0,116680704937000.0,122636363523000.0,118572815492000.0,118425074090000.0,111941340392000.0,124304169265000.0
2075.0,130826905204000.0,122200193009000.0,102966519942000.0,134233105504000.0,116234777293000.0,116224437691000.0,122150805986000.0,117995362516000.0,117876222675000.0,111348488708000.0,123814952745000.0
2076.0,130469042321000.0,121793066107000.0,102162907180000.0,134071940987000.0,115853767381000.0,115713401624000.0,121720851134000.0,117447590895000.0,117489452527000.0,110696726162000.0,123210529802000.0
2077.0,130176430755000.0,121439341959000.0,101480728803000.0,133927851571000.0,115440037072000.0,115077687479000.0,121408505146000.0,116798704319000.0,116952674396000.0,110084506990000.0,122948489878000.0
2078.0,129825710455000.0,120940981218000.0,100753119616000.0,133827225318000.0,115059272079000.0,114613631571000.0,121079057522000.0,116198818355000.0,116546594751000.0,109409493002000.0,122664167602000.0
2079.0,129557493490000.0,120565570065000.0,99907714204000.0,133560094641000.0,114602692920000.0,113974940335000.0,120847603280000.0,115525457260000.0,115995767708000.0,108661455125000.0,122154547439000.0
2080.0,129427567381000.0,119990156104000.0,98846907018000.0,133329825991000.0,114084219195000.0,113370338839000.0,120491343417000.0,114982976125000.0,115602033415000.0,108112552772000.0,121850247548000.0
2081.0,129123061084000.0,119578300793000.0,98142606796000.0,133204766995000.0,113590022322000.0,112738603192000.0,120088820526000.0,114449365642000.0,115120178198000.0,107545020479000.0,121499505339000.0
2082.0,128888859603000.0,119100202812000.0,97492060306000.0,133160322209000.0,113273101544000.0,112362234937000.0,119806250840000.0,113948387107000.0,114607458615000.0,106970702691000.0,121173962880000.0
2083.0,128596733606000.0,118617769156000.0,96886263842000.0,132946070269000.0,112746886933000.0,111719651669000.0,119546213021000.0,113359318687000.0,113986131037000.0,106546072586000.0,120801263581000.0
2084.0,128508004577000.0,118122199053000.0,96203812841000.0,132755224338000.0,112283390527000.0,111144697439000.0,119107563992000.0,113145189222000.0,113191626654000.0,106124269198000.0,120517494543000.0
2085.0,128223460448000.0,117800254942000.0,95569844462000.0,132693351495000.0,111827796369000.0,110578694594000.0,118914758016000.0,112616397402000.0,112734721062000.0,105669170898000.0,120268323367000.0
2086.0,127940134935000.0,117368503221000.0,94938169102000.0,132469482288000.0,111218334832000.0,110043215786000.0,118554893488000.0,111964619793000.0,112236012577000.0,105112391505000.0,120079783437000.0
2087.0,127657725960000.0,116813706580000.0,94358781291000.0,132356301068000.0,110719789451000.0,109612687599000.0,118177710721000.0,111377425882000.0,111718706911000.0,104597397405400.0,119742142880000.0
2088.0,127456091498000.0,116297497039000.0,93636011878000.0,132284252640000.0,110403633333000.0,109058877959000.0,118029514335000.0,110945988422000.0,111272658465000.0,104147588387700.0,119564357734000.0
2089.0,127114493762000.0,115761160016000.0,92995959775000.0,132238702363000.0,109978588872000.0,108643145153000.0,117933609271000.0,110254744528000.0,110686191988000.0,103601553994600.0,119288961355000.0
2090.0,127011615499000.0,115399598515000.0,92203424462000.0,132058974269000.0,109503584957000.0,108285090159000.0,117685200276000.0,109743857577000.0,110183607408000.0,103056348056000.0,118916795476000.0
2091.0,126878138545000.0,114936108663000.0,91429417878000.0,131946977011000.0,108865257338000.0,107813213595000.0,117417030637000.0,109178972166000.0,109744475667000.0,102517821395600.0,118618237823000.0
2092.0,126718029828000.0,114493514513000.0,90688698564000.0,131744088140000.0,108405224950000.0,107387398205000.0,117218671016000.0,108772367583000.0,109194998315000.0,101877077604000.0,118385875798000.0
2093.0,126490762504000.0,114016154596000.0,89864809258000.0,131545266824000.0,107899214547000.0,106769092038000.0,116979687640000.0,108349900695000.0,108786506033000.0,101188141560500.0,118031853529000.0
2094.0,126330701217000.0,113475575681000.0,89162905498000.0,131468589193000.0,107446733479000.0,106424039932000.0,116770244513000.0,107843581489000.0,108388746722000.0,100753588121000.0,117576745691000.0
2095.0,126210262294000.0,113106054380000.0,88525278183000.0,131419064161000.0,107031208184000.0,105989676572000.0,116470196957000.0,107180135845000.0,107969494818000.0,100192414111000.0,117234463129000.0
2096.0,126073881492000.0,112582350718000.0,87899466754000.0,131347445261000.0,106585982168000.0,105575081145000.0,116245598410000.0,106638334075000.0,107757950536000.0,99840773682700.0,116944946238000.0
2097.0,125747555355000.0,112077891897000.0,87228999650000.0,131322244004000.0,106170227547000.0,105222986479000.0,115907107638000.0,106083243176000.0,107254033940000.0,99339557744400.0,116709254741000.0
2098.0,125536360722000.0,111412068878000.0,86555234358000.0,131362488165000.0,105748511950000.0,104711445950000.0,115578800391000.0,105585677049000.0,106857638684000.0,98857948229000.0,116545176718000.0
2099.0,125287397459000.0,110885339148000.0,85788085368000.0,131293559446000.0,105299748430000.0,104411957105000.0,115314030896000.0,105215265232000.0,106458594548000.0,98406467578000.0,116163943977000.0
2100.0,124999692962000.0,110431797190000.0,85126131534000.0,131110979282000.0,104825587347000.0,104097774028000.0,115062498020000.0,104839631034000.0,105985042823000.0,97726462451000.0,116023979818000.0
